feature,variance,spearman_corr,spearman_pval,mutual_info,dynamic_range,smooth_corr,batch_effect,batch_score,var_norm,spearman_norm,mi_norm,dynrange_norm,smooth_norm,batch_norm,composite_score,rank
Int_Med_Fra1_ring,0.9999967756696554,0.14581818410525682,1.3932524189487282e-14,0.04057475187771242,0.6877726039286691,0.23649713007579132,1.9352550115966705e-16,0.9999999999999998,0.9992307322953332,0.1973131983267537,0.07451398645477471,0.26950054160330184,0.24006800256309507,0.95,0.30529017813004006,94
Int_Med_pAKT_nuc,0.9999725629193038,0.14173238713032382,7.484956253944127e-14,0.08147557993209364,0.3282601481307411,0.3318006309600647,5.264395220017187e-16,0.9999999999999996,0.9934538482849405,0.19176016180692354,0.14962679938875384,0.1235537251263402,0.3378531388147351,0.9,0.3050808409748917,95
Int_Med_Fra1_cyto,0.9999967756696554,0.14581818410525682,1.3932524189487282e-14,0.03987690349399209,0.6877726039286691,0.23649713007579132,1.9352550115966705e-16,0.9999999999999998,0.9992307322953332,0.1973131983267537,0.0732324144769905,0.26950054160330184,0.24006800256309507,0.95,0.304969785135594,96
Int_Med_Skp2_cell,0.9999917799787009,0.11294065976701265,2.7028873975697214e-09,0.025791654871519576,0.33994635511372273,0.5484730482770543,5.01523294465422e-16,0.9999999999999996,0.998038817838005,0.15262911479250793,0.04736539184601382,0.12829782975568205,0.560167551745292,0.9,0.30448720715636113,97
Int_Med_CDK4_cell,0.9998626484850643,0.09782202128871618,2.629418492497706e-07,0.006870626249627421,0.4411655062228451,0.586304618537515,2.4363254100960116e-16,0.9999999999999998,0.9672295272784736,0.13208126277852814,0.012617643426225704,0.1693885141885469,0.5989842291832463,0.95,0.3041230164942321,98
Int_MeanEdge_p53_cell,0.9998284668263211,0.1393663417723036,1.9384397848052871e-13,0.0015419866270889315,0.23009016582227504,0.623000233809609,1.2102442805746257e-16,0.9999999999999998,0.9590741762764066,0.1885444522742989,0.002831799711077527,0.08370087396511808,0.6366353721730166,0.95,0.3034869612429609,99
Int_MeanEdge_p14ARF_cell,0.9999988966074609,0.1297855995546405,7.754449049861585e-12,0.021670995855251007,0.2385564851270482,0.5284728723189422,1.3264199596667242e-17,1.0,0.999736763684485,0.1755231955285121,0.039797958505980474,0.08713784069570502,0.5396465854326736,1.0,0.3021785208311137,100
Int_Med_RSK1_nuc,0.999980263818212,0.08841064101246293,3.3052386247565817e-06,0.03142473947772828,0.2535080189934791,0.5832549288881457,4.854508785234501e-17,1.0,0.9952911942750737,0.11929018708468493,0.05771033717829074,0.09320752961485496,0.5958551277848526,1.0,0.30179902558395016,101
Int_Med_CDK4_cyto,0.9998372859230628,0.08578126068870483,6.420738706924254e-06,0.03502356388409744,0.35992821215631116,0.5397314807434508,1.0985531239339667e-16,1.0,0.9611783114206279,0.1157165770761771,0.06431944113233377,0.13640961663714327,0.5511983600115663,1.0,0.3010885130233541,102
Int_Med_AKT_cyto,0.9999973985666397,0.0935072646045114,8.648370721436594e-07,0.0,0.21164191825143383,0.7111164129095309,5.210988311984078e-16,0.9999999999999996,0.9993793483582184,0.12621704544502654,0.0,0.07621166751588042,0.7270460338938561,0.9,0.30079143478433296,103
Int_Med_AKT_ring,0.9999973985666397,0.0935072646045114,8.648370721436594e-07,0.0,0.21164191825143383,0.7111164129095309,5.210988311984078e-16,0.9999999999999996,0.9993793483582184,0.12621704544502654,0.0,0.07621166751588042,0.7270460338938561,0.9,0.30079143478433296,104
Int_Med_Skp2_ring,0.999959422035765,0.10047698990415789,1.232094392541154e-07,0.03699332463440541,0.2970674808805901,0.5460418120853849,3.779448108097338e-16,0.9999999999999996,0.9903185844716512,0.1356896500212135,0.0679368317280904,0.11089082455317191,0.55767300789269,0.9,0.30076759497902894,105
Int_Med_Skp2_cyto,0.999959422035765,0.10047698990415789,1.232094392541154e-07,0.03686844782271592,0.2970674808805901,0.5460418120853849,3.779448108097338e-16,0.9999999999999996,0.9903185844716512,0.1356896500212135,0.06770750021959983,0.11089082455317191,0.55767300789269,0.9,0.3007102621019063,106
Int_Med_CDK4_ring,0.9998372859230628,0.08578126068870483,6.420738706924254e-06,0.034163018451834226,0.35992821215631116,0.5397314807434508,1.0985531239339667e-16,1.0,0.9611783114206279,0.1157165770761771,0.06273908222153532,0.13640961663714327,0.5511983600115663,1.0,0.30069342329565446,107
Int_MeanEdge_bCat_cell,0.9999783736892784,0.12686057222324057,2.2698897790330588e-11,0.028166199293260696,0.23181813464682305,0.5038071375129461,6.132216709322062e-17,1.0,0.9948402312305832,0.1715477695118947,0.05172615223738098,0.0844023560552295,0.5143385724386917,1.0,0.2993337606372269,108
Int_Med_S6_ring,0.9999984442890354,0.0757696292575338,6.781808875096069e-05,0.012933284210953744,0.48286365704649303,0.5262566731020337,4.274713173991424e-17,1.0,0.9996288457056561,0.10210969565219645,0.023751483864036194,0.18631619574044345,0.5373726779646854,1.0,0.2992973202924153,109
Int_Med_S6_cyto,0.9999984442890354,0.0757696292575338,6.781808875096069e-05,0.012737440361023644,0.48286365704649303,0.5262566731020337,4.274713173991424e-17,1.0,0.9996288457056561,0.10210969565219645,0.02339182409273496,0.18631619574044345,0.5373726779646854,1.0,0.29920740534958995,110
Int_MeanEdge_Bcl2_cell,0.9999924138756854,0.10754658500224329,1.48851088759423e-08,0.0153081976679168,0.14563813977169449,0.6511847780935036,5.468070243594386e-16,0.9999999999999996,0.9981900583745232,0.14529798837011645,0.028112921974533016,0.04941693150822727,0.6655538219405404,0.9,0.2978881930163412,111
Int_Med_p14ARF_nuc,0.999992860204562,0.10092331854933885,1.0826062716741006e-07,0.037361601238576014,0.18623280160887512,0.5571755078524359,1.782443345412425e-16,0.9999999999999998,0.9982965473158196,0.136296258543796,0.06861315768511621,0.06589664331110681,0.5690966171773835,0.95,0.2971008300276389,112
Int_MeanEdge_ERK_cell,0.9999998625652899,0.09640920594932449,3.9049330404123554e-07,0.022985672186661255,0.27269587194615996,0.5609620974182344,2.317028368540454e-16,0.9999999999999998,0.999967230122885,0.13016109512860544,0.042212311516600515,0.10099698449551109,0.5729818068418249,0.95,0.29673674259896593,113
Int_Med_cJun_cyto,0.9999861186761071,0.10719301574358217,1.6599247421360773e-08,0.02388782975795678,0.2407395763396657,0.6103680532757382,1.1741713839197043e-15,0.9999999999999989,0.9966880960919251,0.14481744980746145,0.04386908953585226,0.08802408318166617,0.6236742586441462,0.75,0.29549639987797605,114
Int_Med_ERK_ring,0.9999957928725483,0.07853830986947534,3.630340166104555e-05,0.004248730847232984,0.5575966975133522,0.4977186373835475,2.8075757312697767e-16,0.9999999999999998,0.9989962481986792,0.10587262970011477,0.007802632379733759,0.21665464206095866,0.5080915320970749,0.95,0.295363098566583,115
Int_Med_ERK_cyto,0.9999957928725483,0.07853830986947534,3.630340166104555e-05,0.0040106001234514466,0.5575966975133522,0.4977186373835475,2.8075757312697767e-16,0.9999999999999998,0.9989962481986792,0.10587262970011477,0.0073653143751825105,0.21665464206095866,0.5080915320970749,0.95,0.2952537690654452,116
Int_Med_cJun_ring,0.9999861186761071,0.10719301574358217,1.6599247421360773e-08,0.023019627140502763,0.2407395763396657,0.6103680532757382,1.1741713839197043e-15,0.9999999999999989,0.9966880960919251,0.14481744980746145,0.04227466849608973,0.08802408318166617,0.6236742586441462,0.75,0.2950977946180354,117
Int_MeanEdge_cMyc_cell,0.9998655511159676,0.11999505301256919,2.5672676427727737e-10,0.018361326593305805,0.30943329850199647,0.5128783643034083,1.946056752298624e-16,0.9999999999999998,0.9679220616584951,0.16221679219257285,0.03371987696163381,0.11591082229142378,0.5236460075218162,0.95,0.2950054390409584,118
Int_MeanEdge_BP1_cell,0.9999645483642854,0.08899662204997191,2.8432958677301368e-06,0.0,0.17767899588718122,0.6844205824653327,2.0918021090017432e-16,0.9999999999999998,0.9915416675510693,0.12008659819399334,0.0,0.06242416080400465,0.6996550630153943,0.95,0.29410890791671535,119
Int_Med_pp27_cell,0.9999984208619144,0.06116263274560349,0.0013081161824553527,0.03915594949669554,0.3978038419867137,0.48561539112083385,2.2842390541300074e-16,0.9999999999999998,0.9996232562637765,0.08225721997280691,0.07190840991989599,0.1517855167114209,0.4956731259115168,0.95,0.29071180532856505,120
Int_MeanEdge_pp21_cell,0.9998857953703819,0.12341011792611788,7.810710327121454e-11,0.027820957003451774,0.1575820005883198,0.5180488841841031,2.277564143947604e-16,0.9999999999999998,0.9727521081393765,0.16685823186734705,0.05109212792137356,0.05426563267147758,0.5289511640620729,0.95,0.2894586019047242,121
Int_MeanEdge_p21_cell,0.9999973506540598,0.1091565834821347,9.021795244910956e-09,0.006249195248293482,0.20114825715092338,0.5328634357603109,1.4062634676267047e-17,1.0,0.9993679169672065,0.14748614906693,0.011476409060688905,0.07195168596000227,0.5441514760227585,1.0,0.2856904898240396,122
Int_Med_p14ARF_ring,0.9999869080034429,0.10655116603687234,2.0213175360435147e-08,0.01802819153276225,0.2471003307271496,0.4668480293517626,8.660967551488452e-17,1.0,0.996876420524263,0.14394510718166068,0.03310808711104477,0.09060627981567357,0.47641707539243994,1.0,0.28353475789760335,123
Int_Med_p14ARF_cyto,0.9999869080034429,0.10655116603687234,2.0213175360435147e-08,0.01799292889975934,0.2471003307271496,0.4668480293517626,8.660967551488452e-17,1.0,0.996876420524263,0.14394510718166068,0.033043328628581156,0.09060627981567357,0.47641707539243994,1.0,0.28351856827698746,124
Int_MeanEdge_RSK1_cell,0.9999818777642144,0.10132305592797215,9.637361754810589e-08,0.0046354803033281655,0.16125705334577897,0.5618993932961287,8.767623264756109e-17,1.0,0.9956762632457405,0.13683954453561362,0.008512883025744426,0.055757548296892015,0.5739435092376192,1.0,0.2831487692599348,125
Int_MeanEdge_STAT3_cell,0.9999742127199271,0.08961605890863122,2.422517911843379e-06,0.014307531793075867,0.14859159041168868,0.5549450728883585,7.331977043986212e-17,1.0,0.9938474717561656,0.12092847935425839,0.026275237207701203,0.05061590726435873,0.566808103273497,1.0,0.28133007326000276,126
Int_Med_AKT_cell,0.9999968784581282,0.07246611286764239,0.00013916209804279615,0.017477902329612327,0.1385662352279266,0.6077491135667721,5.402374617590974e-16,0.9999999999999996,0.9992552564438337,0.09761986239090835,0.032097501948298635,0.046546038058093216,0.620987123608183,0.9,0.2798121428820312,127
Int_Med_Fra1_cell,0.999930026945189,0.11314301190601582,2.531316702005774e-09,0.03481912545046484,0.618845751929853,0.20485915474769884,3.1402472814548766e-16,0.9999999999999998,0.9833052536328454,0.15290413306303,0.06394399773540439,0.24151916166285228,0.20760619686363557,0.95,0.27948731992500897,128
Int_Med_pp65_cell,0.9998970732610177,0.0515338834730042,0.006780215610343046,0.024525063307221373,0.5198030225464251,0.42209061506767653,3.041430923993663e-16,0.9999999999999998,0.9754428832532729,0.06917071648791245,0.045039344678792816,0.20131201218699302,0.43049420987929415,0.95,0.27843333753629634,129
Int_Med_pp65_ring,0.9998823421861324,0.04608334530066693,0.015487611803273467,0.014767029458003122,0.47441408755980624,0.4832601364167531,1.5777153401586012e-16,0.9999999999999998,0.9719282180572305,0.06176285023576871,0.027119087168474408,0.18288602872593546,0.4932565420503896,0.95,0.27747899320952935,130
Int_Med_YAP_nuc,0.9999999499446609,0.13118654734209095,4.596175387207614e-12,0.05332023962646115,0.2615364707296158,0.256461857576256,5.914440667271573e-17,1.0,0.9999880778367388,0.17742723390188603,0.09792058926856632,0.09646674067480968,0.26055259736544567,1.0,0.27721200131606577,131
Int_Med_pp65_cyto,0.9998823421861324,0.04608334530066693,0.015487611803273467,0.012388690408652536,0.47441408755980624,0.4832601364167531,1.5777153401586012e-16,0.9999999999999998,0.9719282180572305,0.06176285023576871,0.02275135808802826,0.18288602872593546,0.4932565420503896,0.95,0.27638706093941784,132
Int_Med_p16_ring,0.9999954393295322,0.05992785574753826,0.0016372615150172835,0.05340971081868329,0.06279703056833327,0.507347960789195,7.997166043100121e-17,1.0,0.9989118968975278,0.0805790255333451,0.09808489970539723,0.01578695300076055,0.5179715962342333,1.0,0.27541030103472547,133
Int_Med_p16_cyto,0.9999954393295322,0.05992785574753826,0.0016372615150172835,0.05058410883789666,0.06279703056833327,0.507347960789195,7.997166043100121e-17,1.0,0.9989118968975278,0.0805790255333451,0.09289578928625078,0.01578695300076055,0.5179715962342333,1.0,0.2741130234299388,134
Int_Med_cJun_cell,0.9998113424210414,0.07195877494787821,0.00015500444654536368,0.0399482584039621,0.2813622858660598,0.4681849140519201,6.183874003025679e-16,0.9999999999999993,0.9549884899495249,0.09693033571750057,0.07336345505145937,0.104515181157359,0.4777887716191754,0.85,0.27314364866154056,135
Int_MeanEdge_pp27_cell,0.9997982612299183,0.09748276372467984,2.89281192280079e-07,0.014550416508335218,0.16442592781164664,0.5007785507966626,4.747013608962575e-18,1.0,0.9518674680607035,0.1316201753446002,0.026721285736536406,0.057043976994006394,0.5112311234787494,1.0,0.2728655759969682,136
Int_MeanEdge_pp53_cell,0.9999937003590729,0.11830666597237209,4.5675977513467867e-10,0.011076513100433338,0.15432630295989164,0.43615779754978146,1.362972411326657e-17,1.0,0.9984969985280742,0.159922093030734,0.020341594438318407,0.05294395745100133,0.4449276917863193,1.0,0.27224356697821867,137
Int_Med_pERK_cell,0.9999999691551766,0.10590218616299436,2.4639145430091583e-08,0.013995997058115606,0.1131650488431007,0.4751035348704665,1.1693109664880875e-17,1.0,0.9999926612450489,0.143063073893568,0.02570311553235531,0.036234233201776885,0.48488754840216586,1.0,0.27217079238166597,138
Int_Med_Cdh1_cell,0.9998853089528371,0.07126258152976969,0.0001795201741192884,0.06569847715783617,0.8112744355333908,0.02407755557083871,2.9402673916945234e-17,1.0,0.9726360545025068,0.0959841341564978,0.12065275104559264,0.31963704970224277,0.022117173446073394,1.0,0.26866781270813284,139
Int_Med_pGSK3b_cell,0.9999875694269378,0.08908863216598385,2.7766373520222306e-06,0.0008014804844984624,0.16979230789639146,0.5259843601657096,4.417364221579177e-16,0.9999999999999996,0.9970342285698626,0.12021164981489932,0.001471888383832349,0.05922249981496282,0.5370932741932135,0.9,0.26753279849864375,140
Int_Med_STAT3_cyto,0.999923152410011,0.07177110323292085,0.00016128329510074272,0.0,0.191703362324999,0.5364158934748222,1.4761962062597579e-16,0.9999999999999998,0.9816650685331756,0.09667526971855565,0.0,0.06811745905194158,0.5477964372090584,0.95,0.26562828167470354,141
Int_Med_STAT3_ring,0.999923152410011,0.07177110323292085,0.00016128329510074272,0.0,0.191703362324999,0.5364158934748222,1.4761962062597579e-16,0.9999999999999998,0.9816650685331756,0.09667526971855565,0.0,0.06811745905194158,0.5477964372090584,0.95,0.26562828167470354,142
Int_Med_pRB_ring,0.9994954001715148,0.0790488573357962,3.227942850834865e-05,0.033535457593116824,0.3033611533069767,0.3919315436607819,9.173024388847007e-17,1.0,0.8796082996367651,0.10656651849169697,0.06158659060638137,0.11344578875473563,0.39954981770709874,1.0,0.26262073764520805,143
Int_Med_pRB_cyto,0.9994954001715148,0.0790488573357962,3.227942850834865e-05,0.03316081922135794,0.3033611533069767,0.3919315436607819,9.173024388847007e-17,1.0,0.8796082996367651,0.10656651849169697,0.06089858150548002,0.11344578875473563,0.39954981770709874,1.0,0.2624487353699827,144
Int_Med_S6_nuc,0.9999981481090056,0.07099699951432949,0.00018979830026546798,0.021777740756058428,0.03278718317166591,0.5063666549361117,7.555276117595077e-17,1.0,0.9995581805538784,0.09562317969894701,0.039993991450725346,0.003604227145596233,0.5169647378748031,1.0,0.26212566695314565,145
Int_Med_Cdh1_ring,0.9999018246207109,0.09488238900859723,5.950446228357227e-07,0.048595100972159244,0.7514141898789626,0.021910955539409943,1.533420334620331e-16,0.9999999999999998,0.9765765030792045,0.12808598706940166,0.08924305209607196,0.2953363275828868,0.01989415669107158,0.95,0.26154129911952695,146
Int_Med_Cdh1_cyto,0.9999018246207109,0.09488238900859723,5.950446228357227e-07,0.04835683084295539,0.7514141898789626,0.021910955539409943,1.533420334620331e-16,0.9999999999999998,0.9765765030792045,0.12808598706940166,0.08880547807877215,0.2953363275828868,0.01989415669107158,0.95,0.261431905615202,147
Int_Med_pp21_cell,0.9999906693073881,0.035050681798437074,0.06564942689944463,0.01811395132175253,0.4393482721798178,0.387155255191077,2.9124122468404484e-16,0.9999999999999998,0.9977738244252533,0.04676827666426023,0.03326558169719642,0.16865079420389506,0.3946491580833314,0.95,0.2602133795861682,148
Int_Med_p27_cyto,0.9998729625126044,0.027115728535348108,0.15447480828139765,0.045370207892600156,0.8349299084461477,0.1345671329269068,3.3876191722905675e-16,0.9999999999999996,0.9696903357332594,0.03598382371091664,0.08332065878181097,0.3292401688937914,0.13548382079797686,0.9,0.25796576109496266,149
Int_MeanEdge_pS6_cell,0.9999996702417044,0.09192464724158894,1.3214143364227616e-06,0.009071333981813368,0.36004010678400034,0.2980868589473723,2.526138413557455e-18,1.0,0.9999213439253332,0.12406609862433439,0.016659159358134515,0.1364550411125091,0.30326148416165966,1.0,0.2579536797349013,150
Int_Med_p27_ring,0.9998729625126044,0.027115728535348108,0.15447480828139765,0.044030828874453753,0.8349299084461477,0.1345671329269068,3.3876191722905675e-16,0.9999999999999996,0.9696903357332594,0.03598382371091664,0.08086094022785004,0.3292401688937914,0.13548382079797686,0.9,0.2573508314564724,151
Int_Med_cMyc_cell,0.9997604539138752,0.044683792216726345,0.018916223898326617,0.019743635757549782,0.5745275501821628,0.36181198153493305,1.0613560705616602e-15,0.9999999999999989,0.9428470768885429,0.05986070741412486,0.03625843509382451,0.2235278505059041,0.3686459636095219,0.75,0.2558169579584507,152
Int_Med_pSTAT3_ring,0.9999906893372092,0.058960832760735,0.00194647664892986,0.0,0.2147837803156501,0.47501681619792063,1.4096509678712395e-16,0.9999999999999998,0.9977786033104178,0.07926473752682421,0.0,0.07748713032304344,0.48479857163707557,0.95,0.25531125652291786,153
Int_Med_pSTAT3_cyto,0.9999906893372092,0.058960832760735,0.00194647664892986,0.0,0.2147837803156501,0.47501681619792063,1.4096509678712395e-16,0.9999999999999998,0.9977786033104178,0.07926473752682421,0.0,0.07748713032304344,0.48479857163707557,0.95,0.25531125652291786,154
Int_MeanEdge_pp65_cell,0.9999842503967221,0.09765082825819209,2.7592961009117073e-07,0.01981620012471108,0.17014981455970796,0.3375904262894388,5.556702845170222e-17,1.0,0.9962423460986656,0.1318485930799912,0.03639169679036064,0.05936763236472257,0.3437936962958232,1.0,0.2551268879947725,155
Int_MeanEdge_CDK6_cell,0.9999966853802431,0.10732375061884963,1.5944210036200872e-08,0.0028846725072932955,0.10229535589517555,0.39662456573555693,4.2969973015467647e-17,1.0,0.9992091902790594,0.14499513253159818,0.00529759119125961,0.03182159865672116,0.40436504273824503,1.0,0.2545131761007014,156
Int_Med_CDK6_cyto,0.9999851988164921,0.04904813826725728,0.009974995399138585,0.018032827846277577,0.17200170327342953,0.4599351777174692,2.7376766235839334e-16,0.9999999999999998,0.9964686281576866,0.06579232201770466,0.03311660152423262,0.06011942067658344,0.4693242180191564,0.95,0.25429661053944314,157
Int_Med_CDK6_ring,0.9999851988164921,0.04904813826725728,0.009974995399138585,0.017781696607339192,0.17200170327342953,0.4599351777174692,2.7376766235839334e-16,0.9999999999999998,0.9964686281576866,0.06579232201770466,0.032655408568745825,0.06011942067658344,0.4693242180191564,0.95,0.2541813123005714,158
Int_Med_pH2AX_cell,0.9999735182552575,0.06552788059904817,0.0005730238147584011,0.010950656338826192,0.24958205207078316,0.38775578956371093,7.872720126259735e-17,1.0,0.9936817804659287,0.08819006022331544,0.020110463289127377,0.09161375347519492,0.395265329943829,1.0,0.2540558591113169,159
Int_Med_ERK_nuc,0.9999866348353211,0.042328703403060844,0.02619192646014944,0.08709593780553071,0.40728139554572385,0.09309023463064448,2.6161097421647773e-17,1.0,0.99681124574932,0.056659889000982226,0.15994837256101813,0.15563300168063401,0.09292689357533057,1.0,0.24889882433785848,160
Int_Med_STAT3_cell,0.999940650628817,0.05643951161597952,0.0030211995148241074,0.010446551870978205,0.13624140950599584,0.4890527982361508,7.088763416367745e-16,0.9999999999999993,0.985839942472035,0.0758379915379889,0.019184694633727427,0.04560225736980946,0.4992000406628624,0.85,0.24884012336352382,161
Int_Med_Fra1_nuc,0.99999928268884,0.061672496356610144,0.0011909519839163256,0.019510069742827874,0.19025315885128957,0.36410094244475677,1.0211822070074483e-16,1.0,0.9998288782651578,0.08295017933163527,0.035829500003605415,0.06752873791914533,0.3709945274331487,1.0,0.24883273435912734,162
Int_MeanEdge_cycE_cell,0.999999430333762,0.06683823814954071,0.00044291830383358345,0.0,0.21119042179399283,0.38420201878445814,5.2901349288332315e-18,1.0,0.9998641046470068,0.0899709767437795,0.0,0.07602837909415414,0.39161902150151584,1.0,0.24642768369470375,163
Int_Med_p27_cell,0.999972244789484,0.024503465753750328,0.1982046333513692,0.034833290244501214,0.7723499737516227,0.09813131252366547,1.37454983867009e-16,0.9999999999999998,0.9933779461654925,0.032433478279021204,0.06397001084015837,0.3038353683181594,0.09809923755063496,0.95,0.24642062619257127,164
Int_Med_RB_cell,0.9997610845206311,0.0638726307825676,0.0007882355518219066,0.00872514077301556,0.2162404555316803,0.4278197187056122,3.4754668543180215e-16,0.9999999999999996,0.9429975324143137,0.08594039810433325,0.01602338871562161,0.0780784787088696,0.43637249530047273,0.9,0.2458622699832649,165
Int_Med_RB_cyto,0.9999140098042356,0.07423686659476822,9.500826153271516e-05,0.014393140357116252,0.17152330529637358,0.4980150968326587,2.099029899955798e-15,0.999999999999998,0.9794837478508924,0.10002650671873042,0.026432454074992066,0.05992521137831206,0.5083957111393499,0.55,0.24530751393008476,166
Int_Med_RB_ring,0.9999140098042356,0.07423686659476822,9.500826153271516e-05,0.011522665808819,0.17152330529637358,0.4980150968326587,2.099029899955798e-15,0.999999999999998,0.9794837478508924,0.10002650671873042,0.0211609368946717,0.05992521137831206,0.5083957111393499,0.55,0.24398963463500467,167
Int_Med_DNA_ring,0.9998677718999929,0.0494277920693414,0.009413397014405729,0.035121549920316575,0.3280095896248133,0.2891788101948598,3.3745402352691246e-16,0.9999999999999996,0.9684519152083647,0.06630831227390188,0.06449938875586071,0.12345200899469679,0.2941214761565138,0.9,0.24335574000069357,168
Int_Med_DNA_cyto,0.9998677718999929,0.0494277920693414,0.009413397014405729,0.02998169503997339,0.3280095896248133,0.2891788101948598,3.3745402352691246e-16,0.9999999999999996,0.9684519152083647,0.06630831227390188,0.05506024102951872,0.12345200899469679,0.2941214761565138,0.9,0.24099595306910807,169
Int_Med_p16_cell,0.9999943990233792,0.047038610763945624,0.013473323390695,0.02210220509955274,0.12880229802794027,0.4342901226819733,9.646556764062015e-16,0.9999999999999991,0.9986636918033559,0.06306115850616584,0.04058985785969464,0.04258229347111861,0.4430113839935536,0.8,0.24074728956505748,170
Int_Med_BP1_cyto,0.9998961020259276,0.06335664177821503,0.000869333521261665,0.0,0.2081124780403384,0.5142760915446869,2.193017092969178e-15,0.9999999999999978,0.9752111577210208,0.08523911367865579,0.0,0.07477886441143197,0.5250801305861623,0.5,0.2375486866619768,171
Int_Med_BP1_ring,0.9998961020259276,0.06335664177821503,0.000869333521261665,0.0,0.2081124780403384,0.5142760915446869,2.193017092969178e-15,0.9999999999999978,0.9752111577210208,0.08523911367865579,0.0,0.07477886441143197,0.5250801305861623,0.5,0.2375486866619768,172
Int_Med_p14ARF_cell,0.9999986112351386,0.0796138308341814,2.832113487374022e-05,0.008132592534282779,0.20972899510283258,0.2928736009397444,3.4252185870866453e-16,0.9999999999999996,0.9996686771275293,0.10733437810109929,0.014935196443545433,0.07543510181085138,0.2979124766240471,0.9,0.23530815320469145,173
Int_MeanEdge_cycA_cell,0.999999646678113,0.0337462715707832,0.07635068279281848,0.04124647025775108,0.42742213592947115,0.14635750312246829,2.5681662465902885e-17,1.0,0.9999157219231866,0.04499544319371787,0.07574757167600972,0.16380928846316792,0.14758120384616358,1.0,0.23507636417930866,174
Int_Med_p38_ring,0.9999887018853105,0.03655177235319829,0.05489623980591706,0.0,0.28718926177391535,0.35038329463616924,2.519322090157635e-16,0.9999999999999998,0.9973044201247641,0.04880841980433827,0.0,0.10688068635676012,0.35691968183389233,0.95,0.23434663650999688,175
Int_Med_p38_cyto,0.9999887018853105,0.03655177235319829,0.05489623980591706,0.0,0.28718926177391535,0.35038329463616924,2.519322090157635e-16,0.9999999999999998,0.9973044201247641,0.04880841980433827,0.0,0.10688068635676012,0.35691968183389233,0.95,0.23434663650999688,176
Int_MeanEdge_cycD1_cell,0.999992186909769,0.07283281328760369,0.00012867442123880453,0.024789624503688046,0.5216023330209958,0.05075177994124502,2.3038742783699057e-17,1.0,0.998135906914888,0.09811824761082387,0.04552520123977415,0.20204245596267362,0.0494859756439517,1.0,0.23355584044326577,177
Int_Med_cMyc_cyto,0.9998209202697681,0.0336958905026586,0.07679096733297133,0.018096484107802624,0.5368217546838934,0.3281724554408734,2.162841892171069e-15,0.9999999999999978,0.9572736545987164,0.04492696991594113,0.03323350382405037,0.20822089597079646,0.3341304881859844,0.5,0.2320312363169265,178
Int_Med_cMyc_ring,0.9998209202697681,0.0336958905026586,0.07679096733297133,0.016619671829390725,0.5368217546838934,0.3281724554408734,2.162841892171069e-15,0.9999999999999978,0.9572736545987164,0.04492696991594113,0.030521394322025892,0.20822089597079646,0.3341304881859844,0.5,0.23135320894142036,179
Int_Med_pp38_cell,0.9999963924606925,0.045936621789751324,0.01581939537302269,0.013632952926871944,0.2339252606300668,0.277533978075483,9.805428943555301e-17,1.0,0.999139303040158,0.061563437240108196,0.025036398812570877,0.08525775987840932,0.2821734208924848,1.0,0.23094145442674013,180
Int_MeanEdge_p16_cell,0.9999962748148713,0.055635633398359176,0.0034637883392310584,0.0,0.0764683292325154,0.38765236969357086,5.433766177296277e-16,0.9999999999999996,0.9991112340990634,0.0747454347792148,0.0,0.021336920699973214,0.3951592170938399,0.9,0.22713874880878068,181
Int_Med_p53_ring,0.999819193110467,0.022212670643771203,0.24346811510670682,0.013780366738051164,0.1630639431115917,0.3499700552914693,5.1171718745917195e-17,1.0,0.9568615742358809,0.02932004190829429,0.025307118662258703,0.05649106894351293,0.35649568203062076,1.0,0.22411551365952204,182
Int_Med_p53_cyto,0.999819193110467,0.022212670643771203,0.24346811510670682,0.012727510944620768,0.1630639431115917,0.3499700552914693,5.1171718745917195e-17,1.0,0.9568615742358809,0.02932004190829429,0.02337358909769229,0.05649106894351293,0.35649568203062076,1.0,0.22363213126838044,183
Int_Med_p21_ring,0.9999727538189228,0.049118357963999826,0.00986892848977485,0.010605748313886387,0.4128005544501537,0.1475271247956464,3.2799830886748e-16,0.9999999999999998,0.9934993947404479,0.06588775812057886,0.019477052837820957,0.15787354622572974,0.14878128163568224,0.95,0.22208304370414306,184
Int_Med_p21_cyto,0.9999727538189228,0.049118357963999826,0.00986892848977485,0.008360510210739136,0.4128005544501537,0.1475271247956464,3.2799830886748e-16,0.9999999999999998,0.9934993947404479,0.06588775812057886,0.015353758575667833,0.15787354622572974,0.14878128163568224,0.95,0.22105222013860476,185
Int_Med_pCHK1_cell,0.9999328402362938,0.050045061684627606,0.008560304114223819,0.02883083962463573,0.2682523163609143,0.15240299707277172,3.1503346255334187e-16,0.9999999999999998,0.9839764725635416,0.06714724791786447,0.05294673889182655,0.09919308930065436,0.1537841181583747,0.95,0.218827379542664,186
Int_Med_pSTAT3_cell,0.9999998646191104,0.029771760250684405,0.1179503483741194,2.1922599740875626e-05,0.13055127004569134,0.3450724716378213,3.0795263192165124e-16,0.9999999999999998,0.9999677201408437,0.03959365582043585,4.026001945910487e-05,0.0432923019672958,0.3514705687826057,0.95,0.21878429668490812,187
