hex_id,lat,lon,theo_pv,theo_wind,grid_dist_km,road_dist_km,ocean_dist_km,waterbody_dist_km,pv_share,wind_share,solar_lcoe,wind_lcoe,renewable_lcoe,delivered_power_cost_per_mwh,effective_cf,electrolyzer_cost,electricity_cost,infrastructure_cost,ammonia_conversion_cost,shipping_cost,reconversion_cost,delivered_cost_eur_per_kg,scenario,europe_h2_cost,cost_gap_vs_europe,competitive_vs_europe
hex_004,-27.86987182534821,17.57378135786131,0.7662753065105006,0.486505253193377,15.195472596163658,13.920513195117785,349.6854701288347,216.0451032366615,0.6116596402897782,0.38834035971022185,21.272145708852992,31.296884429745706,25.165156349725457,26.505072033202794,0.7548813746004444,1.1115125677503226,1.6486154804652138,1.350282532242198,0.6307730782536768,2.795454545454546,1.0839367015109214,8.887190624409154,high_rate,7.6,1.2871906244091544,False
hex_005,-17.292531780358928,13.65259902718,0.8086222331359278,0.5380422683640402,126.02775071490714,80.99657107173759,301.13095579381485,223.0002811550848,0.6004630197315312,0.39953698026846884,20.67928873609701,30.163070095991117,24.468410102155495,25.67396633893387,0.7762350137181956,1.0809356962782477,1.5969207062816868,1.5269184846712083,0.6241242326995254,2.795454545454546,1.0839367015109214,8.977618934944468,high_rate,7.6,1.3776189349444685,False
hex_006,-19.866323576115764,12.818901074696605,0.8211226579792855,0.2968998349062955,85.8159970215324,34.46682027684199,174.40940070443244,43.66203670940741,0.734441984132174,0.265558015867826,20.504282788290002,35.4682036320615,24.478071917165167,27.291375726751255,0.718449490322431,1.1678763035275777,1.6975235702039282,0.7668315554117971,0.6370635078020646,2.795454545454546,1.0839367015109214,8.400707406093645,high_rate,7.6,0.800707406093645,False
hex_007,-19.567228336676557,17.65986896716307,0.8293347235199925,0.3329331291365369,40.40842627218149,79.4712935283363,51.56533394706672,41.50737207685166,0.71354870705959,0.28645129294041005,20.389313870720105,34.67547115899619,24.481602097096854,27.044186581811932,0.7291002269881327,1.1508159015326846,1.6821484053887024,0.38282639794543083,0.6350859946425499,2.795454545454546,1.0839367015109214,7.969348398427666,high_rate,7.6,0.3693483984276664,False
hex_008,-27.46263640789345,14.176730886712376,0.7151274927751562,0.3515950581468396,30.333727092025157,87.51235910013904,338.58742899357145,278.63095254691973,0.6703969013845756,0.32960309861542436,21.988215101147816,34.264908720769526,26.03465135892734,28.079414175542247,0.7109242630917411,1.1802384284649976,1.7465395617187278,1.5316735151065968,0.6433678153923924,2.795454545454546,1.0839367015109214,9.25897996664761,high_rate,7.6,1.6589799666476104,False
hex_009,-23.5953687452532,20.377395925555145,0.7037648207335433,0.4004129758597777,148.97292018353946,92.4690515382012,125.48262700606044,122.28556717835748,0.6373654885153849,0.3626345114846151,22.14729250973039,33.19091453108489,26.15209098646502,27.800476848649637,0.7208562081116531,1.1639771227427251,1.7291896599860075,0.9436884085974258,0.6411363167772516,2.795454545454546,1.0839367015109214,8.615858510380287,high_rate,7.6,1.015858510380287,False
hex_010,-24.550423709209024,17.12012686421263,0.8357975881257154,0.6099661340085155,46.7952772915371,13.82117256875169,422.19778623486286,93.77986407537722,0.5781010930969509,0.4218989069030491,20.298833766239987,28.58074505181266,23.792963084691124,24.730176201854533,0.7996510511272719,1.0492828513714902,1.538216959755352,1.432999559236258,0.6165739116028908,2.795454545454546,1.0839367015109214,8.779860339104596,high_rate,7.6,1.1798603391045965,False
hex_011,-17.878820133816777,22.657494744809725,0.7308695675118385,0.4141781416959909,231.6544290023153,110.00540957137534,116.02705300250128,149.13229337870234,0.6382874369640643,0.3617125630359357,21.76782605483426,32.8880808826882,25.790161930230045,27.449611173798818,0.7297184489263655,1.1498409232540876,1.7073658150102864,1.143889537965338,0.638329391378445,2.795454545454546,1.0839367015109214,8.78228547894188,high_rate,7.6,1.1822854789418802,False
hex_012,-21.273618559032023,20.803711428031487,0.6224313676662078,0.4932756168940916,147.35997922659678,28.395464916490816,64.01349026105385,200.5449427652568,0.5578806768082646,0.4421193231917354,23.285960852673092,31.147936428329984,26.761892173132473,27.456460294831647,0.7278051777567645,1.152863651801953,1.7077918303385287,0.8088497032318185,0.6383841843467076,2.795454545454546,1.0839367015109214,8.440495481118017,high_rate,7.6,0.8404954811180172,False
hex_013,-19.12686064075004,15.373132979348576,0.6366712785996519,0.7448842446679098,89.98310211103508,5.452094184965394,375.6895757349587,286.9088608288561,0.4608365482798983,0.5391634517201017,23.086602099604875,25.612546617305984,24.448499064622073,24.918460485263292,0.7935553168869078,1.0573429692597098,1.5499282421833769,1.668802820545197,0.6180801858701608,2.795454545454546,1.0839367015109214,9.044892231777228,high_rate,7.6,1.444892231777228,False
hex_014,-23.67902961407203,22.651637219532816,0.6580547713998388,0.4965604043407861,149.7742954129471,67.02744385758652,77.44509931477738,89.50163693020623,0.5699342821972968,0.4300657178027032,22.787233200402255,31.075671104502707,26.35180619709235,27.191017583459914,0.7357510553651643,1.1404130906921974,1.6912812936912067,0.7310802569316841,0.6362606426557338,2.795454545454546,1.0839367015109214,8.328274774161123,high_rate,7.6,0.7282747741611235,False
hex_015,-26.27313533858268,22.266701004955227,0.7997160744053764,0.660627335270063,10.586948402275889,45.13975177963021,88.8780555894052,277.818486647048,0.547621928586724,0.452378071413276,20.80397495832473,27.466198624058613,23.817818851553312,24.389281994594,0.8051000486985911,1.0421812001941086,1.5170133400637469,0.7409278845610147,0.6138467579448065,2.795454545454546,1.0839367015109214,8.034392195597057,high_rate,7.6,0.43439219559705755,False
hex_016,-22.344982555809985,16.42469730642244,0.7642425736070565,0.4099573479985184,239.8470072441541,99.74497943275716,273.7284282691712,12.333549958945614,0.6508623953594275,0.34913760464057253,21.30060396950121,32.980938344032595,25.378647934426038,27.188996678739166,0.7353378517210409,1.141053915646029,1.6911555934175762,1.3843279138997149,0.6362444754179678,2.795454545454546,1.0839367015109214,9.002240356027583,high_rate,7.6,1.4022403560275833,False
hex_017,-28.23419292674989,15.036593455023418,0.8190485354067768,0.5191843663198555,123.16434205101056,97.18192517565193,394.8072979684844,168.7834224864133,0.6120373623679505,0.3879626376320495,20.533320504305124,30.57794394096318,24.430259106811683,25.774707455227087,0.7736057986613192,1.0846094179761563,1.603186803715125,1.7215825623541798,0.6249301616298711,2.795454545454546,1.0839367015109214,9.189381641897732,high_rate,7.6,1.5893816418977327,False
hex_018,-19.06842593608901,20.554937055649656,0.7072747353663466,0.4074966917634128,196.7701306763201,38.73952824590312,96.43125291441224,192.0226579459201,0.634457179430398,0.36554282056960197,22.098153704871148,33.03507278120492,26.09606595237568,27.709552105540457,0.7233291200141225,1.1599977269166917,1.7235341409646163,0.9980691903269585,0.640408918832378,2.795454545454546,1.0839367015109214,8.661238375264032,high_rate,7.6,1.0612383752640326,False
hex_019,-21.420027210535224,12.956534770530338,0.7658539691076715,0.4991450386149156,25.268849980997448,114.39502801329964,146.5424160760417,36.23973410647223,0.605418632293206,0.394581367706794,21.2780444324926,31.018809150471856,25.121568697422937,26.386592284941408,0.7579570534752632,1.1070022123046535,1.6412460401233557,0.6524900997505796,0.6298252402675857,2.795454545454546,1.0839367015109214,8.154592617950145,high_rate,7.6,0.5545926179501457,False
hex_020,-19.902947118975515,13.798714834651516,0.8125590393967337,0.6760462206186093,124.23129105534927,35.61922273867412,352.0581288261181,46.40018113385423,0.5458525918337536,0.45414740816624644,20.624173448445728,27.126983146390593,23.57740761856572,24.12763872057076,0.8115233630339991,1.0339321986887522,1.5007391284195015,1.3465686818110194,0.6117536117526206,2.795454545454546,1.0839367015109214,8.631324605811713,high_rate,7.6,1.0313246058117134,False
hex_021,-24.74568838244158,11.103071776514078,0.7190653460279761,0.2909019365211477,125.22321361685762,62.29179837857403,437.6036274668256,128.63872419830963,0.7119689503337961,0.28803104966620385,21.933085155608335,35.60015739653475,25.869626319026207,28.41325372303176,0.6965385533358821,1.204614060500431,1.7673043815725757,1.7434448284925803,0.6460385317723085,2.795454545454546,1.0839367015109214,9.526590772477695,high_rate,7.6,1.9265907724776952,False
hex_022,-17.35162370726116,22.016941285029937,0.7956775237557412,0.6151635465318787,234.7674814688708,31.45984577754473,230.32612192903065,290.0384140822386,0.5639738879968466,0.43602611200315344,20.860514667419622,28.46640197629867,24.17688013904428,24.944566795006438,0.7929263913841179,1.058181622085229,1.5515520546494006,1.5872575403954392,0.618289036348106,2.795454545454546,1.0839367015109214,8.963578866436745,high_rate,7.6,1.363578866436745,False
hex_023,-18.282546544133627,20.30791199228845,0.6838074058933349,0.5856603403498417,145.07337283213846,112.38918483582664,73.31490112255034,180.83255320414,0.5386567779425457,0.46134322205745426,22.42669631749331,29.115472512303484,25.512517878828234,25.976399214138784,0.7631765662661274,1.0994312091291916,1.6157320311194323,0.9015443204166199,0.6265436957011647,2.795454545454546,1.0839367015109214,8.373858250857605,high_rate,7.6,0.7738582508576055,False
hex_024,-19.659398035114855,20.87231530076869,0.7136946153434929,0.4608775066454809,121.00490325895368,20.58833029226016,16.13196659160868,280.2418503720623,0.6076209387082598,0.39237906129174016,22.008275385191098,31.860694853799423,25.874158487736096,27.165609752235213,0.7379582997300689,1.1370020979992301,1.6897009265890304,0.7322480848832172,0.6360573800059361,2.795454545454546,1.0839367015109214,8.324123439631837,high_rate,7.6,0.7241234396318372,False
hex_025,-26.66433550577639,21.93020643430755,0.711826210600167,0.3330913218417318,70.40903745751393,6.344363707687149,111.04865319949631,242.2864701058264,0.6812271672164206,0.3187728327835794,22.03443305159766,34.6719909194819,26.06294317260953,28.237669179206577,0.7056380725804664,1.1890800222281828,1.756383022946649,0.8227972454815817,0.644633855421707,2.795454545454546,1.0839367015109214,8.548747827879989,high_rate,7.6,0.9487478278799895,False
hex_026,-23.39934795527559,17.42482085753676,0.630416035441096,0.5608194261570805,86.23440434892528,52.77655014036152,68.00177582606926,142.877572458811,0.5292119448789092,0.4707880551210908,23.174175503824657,29.66197262454423,26.228552892308436,26.579096230855345,0.7462880636274893,1.124311342929171,1.6532197855592026,0.6405219998674948,0.6313652718348972,2.795454545454546,1.0839367015109214,8.17403056407859,high_rate,7.6,0.5740305640785905,False
hex_027,-28.47435481055325,18.962376743340517,0.7986972480785581,0.4705760936404297,132.56473860552677,119.0926921226446,308.1698163896573,236.50521752939528,0.6292555132347423,0.37074448676525773,20.81823852690019,31.647325939910544,24.833062981972827,26.384129140789735,0.757383473025819,1.107840565462708,1.6410928325571217,1.6256740199433604,0.6298055351143723,2.795454545454546,1.0839367015109214,9.158561030972196,high_rate,7.6,1.5585610309721964,False
hex_028,-27.148526095189425,12.957157973787204,0.7030597659797276,0.5849014317032056,112.53330777473644,107.10959468433477,63.60630203655369,10.261851273211382,0.5458703004753137,0.4541296995246863,22.15716327628381,29.132168502529474,25.32472030386187,25.875163909565636,0.7668373111217469,1.0941827201934615,1.6094351951749828,0.547088551782842,0.6257338132645796,2.795454545454546,1.0839367015109214,7.995702605547767,high_rate,7.6,0.3957026055477675,False
hex_029,-20.803412561090543,12.603421029503629,0.7512494118727687,0.5532778218285165,10.294959570680955,90.08435431537696,232.78516991307853,37.19747904589181,0.575878672721364,0.42412132727863605,21.48250823378124,29.827887919772635,25.021961742848077,25.932505815504445,0.7685693378316828,1.0917169001253961,1.6130018617243767,0.8362858386452718,0.62619254851209,2.795454545454546,1.0839367015109214,8.29545195461093,high_rate,7.6,0.695451954610931,False
