hour,Bus1,Bus2,Bus3,Bus4,Bus5,Bus6,Bus7,Bus8,Bus9,Bus10,Bus11,Bus12,Bus13,Bus14,Bus15,Bus16,Bus17,Bus18,Bus19,Bus20
120,5467.732586131246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,27118.849164900992,9759.447605206831,0.0,0.0,0.0,792.1518107980507,309.1690950026884,332.7135904216985,574.0831071071943,231.7706411188878,898.5791250142726,1152.8049237270325,195.38590615602322,1001.5258607769732,733.8357278592302,675.3906569366395,456.7642976924692,1089.756589537547,719.9620773400317,293.9151569943413
122,17568.651826578356,0.0,0.0,0.0,0.0,763.6111549303496,505.0903853468039,825.5426247199044,657.33608362758,542.5941296084776,852.0629194459734,878.1013121140876,433.76439413536986,658.0208873404332,1033.3424939383033,443.20924942484874,827.335841357437,890.1140847828486,185.54093706151082,938.308172552925
123,10983.377405641557,0.0,0.0,0.0,0.0,466.8055518651582,191.70705332750308,1063.171443520086,935.6828460716237,112.5,1102.304062479721,673.6708181340979,343.47553903485993,1190.3112153164964,662.4531521897662,588.6519586412321,1033.5335479970859,976.9141386398414,221.30401307288648,1068.8895307283242
124,7823.674254371012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,2828.3761728357094,0.0,0.0,0.0,0.0,984.1857056298054,183.1662871033653,1048.613474153963,937.2887324346975,849.5974405956875,584.300648463138,465.6614635277345,473.9698840371678,539.8131232922777,712.1911057168562,570.1517317016771,953.521292338274,817.7241482747942,528.9291843248052,532.4224598596303
126,10413.663894537174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,25805.998959731944,9884.638547212853,0.0,0.0,0.0,522.1738570355042,646.2448889552531,1140.1565611683184,245.12690712704176,335.80569945265535,634.2891019087558,697.9875391763653,374.22187769585634,1258.3867852811277,885.3534820015868,601.7352238179149,796.4472062456172,808.1697890547848,442.09883883428233,638.4694813448258
128,25998.907878506918,8922.491661766955,0.0,0.0,0.0,401.56165965876954,265.3042180723031,1026.568226732216,487.7569330808027,648.1910569461352,1244.8157887977034,775.0922390053037,614.6878564992738,963.361561409694,347.7753275514392,423.22753011265695,951.6312126275767,591.348004134586,617.4522198629423,1010.0495785472116
129,24736.130920415304,13703.92347751695,0.0,0.0,0.0,395.40246450495687,773.42754623488,763.2294242703346,112.5,620.4511466090312,1262.5152215084072,1112.8867116598324,202.34738692253114,885.8717822261103,590.8435115714183,426.4719691015624,778.1624314170829,723.1406233271463,112.5,768.0622774726342
130,5828.406231815436,0.0,0.0,0.0,0.0,488.75265321482,720.5105031988372,1226.961881097265,462.4665966118242,708.5670359444459,752.5021836151467,539.8127490125162,322.83387699068726,1048.4824928212365,371.4313404354356,378.2314443411983,789.3898840370354,782.9057043927219,769.0345433600364,1448.9692761928404
131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,13171.839342664513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,18618.916989490073,0.0,0.0,0.0,0.0,112.5,1172.4898445958252,639.0053372244361,112.5,1029.817788313666,874.508850033438,112.5,766.350383746489,1302.9089924285727,342.90407816782783,936.419045505934,964.9213391605255,406.32630978359043,904.4806930662885,1241.7634449854468
134,29924.745368249492,2078.7179365093216,0.0,0.0,0.0,444.5923746145237,933.3433077358867,703.9271222245478,453.30464059088285,919.2390908765175,816.4141513241452,191.2771771938936,666.3433205044706,870.0441735066075,929.5233377468187,754.0808204161833,490.6749708963945,538.3916166761644,176.36090337531402,1260.9560508098991
135,23596.045344208633,3828.599499126969,0.0,0.0,0.0,519.9837193425517,842.9578830674008,556.3513821204156,223.62514255326712,816.2046768180197,1019.2376547634127,246.9209490550026,785.6693005593893,620.3877186135811,458.7169352850187,377.4973768013794,497.10846499329284,677.9620938686164,479.4715719471015,879.056007939517
136,30019.36287857046,14217.447334820117,0.0,0.0,0.0,292.0413530933039,995.5163962158142,666.467234265188,112.5,1060.8552614716193,1092.909434346248,220.10693144989568,551.0289382839808,787.9648977765974,112.5,825.4002110536163,810.945078096023,112.5,482.1530032713764,808.6296704586152
137,17360.85322439838,0.0,0.0,0.0,0.0,787.4985565650512,1112.0432480950562,1039.7758331877478,112.5,1370.7364056803049,1063.6121630232908,378.9416625130712,1011.3710231048099,897.1470366514528,211.42091052824716,318.98104441431997,1017.5330201099713,199.50987156677098,860.6725021165696,989.0226454731007
138,363.3126767966678,0.0,0.0,0.0,0.0,195.61023392692252,1015.4799925993885,295.68522474711676,398.11341283282485,941.0927715085352,572.9027960785601,173.72000699299213,1112.335149664193,575.6295224364522,568.2270978472092,978.4008761555937,258.0133564732646,279.95586431735205,512.2737400844275,1137.7691076750596
139,7771.796575805693,0.0,0.0,0.0,0.0,184.58157920845207,1020.8564661868647,192.63005636406345,836.3414136782916,772.6487007341264,601.5715989054628,632.2479401165349,845.1464382130658,528.35201732691,815.8451525467783,1079.3360651013481,720.8626594931588,161.74276562105348,967.5447615152492,941.5712722604206
140,8175.331954985781,0.0,0.0,0.0,0.0,610.8641081122988,853.4000408342521,840.7104204102199,850.0157132230983,1254.8290781262415,219.72459684671617,407.9826344329247,868.0179668602628,770.745647135801,112.5,784.7384422677919,668.4175841503599,729.272329010861,1151.2715299126382,516.5213373522099
141,12788.426607025613,0.0,0.0,0.0,0.0,844.8476043306265,854.216756145835,420.35186024291835,416.5266915308144,984.9916272818394,368.7585074251362,439.800769803231,1053.7565258450309,631.7131916126423,112.5,978.1825972106524,1050.1928573343114,154.55984042596117,1041.3184988995904,647.3342890353057
142,27095.172120477826,2547.740592603368,0.0,0.0,0.0,1038.5085986168797,672.3813935286871,279.3528293083526,430.5347170533279,521.9481751951857,721.5759509565552,407.3439761196417,908.6185840736158,600.0369757158942,832.6196552535278,1416.21023658209,600.7604066063559,238.16478047612063,985.9937897997295,764.4920770973564
143,26851.900360588068,5685.2822819799385,0.0,0.0,0.0,607.0978634903609,1359.1454666117831,631.8581608292828,720.6290586962874,1192.5990100056738,826.250235566787,559.6480136449579,997.4447403301905,373.85532735034207,533.9389716877726,882.0559335917155,722.8561952996376,432.02902598831787,731.5431609968119,714.878065418345
144,22874.109433702237,0.0,0.0,0.0,0.0,1002.9729085788447,656.5777098749395,235.86615028997912,440.9934171384638,865.2199858298422,148.07366317426545,757.3840680047862,1482.580419357953,447.4854683885184,290.7037859698566,769.6656982535724,618.6260750149216,144.96878277833736,788.6351177126579,1125.205316357697
145,24925.0082730735,0.0,0.0,0.0,0.0,799.6005922842417,745.5891936339026,764.0786106354078,784.2204248901287,942.0155027679332,261.18916812311176,425.9738901615192,944.8043732893481,250.15334722118706,650.4260549147677,1345.8390912021077,112.5,361.70257407192247,1278.8264944883088,318.872237181743
146,4010.7526086284724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,14848.05782947671,6474.4943315448945,0.0,0.0,0.0,1093.0243195223625,1018.4882163614282,227.72500710575625,1089.824635487417,939.8644053502488,414.50075941655723,653.9362168935291,813.4922667372934,624.127676290437,627.7781101955011,999.5695481804815,502.0004850536185,460.6912471944971,1003.7186939298329,868.5680897090367
148,20061.616692174826,21311.576066834317,12687.481091427464,0.0,0.0,1076.9713601778033,703.2651127839882,826.4366919077229,835.7873866266127,1016.0065293881097,158.55583551272798,469.02110764315006,1096.1255277500902,112.5,751.4074574922404,1208.3557914571381,532.2168136975664,562.2303647735264,914.4832456902053,1000.253113549074
149,18788.334253721398,7882.649023486423,20877.941736838737,7817.583409587605,0.0,605.7392914417734,1000.7301213615124,215.84325878207596,852.9086447987725,713.6730266384344,432.939357062838,634.8873111382219,851.6652711301987,140.66519958823477,936.1776931861714,1257.7348388783546,1271.3929840165026,513.8745400199673,541.1814815622057,358.0475286699673
150,17611.6604974414,15176.13182967237,4358.9568328761425,6075.8873594914185,0.0,1316.4254973383008,517.795119419274,537.4862208135396,736.5445451508812,879.29455272563,235.3497656830056,756.1886283210879,705.1746514143754,112.5,549.4565103158081,757.6198202957295,112.5,342.90034382724275,737.2428981074006,524.5767622793142
151,31560.923437990747,8439.80030084243,0.0,0.0,0.0,1311.51094979211,681.5747166794122,463.1244824989145,777.540890103892,655.6275719777378,350.6785305991389,1099.9362781941093,1103.434771064578,191.39777485038428,843.9098880064371,778.6166943572914,736.3056306992567,806.5008513409135,1382.5965824251134,513.0694958176105
152,15858.557936769897,6435.525595800726,0.0,0.0,0.0,869.655870409976,381.58890679856614,720.2563432174787,935.6056712266023,829.5555402782633,496.06907557426223,996.9767010153345,1077.4452150119994,324.2169333522371,660.0743459104268,1123.0781776014085,274.59782976794713,1178.1515528140928,632.493551629765,406.28373510495396
153,17622.86400885624,3491.252983230759,0.0,0.0,0.0,1101.2980789411456,1005.3255124359869,815.8835618338545,1085.151858327231,751.342441722147,400.6485144836607,1010.2166511071281,572.9553192416449,112.5,965.051185389467,1179.7119043925502,402.53665109623427,834.1331532629638,925.7457967259043,324.55604590031203
154,16204.002567503036,9116.945011101006,231.59811081114822,0.0,0.0,1117.6101261034958,212.02594548466095,513.681079404459,1216.5789595237934,353.3768131389469,333.29976406725444,1180.2761913150637,237.34806714269908,168.47271373274077,740.1739066419215,878.8451988549139,333.8823365275489,923.8745945460197,1067.599879215102,436.80597904352885
155,14428.944214522178,11059.362319277147,19267.616669630665,4512.24276077883,0.0,1051.8230923408614,509.93936360073656,382.7073162996445,831.2387751286296,761.6749242021916,444.6123740424248,972.9863650697994,833.6787581436581,176.82038302618236,877.813718541488,504.1069610147705,262.38423077477165,1067.7698498522698,512.628605311662,112.5
156,9863.51726133419,5206.824611522505,23679.61229687847,539.5217394433348,0.0,848.8783582986686,549.1308725696297,704.2417024800818,1341.1233481740724,353.77993801006016,491.8315678006966,1099.3854206297988,404.1525754748065,482.3209762370327,766.9269218693169,1098.4102857041348,250.50964158137248,659.6693656054517,787.8948545999295,498.82524061798324
157,14684.862565129897,13530.19331918398,13700.606499932645,0.0,0.0,794.3774945033501,472.00629521905466,498.4621991002406,930.1138879830305,617.7629194328221,474.5906935072389,988.334074785913,689.931683896169,489.6733144951548,1151.6968000475358,481.6447079047031,480.44386939655635,1355.5862827952278,907.1021750021408,388.33213458973387
158,7982.074476841163,13710.154681506105,6630.533422459976,0.0,0.0,906.4240163563003,316.27585116108156,1154.7041949369461,965.0111481713815,485.5717681450929,548.3924694875387,1063.6853293413415,112.5,354.60713888094847,1205.08405063874,477.16908173694355,112.5,1038.5704235298774,648.1433691862715,331.5900067688473
159,8606.803693732114,0.0,0.0,0.0,0.0,1137.3570538275583,314.9869262601906,782.5530154237031,773.7335299803166,789.6560695951322,1016.6413792099959,857.8409845797394,632.5803132968795,603.2818519363137,958.2675714188349,583.8305759810363,647.8111109077422,1373.5503952081929,1240.6522538544898,870.5271949701903
160,8261.23031304165,0.0,0.0,0.0,0.0,952.6352349790434,347.76337146633296,718.0388287536161,362.40687274306856,305.6752963319303,833.8849609246782,418.11323351309574,126.90574082249131,489.5138559171089,1011.1884336102424,814.5223927376321,428.6892935813274,847.2950272562108,171.5598580035519,292.4504031171688
161,13551.891659456085,20661.302261488345,0.0,0.0,0.0,700.257843759212,306.15995448156036,887.3617485351164,1067.5118258964567,264.46164462645885,691.1886066223326,907.922150062648,537.7446849393007,601.8266983309162,660.774062919394,619.7636234039029,314.9208847778216,1419.512822074411,739.835444785532,393.16082028723787
162,24514.920151815826,26731.93366856956,4238.45234417,0.0,0.0,908.1430754878211,565.028171220681,584.4164369461347,990.7555786022675,333.295231831889,962.6111224701859,1223.5926867170092,357.2572977661651,1090.1804663763298,896.3556284090743,489.3388324188046,517.1790823631375,1175.497100284323,421.28739170854266,975.8158741694718
163,6750.8133190879,21142.263316053803,6086.763031186652,0.0,0.0,112.5,861.8317146899433,705.8136065291155,714.6409417451622,271.68177084055174,775.8548946919467,1072.0472866855116,127.38813044293688,1065.0883175775623,923.03430448837,474.9163343629358,951.8148247683082,1108.787778306337,597.25260750908,387.6955690150145
164,19411.439805472568,20899.90934995123,5380.611893233923,0.0,0.0,891.8179756649383,262.35708488731666,1225.7882244723355,743.6594230705766,529.6921181051963,1156.1073438754001,1036.7730935413233,245.94727147331085,518.9093402666517,1488.6937928625373,362.02912556836617,599.1667579575103,1013.2826033385428,491.95132747881684,500.58907104425447
165,10324.578129450938,1612.4908580173505,0.0,0.0,0.0,192.16708001829588,112.5,832.8167722040686,794.1083196433077,112.5,1011.6047878102797,1050.329993041047,495.08692996624063,1042.7538879111341,608.4436422820318,466.6780302569147,849.92149539313,874.5245702091695,203.16640775093526,641.884599579367
166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167,16294.728553583209,0.0,0.0,0.0,0.0,239.46714878395545,1074.3412411470742,1130.0768518656578,458.7957782226243,181.28614685924046,1083.8553304278864,716.4087172807481,500.8602234290733,674.0042370675263,990.7239275837127,274.8026485779543,1031.6389211518847,885.1463772813187,112.5,821.7799594689127
