hour,Bus1,Bus2,Bus3,Bus4,Bus5,Bus6,Bus7,Bus8,Bus9,Bus10,Bus11,Bus12,Bus13,Bus14,Bus15,Bus16,Bus17,Bus18,Bus19,Bus20
85,23095.3291359584,33664.01314308905,32425.809792336724,19249.21184858399,5609.820112848715,421.9304156868346,112.5,969.1083517629222,112.5,411.38944618839975,859.8785482398245,766.2641067567877,534.6459989353596,887.6063732852165,874.364074925403,148.27417917289472,711.3994030368718,749.9981226341002,374.66256899751505,542.656848513914
86,24726.29588974397,32794.57308414059,25909.501839760167,17118.3064152847,12955.4427973867,399.3752308915256,467.4499908605046,1015.6471308833796,122.60110250558206,559.0572572530623,1050.118965198444,815.7261282905877,193.26797177842303,1151.0795242286795,577.8999795603617,488.21332617798345,1303.187525776318,306.5909334019094,326.0790206467056,579.15231905729
87,28292.61818151315,32902.0581152315,21141.654916463536,20001.716633899603,15407.998392295629,113.28657414153255,363.9309745532391,1106.3931878978995,712.6029081281669,864.3896360513062,1110.028686289438,662.1270433344598,538.2268977947278,1198.2866675001176,527.770477647037,112.5,915.770957839437,491.80170002840975,270.34190074698614,889.9914590951159
88,20323.449315457867,35073.72659223789,17051.67247521441,23976.802853881254,11625.840212370642,692.7223698846675,1081.7917139321205,948.6035896807012,272.5730480842508,390.6552042940187,756.0861741326574,540.2662985155923,638.6262610528921,946.240649790449,720.5053953700051,638.5919760839598,941.7033107863799,541.6329356979414,174.28870857491188,1068.0650011324271
89,20935.49238929418,29049.092238815938,23944.24304899006,19617.59691253537,16104.456158840405,539.6496217388674,989.4151969234616,1044.6384686269946,946.8459827074462,924.1053290190309,1302.3404385020037,665.239443900792,830.1793660329429,993.7909605161393,574.1298984631651,210.41508103073866,940.7793320409434,1009.6409169658803,553.592810123197,1384.2203049270447
90,30064.280389458814,31582.089238542685,18310.23932785547,12358.508162303611,9238.332435377342,287.83387953416,655.2691717219632,914.5105530806219,225.6720436394786,1014.6554616816043,939.1477959980599,387.41739305080773,978.6781808096537,658.3259551075789,584.9628390298467,656.2137544444777,1440.9185336662638,662.3892230244393,155.87690685456127,1157.1117247756786
91,29721.203250018716,26489.024819751623,13965.74567549686,7760.636611284807,18360.838936616503,346.5362772600588,1361.7435421861535,415.2655695979928,382.81600731222335,741.4321213456011,935.5479369821214,170.25815899855326,445.2452699778756,902.1191759276767,638.3107747059729,720.1605666975343,1374.944126181943,192.05091912719678,667.367981214867,954.5382241286312
92,29997.322903838725,28543.294990679544,16105.759307434719,23661.39048802409,23002.538443834095,397.87129768825076,1116.6173294431467,603.9604320056258,684.4747737713055,338.1708381104066,1054.8375494180336,314.20988986691924,541.8141712353738,1158.4398729830004,315.5731164869144,472.22857973775467,1497.3916953756766,561.3867901823479,311.912692532523,781.552323115786
93,30719.587341737184,25543.720942370674,12825.732179613347,11873.686142904331,11835.082190783987,112.5,858.4180071379735,735.2846526239211,792.7085852201,723.2407336471117,907.1610480491569,172.84352261061937,490.8042266365253,1056.7778162484647,228.45261537055035,810.606681805958,944.1381953342011,112.5,415.8737626957749,1284.950155929609
94,26189.49063094583,25477.754911958407,24020.00725475751,11391.197328084621,12426.771478175051,337.93795176384896,399.125159720262,445.8208024888706,816.5564670802455,1192.0547877881972,1024.2792316808348,185.64113639770966,768.3743422431941,1003.5546839400155,112.5,788.7935441932598,1021.3029538891778,630.5461327946434,304.93586627483154,779.3235630386018
95,30180.32849116627,26523.07574718285,19216.824215732882,11142.945515451618,22066.973323985992,271.2136090822326,1500.46342807127,802.3117377456354,643.2665982225221,930.2244249246941,826.5146544447563,309.7774877418684,969.9278587620043,860.771403096394,153.98996591281835,658.2502224588053,582.0820248613022,257.82665646206095,572.8429878169436,1343.7047438358807
96,30138.737941667412,18885.20590936771,14148.187210584643,12269.304127728432,23836.802917835543,236.06199109082925,688.8495056112262,961.2458042759332,627.3278882156801,739.7794990004891,574.2367954076643,176.2588499531355,1126.820795723076,805.8825499220322,1001.2656879889968,599.4983310881319,1218.5622863570825,326.6849858082539,955.5587635540488,887.3959791350596
97,25096.322530834044,30652.888588458856,19915.559068721683,11055.278808590378,15657.44568197441,439.7734342160991,640.4095655901405,841.8624486932318,562.0484696801074,873.7536516794298,742.6597612775016,304.76520242792435,922.0628838010077,607.5192717781497,623.4090757163566,428.3427526016535,581.6514845345692,637.378596563564,901.203228733879,1277.0987483920994
98,36015.65517207947,15357.698911172853,12833.825992606644,9643.57153208132,17451.693344349424,952.9827614499078,1242.236425268224,472.85752592493134,641.244457323228,1192.1124834732163,353.5785540399067,112.5,895.6960448597152,863.2929430048622,112.5,987.7084920834545,847.4967012325948,112.5,1051.914428813424,1034.2917511029902
99,28894.08398801017,13076.815939669163,8015.269638921453,10465.748575542082,19427.235826003733,741.0348351749684,1555.014312078594,813.0207058612796,384.2018676331846,1134.2187870017644,586.3870391835235,480.86890680508697,1023.7011991995608,750.0384117250288,112.5,590.7696213550901,503.3525617815385,112.5,992.2901147637338,808.3537528487182
100,20395.92842978959,22446.692716602167,18339.45068201227,13646.341034560292,15987.906040460997,518.4385978266288,1303.9591232216312,472.2449479040313,369.9996306260677,958.0744907234373,508.0838883168393,471.13739264294304,816.4315138465207,715.7315915011701,512.3189904730972,992.0606358839474,567.5730103051757,227.21798421237486,665.0040248632599,676.2476520806636
101,27581.75622066767,19560.358210128532,13702.965505022741,12361.387720808916,19206.248035470966,826.5276909578349,1098.6276025559266,329.4775663747862,601.9440647204581,922.3146687810145,425.93818704068315,329.6242404020239,1481.8228099588994,437.959175964701,560.2370788817428,932.4077203512352,460.9397227156837,613.3218365356532,872.0361333389992,667.6716052213055
102,19012.71509714309,17665.221788827595,6605.566050435047,12735.111515847917,20053.93963303265,1062.7811506669018,1078.1097529131891,239.92983836899853,614.6550666880125,902.2638784665702,405.61915351225633,708.0540721370637,649.6798299442389,112.5,599.1826859336085,1158.4070697512675,462.38800058081483,112.5,797.9161233504865,790.4428526146012
103,25640.999055699354,16664.966162234778,10614.884763609289,17655.338534993924,22252.158520141886,1004.5497870256547,1102.762886953371,289.2285510449942,601.712127466679,761.296272074147,112.5,819.5376451573154,1045.0923596789348,714.8451099021345,461.4058677401667,944.0824866211186,429.40794374879243,112.5,1293.0904418265588,660.6963919819076
104,25971.332692078668,12907.993700765637,7927.812043351457,17331.972262669897,26562.472599690303,855.7582602911776,1042.6284021503766,256.4655749217909,910.4689104185638,1304.0846316568952,251.67706960213957,297.24536511562076,1443.5325896263373,322.62322283399385,537.1625517381198,936.7405066956369,381.71039884470406,379.05393159662873,737.4789678922815,459.7089946160501
105,15711.640322490823,8215.881098907523,6231.663525660278,26590.3325837308,28637.59869366918,738.8319225150213,891.8121589548158,376.1571790847722,1017.0377497910938,833.8847684842589,376.19754770601224,538.0581416698669,967.3658856562788,204.14333959389924,688.2593595106379,1166.768052967653,650.7727797189103,648.2638696624566,1213.3839774817839,507.8764246635544
106,22406.070255050938,12065.837506471962,17384.46115844892,9245.661599169918,35260.17710041727,1078.8106472093498,805.1929127534961,375.5733384219082,867.4248604490876,1140.8180913289223,378.66942754814335,586.555287074961,894.1171826887966,528.4627301290606,684.2770783702823,1061.3216742458503,177.66663684102136,841.149367297009,1211.1370968865238,517.5858121339766
107,18643.82036631149,8341.40448830249,22730.43376535654,27418.556886113678,24308.030543381563,1041.985140968876,718.4546308600892,349.34584147979604,1221.516495596066,1165.464664321483,112.5,596.1624568151639,821.5707785499565,265.2291679325382,216.30041940285292,1033.8761639737386,444.4937427540978,516.1964471683156,1412.2294049576299,112.5
108,19279.306277372903,15640.907746716819,8904.069051432169,29394.892677860647,33554.47653572434,1180.3152231448428,512.3857568643956,463.5651549346591,668.8917404781057,1000.6501101701155,624.9257116690337,1039.3023359963224,821.3963939451764,580.1891549372417,713.7111551883177,1038.6290144521527,643.8565094657913,578.3881685073773,891.3679860984914,525.3265640547081
109,23014.903337801017,10658.738133094046,18904.763824385253,15658.016998615203,28285.847645207927,1140.3862827505516,568.2067304062599,656.7452266656597,913.2289876252603,629.4932885455362,155.35539873822083,850.0730084152784,1126.6369494614146,476.33582085110237,621.5787323295298,552.0094307678736,236.18934395537153,981.2295698014822,1119.8274895869718,171.1274906333997
110,12404.840371006072,7875.248218711957,14704.970052213306,24539.828412098534,28946.554134439677,1244.907996979183,200.7607371133437,632.5640022881743,820.1774472814324,766.8581741751888,585.8173734740622,870.237838888302,272.61169204594813,494.74796059868896,897.1739242501279,1027.2297936061498,179.27911269244396,350.4992812092934,1442.5015032048009,112.5
111,9299.41233812487,10609.00830307702,16761.42020778551,25372.25081348119,31924.54433906142,892.0717186214025,511.976699356275,120.66590149992315,579.2238922609379,619.9629038432485,488.20011095943477,509.1954305381071,1065.6838546659365,112.5,1569.9094978851992,950.083756380519,285.6498950291677,731.1887347604439,753.9903973685396,112.5
112,8041.423257481603,14563.947130455916,17637.64384452755,21518.163907689846,23359.054494186046,1305.0247379222778,267.2823498599216,112.5,990.9948404958677,372.5831176047965,277.4678165930209,1126.9000888221449,349.61933601388756,642.9097637028675,1016.3381750706509,535.7471752418015,607.2923560714006,905.6196507779208,506.47841860919243,112.5
113,7911.605843488084,10990.052543544502,17764.18256651709,24988.17193808374,29471.09862387729,1041.640748503403,201.208561946296,750.70991739661,985.0441909775807,601.6459042772715,858.8012102858166,721.9807161713097,559.4741563395177,454.1840078008023,892.6920053730317,659.7821022160206,397.39579960398436,1003.7719975673232,383.7647336666549,112.5
114,10970.241621539679,10799.86418357466,23187.515847992378,23940.898777001534,27668.68886591757,1445.4010242598429,454.89047706534626,280.8688001258196,1348.174792367841,219.43821446092574,232.15014885967716,1023.8161173881531,473.60747037351933,343.8161778821879,1193.7069917960825,655.1579291470575,253.3286383643126,822.7674148799032,919.05296816886,183.339407659347
115,12788.766772901867,16699.4800642654,20485.45051279004,37077.436668435636,28154.30846923135,797.8263262209398,698.4037862331417,587.7301826426708,1137.2725391245172,712.3085839197603,752.8301397672706,1074.677952361449,655.6978948357744,496.27534544628907,1110.934560382545,583.2907735115788,507.6847846179756,974.0657547586294,285.0177626923684,795.0963767269554
116,12638.449563378272,17913.322230253816,26607.485946410827,33454.352722179516,26129.570373446186,1311.6295895727374,569.1646801449094,425.74245012284644,745.3475270765347,306.0979772779919,819.3692201981612,1312.728851194447,120.21133081435964,112.5,1105.4795062143635,639.610614936104,183.0010277292372,428.6999288164106,574.2261421878659,257.2542056297331
117,15455.638780561467,15815.556645230597,26213.857507306657,34814.06281660706,34663.69772624018,928.1498386046017,112.5,333.97087488955447,1366.6103433382602,427.43017648482504,493.39211430001296,698.9128351975695,544.7070261696913,643.5407371692378,1148.5333612212248,839.9873803629895,622.0424004744177,855.6360499712779,706.0491174304644,442.30377188635157
118,12324.325489401861,17311.63241095548,26274.23098955217,31987.96891777279,19455.486492831835,694.916943395781,116.10036676756688,910.1879699948104,1191.6180252355148,424.06119050881904,1008.3242404547304,293.62620244049367,862.4129218897873,368.47690467911326,1468.129914786473,718.3158541140548,603.0557309306195,1113.5181672194858,600.496310209578,525.3156509398999
119,19519.714914159358,21828.54091692413,24014.536502426006,23116.154990187693,18599.384500124972,686.714153238998,549.8607976039442,1005.5485407853739,1009.8352521114011,287.33364237497443,689.0444035091151,987.2645882101724,112.5,345.9198489735679,736.9041000267337,141.18058721684162,487.94947606169995,790.5928194895206,608.3611903458351,503.0151398194005
120,12665.224108521525,15608.86923342249,26074.75162353834,25113.341416976833,16831.589767735724,674.886750249016,124.1622441665361,747.7924849796094,785.2736045742646,470.30596822328937,858.9569336179962,1317.7714842267624,400.8830456740277,358.48405117358215,1076.7160492176743,543.3003743055032,417.27473498823906,1017.4012585981247,520.1260204749045,498.9733950114772
121,27118.849164900992,17090.202169912107,32450.783798114688,28789.36301964308,15796.812907414745,792.1518107980507,309.1690950026884,332.7135904216985,574.0831071071943,231.7706411188878,898.5791250142726,1152.8049237270325,195.38590615602322,1001.5258607769732,733.8357278592302,675.3906569366395,456.7642976924692,1089.756589537547,719.9620773400317,293.9151569943413
122,18836.937379142433,21417.58333570614,31487.982591683278,20057.83794012719,14133.117730536858,763.6111549303496,505.0903853468039,825.5426247199044,657.33608362758,542.5941296084776,852.0629194459734,878.1013121140876,433.76439413536986,658.0208873404332,1033.3424939383033,443.20924942484874,827.335841357437,890.1140847828486,185.54093706151082,938.308172552925
123,13403.163371420858,24817.38302621311,24814.098079062354,27616.161335414163,21130.27335604761,466.8055518651582,191.70705332750308,1063.171443520086,935.6828460716237,112.5,1102.304062479721,673.6708181340979,343.47553903485993,1190.3112153164964,662.4531521897662,588.6519586412321,1033.5335479970859,976.9141386398414,221.30401307288648,1068.8895307283242
124,13747.878216520721,28179.32760932804,29436.712227803415,22082.470481174325,21051.363616461702,542.1115700142575,467.5499630239865,662.046154600642,1064.0228813670212,412.7719482090799,1130.4613560105156,916.7819558879012,203.65214130825032,766.4364032360713,731.6663934518107,790.4473914901374,661.7756880081424,687.3590215304858,180.4082081311357,334.38066149471734
125,22082.590973888557,34274.07111894798,31950.007582378938,20167.63461600328,11096.520656584837,984.1857056298054,183.1662871033653,1048.613474153963,937.2887324346975,849.5974405956875,584.300648463138,465.6614635277345,473.9698840371678,539.8131232922777,712.1911057168562,570.1517317016771,953.521292338274,817.7241482747942,528.9291843248052,532.4224598596303
126,20258.10619519771,32182.215202362157,20447.43503309762,23707.77387161118,9073.927723088857,849.3625235260112,391.82895724119413,1008.9556817899421,432.0559865346046,223.18090624234463,1290.1474990236277,741.2003520041056,793.4148966483517,704.0993688949646,948.8158181584172,405.61926145189017,422.0527913858763,957.4708108706199,540.1299309591294,747.7361162910879
127,25805.998959731944,28108.308403722192,29621.58483972794,21155.922026478867,14263.521124930416,522.1738570355042,646.2448889552531,1140.1565611683184,245.12690712704176,335.80569945265535,634.2891019087558,697.9875391763653,374.22187769585634,1258.3867852811277,885.3534820015868,601.7352238179149,796.4472062456172,808.1697890547848,442.09883883428233,638.4694813448258
128,25998.907878506918,29053.827324297603,23254.781433191798,16205.386971854143,9163.05812697634,401.56165965876954,265.3042180723031,1026.568226732216,487.7569330808027,648.1910569461352,1244.8157887977034,775.0922390053037,614.6878564992738,963.361561409694,347.7753275514392,423.22753011265695,951.6312126275767,591.348004134586,617.4522198629423,1010.0495785472116
129,24736.130920415304,24738.431323322617,27729.07291547094,21774.42934762059,14196.622562228771,395.40246450495687,773.42754623488,763.2294242703346,112.5,620.4511466090312,1262.5152215084072,1112.8867116598324,202.34738692253114,885.8717822261103,590.8435115714183,426.4719691015624,778.1624314170829,723.1406233271463,112.5,768.0622774726342
130,22338.988809119855,29073.466270252822,20540.47580885555,10503.84528252306,12163.180924358474,488.75265321482,720.5105031988372,1226.961881097265,462.4665966118242,708.5670359444459,752.5021836151467,539.8127490125162,322.83387699068726,1048.4824928212365,371.4313404354356,378.2314443411983,789.3898840370354,782.9057043927219,769.0345433600364,1448.9692761928404
131,20285.081091484873,27563.425373216727,14582.7244842813,17061.874571908655,4534.231646567106,112.5,898.7188219717968,891.2359804974617,332.72178625003005,790.3970043873419,887.198374908106,301.61033938148915,692.1180537167231,1120.9923828151227,203.7799996696825,850.1948866597462,859.7666850695764,112.5,767.8215239728772,1253.1290681525634
132,25890.01432924027,29825.543526240497,14054.813669646808,16015.383125772161,18624.986446994855,279.6596118054916,872.0215896501641,884.2388447028525,244.23949699909357,873.6763784147923,705.6234459770402,380.8330564577488,969.5631948759103,1247.5889591103146,398.22279932774046,359.399306052155,1078.1002638750988,786.4658952798843,627.4409424262454,1049.4950741161426
133,32377.642130932163,23978.054612385324,20243.680787029134,11165.794926009188,20242.95499937594,112.5,1172.4898445958252,639.0053372244361,112.5,1029.817788313666,874.508850033438,112.5,766.350383746489,1302.9089924285727,342.90407816782783,936.419045505934,964.9213391605255,406.32630978359043,904.4806930662885,1241.7634449854468
134,29924.745368249492,29196.507656958132,19849.62809842421,13412.548534870622,10087.098650966484,444.5923746145237,933.3433077358867,703.9271222245478,453.30464059088285,919.2390908765175,816.4141513241452,191.2771771938936,666.3433205044706,870.0441735066075,929.5233377468187,754.0808204161833,490.6749708963945,538.3916166761644,176.36090337531402,1260.9560508098991
135,23596.045344208633,32766.213642747127,13300.502201544596,5888.880221777834,11950.539655744898,519.9837193425517,842.9578830674008,556.3513821204156,223.62514255326712,816.2046768180197,1019.2376547634127,246.9209490550026,785.6693005593893,620.3877186135811,458.7169352850187,377.4973768013794,497.10846499329284,677.9620938686164,479.4715719471015,879.056007939517
136,30019.36287857046,24261.886524878853,18997.750663784976,15448.331183851917,15980.3188297578,292.0413530933039,995.5163962158142,666.467234265188,112.5,1060.8552614716193,1092.909434346248,220.10693144989568,551.0289382839808,787.9648977765974,112.5,825.4002110536163,810.945078096023,112.5,482.1530032713764,808.6296704586152
137,30808.925242153768,25339.67129887394,7494.673036501751,10432.014783628378,17323.309591580586,787.4985565650512,1112.0432480950562,1039.7758331877478,112.5,1370.7364056803049,1063.6121630232908,378.9416625130712,1011.3710231048099,897.1470366514528,211.42091052824716,318.98104441431997,1017.5330201099713,199.50987156677098,860.6725021165696,989.0226454731007
138,24733.087534728205,25344.08513944468,13640.909291791933,9088.822940470642,20006.217518241458,195.61023392692252,1015.4799925993885,295.68522474711676,398.11341283282485,941.0927715085352,572.9027960785601,173.72000699299213,1112.335149664193,575.6295224364522,568.2270978472092,978.4008761555937,258.0133564732646,279.95586431735205,512.2737400844275,1137.7691076750596
139,28846.399683373656,19094.462737651025,7598.134614815536,16537.756179409724,27385.706185913015,184.58157920845207,1020.8564661868647,192.63005636406345,836.3414136782916,772.6487007341264,601.5715989054628,632.2479401165349,845.1464382130658,528.35201732691,815.8451525467783,1079.3360651013481,720.8626594931588,161.74276562105348,967.5447615152492,941.5712722604206
140,27682.07311100057,20555.19572553143,9386.700383539242,9214.439139795155,18883.723330109435,610.8641081122988,853.4000408342521,840.7104204102199,850.0157132230983,1254.8290781262415,219.72459684671617,407.9826344329247,868.0179668602628,770.745647135801,112.5,784.7384422677919,668.4175841503599,729.272329010861,1151.2715299126382,516.5213373522099
141,21380.175465139328,18266.167175926486,11984.779988329707,6790.501429663568,17440.73418076905,844.8476043306265,854.216756145835,420.35186024291835,416.5266915308144,984.9916272818394,368.7585074251362,439.800769803231,1053.7565258450309,631.7131916126423,112.5,978.1825972106524,1050.1928573343114,154.55984042596117,1041.3184988995904,647.3342890353057
142,27095.172120477826,17357.893483678432,7542.815626674792,7029.3255702995075,16161.51893101302,1038.5085986168797,672.3813935286871,279.3528293083526,430.5347170533279,521.9481751951857,721.5759509565552,407.3439761196417,908.6185840736158,600.0369757158942,832.6196552535278,1416.21023658209,600.7604066063559,238.16478047612063,985.9937897997295,764.4920770973564
143,26851.900360588068,12223.972493491563,9527.098439661191,17807.297608453726,20366.76379534201,607.0978634903609,1359.1454666117831,631.8581608292828,720.6290586962874,1192.5990100056738,826.250235566787,559.6480136449579,997.4447403301905,373.85532735034207,533.9389716877726,882.0559335917155,722.8561952996376,432.02902598831787,731.5431609968119,714.878065418345
144,27953.145266039253,14699.778956682812,15832.122381126152,10481.284885433764,24717.375663763498,1002.9729085788447,656.5777098749395,235.86615028997912,440.9934171384638,865.2199858298422,148.07366317426545,757.3840680047862,1482.580419357953,447.4854683885184,290.7037859698566,769.6656982535724,618.6260750149216,144.96878277833736,788.6351177126579,1125.205316357697
145,26508.60636509274,15845.404723611797,8956.236862008436,25393.33294121095,34048.09532128378,799.6005922842417,745.5891936339026,764.0786106354078,784.2204248901287,942.0155027679332,261.18916812311176,425.9738901615192,944.8043732893481,250.15334722118706,650.4260549147677,1345.8390912021077,112.5,361.70257407192247,1278.8264944883088,318.872237181743
146,14219.785246888869,19299.71915150254,15757.933097329093,9443.8591605428,24620.106272720463,814.4065214995662,699.7770181923111,494.13059167188425,938.4383919460578,1007.3010448665674,363.58497213265105,523.5621743687124,902.6450497332103,622.0837691860927,112.5,1450.9630776126853,667.0692426622146,562.5058945494098,1184.207265874929,694.8143131072258
147,14848.05782947671,16420.55592124719,7545.267559486625,27794.87295408614,28781.728297752757,1093.0243195223625,1018.4882163614282,227.72500710575625,1089.824635487417,939.8644053502488,414.50075941655723,653.9362168935291,813.4922667372934,624.127676290437,627.7781101955011,999.5695481804815,502.0004850536185,460.6912471944971,1003.7186939298329,868.5680897090367
148,20061.616692174826,21311.576066834317,15816.979783678042,22460.69173382599,28356.000650340728,1076.9713601778033,703.2651127839882,826.4366919077229,835.7873866266127,1016.0065293881097,158.55583551272798,469.02110764315006,1096.1255277500902,112.5,751.4074574922404,1208.3557914571381,532.2168136975664,562.2303647735264,914.4832456902053,1000.253113549074
149,18788.334253721398,7882.649023486423,20877.941736838737,22397.68902855266,34247.97831162892,605.7392914417734,1000.7301213615124,215.84325878207596,852.9086447987725,713.6730266384344,432.939357062838,634.8873111382219,851.6652711301987,140.66519958823477,936.1776931861714,1257.7348388783546,1271.3929840165026,513.8745400199673,541.1814815622057,358.0475286699673
150,17611.6604974414,15176.13182967237,4358.9568328761425,21644.15761758179,40500.0,1316.4254973383008,517.795119419274,537.4862208135396,736.5445451508812,879.29455272563,235.3497656830056,756.1886283210879,705.1746514143754,112.5,549.4565103158081,757.6198202957295,112.5,342.90034382724275,737.2428981074006,524.5767622793142
151,31560.923437990747,12194.143826520465,13093.603311625906,27068.85154560986,26859.05352108952,1311.51094979211,681.5747166794122,463.1244824989145,777.540890103892,655.6275719777378,350.6785305991389,1099.9362781941093,1103.434771064578,191.39777485038428,843.9098880064371,778.6166943572914,736.3056306992567,806.5008513409135,1382.5965824251134,513.0694958176105
152,15858.557936769897,21542.39683659553,20555.44374755138,26166.283515491305,26915.073633115542,869.655870409976,381.58890679856614,720.2563432174787,935.6056712266023,829.5555402782633,496.06907557426223,996.9767010153345,1077.4452150119994,324.2169333522371,660.0743459104268,1123.0781776014085,274.59782976794713,1178.1515528140928,632.493551629765,406.28373510495396
153,17622.86400885624,8563.667779500665,18375.70148966901,32225.82580391563,33485.40185471025,1101.2980789411456,1005.3255124359869,815.8835618338545,1085.151858327231,751.342441722147,400.6485144836607,1010.2166511071281,572.9553192416449,112.5,965.051185389467,1179.7119043925502,402.53665109623427,834.1331532629638,925.7457967259043,324.55604590031203
154,16204.002567503036,9116.945011101006,22312.064063232454,28541.828313725662,31331.33482810028,1117.6101261034958,212.02594548466095,513.681079404459,1216.5789595237934,353.3768131389469,333.29976406725444,1180.2761913150637,237.34806714269908,168.47271373274077,740.1739066419215,878.8451988549139,333.8823365275489,923.8745945460197,1067.599879215102,436.80597904352885
155,14428.944214522178,11059.362319277147,19267.616669630665,29295.17204734807,35868.012089627635,1051.8230923408614,509.93936360073656,382.7073162996445,831.2387751286296,761.6749242021916,444.6123740424248,972.9863650697994,833.6787581436581,176.82038302618236,877.813718541488,504.1069610147705,262.38423077477165,1067.7698498522698,512.628605311662,112.5
156,9863.51726133419,5206.824611522505,23679.61229687847,27384.382582069178,29315.309951100015,848.8783582986686,549.1308725696297,704.2417024800818,1341.1233481740724,353.77993801006016,491.8315678006966,1099.3854206297988,404.1525754748065,482.3209762370327,766.9269218693169,1098.4102857041348,250.50964158137248,659.6693656054517,787.8948545999295,498.82524061798324
157,14684.862565129897,13530.19331918398,23825.09713338222,28967.93514952743,24055.09249245913,794.3774945033501,472.00629521905466,498.4621991002406,930.1138879830305,617.7629194328221,474.5906935072389,988.334074785913,689.931683896169,489.6733144951548,1151.6968000475358,481.6447079047031,480.44386939655635,1355.5862827952278,907.1021750021408,388.33213458973387
158,7982.074476841163,13710.154681506105,30919.694471478007,30609.979287216538,27191.558890021,906.4240163563003,316.27585116108156,1154.7041949369461,965.0111481713815,485.5717681450929,548.3924694875387,1063.6853293413415,112.5,354.60713888094847,1205.08405063874,477.16908173694355,112.5,1038.5704235298774,648.1433691862715,331.5900067688473
159,10783.104083185883,19103.800416122907,27826.194438439717,21326.906990984866,28287.647463684778,1137.3570538275583,314.9869262601906,782.5530154237031,773.7335299803166,789.6560695951322,1016.6413792099959,857.8409845797394,632.5803132968795,603.2818519363137,958.2675714188349,583.8305759810363,647.8111109077422,1373.5503952081929,1240.6522538544898,870.5271949701903
160,10243.570925386472,21306.917387439422,29071.751016002738,22555.307464485762,25686.605887030946,952.6352349790434,347.76337146633296,718.0388287536161,362.40687274306856,305.6752963319303,833.8849609246782,418.11323351309574,126.90574082249131,489.5138559171089,1011.1884336102424,814.5223927376321,428.6892935813274,847.2950272562108,171.5598580035519,292.4504031171688
161,13551.891659456085,29564.644608396724,26405.248665071078,31377.045355805854,22933.68891901801,700.257843759212,306.15995448156036,887.3617485351164,1067.5118258964567,264.46164462645885,691.1886066223326,907.922150062648,537.7446849393007,601.8266983309162,660.774062919394,619.7636234039029,314.9208847778216,1419.512822074411,739.835444785532,393.16082028723787
162,24514.920151815826,26731.93366856956,26589.57708319793,28035.53721240295,24098.447516270808,908.1430754878211,565.028171220681,584.4164369461347,990.7555786022675,333.295231831889,962.6111224701859,1223.5926867170092,357.2572977661651,1090.1804663763298,896.3556284090743,489.3388324188046,517.1790823631375,1175.497100284323,421.28739170854266,975.8158741694718
163,6750.8133190879,21142.263316053803,27169.48670203518,25514.38413765517,23229.208974737543,112.5,861.8317146899433,705.8136065291155,714.6409417451622,271.68177084055174,775.8548946919467,1072.0472866855116,127.38813044293688,1065.0883175775623,923.03430448837,474.9163343629358,951.8148247683082,1108.787778306337,597.25260750908,387.6955690150145
164,19411.439805472568,20899.90934995123,31022.80039968047,25363.20450224998,22907.66299769972,891.8179756649383,262.35708488731666,1225.7882244723355,743.6594230705766,529.6921181051963,1156.1073438754001,1036.7730935413233,245.94727147331085,518.9093402666517,1488.6937928625373,362.02912556836617,599.1667579575103,1013.2826033385428,491.95132747881684,500.58907104425447
165,10324.578129450938,28254.771583464637,27281.697811500464,25668.597417382476,18408.235105367112,192.16708001829588,112.5,832.8167722040686,794.1083196433077,112.5,1011.6047878102797,1050.329993041047,495.08692996624063,1042.7538879111341,608.4436422820318,466.6780302569147,849.92149539313,874.5245702091695,203.16640775093526,641.884599579367
166,16776.954539785096,21067.530448676072,30206.691507602984,20412.654108816463,13645.729366082141,454.37659866528213,433.3904896248722,763.077052444829,275.81634608670134,153.91562981207153,934.8441057147148,742.5931271671835,375.18439095587837,1079.2841288143873,1143.5456663713155,112.5,652.3254775111695,1164.6049419648853,402.05730657500055,914.7316724620229
167,25150.277686353136,36064.80330961565,37772.980435335616,18017.708808228403,14098.989131178601,239.46714878395545,1074.3412411470742,1130.0768518656578,458.7957782226243,181.28614685924046,1083.8553304278864,716.4087172807481,500.8602234290733,674.0042370675263,990.7239275837127,274.8026485779543,1031.6389211518847,885.1463772813187,112.5,821.7799594689127
