tool,curve,x,y,threshold
uncalled4,PR,1.0,0.3976699029126214,0.2359222232750088
uncalled4,PR,1.0,0.3978243978243978,0.235964113120389
uncalled4,PR,1.0,0.3979790128254955,0.2359777602369219
uncalled4,PR,1.0,0.39813374805598756,0.236023378318613
uncalled4,PR,1.0,0.3982886036561649,0.2362316687875774
uncalled4,PR,1.0,0.398443579766537,0.236294833961001
uncalled4,PR,1.0,0.3985986765278318,0.2365673365052601
uncalled4,PR,1.0,0.3987538940809969,0.2368394876911932
uncalled4,PR,1.0,0.39890923256719907,0.2371716857287426
uncalled4,PR,1.0,0.3990646921278254,0.2372925089396745
uncalled4,PR,1.0,0.3992202729044834,0.2375733862668552
uncalled4,PR,1.0,0.3993759750390016,0.2375763211519703
uncalled4,PR,1.0,0.3995317986734296,0.2376060995470635
uncalled4,PR,1.0,0.39968774395003903,0.2376963223220116
uncalled4,PR,1.0,0.3998438110113237,0.2377957828717052
uncalled4,PR,1.0,0.4,0.237817218313668
uncalled4,PR,1.0,0.40015631105900745,0.2379079619974057
uncalled4,PR,1.0,0.400312744331509,0.2379722477503236
uncalled4,PR,1.0,0.40046929996089164,0.2379858164949739
uncalled4,PR,1.0,0.40062597809076683,0.2379876812654001
uncalled4,PR,1.0,0.40078277886497066,0.2380024919110169
uncalled4,PR,1.0,0.4009397024275646,0.2380226964079214
uncalled4,PR,1.0,0.40109674892283587,0.2381730597731254
uncalled4,PR,1.0,0.4012539184952978,0.2384424627295558
uncalled4,PR,1.0,0.4014112112896903,0.2384585979971658
uncalled4,PR,1.0,0.4015686274509804,0.2385638596276992
uncalled4,PR,1.0,0.4017261671243625,0.2387495693056395
uncalled4,PR,1.0,0.40188383045525905,0.2388244757228608
uncalled4,PR,1.0,0.4020416175893208,0.2388516540025963
uncalled4,PR,1.0,0.40219952867242736,0.2392501151071778
uncalled4,PR,1.0,0.4023575638506876,0.2394175117121896
uncalled4,PR,1.0,0.4025157232704403,0.2394223060957516
uncalled4,PR,1.0,0.402674007078254,0.2395353824691844
uncalled4,PR,1.0,0.4028324154209284,0.2398405923603323
uncalled4,PR,1.0,0.4029909484454939,0.2398708115745125
uncalled4,PR,1.0,0.4031496062992126,0.2399777010005483
uncalled4,PR,1.0,0.40330838912957856,0.2401988186442279
uncalled4,PR,1.0,0.4034672970843184,0.2402883571459687
uncalled4,PR,1.0,0.4036263303113914,0.2403579535828762
uncalled4,PR,1.0,0.4037854889589905,0.2405139353435372
uncalled4,PR,1.0,0.4039447731755424,0.2407753048742915
uncalled4,PR,1.0,0.40410418310970797,0.240912502589768
uncalled4,PR,1.0,0.40426371891038293,0.2409966176889013
uncalled4,PR,1.0,0.40442338072669826,0.2412257076761324
uncalled4,PR,1.0,0.4045831687080205,0.2412930916067701
uncalled4,PR,1.0,0.40474308300395256,0.2413205371272052
uncalled4,PR,1.0,0.40490312376433374,0.2413670967539208
uncalled4,PR,1.0,0.4050632911392405,0.2414501721097307
uncalled4,PR,1.0,0.40522358527898694,0.2415045872750151
uncalled4,PR,1.0,0.4053840063341251,0.2415998734545469
uncalled4,PR,1.0,0.40554455445544557,0.2416002410355781
uncalled4,PR,1.0,0.40570522979397783,0.2417002745874688
uncalled4,PR,1.0,0.4058660325009909,0.2417215524487491
uncalled4,PR,1.0,0.40602696272799366,0.2417984036745555
uncalled4,PR,1.0,0.4061880206267354,0.2418817699663374
uncalled4,PR,1.0,0.40634920634920635,0.2419217365451861
uncalled4,PR,1.0,0.40651052004763794,0.2420583600647498
uncalled4,PR,1.0,0.40667196187450355,0.2423363641516213
uncalled4,PR,1.0,0.40683353198251887,0.2425210442287472
uncalled4,PR,1.0,0.4069952305246423,0.2425658596401531
uncalled4,PR,1.0,0.40715705765407556,0.2428043376051836
uncalled4,PR,1.0,0.40731901352426414,0.2428224273891233
uncalled4,PR,1.0,0.4074810982888977,0.2428322098673452
uncalled4,PR,1.0,0.40764331210191085,0.242942320449658
uncalled4,PR,1.0,0.40780565511748307,0.2429579294465787
uncalled4,PR,1.0,0.40796812749003986,0.2430411555133306
uncalled4,PR,1.0,0.4081307293742527,0.2431116459096548
uncalled4,PR,1.0,0.4082934609250399,0.2431295126850177
uncalled4,PR,1.0,0.4084563222975668,0.2434583099216261
uncalled4,PR,1.0,0.40861931364724663,0.2435064656381756
uncalled4,PR,1.0,0.4087824351297405,0.2436840048724748
uncalled4,PR,1.0,0.40894568690095845,0.2437083368746375
uncalled4,PR,1.0,0.4091090691170595,0.2441279215842307
uncalled4,PR,1.0,0.40927258193445243,0.2442221566109866
uncalled4,PR,1.0,0.4094362255097961,0.2442265450303562
uncalled4,PR,1.0,0.4096,0.2443485310102097
uncalled4,PR,1.0,0.4097639055622249,0.2446282190675296
uncalled4,PR,1.0,0.4099279423538831,0.2448412476808946
uncalled4,PR,1.0,0.41009211053263916,0.2454798291403562
uncalled4,PR,1.0,0.41025641025641024,0.2455030545649132
uncalled4,PR,1.0,0.41042084168336673,0.2455160860898166
uncalled4,PR,1.0,0.41058540497193263,0.2455633124324855
uncalled4,PR,1.0,0.4107501002807862,0.2455833573279584
uncalled4,PR,1.0,0.41091492776886035,0.2456622811860466
uncalled4,PR,1.0,0.41107988759534325,0.2457774012945051
uncalled4,PR,1.0,0.41124497991967873,0.2458180914600916
uncalled4,PR,1.0,0.4114102049015669,0.2458807917809794
uncalled4,PR,1.0,0.4115755627009646,0.2459342181665844
uncalled4,PR,1.0,0.41174105347808604,0.2461038979844495
uncalled4,PR,1.0,0.41190667739340303,0.2461781509683602
uncalled4,PR,1.0,0.41207243460764587,0.2462165627740316
uncalled4,PR,1.0,0.41223832528180354,0.2462322356360537
uncalled4,PR,1.0,0.41240434957712446,0.2462754773758659
uncalled4,PR,1.0,0.4125705076551168,0.2464191508063458
uncalled4,PR,1.0,0.4127367996775494,0.2464814592994245
uncalled4,PR,1.0,0.4129032258064516,0.2466178887366409
uncalled4,PR,1.0,0.41306978620411455,0.246652061179928
uncalled4,PR,1.0,0.4132364810330912,0.2466597057918917
uncalled4,PR,1.0,0.413403310456197,0.2467518879692781
uncalled4,PR,1.0,0.4135702746365105,0.2467804925546665
uncalled4,PR,1.0,0.41373737373737374,0.246830323264367
uncalled4,PR,1.0,0.41390460792239286,0.246850559117793
uncalled4,PR,1.0,0.4140719773554387,0.246874257462033
uncalled4,PR,1.0,0.41423948220064727,0.2471449754920952
uncalled4,PR,1.0,0.4144071226224201,0.2471981559481113
uncalled4,PR,1.0,0.4145748987854251,0.247262323520114
uncalled4,PR,1.0,0.414742810854597,0.2473873576327204
uncalled4,PR,1.0,0.41491085899513774,0.2475920772255027
uncalled4,PR,1.0,0.4150790433725172,0.2475954060468615
uncalled4,PR,1.0,0.41524736415247365,0.2476732285047923
uncalled4,PR,1.0,0.4154158215010142,0.2477388543564511
uncalled4,PR,1.0,0.4155844155844156,0.2477422027799312
uncalled4,PR,1.0,0.4157531465692245,0.2479964396908502
uncalled4,PR,1.0,0.4159220146222583,0.2480001367753423
uncalled4,PR,1.0,0.41609101991060543,0.248180412489915
uncalled4,PR,1.0,0.416260162601626,0.2482013474593396
uncalled4,PR,1.0,0.4164294428629524,0.2482267154137191
uncalled4,PR,1.0,0.4165988608624898,0.2482451726887267
uncalled4,PR,1.0,0.41676841676841675,0.2482805794110341
uncalled4,PR,1.0,0.4169381107491857,0.2484499551803639
uncalled4,PR,1.0,0.41710794297352344,0.2486581122273603
uncalled4,PR,1.0,0.4172779136104319,0.2488480798936012
uncalled4,PR,1.0,0.41744802282918875,0.2489220387038771
uncalled4,PR,1.0,0.4176182707993475,0.2490658608021193
uncalled4,PR,1.0,0.4177886576907385,0.2490858026595129
uncalled4,PR,1.0,0.4179591836734694,0.2492458029242919
uncalled4,PR,1.0,0.4181298489179257,0.2492601273101822
uncalled4,PR,1.0,0.41830065359477125,0.2493197680825048
uncalled4,PR,1.0,0.4184715978749489,0.2494606335942735
uncalled4,PR,1.0,0.4186426819296811,0.2495447158080909
uncalled4,PR,1.0,0.41881390593047035,0.2495605882858588
uncalled4,PR,1.0,0.41898527004909986,0.2495915485887668
uncalled4,PR,1.0,0.41915677445763405,0.2496767971102957
uncalled4,PR,1.0,0.41932841932841936,0.24972223091179
uncalled4,PR,1.0,0.4195002048340844,0.2498398955792438
uncalled4,PR,1.0,0.419672131147541,0.2499715467867719
uncalled4,PR,1.0,0.4198441984419844,0.2500516997713355
uncalled4,PR,1.0,0.4200164068908942,0.2500660738393127
uncalled4,PR,1.0,0.42018875666803446,0.2502090106160896
uncalled4,PR,1.0,0.42036124794745483,0.2502501200824179
uncalled4,PR,1.0,0.42053388090349075,0.2502920732296819
uncalled4,PR,1.0,0.42070665571076415,0.2505136534114789
uncalled4,PR,1.0,0.4208795725441841,0.250567153986934
uncalled4,PR,1.0,0.42105263157894735,0.2507544197766832
uncalled4,PR,1.0,0.4212258329905389,0.2508774867279241
uncalled4,PR,1.0,0.4213991769547325,0.2509782681395159
uncalled4,PR,1.0,0.4215726636475916,0.2509902161797402
uncalled4,PR,1.0,0.42174629324546953,0.2510262019282339
uncalled4,PR,1.0,0.4219200659250103,0.2513160494073468
uncalled4,PR,1.0,0.4220939818631492,0.2513615005455897
uncalled4,PR,1.0,0.4222680412371134,0.2516438297571091
uncalled4,PR,1.0,0.42244224422442245,0.2518720349239773
uncalled4,PR,1.0,0.422616591002889,0.2523786389166662
uncalled4,PR,1.0,0.4227910817506193,0.2523947885265578
uncalled4,PR,1.0,0.42296571664601407,0.2524978822553093
uncalled4,PR,1.0,0.4231404958677686,0.252734567570011
uncalled4,PR,1.0,0.4233154195948739,0.2528590430952908
uncalled4,PR,1.0,0.42349048800661704,0.2528840103061154
uncalled4,PR,1.0,0.4236657012825817,0.2529356983028543
uncalled4,PR,1.0,0.423841059602649,0.2529863007465805
uncalled4,PR,1.0,0.4240165631469979,0.2530742060570283
uncalled4,PR,1.0,0.424192212096106,0.2531513100228947
uncalled4,PR,1.0,0.4243680066307501,0.2531617565515994
uncalled4,PR,1.0,0.42454394693200664,0.2531729751197569
uncalled4,PR,1.0,0.42472003318125257,0.2532703684030298
uncalled4,PR,1.0,0.42489626556016596,0.2534381304151762
uncalled4,PR,1.0,0.42507264425072644,0.2534739340406793
uncalled4,PR,1.0,0.42524916943521596,0.2535293349318346
uncalled4,PR,1.0,0.42542584129621935,0.2535515885691407
uncalled4,PR,1.0,0.4256026600166251,0.2536593834839147
uncalled4,PR,1.0,0.4257796257796258,0.2537080164868302
uncalled4,PR,1.0,0.4259567387687188,0.2539173494460911
uncalled4,PR,1.0,0.42613399916770706,0.2539723513866678
uncalled4,PR,1.0,0.42631140716069943,0.2540787777194576
uncalled4,PR,1.0,0.42648896293211164,0.254199823756677
uncalled4,PR,1.0,0.4266666666666667,0.2542205717376393
uncalled4,PR,1.0,0.4268445185493956,0.2543214656048862
uncalled4,PR,1.0,0.427022518765638,0.2544180297366684
uncalled4,PR,1.0,0.42720066750104296,0.2544551153052262
uncalled4,PR,1.0,0.4273789649415693,0.2547892446260362
uncalled4,PR,1.0,0.42755741127348645,0.2550180314272804
uncalled4,PR,1.0,0.4277360066833751,0.2550316811414655
uncalled4,PR,1.0,0.4279147513581279,0.2550610995371997
uncalled4,PR,1.0,0.4280936454849498,0.2551027989242147
uncalled4,PR,1.0,0.42827268925135925,0.2552222053519382
uncalled4,PR,1.0,0.42845188284518826,0.2553625308432317
uncalled4,PR,1.0,0.4286312264545835,0.2554396981663168
uncalled4,PR,1.0,0.4288107202680067,0.255499922790508
uncalled4,PR,1.0,0.42899036447423544,0.2555777641878218
uncalled4,PR,1.0,0.4291701592623638,0.255635406562352
uncalled4,PR,1.0,0.4293501048218029,0.2557209243690657
uncalled4,PR,1.0,0.42953020134228187,0.2557795359570826
uncalled4,PR,1.0,0.4297104490138481,0.2559504722741148
uncalled4,PR,1.0,0.42989084802686817,0.2560946441067711
uncalled4,PR,1.0,0.4300713985720286,0.2560986202137433
uncalled4,PR,1.0,0.43025210084033616,0.2562513657083893
uncalled4,PR,1.0,0.43043295502311896,0.2563909058055972
uncalled4,PR,1.0,0.4306139613120269,0.2565812973611153
uncalled4,PR,1.0,0.4307951198990324,0.2567094749828436
uncalled4,PR,1.0,0.43097643097643096,0.2568334287367256
uncalled4,PR,1.0,0.43115789473684213,0.2569182076432513
uncalled4,PR,1.0,0.43133951137320975,0.2569522376707792
uncalled4,PR,1.0,0.4315212810788032,0.2570177913400261
uncalled4,PR,1.0,0.4317032040472175,0.2574816447156009
uncalled4,PR,1.0,0.4318852804723745,0.2574894920270273
uncalled4,PR,1.0,0.4320675105485232,0.2576556269261515
uncalled4,PR,1.0,0.4322498944702406,0.2581916218803591
uncalled4,PR,1.0,0.43243243243243246,0.2581940857520651
uncalled4,PR,1.0,0.43261512463033375,0.2582399362061865
uncalled4,PR,1.0,0.4327979712595097,0.2583357334439666
uncalled4,PR,1.0,0.4329809725158562,0.2583472275491105
uncalled4,PR,1.0,0.43316412859560066,0.258583218010654
uncalled4,PR,1.0,0.4333474396953026,0.2586152160159372
uncalled4,PR,1.0,0.43353090601185434,0.2586834302373578
uncalled4,PR,1.0,0.433714527742482,0.2586977463075779
uncalled4,PR,1.0,0.43389830508474575,0.2589594790229864
uncalled4,PR,1.0,0.4340822382365409,0.259285594559015
uncalled4,PR,1.0,0.4342663273960984,0.2594316155785203
uncalled4,PR,1.0,0.43445057276198557,0.259476606354823
uncalled4,PR,1.0,0.43463497453310695,0.2595102333974846
uncalled4,PR,1.0,0.4348195329087049,0.2595805831037134
uncalled4,PR,1.0,0.43500424808836025,0.2597828420425958
uncalled4,PR,1.0,0.4351891202719932,0.2599122149161199
uncalled4,PR,1.0,0.43537414965986393,0.2599275075360726
uncalled4,PR,1.0,0.4355593364525734,0.2600109864627233
uncalled4,PR,1.0,0.4357446808510638,0.2600126329424157
uncalled4,PR,1.0,0.43593018305661985,0.2601968023128428
uncalled4,PR,1.0,0.43611584327086883,0.2602320986426848
uncalled4,PR,1.0,0.43630166169578183,0.2602421313555447
uncalled4,PR,1.0,0.43648763853367434,0.2602643159914269
uncalled4,PR,1.0,0.4366737739872068,0.2602789346264109
uncalled4,PR,1.0,0.43686006825938567,0.2603137828107284
uncalled4,PR,1.0,0.4370465215535638,0.2605358637113477
uncalled4,PR,1.0,0.4372331340734415,0.2606956219355399
uncalled4,PR,1.0,0.4374199060230671,0.2608345077942013
uncalled4,PR,1.0,0.4376068376068376,0.2609394633027269
uncalled4,PR,1.0,0.43779392902949976,0.2609990605706869
uncalled4,PR,1.0,0.43798118049615054,0.2610264529232078
uncalled4,PR,1.0,0.4381685922122379,0.2611916961179015
uncalled4,PR,1.0,0.4383561643835616,0.2613644483619969
uncalled4,PR,1.0,0.43854389721627407,0.2613646211295513
uncalled4,PR,1.0,0.4387317909168809,0.2616561916569139
uncalled4,PR,1.0,0.43891984569224174,0.2616595167666156
uncalled4,PR,1.0,0.4391080617495712,0.2616717233650062
uncalled4,PR,1.0,0.4392964392964393,0.2617616704258674
uncalled4,PR,1.0,0.4394849785407725,0.2617636567880039
uncalled4,PR,1.0,0.43967367969085447,0.2619986597641969
uncalled4,PR,1.0,0.43986254295532645,0.2621204182240659
uncalled4,PR,1.0,0.44005156854318866,0.2623101378177894
uncalled4,PR,1.0,0.4402407566638005,0.2623170111354346
uncalled4,PR,1.0,0.4404301075268817,0.2623847656977805
uncalled4,PR,1.0,0.4406196213425129,0.262438801300741
uncalled4,PR,1.0,0.44080929832113647,0.2624711337938872
uncalled4,PR,1.0,0.4409991386735573,0.2625155645193098
uncalled4,PR,1.0,0.44118914261094355,0.2625929354813731
uncalled4,PR,1.0,0.4413793103448276,0.2627882344682403
uncalled4,PR,1.0,0.44156964208710653,0.2629917857574831
uncalled4,PR,1.0,0.44176013805004316,0.2630092625497222
uncalled4,PR,1.0,0.4419507984462667,0.2630622479531834
uncalled4,PR,1.0,0.4421416234887737,0.2631205044049963
uncalled4,PR,1.0,0.4423326133909287,0.2631787156818054
uncalled4,PR,1.0,0.442523768366465,0.2632447037100028
uncalled4,PR,1.0,0.4427150886294855,0.2633184403179452
uncalled4,PR,1.0,0.4429065743944637,0.2633912017189759
uncalled4,PR,1.0,0.44309822587624403,0.263517024481595
uncalled4,PR,1.0,0.4432900432900433,0.263649986673075
uncalled4,PR,1.0,0.44348202685145083,0.2637831204470113
uncalled4,PR,1.0,0.4436741767764298,0.2640209380073814
uncalled4,PR,1.0,0.4438664932813177,0.2640417637315989
uncalled4,PR,1.0,0.4440589765828274,0.2643338788821288
uncalled4,PR,1.0,0.4442516268980477,0.2643697286495021
uncalled4,PR,1.0,0.4444444444444444,0.2647290658439621
uncalled4,PR,1.0,0.44463742943986106,0.2647896565924652
uncalled4,PR,1.0,0.4448305821025195,0.264829619821146
uncalled4,PR,1.0,0.4450239026510213,0.2649034495000325
uncalled4,PR,1.0,0.44521739130434784,0.2649420898040659
uncalled4,PR,1.0,0.4454110482818617,0.2650286218492711
uncalled4,PR,1.0,0.4456048738033072,0.2653151536169761
uncalled4,PR,1.0,0.4457988680888115,0.2653377724157896
uncalled4,PR,1.0,0.445993031358885,0.2654304555232571
uncalled4,PR,1.0,0.44618736383442265,0.2654836108111723
uncalled4,PR,1.0,0.44638186573670446,0.2657098802046441
uncalled4,PR,1.0,0.44657653728739644,0.2657470085301781
uncalled4,PR,1.0,0.4467713787085515,0.2660215417466748
uncalled4,PR,1.0,0.4469663902226102,0.2661373984772712
uncalled4,PR,1.0,0.44716157205240176,0.2661624452460075
uncalled4,PR,1.0,0.4473569244211446,0.2662315018362977
uncalled4,PR,1.0,0.44755244755244755,0.2662718463903832
uncalled4,PR,1.0,0.44774814167031046,0.2665032388713652
uncalled4,PR,1.0,0.4479440069991251,0.2665907414390859
uncalled4,PR,1.0,0.44814004376367617,0.2666152748937653
uncalled4,PR,1.0,0.44833625218914186,0.2667727019152625
uncalled4,PR,1.0,0.44853263250109504,0.2667740257333106
uncalled4,PR,1.0,0.44872918492550395,0.2668345834774225
uncalled4,PR,1.0,0.448925909688733,0.2669294269851945
uncalled4,PR,1.0,0.44912280701754387,0.2670130936088477
uncalled4,PR,1.0,0.4493198771390961,0.2670489740108598
uncalled4,PR,1.0,0.4495171202809482,0.2671453458417445
uncalled4,PR,1.0,0.44971453667105843,0.267194253891872
uncalled4,PR,1.0,0.44991212653778556,0.2673191754423237
uncalled4,PR,1.0,0.4501098901098901,0.2675571627624639
uncalled4,PR,1.0,0.45030782761653476,0.2675961849782677
uncalled4,PR,1.0,0.45050593928728555,0.2677461709314421
uncalled4,PR,1.0,0.4507042253521127,0.2677670416510477
uncalled4,PR,1.0,0.45090268604139144,0.2678071223673734
uncalled4,PR,1.0,0.4511013215859031,0.2679137966180276
uncalled4,PR,1.0,0.4513001322168356,0.2679360244242381
uncalled4,PR,1.0,0.4514991181657848,0.2679926802456062
uncalled4,PR,1.0,0.4516982796647552,0.2683103502252151
uncalled4,PR,1.0,0.45189761694616065,0.2684488502179756
uncalled4,PR,1.0,0.4520971302428256,0.2685206788282984
uncalled4,PR,1.0,0.45229681978798586,0.2685963865203075
uncalled4,PR,1.0,0.45249668581528946,0.2686024043952197
uncalled4,PR,1.0,0.4526967285587975,0.2686049842504245
uncalled4,PR,1.0,0.45289694825298543,0.2688519556459401
uncalled4,PR,1.0,0.45309734513274336,0.2690054505714456
uncalled4,PR,1.0,0.4532979194333776,0.2693728003692697
uncalled4,PR,1.0,0.4534986713906112,0.2693983737549735
uncalled4,PR,1.0,0.45369960124058484,0.2694422710339536
uncalled4,PR,1.0,0.45390070921985815,0.2695175363629781
uncalled4,PR,1.0,0.4541019955654102,0.2696016367517915
uncalled4,PR,1.0,0.45430346051464066,0.2696111404833415
uncalled4,PR,1.0,0.4545051043053706,0.2696456300644354
uncalled4,PR,1.0,0.4547069271758437,0.2696653427987794
uncalled4,PR,1.0,0.45490892936472677,0.2697180186323797
uncalled4,PR,1.0,0.45511111111111113,0.2699009751151195
uncalled4,PR,1.0,0.4553134726545131,0.2701079818314611
uncalled4,PR,1.0,0.4555160142348754,0.270240415311702
uncalled4,PR,1.0,0.45571873609256786,0.2703218690516437
uncalled4,PR,1.0,0.45592163846838824,0.2703291048733033
uncalled4,PR,1.0,0.4561247216035635,0.2703293791898469
uncalled4,PR,1.0,0.4563279857397504,0.2703328794001007
uncalled4,PR,1.0,0.456531431119037,0.2703835620763395
uncalled4,PR,1.0,0.4567350579839429,0.2705297086488876
uncalled4,PR,1.0,0.4569388665774208,0.2705974927061157
uncalled4,PR,1.0,0.45714285714285713,0.2707754320460032
uncalled4,PR,1.0,0.4573470299240732,0.2708254675096703
uncalled4,PR,1.0,0.4575513851653262,0.2709746175394439
uncalled4,PR,1.0,0.4577559231113098,0.2710020367241598
uncalled4,PR,1.0,0.45796064400715564,0.2710112419907599
uncalled4,PR,1.0,0.458165548098434,0.2710743096546678
uncalled4,PR,1.0,0.4583706356311549,0.271416737937225
uncalled4,PR,1.0,0.4585759068517689,0.2715241440682273
uncalled4,PR,1.0,0.45878136200716846,0.2715981356296952
uncalled4,PR,1.0,0.4589870013446885,0.2716306476665125
uncalled4,PR,1.0,0.4591928251121076,0.2719171091960539
uncalled4,PR,1.0,0.45939883355764916,0.2724283421385179
uncalled4,PR,1.0,0.45960502692998206,0.2724621701273039
uncalled4,PR,1.0,0.4598114054782218,0.2727989253987674
uncalled4,PR,1.0,0.46001796945193174,0.2728230958856873
uncalled4,PR,1.0,0.4602247191011236,0.2730443766223974
uncalled4,PR,1.0,0.460431654676259,0.2730980987989059
uncalled4,PR,1.0,0.46063877642825013,0.2731533106680188
uncalled4,PR,1.0,0.4608460846084608,0.2732755051136742
uncalled4,PR,1.0,0.4610535794687078,0.2733403427218023
uncalled4,PR,1.0,0.46126126126126127,0.273615210967413
uncalled4,PR,1.0,0.46146913023884634,0.2737227312298897
uncalled4,PR,1.0,0.4616771866546438,0.2739120574993687
uncalled4,PR,1.0,0.4618854307622914,0.2740305289633064
uncalled4,PR,1.0,0.4620938628158845,0.2740628260553516
uncalled4,PR,1.0,0.4623024830699774,0.2742016427224124
uncalled4,PR,1.0,0.46251129177958444,0.2742572169208287
uncalled4,PR,1.0,0.46272028920018077,0.2743320584570586
uncalled4,PR,1.0,0.4629294755877034,0.2743421776215532
uncalled4,PR,1.0,0.4631388511985527,0.2743617959159485
uncalled4,PR,1.0,0.4633484162895928,0.2746486016834294
uncalled4,PR,1.0,0.463558171118153,0.2747576489503598
uncalled4,PR,1.0,0.463768115942029,0.2748509295247426
uncalled4,PR,1.0,0.4639782510194835,0.274865649993792
uncalled4,PR,1.0,0.4641885766092475,0.2749192336322062
uncalled4,PR,1.0,0.46439909297052157,0.2749844991331674
uncalled4,PR,1.0,0.4646098003629764,0.2750267124559536
uncalled4,PR,1.0,0.46482069904675444,0.2750510244871352
uncalled4,PR,1.0,0.46503178928247046,0.275286388882444
uncalled4,PR,1.0,0.46524307133121307,0.2753068108810985
uncalled4,PR,1.0,0.46545454545454545,0.2754791816360322
uncalled4,PR,1.0,0.4656662119145066,0.2758624478095997
uncalled4,PR,1.0,0.4658780709736124,0.2760684057544792
uncalled4,PR,1.0,0.46609012289485663,0.2762257860220491
uncalled4,PR,1.0,0.4663023679417122,0.2765656575779726
uncalled4,PR,1.0,0.46651480637813214,0.276600234854667
uncalled4,PR,1.0,0.4667274384685506,0.2766094971509552
uncalled4,PR,1.0,0.46694026447788417,0.2769209932712779
uncalled4,PR,1.0,0.46715328467153283,0.2770475254604231
uncalled4,PR,1.0,0.4673664993153811,0.2771429447815793
uncalled4,PR,1.0,0.46757990867579907,0.2774917962343067
uncalled4,PR,1.0,0.46779351301964367,0.2775493045112935
uncalled4,PR,1.0,0.4680073126142596,0.27773664438835
uncalled4,PR,1.0,0.46822130772748055,0.2777383205981307
uncalled4,PR,1.0,0.4684354986276304,0.2778729361617638
uncalled4,PR,1.0,0.46864988558352405,0.2781168411633204
uncalled4,PR,1.0,0.46886446886446886,0.2782030082294616
uncalled4,PR,1.0,0.4690792487402657,0.2783073619873218
uncalled4,PR,1.0,0.4692942254812099,0.2783464959290922
uncalled4,PR,1.0,0.4695093993580926,0.2783889175222185
uncalled4,PR,1.0,0.46972477064220186,0.2786102987438754
uncalled4,PR,1.0,0.46994033960532355,0.2787264641224061
uncalled4,PR,1.0,0.4701561065197429,0.2788056178677259
uncalled4,PR,1.0,0.4703720716582453,0.2788194096906402
uncalled4,PR,0.9990234375,0.47012867647058826,0.2792225575227316
uncalled4,PR,0.9990234375,0.4703448275862069,0.2793197998015428
uncalled4,PR,0.9990234375,0.4705611775528979,0.2795220240003025
uncalled4,PR,0.9990234375,0.47077772664519096,0.279566119563947
uncalled4,PR,0.9990234375,0.47099447513812154,0.2800622191601402
uncalled4,PR,0.9990234375,0.4712114233072317,0.2801468996269514
uncalled4,PR,0.9990234375,0.4714285714285714,0.2802316449907214
uncalled4,PR,0.9990234375,0.47164591977869985,0.2804166427507434
uncalled4,PR,0.9990234375,0.47186346863468637,0.2808178974378738
uncalled4,PR,0.9990234375,0.4720812182741117,0.2811575151291211
uncalled4,PR,0.9990234375,0.47229916897506924,0.2812887682451588
uncalled4,PR,0.9990234375,0.4725173210161663,0.2813776212500016
uncalled4,PR,0.9990234375,0.47273567467652494,0.2814933433871358
uncalled4,PR,0.9990234375,0.47295423023578365,0.2815104256179431
uncalled4,PR,0.9990234375,0.47317298797409807,0.2815826783026937
uncalled4,PR,0.9990234375,0.47339194817214253,0.2817915261507693
uncalled4,PR,0.9990234375,0.4736111111111111,0.2819236128233611
uncalled4,PR,0.9990234375,0.47383047707271886,0.2820593400049145
uncalled4,PR,0.9990234375,0.47405004633920295,0.2820929922922462
uncalled4,PR,0.9990234375,0.47426981919332406,0.2821956703786445
uncalled4,PR,0.9990234375,0.4744897959183674,0.2822402133392699
uncalled4,PR,0.9990234375,0.47470997679814386,0.2823567553961139
uncalled4,PR,0.9990234375,0.47493036211699163,0.2824115877564139
uncalled4,PR,0.9990234375,0.47515095215977704,0.2824606460056776
uncalled4,PR,0.9990234375,0.4753717472118959,0.2824714687903024
uncalled4,PR,0.9990234375,0.4755927475592748,0.2826973446425191
uncalled4,PR,0.9990234375,0.4758139534883721,0.2828046458530217
uncalled4,PR,0.9990234375,0.4760353652861796,0.2828834666932985
uncalled4,PR,0.9990234375,0.4762569832402235,0.2829670785618405
uncalled4,PR,0.9990234375,0.4764788076385654,0.2830465709626349
uncalled4,PR,0.9990234375,0.4767008387698043,0.283052869529006
uncalled4,PR,0.9990234375,0.47692307692307695,0.2830546489876338
uncalled4,PR,0.9990234375,0.4771455223880597,0.2833985677271001
uncalled4,PR,0.9990234375,0.4773681754549697,0.2834173594041631
uncalled4,PR,0.9990234375,0.47759103641456585,0.2835905640664447
uncalled4,PR,0.9990234375,0.4778141055581504,0.2837046447068099
uncalled4,PR,0.9990234375,0.4780373831775701,0.2838509483177524
uncalled4,PR,0.9990234375,0.4782608695652174,0.283867954700407
uncalled4,PR,0.9990234375,0.4784845650140318,0.2839498200654817
uncalled4,PR,0.9990234375,0.47870846981750115,0.2840373477792888
uncalled4,PR,0.9990234375,0.4789325842696629,0.284047598429485
uncalled4,PR,0.9990234375,0.4791569086651054,0.2841729681819528
uncalled4,PR,0.9990234375,0.4793814432989691,0.2842086909384114
uncalled4,PR,0.9990234375,0.47960618846694797,0.2842671567431749
uncalled4,PR,0.9990234375,0.4798311444652908,0.2847005556097196
uncalled4,PR,0.9990234375,0.4800563115908024,0.2847087394310719
uncalled4,PR,0.9990234375,0.4802816901408451,0.2847646529400469
uncalled4,PR,0.9990234375,0.4805072804133396,0.2848127854200764
uncalled4,PR,0.9990234375,0.4807330827067669,0.2848997144433562
