repetition,cell_ids,unique_presented_mutations,n_unique_mutations,n_presentations,selected_mutation_hits,covered_ge_1,covered_ge_2,covered_ge_3
3,41,"['mut15', 'mut19', 'mut20', 'mut28']",4,19,4,True,True,True
3,42,"['mut15', 'mut19']",2,34,2,True,True,False
3,43,"['mut11', 'mut12']",2,26,2,True,True,False
3,44,"['mut11', 'mut19', 'mut20', 'mut28']",4,36,4,True,True,True
3,45,"['mut12', 'mut15', 'mut20', 'mut26', 'mut28', 'mut33']",6,28,6,True,True,True
3,46,"['mut15', 'mut26', 'mut33']",3,26,3,True,True,True
3,47,"['mut20', 'mut28', 'mut33']",3,19,3,True,True,True
3,48,"['mut12', 'mut19', 'mut20', 'mut28']",4,30,4,True,True,True
3,49,"['mut15', 'mut26', 'mut28', 'mut33']",4,34,4,True,True,True
3,50,"['mut11', 'mut15', 'mut28']",3,22,3,True,True,True
3,51,"['mut12', 'mut15', 'mut19', 'mut26', 'mut28']",5,37,5,True,True,True
3,52,"['mut11', 'mut15', 'mut28', 'mut33']",4,31,4,True,True,True
3,53,"['mut20', 'mut28']",2,32,2,True,True,False
3,54,"['mut26', 'mut28', 'mut33']",3,33,3,True,True,True
3,55,"['mut26', 'mut28', 'mut33']",3,32,3,True,True,True
3,56,"['mut11', 'mut12', 'mut15', 'mut19', 'mut20', 'mut28', 'mut33', 'mut39']",8,27,8,True,True,True
3,57,"['mut15', 'mut19', 'mut28']",3,31,3,True,True,True
3,58,"['mut12', 'mut19', 'mut28']",3,27,3,True,True,True
3,59,"['mut12', 'mut19', 'mut28', 'mut33']",4,25,4,True,True,True
3,60,"['mut12', 'mut19', 'mut33', 'mut39']",4,28,4,True,True,True
3,61,"['mut11', 'mut26', 'mut28', 'mut44']",4,27,4,True,True,True
3,62,"['mut26', 'mut33']",2,23,2,True,True,False
3,63,"['mut11', 'mut12', 'mut15', 'mut19', 'mut33', 'mut39']",6,28,6,True,True,True
3,64,"['mut11', 'mut19', 'mut20', 'mut44']",4,29,4,True,True,True
3,65,"['mut11', 'mut12', 'mut15', 'mut19', 'mut20', 'mut28', 'mut33']",7,30,7,True,True,True
3,66,"['mut12', 'mut15', 'mut19', 'mut20', 'mut33']",5,28,5,True,True,True
3,67,"['mut15', 'mut19', 'mut20', 'mut33']",4,24,4,True,True,True
3,68,"['mut15', 'mut19', 'mut26', 'mut28', 'mut33']",5,24,5,True,True,True
3,69,"['mut12', 'mut20', 'mut33']",3,31,3,True,True,True
3,70,['mut44'],1,2,1,True,False,False
3,71,"['mut12', 'mut15', 'mut20', 'mut28', 'mut33']",5,31,5,True,True,True
3,72,"['mut11', 'mut12', 'mut15', 'mut20', 'mut26', 'mut44']",6,31,6,True,True,True
3,73,"['mut11', 'mut12', 'mut15', 'mut33']",4,23,4,True,True,True
3,74,"['mut12', 'mut15', 'mut20', 'mut33']",4,21,4,True,True,True
3,75,"['mut15', 'mut19', 'mut20', 'mut28']",4,25,4,True,True,True
3,76,"['mut12', 'mut15', 'mut19']",3,29,3,True,True,True
3,77,"['mut11', 'mut15', 'mut19', 'mut20', 'mut26', 'mut28']",6,24,6,True,True,True
3,78,"['mut12', 'mut19', 'mut26', 'mut28', 'mut33']",5,14,5,True,True,True
3,79,"['mut12', 'mut15', 'mut19', 'mut33', 'mut39']",5,34,5,True,True,True
3,80,"['mut11', 'mut15', 'mut20', 'mut28', 'mut33']",5,28,5,True,True,True
3,81,"['mut15', 'mut28', 'mut39']",3,23,3,True,True,True
3,82,"['mut15', 'mut19']",2,34,2,True,True,False
3,83,"['mut11', 'mut28', 'mut33']",3,30,3,True,True,True
3,84,"['mut11', 'mut19', 'mut39', 'mut8']",4,38,3,True,True,True
3,85,"['mut19', 'mut28', 'mut33']",3,18,3,True,True,True
3,86,"['mut11', 'mut19', 'mut28']",3,24,3,True,True,True
3,87,"['mut12', 'mut26', 'mut33', 'mut39']",4,22,4,True,True,True
3,88,"['mut11', 'mut12', 'mut15', 'mut19', 'mut28']",5,37,5,True,True,True
3,89,"['mut11', 'mut19', 'mut28', 'mut33']",4,31,4,True,True,True
3,90,"['mut15', 'mut19', 'mut28']",3,26,3,True,True,True
3,91,"['mut12', 'mut19', 'mut20', 'mut28', 'mut39']",5,42,5,True,True,True
3,92,"['mut11', 'mut12', 'mut15', 'mut19', 'mut28']",5,30,5,True,True,True
3,93,"['mut11', 'mut15', 'mut19', 'mut20', 'mut28', 'mut33']",6,27,6,True,True,True
3,94,"['mut19', 'mut28', 'mut33', 'mut39']",4,27,4,True,True,True
3,95,"['mut15', 'mut19', 'mut20', 'mut33']",4,21,4,True,True,True
3,96,"['mut15', 'mut19', 'mut20', 'mut28']",4,29,4,True,True,True
3,97,"['mut12', 'mut19', 'mut20', 'mut28', 'mut33']",5,33,5,True,True,True
3,98,"['mut20', 'mut28', 'mut33', 'mut39']",4,31,4,True,True,True
3,99,"['mut12', 'mut15', 'mut28', 'mut33', 'mut44']",5,33,5,True,True,True
4,0,"['mut15', 'mut26', 'mut28', 'mut33', 'mut39']",5,30,5,True,True,True
4,1,"['mut15', 'mut28', 'mut33']",3,24,3,True,True,True
4,2,"['mut12', 'mut20', 'mut28']",3,27,3,True,True,True
4,3,"['mut15', 'mut20', 'mut33']",3,35,3,True,True,True
4,4,"['mut15', 'mut33']",2,14,2,True,True,False
4,5,"['mut11', 'mut12', 'mut15', 'mut28', 'mut33']",5,24,5,True,True,True
4,6,"['mut15', 'mut20', 'mut28', 'mut39']",4,34,4,True,True,True
4,7,"['mut12', 'mut20', 'mut26', 'mut33']",4,32,4,True,True,True
4,8,"['mut15', 'mut19', 'mut28', 'mut8']",4,27,3,True,True,True
4,9,"['mut12', 'mut15', 'mut28', 'mut33']",4,24,4,True,True,True
4,10,"['mut12', 'mut19', 'mut26', 'mut28']",4,28,4,True,True,True
4,11,"['mut15', 'mut19', 'mut28']",3,25,3,True,True,True
4,12,"['mut11', 'mut33']",2,32,2,True,True,False
4,13,"['mut12', 'mut15', 'mut19', 'mut33']",4,26,4,True,True,True
4,14,"['mut11', 'mut12', 'mut15', 'mut39']",4,28,4,True,True,True
4,15,"['mut20', 'mut28', 'mut33']",3,31,3,True,True,True
4,16,"['mut11', 'mut12', 'mut15', 'mut19', 'mut20', 'mut28', 'mut33']",7,42,7,True,True,True
4,17,"['mut12', 'mut15', 'mut19', 'mut28', 'mut33']",5,23,5,True,True,True
4,18,"['mut11', 'mut15', 'mut19', 'mut20', 'mut28']",5,19,5,True,True,True
4,19,"['mut19', 'mut26', 'mut33']",3,22,3,True,True,True
4,20,"['mut11', 'mut12', 'mut19', 'mut28', 'mut33', 'mut39']",6,31,6,True,True,True
4,21,"['mut12', 'mut28']",2,26,2,True,True,False
4,22,"['mut19', 'mut20', 'mut28', 'mut33', 'mut39']",5,20,5,True,True,True
4,23,"['mut15', 'mut19', 'mut28', 'mut33']",4,20,4,True,True,True
4,24,"['mut19', 'mut33', 'mut39']",3,27,3,True,True,True
4,25,"['mut28', 'mut33']",2,27,2,True,True,False
4,26,"['mut19', 'mut26']",2,31,2,True,True,False
4,27,"['mut12', 'mut15', 'mut19', 'mut26', 'mut28', 'mut39']",6,31,6,True,True,True
4,28,"['mut19', 'mut28', 'mut33', 'mut44']",4,19,4,True,True,True
4,29,"['mut11', 'mut15', 'mut19', 'mut28']",4,36,4,True,True,True
4,30,"['mut11', 'mut15', 'mut19', 'mut28', 'mut33', 'mut39']",6,27,6,True,True,True
4,31,"['mut15', 'mut19', 'mut26', 'mut28', 'mut33']",5,31,5,True,True,True
4,32,"['mut19', 'mut20', 'mut26', 'mut28', 'mut33']",5,34,5,True,True,True
4,33,"['mut15', 'mut20', 'mut28']",3,30,3,True,True,True
4,34,"['mut11', 'mut15', 'mut19', 'mut28', 'mut33']",5,32,5,True,True,True
4,35,"['mut12', 'mut15', 'mut28', 'mut33', 'mut39']",5,27,5,True,True,True
4,36,"['mut11', 'mut15', 'mut19', 'mut28']",4,24,4,True,True,True
4,37,"['mut11', 'mut15', 'mut19', 'mut33']",4,30,4,True,True,True
4,38,"['mut15', 'mut28', 'mut33', 'mut39']",4,24,4,True,True,True
4,39,"['mut15', 'mut19', 'mut28']",3,24,3,True,True,True
4,40,"['mut26', 'mut39']",2,13,2,True,True,False
4,41,"['mut11', 'mut15', 'mut19', 'mut20', 'mut28', 'mut39']",6,31,6,True,True,True
4,42,"['mut19', 'mut28', 'mut39']",3,24,3,True,True,True
4,43,"['mut15', 'mut19', 'mut20', 'mut44']",4,36,4,True,True,True
4,44,"['mut15', 'mut28', 'mut39']",3,27,3,True,True,True
4,45,"['mut12', 'mut15', 'mut20', 'mut26', 'mut28']",5,26,5,True,True,True
4,46,"['mut19', 'mut20', 'mut26']",3,32,3,True,True,True
4,47,"['mut11', 'mut15']",2,23,2,True,True,False
4,48,"['mut12', 'mut15', 'mut19', 'mut33']",4,26,4,True,True,True
4,49,"['mut26', 'mut33']",2,29,2,True,True,False
4,50,"['mut28', 'mut33']",2,26,2,True,True,False
4,51,"['mut15', 'mut19', 'mut20', 'mut28', 'mut33']",5,26,5,True,True,True
4,52,"['mut20', 'mut26', 'mut33']",3,35,3,True,True,True
4,53,"['mut11', 'mut20', 'mut28', 'mut33', 'mut44']",5,31,5,True,True,True
4,54,"['mut19', 'mut20', 'mut28', 'mut33', 'mut44']",5,27,5,True,True,True
4,55,"['mut12', 'mut19', 'mut33']",3,21,3,True,True,True
4,56,"['mut15', 'mut20', 'mut28', 'mut39', 'mut44']",5,34,5,True,True,True
4,57,"['mut19', 'mut28', 'mut39']",3,24,3,True,True,True
4,58,"['mut20', 'mut26', 'mut28', 'mut33']",4,27,4,True,True,True
4,59,"['mut12', 'mut15', 'mut20', 'mut28', 'mut33']",5,22,5,True,True,True
4,60,"['mut11', 'mut15', 'mut19', 'mut28', 'mut33']",5,26,5,True,True,True
4,61,"['mut11', 'mut20', 'mut28', 'mut33', 'mut39']",5,25,5,True,True,True
4,62,"['mut11', 'mut15', 'mut33']",3,35,3,True,True,True
4,63,"['mut19', 'mut20', 'mut28']",3,29,3,True,True,True
4,64,"['mut15', 'mut19', 'mut28', 'mut33']",4,32,4,True,True,True
4,65,"['mut11', 'mut15', 'mut19', 'mut28']",4,30,4,True,True,True
4,66,"['mut12', 'mut15', 'mut20', 'mut28']",4,24,4,True,True,True
4,67,"['mut12', 'mut19', 'mut26', 'mut33']",4,27,4,True,True,True
4,68,"['mut19', 'mut28', 'mut39']",3,35,3,True,True,True
4,69,"['mut12', 'mut15', 'mut19', 'mut20', 'mut33']",5,15,5,True,True,True
4,70,"['mut19', 'mut28']",2,18,2,True,True,False
4,71,"['mut11', 'mut12', 'mut19', 'mut28', 'mut33']",5,28,5,True,True,True
4,72,"['mut12', 'mut15', 'mut19', 'mut44']",4,30,4,True,True,True
4,73,"['mut15', 'mut19', 'mut28']",3,20,3,True,True,True
4,74,"['mut12', 'mut19', 'mut28', 'mut39']",4,24,4,True,True,True
4,75,['mut20'],1,18,1,True,False,False
4,76,"['mut11', 'mut19', 'mut28', 'mut33']",4,24,4,True,True,True
4,77,"['mut12', 'mut15', 'mut26', 'mut28', 'mut39']",5,36,5,True,True,True
4,78,"['mut11', 'mut15', 'mut19', 'mut28']",4,23,4,True,True,True
4,79,"['mut19', 'mut28', 'mut33']",3,23,3,True,True,True
4,80,"['mut15', 'mut19', 'mut33']",3,34,3,True,True,True
4,81,"['mut11', 'mut12', 'mut15', 'mut19', 'mut20', 'mut28', 'mut33', 'mut39']",8,26,8,True,True,True
4,82,"['mut11', 'mut12', 'mut20', 'mut33']",4,29,4,True,True,True
4,83,"['mut11', 'mut12', 'mut15', 'mut28']",4,25,4,True,True,True
4,84,"['mut11', 'mut12', 'mut15', 'mut26', 'mut28']",5,26,5,True,True,True
4,85,"['mut11', 'mut12', 'mut19', 'mut28', 'mut33']",5,30,5,True,True,True
4,86,"['mut19', 'mut39']",2,35,2,True,True,False
4,87,"['mut11', 'mut19', 'mut26', 'mut28', 'mut39']",5,28,5,True,True,True
4,88,"['mut15', 'mut19', 'mut20', 'mut28', 'mut39']",5,20,5,True,True,True
4,89,"['mut28', 'mut39', 'mut44']",3,28,3,True,True,True
4,90,"['mut12', 'mut15', 'mut20', 'mut28', 'mut39']",5,29,5,True,True,True
4,91,"['mut11', 'mut20', 'mut28', 'mut39']",4,31,4,True,True,True
4,92,"['mut19', 'mut20', 'mut33']",3,20,3,True,True,True
4,93,"['mut11', 'mut15', 'mut19', 'mut20']",4,29,4,True,True,True
4,94,"['mut11', 'mut15', 'mut19', 'mut26']",4,32,4,True,True,True
4,95,"['mut12', 'mut19', 'mut28']",3,35,3,True,True,True
4,96,"['mut11', 'mut15', 'mut19', 'mut28', 'mut33']",5,32,5,True,True,True
4,97,"['mut11', 'mut15', 'mut19', 'mut20', 'mut28', 'mut33']",6,28,6,True,True,True
4,98,"['mut12', 'mut19', 'mut28', 'mut44']",4,19,4,True,True,True
4,99,"['mut11', 'mut19', 'mut20', 'mut28', 'mut33']",5,26,5,True,True,True
5,0,"['mut19', 'mut33']",2,27,2,True,True,False
5,1,"['mut11', 'mut19', 'mut28']",3,29,3,True,True,True
5,2,"['mut12', 'mut20', 'mut26', 'mut28', 'mut39', 'mut44']",6,37,6,True,True,True
5,3,"['mut11', 'mut12', 'mut15', 'mut19', 'mut39', 'mut44']",6,37,6,True,True,True
5,4,"['mut11', 'mut12', 'mut19', 'mut20', 'mut26']",5,38,5,True,True,True
5,5,"['mut15', 'mut28', 'mut39']",3,33,3,True,True,True
5,6,"['mut11', 'mut20', 'mut28', 'mut39']",4,26,4,True,True,True
5,7,"['mut20', 'mut26', 'mut33']",3,29,3,True,True,True
5,8,"['mut15', 'mut19', 'mut20', 'mut28', 'mut33']",5,37,5,True,True,True
5,9,"['mut11', 'mut12', 'mut19', 'mut28']",4,28,4,True,True,True
5,10,"['mut15', 'mut19', 'mut20', 'mut33']",4,32,4,True,True,True
5,11,"['mut12', 'mut15', 'mut19', 'mut20', 'mut33']",5,28,5,True,True,True
5,13,"['mut12', 'mut20', 'mut26', 'mut33']",4,27,4,True,True,True
5,14,"['mut11', 'mut19', 'mut26', 'mut28', 'mut33']",5,33,5,True,True,True
5,15,"['mut15', 'mut19', 'mut26']",3,27,3,True,True,True
5,16,"['mut11', 'mut19', 'mut44']",3,28,3,True,True,True
5,17,"['mut11', 'mut15', 'mut19', 'mut20', 'mut28', 'mut33']",6,30,6,True,True,True
5,18,"['mut11', 'mut15', 'mut26', 'mut33']",4,22,4,True,True,True
5,19,"['mut12', 'mut15', 'mut28']",3,22,3,True,True,True
5,20,"['mut15', 'mut20', 'mut28', 'mut39']",4,39,4,True,True,True
5,21,"['mut11', 'mut28']",2,25,2,True,True,False
5,22,"['mut11', 'mut15', 'mut19', 'mut26']",4,30,4,True,True,True
5,23,"['mut11', 'mut12', 'mut26', 'mut33']",4,31,4,True,True,True
5,24,"['mut12', 'mut15', 'mut19', 'mut20', 'mut28']",5,25,5,True,True,True
5,25,"['mut19', 'mut33']",2,23,2,True,True,False
5,26,"['mut20', 'mut26', 'mut28', 'mut33']",4,24,4,True,True,True
5,27,"['mut12', 'mut19', 'mut28']",3,30,3,True,True,True
5,28,"['mut28', 'mut33']",2,31,2,True,True,False
5,29,"['mut12', 'mut19', 'mut28']",3,28,3,True,True,True
5,30,"['mut15', 'mut19', 'mut26', 'mut28', 'mut33', 'mut44']",6,28,6,True,True,True
5,31,"['mut11', 'mut15', 'mut26', 'mut28', 'mut33']",5,39,5,True,True,True
5,32,"['mut15', 'mut19', 'mut33']",3,35,3,True,True,True
5,33,"['mut11', 'mut19', 'mut20', 'mut28']",4,22,4,True,True,True
5,34,"['mut11', 'mut12', 'mut15', 'mut26']",4,28,4,True,True,True
5,35,"['mut12', 'mut15', 'mut28', 'mut33']",4,29,4,True,True,True
5,36,"['mut19', 'mut26', 'mut28', 'mut44']",4,34,4,True,True,True
5,37,"['mut15', 'mut20', 'mut28', 'mut39']",4,21,4,True,True,True
5,38,"['mut19', 'mut28', 'mut33', 'mut44']",4,34,4,True,True,True
5,39,"['mut12', 'mut15', 'mut19', 'mut20']",4,22,4,True,True,True
5,40,"['mut11', 'mut12', 'mut19', 'mut26']",4,24,4,True,True,True
5,41,"['mut15', 'mut19', 'mut28', 'mut33', 'mut39']",5,25,5,True,True,True
5,42,"['mut12', 'mut19', 'mut44']",3,37,3,True,True,True
5,43,"['mut15', 'mut19', 'mut28', 'mut33']",4,36,4,True,True,True
5,44,"['mut15', 'mut28', 'mut39']",3,31,3,True,True,True
5,45,"['mut11', 'mut19', 'mut28', 'mut39']",4,22,4,True,True,True
5,46,"['mut12', 'mut15', 'mut19', 'mut26', 'mut33']",5,41,5,True,True,True
5,47,"['mut15', 'mut19', 'mut28']",3,30,3,True,True,True
5,48,"['mut11', 'mut15', 'mut20', 'mut28', 'mut33']",5,24,5,True,True,True
5,49,"['mut12', 'mut19', 'mut28', 'mut33', 'mut39']",5,35,5,True,True,True
5,50,"['mut19', 'mut28', 'mut33', 'mut44']",4,30,4,True,True,True
5,51,"['mut19', 'mut33']",2,36,2,True,True,False
5,52,"['mut19', 'mut28']",2,30,2,True,True,False
5,53,"['mut11', 'mut15', 'mut19', 'mut28', 'mut33', 'mut39']",6,31,6,True,True,True
5,54,"['mut12', 'mut28', 'mut33']",3,26,3,True,True,True
5,55,"['mut12', 'mut15', 'mut19']",3,27,3,True,True,True
5,56,"['mut12', 'mut28', 'mut33']",3,27,3,True,True,True
5,57,"['mut11', 'mut19', 'mut28']",3,31,3,True,True,True
5,58,"['mut11', 'mut15', 'mut19', 'mut28', 'mut33']",5,29,5,True,True,True
5,59,"['mut11', 'mut15', 'mut19', 'mut20', 'mut28']",5,36,5,True,True,True
5,60,"['mut15', 'mut20', 'mut28', 'mut33']",4,30,4,True,True,True
5,61,"['mut12', 'mut15', 'mut28']",3,27,3,True,True,True
5,62,"['mut12', 'mut26', 'mut33']",3,33,3,True,True,True
5,63,"['mut19', 'mut28']",2,29,2,True,True,False
5,64,"['mut11', 'mut28']",2,18,2,True,True,False
5,65,"['mut12', 'mut15', 'mut20', 'mut28', 'mut44']",5,30,5,True,True,True
5,66,"['mut11', 'mut12', 'mut15', 'mut19', 'mut20']",5,23,5,True,True,True
5,67,"['mut12', 'mut33']",2,28,2,True,True,False
5,68,"['mut11', 'mut12', 'mut19', 'mut28']",4,29,4,True,True,True
5,69,"['mut15', 'mut19', 'mut33']",3,23,3,True,True,True
5,70,"['mut12', 'mut28', 'mut33']",3,29,3,True,True,True
5,72,"['mut12', 'mut15', 'mut20', 'mut33']",4,21,4,True,True,True
5,73,"['mut11', 'mut15', 'mut19', 'mut33']",4,30,4,True,True,True
5,74,"['mut11', 'mut15', 'mut28', 'mut33']",4,28,4,True,True,True
5,75,"['mut12', 'mut26', 'mut33', 'mut39']",4,29,4,True,True,True
5,76,"['mut11', 'mut15', 'mut19', 'mut28', 'mut33']",5,29,5,True,True,True
5,77,"['mut11', 'mut15', 'mut33']",3,16,3,True,True,True
5,78,"['mut12', 'mut19', 'mut20']",3,25,3,True,True,True
5,79,"['mut15', 'mut28', 'mut33', 'mut39']",4,12,4,True,True,True
5,80,"['mut11', 'mut19', 'mut28', 'mut33']",4,24,4,True,True,True
5,81,"['mut15', 'mut19', 'mut26', 'mut28', 'mut33']",5,32,5,True,True,True
5,82,"['mut12', 'mut20', 'mut26', 'mut28']",4,24,4,True,True,True
5,83,"['mut11', 'mut19', 'mut26']",3,25,3,True,True,True
5,84,"['mut11', 'mut15', 'mut19', 'mut20', 'mut28']",5,26,5,True,True,True
5,85,"['mut12', 'mut15', 'mut20', 'mut28', 'mut33', 'mut39']",6,27,6,True,True,True
5,86,"['mut11', 'mut20', 'mut28', 'mut33', 'mut39', 'mut44']",6,33,6,True,True,True
5,87,"['mut11', 'mut12', 'mut19', 'mut28', 'mut33']",5,40,5,True,True,True
5,88,"['mut12', 'mut15', 'mut19', 'mut33', 'mut8']",5,30,4,True,True,True
5,89,"['mut11', 'mut12', 'mut15', 'mut19', 'mut20', 'mut28']",6,35,6,True,True,True
5,90,"['mut15', 'mut28', 'mut33']",3,32,3,True,True,True
5,91,"['mut11', 'mut19', 'mut28', 'mut39']",4,25,4,True,True,True
5,92,"['mut15', 'mut20', 'mut26']",3,37,3,True,True,True
5,93,"['mut11', 'mut12', 'mut15', 'mut19', 'mut39']",5,25,5,True,True,True
5,94,"['mut12', 'mut15', 'mut19', 'mut26']",4,34,4,True,True,True
5,95,"['mut12', 'mut20', 'mut28', 'mut33', 'mut44']",5,21,5,True,True,True
5,96,"['mut11', 'mut12', 'mut19']",3,29,3,True,True,True
5,97,"['mut11', 'mut19', 'mut20', 'mut28']",4,24,4,True,True,True
5,98,"['mut12', 'mut19', 'mut20', 'mut26', 'mut28']",5,24,5,True,True,True
5,99,"['mut11', 'mut12', 'mut15', 'mut26', 'mut28']",5,36,5,True,True,True
6,0,"['mut11', 'mut19']",2,22,2,True,True,False
6,1,"['mut12', 'mut15', 'mut19', 'mut20', 'mut33', 'mut39']",6,21,6,True,True,True
6,2,"['mut15', 'mut19', 'mut26']",3,30,3,True,True,True
6,3,"['mut11', 'mut15', 'mut20', 'mut33']",4,25,4,True,True,True
6,4,"['mut12', 'mut15', 'mut19', 'mut20', 'mut26', 'mut28', 'mut44']",7,31,7,True,True,True
6,5,"['mut11', 'mut19', 'mut28', 'mut33']",4,33,4,True,True,True
6,6,"['mut11', 'mut19', 'mut20', 'mut26', 'mut28', 'mut33']",6,33,6,True,True,True
6,7,['mut19'],1,36,1,True,False,False
6,8,"['mut11', 'mut15', 'mut20', 'mut28', 'mut33']",5,32,5,True,True,True
6,9,"['mut15', 'mut19', 'mut33']",3,21,3,True,True,True
6,10,"['mut12', 'mut15', 'mut19', 'mut28']",4,21,4,True,True,True
6,11,"['mut19', 'mut28']",2,27,2,True,True,False
6,12,"['mut11', 'mut12', 'mut15', 'mut19', 'mut20', 'mut33']",6,28,6,True,True,True
6,13,"['mut12', 'mut26', 'mut28', 'mut39', 'mut44']",5,39,5,True,True,True
6,14,"['mut11', 'mut12', 'mut15', 'mut19', 'mut20', 'mut28']",6,27,6,True,True,True
6,15,"['mut15', 'mut19', 'mut28', 'mut44']",4,35,4,True,True,True
6,16,"['mut20', 'mut26', 'mut28', 'mut33', 'mut39', 'mut44']",6,31,6,True,True,True
6,17,"['mut11', 'mut20', 'mut28']",3,28,3,True,True,True
6,18,"['mut15', 'mut19', 'mut28']",3,21,3,True,True,True
6,19,"['mut15', 'mut19', 'mut20', 'mut28', 'mut33']",5,26,5,True,True,True
6,20,"['mut11', 'mut12', 'mut19', 'mut39', 'mut44']",5,30,5,True,True,True
6,21,"['mut11', 'mut19', 'mut26', 'mut28']",4,20,4,True,True,True
6,22,"['mut12', 'mut26']",2,7,2,True,True,False
6,23,"['mut11', 'mut12', 'mut15', 'mut28', 'mut33']",5,26,5,True,True,True
6,24,"['mut11', 'mut15', 'mut19', 'mut28', 'mut33']",5,23,5,True,True,True
6,25,"['mut11', 'mut15', 'mut19', 'mut20', 'mut26']",5,33,5,True,True,True
6,26,"['mut15', 'mut19', 'mut20']",3,26,3,True,True,True
6,27,"['mut11', 'mut15', 'mut19', 'mut20', 'mut28', 'mut39']",6,36,6,True,True,True
6,28,"['mut15', 'mut33', 'mut39', 'mut8']",4,30,3,True,True,True
6,29,"['mut12', 'mut15', 'mut28']",3,28,3,True,True,True
6,30,"['mut26', 'mut33', 'mut44']",3,23,3,True,True,True
6,31,"['mut15', 'mut19', 'mut26', 'mut28', 'mut33', 'mut39', 'mut8']",7,26,6,True,True,True
6,32,"['mut19', 'mut33']",2,25,2,True,True,False
6,33,"['mut15', 'mut33']",2,32,2,True,True,False
6,34,"['mut19', 'mut20', 'mut28']",3,34,3,True,True,True
6,35,"['mut11', 'mut12', 'mut15', 'mut19', 'mut20', 'mut26']",6,31,6,True,True,True
6,36,['mut28'],1,24,1,True,False,False
6,37,"['mut15', 'mut19', 'mut20']",3,28,3,True,True,True
6,38,"['mut15', 'mut20']",2,26,2,True,True,False
6,39,"['mut20', 'mut28', 'mut44']",3,23,3,True,True,True
6,40,"['mut15', 'mut19', 'mut20']",3,24,3,True,True,True
6,41,"['mut12', 'mut15', 'mut28']",3,31,3,True,True,True
6,42,"['mut15', 'mut26', 'mut28', 'mut33']",4,24,4,True,True,True
6,43,"['mut12', 'mut19', 'mut20', 'mut28', 'mut33', 'mut39']",6,31,6,True,True,True
6,44,"['mut20', 'mut26', 'mut28', 'mut44']",4,28,4,True,True,True
6,45,"['mut11', 'mut12', 'mut19', 'mut28', 'mut33', 'mut39']",6,35,6,True,True,True
6,46,"['mut12', 'mut15', 'mut19', 'mut26', 'mut39']",5,31,5,True,True,True
6,47,"['mut11', 'mut19', 'mut28', 'mut33']",4,34,4,True,True,True
6,48,"['mut19', 'mut28']",2,34,2,True,True,False
6,49,"['mut11', 'mut19', 'mut20', 'mut33']",4,27,4,True,True,True
6,50,"['mut11', 'mut12', 'mut19', 'mut20', 'mut28', 'mut33', 'mut39']",7,36,7,True,True,True
6,51,"['mut11', 'mut26', 'mut28']",3,35,3,True,True,True
6,52,"['mut15', 'mut20']",2,31,2,True,True,False
6,53,"['mut11', 'mut26', 'mut28']",3,21,3,True,True,True
6,54,"['mut19', 'mut20', 'mut39', 'mut44']",4,25,4,True,True,True
6,55,"['mut11', 'mut20', 'mut28', 'mut33', 'mut39']",5,31,5,True,True,True
6,56,"['mut12', 'mut15', 'mut19', 'mut28', 'mut33']",5,29,5,True,True,True
6,57,"['mut12', 'mut19', 'mut20', 'mut28', 'mut44']",5,41,5,True,True,True
6,58,"['mut12', 'mut15', 'mut28', 'mut33', 'mut44']",5,45,5,True,True,True
6,59,"['mut11', 'mut12', 'mut19', 'mut28', 'mut33']",5,35,5,True,True,True
6,60,"['mut19', 'mut20', 'mut28', 'mut33']",4,28,4,True,True,True
6,61,"['mut19', 'mut28']",2,33,2,True,True,False
6,62,"['mut12', 'mut20', 'mut28', 'mut33']",4,30,4,True,True,True
6,63,"['mut12', 'mut15', 'mut19', 'mut20', 'mut28', 'mut33']",6,26,6,True,True,True
6,64,"['mut11', 'mut19', 'mut20', 'mut33', 'mut39']",5,23,5,True,True,True
6,65,"['mut15', 'mut20', 'mut26', 'mut28', 'mut33']",5,29,5,True,True,True
6,66,"['mut12', 'mut15']",2,24,2,True,True,False
6,67,"['mut11', 'mut12', 'mut15', 'mut19', 'mut28', 'mut33']",6,30,6,True,True,True
6,68,"['mut19', 'mut20', 'mut26', 'mut28', 'mut33']",5,23,5,True,True,True
6,69,"['mut15', 'mut20', 'mut28', 'mut39']",4,32,4,True,True,True
6,70,"['mut11', 'mut12', 'mut15', 'mut28']",4,24,4,True,True,True
6,71,"['mut11', 'mut12', 'mut19', 'mut20', 'mut33']",5,29,5,True,True,True
6,72,"['mut11', 'mut15', 'mut19', 'mut33']",4,36,4,True,True,True
6,73,"['mut11', 'mut15', 'mut28']",3,38,3,True,True,True
6,74,"['mut11', 'mut12', 'mut19', 'mut28']",4,28,4,True,True,True
6,75,"['mut12', 'mut20', 'mut26']",3,32,3,True,True,True
6,76,"['mut19', 'mut28']",2,26,2,True,True,False
6,77,"['mut11', 'mut20', 'mut28', 'mut33', 'mut39', 'mut8']",6,27,5,True,True,True
6,78,"['mut11', 'mut15', 'mut20', 'mut28', 'mut33', 'mut39']",6,28,6,True,True,True
6,79,"['mut12', 'mut15', 'mut20', 'mut28']",4,28,4,True,True,True
6,80,"['mut19', 'mut44', 'mut8']",3,28,2,True,True,False
6,81,"['mut11', 'mut19', 'mut26', 'mut28']",4,22,4,True,True,True
