feature,dynamic_r2,age_abs_spearman,age_spearman,graph_smoothness,batch_penalty,phase_penalty,state_penalty,mean,std,fitted_age_std,dynamic_r2_rank,age_abs_spearman_rank,graph_smoothness_rank,batch_penalty_rank,phase_penalty_rank,state_penalty_rank,trajectory_score
Int_Med_pS6_ring,0.059169379849775036,0.10846889436826473,0.10846889436826473,0.8423191419005992,0.00016819623999754057,0.014110013492043704,0.0002787037980547009,7.983626244495507e-17,1.0000000000000004,0.27455328294430414,0.7572614107883817,0.6120331950207469,0.6576763485477178,0.8485477178423236,0.8485477178423236,0.08921161825726141,0.20366983527212826
Int_MeanEdge_cMyc_cell,0.0428290309011641,0.11962012879982781,-0.11962012879982781,0.8219341238967629,3.766087621736387e-06,0.002850791820234182,0.00013721500987941767,7.211017253092716e-17,1.0000000000000007,0.23752972652034937,0.7053941908713693,0.6556016597510373,0.5020746887966805,0.29045643153526973,0.38589211618257263,0.05394190871369295,0.20301639899742802
Int_MeanEdge_YAP_cell,0.023570638900021555,0.12364819655305123,-0.12364819655305123,0.8941502569064196,3.70964253672649e-05,0.004205854638448877,0.002037856980449596,4.120581287481552e-17,1.0000000000000007,0.17227805343056657,0.5892116182572614,0.6597510373443983,0.8755186721991701,0.6556016597510373,0.48132780082987553,0.4024896265560166,0.20163108570286936
Int_Med_CDK2_cell,0.014794747027820932,0.13665014731929784,-0.13665014731929784,0.8696938107668366,1.6962692004278954e-05,0.03577473893662645,0.03558949412192383,1.2619280192912254e-16,0.9999999999999988,0.14480692123292846,0.49377593360995853,0.6929460580912863,0.7634854771784232,0.5394190871369294,0.8921161825726142,0.950207468879668,0.19800970309228877
Int_Med_ERK_nuc,0.12945595263086604,0.042191771674500625,-0.042191771674500625,0.8118801243377965,3.607085370929307e-05,0.0029253254656459947,0.0020228550877151126,-2.5753633046759702e-17,1.000000000000001,0.38054666719873614,0.8838174273858921,0.2697095435684647,0.4190871369294606,0.6473029045643154,0.3900414937759336,0.3983402489626556,0.19202632917339965
Int_Med_cMyc_nuc,0.20482280186178503,0.005860143167957815,-0.005860143167957815,0.7154931122331709,0.00048764045577192765,0.037712897751792124,0.001625731237215617,2.5753633046759702e-17,0.9999999999999994,0.45632358273638257,0.9377593360995851,0.03734439834024896,0.1078838174273859,0.9377593360995851,0.9128630705394191,0.33195020746887965,0.19153976327881875
Int_Med_cFos_cell,0.03184720519798108,0.11223505652981729,0.11223505652981729,0.8339971902059498,9.62470981674006e-05,0.00406262437465594,0.006386970054855118,-1.3391889184315045e-16,0.9999999999999989,0.18463438112511701,0.6556016597510373,0.6265560165975104,0.5684647302904564,0.7966804979253111,0.47717842323651455,0.7551867219917012,0.1914739377784895
Int_Med_Cdh1_cell,0.08842918420859207,0.07070545787489889,-0.07070545787489889,0.8410744411332639,3.580795505226115e-08,0.01243281389615028,0.0021184901819002173,1.4937107167120627e-16,1.0000000000000018,0.31029060595751745,0.8132780082987552,0.4066390041493776,0.6431535269709544,0.02074688796680498,0.8298755186721992,0.4107883817427386,0.19124275457837517
Int_MeanEdge_ERK_cell,0.04152492603842006,0.09640514762218497,-0.09640514762218497,0.8959466629550559,2.2855065321967437e-06,0.0044888594874701515,0.0004664953240196215,-2.060290643740776e-17,1.0,0.21915851803866335,0.7012448132780082,0.5352697095435685,0.8796680497925311,0.22821576763485477,0.5062240663900415,0.12863070539419086,0.19073573956815837
Int_Med_pERK_cyto,0.018540153176741403,0.12473731716753018,-0.12473731716753018,0.8042304644087166,5.1806743367707e-06,0.009736703597301999,0.005149844541910496,-1.545217982805582e-16,0.9999999999999991,0.16799095804525965,0.5456431535269709,0.6701244813278008,0.34232365145228216,0.3506224066390041,0.7738589211618258,0.7240663900414938,0.1893891332940466
Int_Med_pERK_ring,0.018540153176741403,0.12473731716753018,-0.12473731716753018,0.8042304644087166,5.1806743367707e-06,0.009736703597301999,0.005149844541910496,-1.545217982805582e-16,0.9999999999999991,0.16799095804525965,0.5456431535269709,0.6701244813278008,0.34232365145228216,0.3506224066390041,0.7738589211618258,0.7240663900414938,0.1893891332940466
Int_MeanEdge_p53_cell,0.015078031589829278,0.1401330627363786,-0.1401330627363786,0.6763915455519567,3.650560841508871e-06,0.0004410648270879236,0.0010655737737707682,1.030145321870388e-17,1.0000000000000013,0.14983777133945,0.4979253112033195,0.7012448132780082,0.04979253112033195,0.27800829875518673,0.058091286307053944,0.22821576763485477,0.1887038456766944
Int_Med_cycD1_ring,0.16720404738315037,0.01653630703430416,0.01653630703430416,0.8164897878099432,0.0006118373630846489,0.03804730957609766,0.0043908193850691925,-1.0816525879639075e-16,1.000000000000001,0.4149317590411321,0.9232365145228216,0.09336099585062241,0.46265560165975106,0.9481327800829875,0.9190871369294605,0.6535269709543569,0.1875298071867999
Int_Med_cycD1_cyto,0.16720404738315037,0.01653630703430416,0.01653630703430416,0.8164897878099432,0.0006118373630846489,0.03804730957609766,0.0043908193850691925,-1.0816525879639075e-16,1.000000000000001,0.4149317590411321,0.9232365145228216,0.09336099585062241,0.46265560165975106,0.9481327800829875,0.9190871369294605,0.6535269709543569,0.1875298071867999
Int_MeanEdge_p14ARF_cell,0.012698236146902575,0.12968895943101802,-0.12968895943101802,0.7645431922907736,1.8098855776577847e-06,0.00264883248051729,0.0032027118374837885,-1.3391889184315045e-16,1.0,0.138776565612901,0.48132780082987553,0.6804979253112033,0.1825726141078838,0.2074688796680498,0.35269709543568467,0.5684647302904564,0.18729448097737214
Int_MeanEdge_pS6_cell,0.0487122647345569,0.09196464653274017,-0.09196464653274017,0.8356284584427695,1.0754463848397664e-07,0.004463092289763888,4.832780554953699e-05,-9.013771566365896e-18,1.0000000000000002,0.24505496139884977,0.7302904564315352,0.5145228215767634,0.5933609958506224,0.04149377593360996,0.5020746887966805,0.012448132780082987,0.18546929269878662
Int_Med_cFos_cyto,0.03198367156917135,0.10522462487500346,0.10522462487500346,0.8240104834181495,0.0001063985045549135,0.0027411510130086665,0.007293492619319534,-1.0301453218703881e-16,1.0000000000000018,0.18858705295538464,0.6659751037344398,0.5746887966804979,0.516597510373444,0.8029045643153527,0.35892116182572614,0.8070539419087137,0.18521208113026333
Int_Med_cFos_ring,0.03198367156917135,0.10522462487500346,0.10522462487500346,0.8240104834181495,0.0001063985045549135,0.0027411510130086665,0.007293492619319534,-1.0301453218703881e-16,1.0000000000000018,0.18858705295538464,0.6659751037344398,0.5746887966804979,0.516597510373444,0.8029045643153527,0.35892116182572614,0.8070539419087137,0.18521208113026333
Int_MeanEdge_pp21_cell,0.02277991235342185,0.12393793844722409,-0.12393793844722409,0.7184829804879869,1.2140635289449775e-05,0.0003599221179319059,0.0007632968649440311,-5.1507266093519403e-17,1.0,0.1574674818030343,0.5850622406639004,0.6639004149377593,0.11203319502074689,0.48132780082987553,0.03319502074688797,0.17842323651452283,0.18459339773151576
Int_Med_pGSK3b_ring,0.010922949263182246,0.1159699814494251,-0.1159699814494251,0.8387511410230319,1.9069655213771392e-05,0.006252460779804616,0.005640169916456136,-1.1331598540574269e-16,1.0000000000000013,0.14246168441854004,0.43775933609958506,0.6410788381742739,0.6120331950207469,0.5456431535269709,0.6161825726141079,0.7323651452282157,0.1819524696982703
Int_Med_pGSK3b_cyto,0.010922949263182246,0.1159699814494251,-0.1159699814494251,0.8387511410230319,1.9069655213771392e-05,0.006252460779804616,0.005640169916456136,-1.1331598540574269e-16,1.0000000000000013,0.14246168441854004,0.43775933609958506,0.6410788381742739,0.6120331950207469,0.5456431535269709,0.6161825726141079,0.7323651452282157,0.1819524696982703
Int_Med_STAT3_nuc,0.031209141784222384,0.11089699144424732,0.11089699144424732,0.7383823511732797,8.40369711354375e-05,0.005070426923115676,0.004361056452158452,9.271307896833493e-17,0.9999999999999993,0.1939076874470672,0.6473029045643154,0.6224066390041494,0.14107883817427386,0.7800829875518672,0.5311203319502075,0.6431535269709544,0.18025882426152257
Int_Med_S6_cell,0.015598814436108333,0.09848727986970829,0.09848727986970829,0.9202897211304174,8.507434106701149e-05,0.004367538742412913,0.003733853278804701,8.885003401132097e-17,1.0000000000000018,0.15646022005411342,0.5020746887966805,0.5518672199170125,0.983402489626556,0.7842323651452282,0.4854771784232365,0.6141078838174274,0.17929606948788407
Int_Med_Fra1_cell,0.007745446797808775,0.11327101455998687,-0.11327101455998687,0.8449577689413283,7.161350032967718e-07,0.005085143347179023,5.175743130314224e-05,-2.5753633046759702e-17,0.9999999999999972,0.11006924876879386,0.37344398340248963,0.6348547717842323,0.6846473029045643,0.1037344398340249,0.5352697095435685,0.016597510373443983,0.17874275633787148
Int_Med_cycD1_cell,0.14959930685015885,0.015994824819345235,0.015994824819345235,0.8256502122325974,0.0005013265179341515,0.036963588168045444,0.0034855458550360793,2.57536330467597e-18,1.0,0.3926661825230988,0.9128630705394191,0.08713692946058091,0.5311203319502075,0.941908713692946,0.9045643153526971,0.5892116182572614,0.17767761490342876
Int_Med_p14ARF_nuc,0.031780661889973284,0.1009676982165501,0.1009676982165501,0.7857520813620807,4.1811256347466315e-05,0.006524417037153273,0.012512628823693736,0.0,1.0000000000000009,0.20106700175877334,0.6514522821576764,0.5643153526970954,0.2821576763485477,0.6763485477178424,0.6473029045643154,0.9004149377593361,0.17710869931036674
Int_MeanEdge_cycD1_cell,0.07234716096470298,0.0728479788376462,-0.0728479788376462,0.7721209998361346,5.227190156759002e-05,0.009648421228128047,0.00137955456627945,-5.15072660935194e-18,0.9999999999999996,0.274725648593759,0.7925311203319502,0.4315352697095436,0.24896265560165975,0.7219917012448133,0.7676348547717843,0.2863070539419087,0.17696386819676982
Int_Med_CDK4_cell,0.020963534682166118,0.09828133808582998,0.09828133808582998,0.8572662547676345,3.3924329561270165e-08,0.00300333209905042,0.00010613254901826979,-8.241162574963105e-17,0.9999999999999997,0.1581901028600877,0.5643153526970954,0.5477178423236515,0.7261410788381742,0.016597510373443983,0.4107883817427386,0.04564315352697095,0.1763291469424841
Int_MeanEdge_Bcl2_cell,0.016785885886431307,0.10733214947020463,-0.10733214947020463,0.7852448051503249,1.584091526483169e-05,0.003631055127014356,0.0034052315336369175,-7.211017253092716e-17,1.0000000000000007,0.1499682811666564,0.5103734439834025,0.6058091286307054,0.27800829875518673,0.5269709543568465,0.44813278008298757,0.5809128630705395,0.17373393650612565
Int_Med_p14ARF_ring,0.007634015389611393,0.10633435157098928,-0.10633435157098928,0.8489905053492682,2.2147656791957972e-08,0.006747104425579747,0.009690704233592529,1.648232514992621e-16,1.0000000000000027,0.11824402446716648,0.35892116182572614,0.5871369294605809,0.7074688796680498,0.01037344398340249,0.6576763485477178,0.8692946058091287,0.17319751792560345
Int_Med_p14ARF_cyto,0.007634015389611393,0.10633435157098928,-0.10633435157098928,0.8489905053492682,2.2147656791957972e-08,0.006747104425579747,0.009690704233592529,1.648232514992621e-16,1.0000000000000027,0.11824402446716648,0.35892116182572614,0.5871369294605809,0.7074688796680498,0.01037344398340249,0.6576763485477178,0.8692946058091287,0.17319751792560345
Int_Med_pERK_cell,0.015785486298021588,0.10596157112035923,-0.10596157112035923,0.8061580863707168,7.989381973896073e-07,0.008789065186189762,0.004396676475120928,-2.5753633046759702e-17,1.0000000000000033,0.15936036110456883,0.5062240663900415,0.5809128630705395,0.37344398340248963,0.1078838174273859,0.7427385892116183,0.6597510373443983,0.17309846438111434
Int_Med_cJun_ring,0.009820132368077305,0.1071843575033122,-0.1071843575033122,0.8174491991120804,1.5741287803246555e-06,0.0028050098417449552,0.00021339398891482956,5.1507266093519403e-17,0.9999999999999918,0.13756594906810382,0.4087136929460581,0.5954356846473029,0.470954356846473,0.17219917012448133,0.3755186721991701,0.07676348547717843,0.17282332595347716
Int_Med_cJun_cyto,0.009820132368077305,0.1071843575033122,-0.1071843575033122,0.8174491991120804,1.5741287803246555e-06,0.0028050098417449552,0.00021339398891482956,5.1507266093519403e-17,0.9999999999999918,0.13756594906810382,0.4087136929460581,0.5954356846473029,0.470954356846473,0.17219917012448133,0.3755186721991701,0.07676348547717843,0.17282332595347716
Int_MeanEdge_pp53_cell,-0.0009257339316406377,0.11851613260173162,-0.11851613260173162,0.7612602971442252,1.4594402445518899e-06,0.0011853172609382148,0.00032493874256625424,6.180871931222328e-17,1.0000000000000007,0.09286339461830868,0.24896265560165975,0.6473029045643154,0.17427385892116182,0.16182572614107885,0.18672199170124482,0.0954356846473029,0.17014628604061136
Int_Med_ERK_cell,0.024094633880528703,0.08446699430615631,0.08446699430615631,0.8961418831572963,0.00012708972551503912,0.01004533224991992,0.0005288052843433639,-1.0301453218703881e-16,1.0000000000000004,0.1657425516048906,0.5933609958506224,0.47717842323651455,0.8838174273858921,0.8215767634854771,0.7883817427385892,0.14522821576763487,0.16962278866643643
Int_Med_pRSK_nuc,0.0014277903960003614,0.118745420387973,0.118745420387973,0.7216550210316702,1.950039969112908e-05,0.005146430369925071,0.004771456274190406,0.0,1.0000000000000007,0.09483817280999085,0.27800829875518673,0.6514522821576764,0.11618257261410789,0.5518672199170125,0.5394190871369294,0.6846473029045643,0.16698727653719153
Int_Med_AKT_ring,0.008196464266630255,0.0935730414438983,-0.0935730414438983,0.8859974941428387,4.052538973141014e-06,0.010295366185567641,0.0102500927322549,-1.2361743862444657e-16,1.000000000000002,0.12013682315802512,0.3796680497925311,0.520746887966805,0.8443983402489627,0.3008298755186722,0.7946058091286307,0.8775933609958506,0.16631658263836985
Int_Med_AKT_cyto,0.008196464266630255,0.0935730414438983,-0.0935730414438983,0.8859974941428387,4.052538973141014e-06,0.010295366185567641,0.0102500927322549,-1.2361743862444657e-16,1.000000000000002,0.12013682315802512,0.3796680497925311,0.520746887966805,0.8443983402489627,0.3008298755186722,0.7946058091286307,0.8775933609958506,0.16631658263836985
Int_Med_Skp2_cell,-0.0018637916222041585,0.11302957756603871,0.11302957756603871,0.7711223877230844,5.8424308983009034e-05,0.005281229040631174,0.003374843081700824,-1.5194643497588224e-16,0.9999999999999969,0.09749545785142658,0.2074688796680498,0.6307053941908713,0.24066390041493776,0.7302904564315352,0.5518672199170125,0.5767634854771784,0.16535553761279237
Int_Med_CDK4_cyto,0.021905141602190748,0.08634106449394835,0.08634106449394835,0.8341288937984711,3.689313174055539e-06,0.0017340570322750565,0.00010082013604843437,-5.665799270287134e-17,1.0000000000000007,0.16147725809254404,0.5746887966804979,0.487551867219917,0.5746887966804979,0.2842323651452282,0.25933609958506226,0.035269709543568464,0.1652816455985478
Int_Med_CDK4_ring,0.021905141602190748,0.08634106449394835,0.08634106449394835,0.8341288937984711,3.689313174055539e-06,0.0017340570322750565,0.00010082013604843437,-5.665799270287134e-17,1.0000000000000007,0.16147725809254404,0.5746887966804979,0.487551867219917,0.5746887966804979,0.2842323651452282,0.25933609958506226,0.035269709543568464,0.1652816455985478
Int_MeanEdge_p21_cell,0.01948667574240768,0.10938292525994235,-0.10938292525994235,0.65689241315105,9.169675226523633e-07,0.0010060834270460817,0.000487254226035872,3.090435965611164e-17,0.9999999999999996,0.15733967005885688,0.5560165975103735,0.6182572614107884,0.03319502074688797,0.12448132780082988,0.16182572614107885,0.13278008298755187,0.164686278586342
Int_Med_Skp2_ring,0.011400660566408694,0.10010103323701743,0.10010103323701743,0.7690928159056788,0.00021087117616400724,0.0064932329907568835,0.008225701507967666,-2.2148124420213343e-16,1.0000000000000016,0.1494717208110474,0.45020746887966806,0.558091286307054,0.21784232365145229,0.8734439834024896,0.6327800829875518,0.8402489626556017,0.1625107708042593
Int_Med_Skp2_cyto,0.011400660566408694,0.10010103323701743,0.10010103323701743,0.7690928159056788,0.00021087117616400724,0.0064932329907568835,0.008225701507967666,-2.2148124420213343e-16,1.0000000000000016,0.1494717208110474,0.45020746887966806,0.558091286307054,0.21784232365145229,0.8734439834024896,0.6327800829875518,0.8402489626556017,0.1625107708042593
Int_Med_pGSK3b_cell,0.010516116427203825,0.0889384021762424,-0.0889384021762424,0.8491697590849681,1.0386217140767074e-05,0.004527335675873048,0.004377359759042705,1.1331598540574269e-16,0.9999999999999981,0.14091845509597276,0.42323651452282157,0.5020746887966805,0.7136929460580913,0.44398340248962653,0.5103734439834025,0.6473029045643154,0.16147086174892433
Int_Med_ERK_cyto,0.017737185503401354,0.07848939123929342,0.07848939123929342,0.8888311191199444,0.00011309094531759032,0.00899005833054051,0.0012177727333288885,-2.0602906437407761e-16,0.9999999999999998,0.14834240535608886,0.529045643153527,0.46680497925311204,0.8651452282157677,0.8153526970954357,0.7531120331950207,0.25103734439834025,0.16050761544483014
Int_Med_ERK_ring,0.017737185503401354,0.07848939123929342,0.07848939123929342,0.8888311191199444,0.00011309094531759032,0.00899005833054051,0.0012177727333288885,-2.0602906437407761e-16,0.9999999999999998,0.14834240535608886,0.529045643153527,0.46680497925311204,0.8651452282157677,0.8153526970954357,0.7531120331950207,0.25103734439834025,0.16050761544483014
Int_Med_pERK_nuc,0.06448327276343901,0.05677977697738273,-0.05677977697738273,0.7660913565667162,2.912961102820176e-06,0.004061298422280817,0.0013354811712968557,1.7512470471796597e-16,1.0000000000000007,0.28014711024143224,0.7676348547717843,0.34439834024896265,0.1950207468879668,0.24481327800829875,0.4730290456431535,0.27800829875518673,0.15991036991607477
Int_Med_Bcl2_nuc,0.05127715820273395,0.06187786949951481,0.06187786949951481,0.8106567804977711,8.754897024210508e-05,0.009977792879982683,0.0017021042626394552,-8.241162574963105e-17,0.9999999999999978,0.24712961770267938,0.7344398340248963,0.3817427385892116,0.4024896265560166,0.7883817427385892,0.7842323651452282,0.34854771784232363,0.1593299550980086
Int_Med_S6_ring,0.01174673538875597,0.07586815438434266,0.07586815438434266,0.9176213730810473,7.170000083438525e-05,0.003274136693851064,0.004407470858488393,-7.597321748794112e-17,1.0000000000000049,0.14950564457118162,0.46265560165975106,0.4460580912863071,0.9730290456431535,0.7572614107883817,0.4211618257261411,0.6659751037344398,0.1588427047099788
Int_Med_S6_cyto,0.01174673538875597,0.07586815438434266,0.07586815438434266,0.9176213730810473,7.170000083438525e-05,0.003274136693851064,0.004407470858488393,-7.597321748794112e-17,1.0000000000000049,0.14950564457118162,0.46265560165975106,0.4460580912863071,0.9730290456431535,0.7572614107883817,0.4211618257261411,0.6659751037344398,0.1588427047099788
Int_MeanEdge_CDK6_cell,-0.002055812888762465,0.10719738920254983,-0.10719738920254983,0.7374309408763754,5.056736963318799e-06,0.0007668465216259149,0.0007381655925778904,4.635653948416746e-17,1.0000000000000009,0.09244507836787691,0.1908713692946058,0.6016597510373444,0.12863070539419086,0.34439834024896265,0.11203319502074689,0.17427385892116182,0.15811364273839842
Int_MeanEdge_pp27_cell,0.017738596255609206,0.09699049977798928,-0.09699049977798928,0.6706096902831319,3.200918418128931e-07,0.001889897043163264,0.006879295339088127,-1.545217982805582e-16,0.9999999999999981,0.13913827557491606,0.5352697095435685,0.5394190871369294,0.04149377593360996,0.05394190871369295,0.27385892116182575,0.7842323651452282,0.1549185151862533
Int_MeanEdge_RSK1_cell,0.005523244898784441,0.10157582083547603,-0.10157582083547603,0.6918811225525291,7.987750600860612e-06,5.1383512883299225e-05,2.2274749663511725e-05,8.241162574963105e-17,0.9999999999999991,0.10995399120361325,0.3278008298755187,0.5684647302904564,0.08298755186721991,0.4066390041493776,0.004149377593360996,0.008298755186721992,0.15375164038526765
Int_Med_p14ARF_cell,0.008337613476487227,0.07950769083552546,-0.07950769083552546,0.8526689198110726,1.639935122818075e-06,0.008239151188744059,0.011829783029910312,1.2361743862444657e-16,1.0000000000000027,0.11992378306175558,0.38589211618257263,0.4730290456431535,0.7178423236514523,0.1950207468879668,0.7095435684647303,0.8921161825726142,0.1522276185041589
Int_Med_AKT_cell,0.007407769910311024,0.07227270445232711,-0.07227270445232711,0.9010560227647663,1.5146264455517788e-06,0.0077068273389072585,0.007416618703072733,-5.1507266093519403e-17,0.9999999999999996,0.11325846985962124,0.35269709543568467,0.42738589211618255,0.9087136929460581,0.16597510373443983,0.6970954356846473,0.8174273858921162,0.1508269108540989
Int_MeanEdge_pp65_cell,0.012385765752345356,0.0974407377625937,-0.0974407377625937,0.6511093111510857,4.1984030180539716e-08,0.000902599820898297,0.00012737680993355163,7.211017253092716e-17,0.9999999999999994,0.15100910787960814,0.4730290456431535,0.5435684647302904,0.024896265560165973,0.029045643153526972,0.13278008298755187,0.04979253112033195,0.15031445661400805
Int_Med_S6_nuc,0.009904555707286211,0.07103784385741135,0.07103784385741135,0.8412671893748578,1.0863869567419582e-05,0.0018346890842515554,0.00297338166957712,-1.0301453218703881e-16,0.9999999999999998,0.13359137811732696,0.4149377593360996,0.4107883817427386,0.6473029045643154,0.46473029045643155,0.2697095435684647,0.5311203319502075,0.14653170324397952
Int_Med_pH2AX_cell,-0.0012830933191388728,0.0657626283914205,0.0657626283914205,0.9185956312506626,1.6580317052296764e-05,0.001197363893059452,0.00308358786102907,-1.287681652337985e-16,1.0000000000000007,0.08829733932381054,0.23236514522821577,0.3983402489626556,0.979253112033195,0.5352697095435685,0.1908713692946058,0.5518672199170125,0.14345867903640222
Int_MeanEdge_Skp2_cell,0.03560907296777318,0.052183797555815564,-0.052183797555815564,0.8052525516994589,1.4978072729069206e-05,0.00164122771390755,0.0014559864744093935,-6.95348092262512e-17,0.9999999999999994,0.24329668729930623,0.6846473029045643,0.3360995850622407,0.36929460580912865,0.5062240663900415,0.24481327800829875,0.3070539419087137,0.14330799364520785
Int_Med_RSK1_nuc,0.00023918256231467706,0.08812780653742924,0.08812780653742924,0.7110729234437193,1.2840609871509297e-05,0.0016749821469129343,0.0016971142284582551,1.2876816523379851e-17,1.0000000000000013,0.10268552035117713,0.2572614107883817,0.4979253112033195,0.1037344398340249,0.49377593360995853,0.24896265560165975,0.34439834024896265,0.1414167666213344
Int_MeanEdge_STAT3_cell,0.006233451645094301,0.0901483593492867,-0.0901483593492867,0.649250244600248,4.847093882328003e-06,0.00019856190806286425,0.0007862729552991962,-6.180871931222328e-17,1.0,0.12169416612119585,0.34024896265560167,0.5103734439834025,0.02074688796680498,0.33195020746887965,0.02074688796680498,0.1825726141078838,0.14074358583550992
Int_Med_pp27_cell,0.013435054631453424,0.061198213968419166,0.061198213968419166,0.8355529018930399,7.486285924413399e-05,0.003540628558833643,0.0016044503550338618,1.390696184525024e-16,0.9999999999999972,0.1389389393965859,0.4854771784232365,0.37344398340248963,0.5892116182572614,0.7634854771784232,0.44398340248962653,0.3236514522821577,0.13985928214522023
Int_Med_STAT3_ring,0.0019119526441183643,0.07173629666069929,-0.07173629666069929,0.8128432005095088,3.082295118191918e-06,0.0024890112322602785,0.0022860872510173766,4.120581287481552e-17,0.9999999999999984,0.10015324641123585,0.2842323651452282,0.4211618257261411,0.42946058091286304,0.25103734439834025,0.3215767634854772,0.44190871369294604,0.13932241849001745
Int_Med_STAT3_cyto,0.0019119526441183643,0.07173629666069929,-0.07173629666069929,0.8128432005095088,3.082295118191918e-06,0.0024890112322602785,0.0022860872510173766,4.120581287481552e-17,0.9999999999999984,0.10015324641123585,0.2842323651452282,0.4211618257261411,0.42946058091286304,0.25103734439834025,0.3215767634854772,0.44190871369294604,0.13932241849001745
Int_MeanEdge_BP1_cell,0.003248162511775776,0.08976532499241018,-0.08976532499241018,0.6524476573954885,8.105161736169917e-06,0.000957834585092824,0.0009601629647379641,-9.271307896833493e-17,1.000000000000001,0.11563563503087405,0.3112033195020747,0.5062240663900415,0.029045643153526972,0.4107883817427386,0.15767634854771784,0.2157676348547718,0.13881354580735025
Int_Med_p21_ring,0.026106841811592018,0.04899299173364124,-0.04899299173364124,0.8401872855323522,1.9745239907129042e-05,0.005912280164746358,0.004821505286123516,2.1117979098342955e-16,0.9999999999999963,0.17618562528961743,0.5995850622406639,0.3132780082987552,0.6327800829875518,0.558091286307054,0.5912863070539419,0.6991701244813278,0.13769279647016344
Int_Med_p21_cyto,0.026106841811592018,0.04899299173364124,-0.04899299173364124,0.8401872855323522,1.9745239907129042e-05,0.005912280164746358,0.004821505286123516,2.1117979098342955e-16,0.9999999999999963,0.17618562528961743,0.5995850622406639,0.3132780082987552,0.6327800829875518,0.558091286307054,0.5912863070539419,0.6991701244813278,0.13769279647016344
Int_Med_RB_cell,-0.0016937579874097164,0.06324483684459589,-0.06324483684459589,0.8711014691746187,2.273861040293371e-06,0.0035395719460860546,0.002940260203522033,4.120581287481552e-17,1.0,0.04771240157981096,0.21991701244813278,0.38589211618257263,0.7676348547717843,0.22406639004149378,0.43983402489626555,0.5269709543568465,0.13598161982537152
Int_MeanEdge_pSTAT3_cell,0.004095378254282478,0.0851007512885164,-0.0851007512885164,0.6471855329179674,5.54155236049139e-07,0.00019113263203300492,0.00015557026305176118,-6.08429580729698e-17,1.0,0.09680995820820029,0.3153526970954357,0.48132780082987553,0.016597510373443983,0.08298755186721991,0.016597510373443983,0.058091286307053944,0.13521809933324916
Int_Med_cJun_cell,0.011530403153162028,0.07105082382683355,-0.07105082382683355,0.7063795035930901,2.705777356385104e-06,0.0027999840731631597,0.0009022529182940541,3.605508626546358e-17,1.0000000000000087,0.09006878316678317,0.45643153526970953,0.4149377593360996,0.0995850622406639,0.24066390041493776,0.36929460580912865,0.2033195020746888,0.13383658392030484
Int_Med_p27_ring,0.05845674406554082,0.025685647733713974,-0.025685647733713974,0.7888318465643749,4.8784726090716136e-05,0.010902185765357654,0.002796730957552221,-3.605508626546358e-17,0.9999999999999993,0.22688340662958764,0.7489626556016598,0.19294605809128632,0.2883817427385892,0.7116182572614108,0.8112033195020747,0.5124481327800829,0.13232043365705257
Int_Med_p27_cyto,0.05845674406554082,0.025685647733713974,-0.025685647733713974,0.7888318465643749,4.8784726090716136e-05,0.010902185765357654,0.002796730957552221,-3.605508626546358e-17,0.9999999999999993,0.22688340662958764,0.7489626556016598,0.19294605809128632,0.2883817427385892,0.7116182572614108,0.8112033195020747,0.5124481327800829,0.13232043365705257
Int_Med_RB_ring,-0.008298547463648753,0.07580263457210897,-0.07580263457210897,0.7688261979375398,1.034852860802415e-06,0.0044427955030871885,0.002571404742503189,6.180871931222328e-17,0.9999999999999966,0.06903024259797386,0.03941908713692946,0.43775933609958506,0.2095435684647303,0.13070539419087138,0.491701244813278,0.475103734439834,0.13165693638734838
Int_Med_RB_cyto,-0.008298547463648753,0.07580263457210897,-0.07580263457210897,0.7688261979375398,1.034852860802415e-06,0.0044427955030871885,0.002571404742503189,6.180871931222328e-17,0.9999999999999966,0.06903024259797386,0.03941908713692946,0.43775933609958506,0.2095435684647303,0.13070539419087138,0.491701244813278,0.475103734439834,0.13165693638734838
Int_MeanEdge_cycE_cell,0.0029882541362642235,0.06677828053949578,-0.06677828053949578,0.7687305769401965,2.870610208601646e-07,0.0027847303034834905,0.006311214530591676,-5.15072660935194e-18,0.9999999999999997,0.0783969445317347,0.3070539419087137,0.4024896265560166,0.2033195020746888,0.04979253112033195,0.3651452282157676,0.7510373443983402,0.13153165984057602
Int_Med_p16_cyto,-0.005894418250208156,0.05991985797997554,-0.05991985797997554,0.86723885893599,3.4421422739837936e-07,0.004828483023754385,0.0018742942948442327,1.4422034506185433e-16,1.0000000000000033,0.07478795182124805,0.08091286307053942,0.36721991701244816,0.7572614107883817,0.06846473029045644,0.520746887966805,0.36721991701244816,0.13015739030128093
Int_Med_p16_ring,-0.005894418250208156,0.05991985797997554,-0.05991985797997554,0.86723885893599,3.4421422739837936e-07,0.004828483023754385,0.0018742942948442327,1.4422034506185433e-16,1.0000000000000033,0.07478795182124805,0.08091286307053942,0.36721991701244816,0.7572614107883817,0.06846473029045644,0.520746887966805,0.36721991701244816,0.13015739030128093
