hex_id,lat,lon,theo_pv,theo_wind,grid_dist_km,road_dist_km,ocean_dist_km,waterbody_dist_km,ADMIN,CONTINENT,pv_cf,wind_cf,pv_share,wind_share,pv_lcoe_eur_per_mwh,wind_lcoe_eur_per_mwh,avg_cf,electrolyzer_cf,oversizing_factor,electricity_cost_eur_per_kg,electrolyzer_cost_eur_per_kg,production_core_eur_per_kg,road_spur_eur_per_kg,inland_ammonia_transport_eur_per_kg,ammonia_synthesis_eur_per_kg,export_terminal_eur_per_kg,shipping_eur_per_kg,ammonia_cracking_eur_per_kg,eu_distribution_eur_per_kg,scenario,scenario_label,water_cost_eur_per_kg,buffer_storage_eur_per_kg,site_production_eur_per_kg,delivered_to_europe_eur_per_kg
hex_022,-17.35162370726116,22.016941285029937,0.7956775237557412,0.6151635465318787,234.7674814688708,31.45984577754473,230.32612192903065,290.0384140822386,Angola,Africa,0.3232219542760334,0.4014588767514763,1.0,0.0,17.27238486909174,38.68500907884507,0.3232219542760334,0.4040274428450418,1.25,1.0795240543182338,0.8960310749003573,1.975555129218591,0.010728950571463497,0.09134309324662424,0.35,0.08,0.22099999999999997,0.55,0.1,de_risked_africa,African de-risking,0.04376833407014184,0.12,2.1393234632887332,3.531666556535358
hex_023,-18.282546544133627,20.30791199228845,0.6838074058933349,0.5856603403498417,145.07337283213846,112.38918483582664,73.31490112255034,180.83255320414,Namibia,Africa,0.30308533306080027,0.390837722525943,1.0,0.0,18.41994113016246,39.73628797021486,0.30308533306080027,0.37885666632600035,1.25,1.1512463206351538,0.9555622906478617,2.1068086112830153,0.03832879593234822,0.06398901132524083,0.35,0.08,0.22099999999999997,0.55,0.1,de_risked_africa,African de-risking,0.02716778329052002,0.12,2.2539763945735354,3.6189654058987766
hex_024,-19.659398035114855,20.87231530076869,0.7136946153434929,0.4608775066454809,121.00490325895368,20.58833029226016,16.13196659160868,280.2418503720623,Namibia,Africa,0.30846503076182874,0.34591590239237313,1.0,0.0,18.09869332224634,44.896577996283014,0.30846503076182874,0.3855812884522859,1.25,1.131168332640396,0.9388970749976736,2.0700654076380696,0.007021368751028355,0.012667557058091392,0.35,0.08,0.22099999999999997,0.55,0.1,de_risked_africa,African de-risking,0.020017248492425335,0.12,2.210082656130495,3.523750213188587
hex_025,-26.66433550577639,21.93020643430755,0.711826210600167,0.3330913218417318,70.40903745751393,6.344363707687149,111.04865319949631,242.2864701058264,South Africa,Africa,0.3081287179080301,0.29991287586302345,1.0,0.0,18.118447479673005,51.78317285386201,0.3081287179080301,0.3851608973850376,1.25,1.1324029674795628,0.9399218517755715,2.0723248192551345,0.002163658560454478,0.04103068718027819,0.35,0.08,0.22099999999999997,0.55,0.1,de_risked_africa,African de-risking,0.03188626284219259,0.12,2.224211082097327,3.5662417692776054
hex_026,-23.39934795527559,17.42482085753676,0.630416035441096,0.5608194261570805,86.23440434892528,52.77655014036152,68.00177582606926,142.877572458811,Namibia,Africa,0.2934748863793973,0.381894993416549,1.0,0.0,19.023140484935038,40.666781601334314,0.2934748863793973,0.3668436079742466,1.25,1.1889462803084399,0.9868541690035398,2.17580044931198,0.01799872134759382,0.04179934288671806,0.35,0.08,0.22099999999999997,0.55,0.1,de_risked_africa,African de-risking,0.025366362790129413,0.12,2.3211668121021094,3.663966154988828
hex_027,-28.47435481055325,18.962376743340517,0.7986972480785581,0.4705760936404297,132.56473860552677,119.0926921226446,308.1698163896573,236.50521752939528,Namibia,Africa,0.32376550465414045,0.3494073937105547,1.0,0.0,17.243387303905067,44.44794406605789,0.32376550465414045,0.4047068808176756,1.25,1.0777117064940667,0.8945267823721029,1.9722384888661697,0.04061493550354254,0.14847437123992258,0.35,0.08,0.22099999999999997,0.55,0.1,de_risked_africa,African de-risking,0.03707418680497796,0.12,2.1293126756711476,3.5787870469110703
hex_028,-27.148526095189425,12.957157973787204,0.7030597659797276,0.5849014317032056,112.53330777473644,107.10959468433477,63.60630203655369,10.261851273211382,,,0.306550757876351,0.390564515413154,1.0,0.0,18.211711597357986,39.764084239668094,0.306550757876351,0.3831884473454388,1.25,1.1382319748348741,0.9447600688632679,2.082992043698142,0.036528263845399055,0.05879046955819285,0.35,0.08,0.22099999999999997,0.55,0.1,de_risked_africa,African de-risking,0.008783210195906709,0.12,2.2117752538940487,3.571565723452242
hex_029,-20.803412561090543,12.603421029503629,0.7512494118727687,0.5532778218285165,10.294959570680955,90.08435431537696,232.78516991307853,37.19747904589181,,,0.31522489413709837,0.3791800158582659,1.0,0.0,17.710574565115188,40.95796097471271,0.31522489413709837,0.39403111767137294,1.25,1.1069109103196992,0.9187628277714243,2.0256737380911236,0.03072203823077084,0.11219684770034832,0.35,0.08,0.22099999999999997,0.55,0.1,de_risked_africa,African de-risking,0.012151420401922963,0.12,2.1578251584930466,3.571022006193395
hex_000,-19.71252741732844,21.42667018270944,0.6634168884306757,0.6221119988358864,148.1040023836202,99.3287389791286,401.9486959865509,209.80741851465152,Botswana,Africa,0.2994150399175216,0.4039603195809191,1.0,0.0,30.712730821471926,60.308682619978605,0.2994150399175216,0.374268799896902,1.25,1.9195456763419954,1.4767533872473786,3.3962990635893737,0.054833223097373526,0.19551526669266633,0.35,0.08,0.22099999999999997,0.55,0.1,high_rate_world,High-rate world,0.04996793296566058,0.12,3.566266996555034,5.0627822632477
hex_001,-23.73345872297537,24.54513625407894,0.8468278354591481,0.6169796764044917,164.2124173809309,107.64313184893224,403.1165214670598,176.4293997201662,Botswana,Africa,0.3324290103826466,0.402112683505617,1.0,0.0,27.66260836953462,60.585790262272255,0.3324290103826466,0.41553626297830826,1.25,1.7289130230959138,1.3300950295584995,3.0590080526544132,0.05942308262679886,0.20051386514026978,0.35,0.08,0.22099999999999997,0.55,0.1,high_rate_world,High-rate world,0.043211758781134445,0.12,3.2222198114355476,4.723733676575817
hex_002,-18.69682496106341,15.561555013934129,0.5817130228384195,0.649807766345918,25.688858679272823,17.689641590834682,238.2976785700376,63.933817239716994,Namibia,Africa,0.2847083441109155,0.41393079588453047,1.0,0.0,32.29920624070164,58.85600913701249,0.2847083441109155,0.3558854301386444,1.25,2.0187003900438527,1.5530355310512198,3.5717359210950725,0.009765351637723218,0.09316953913723637,0.35,0.08,0.22099999999999997,0.55,0.1,high_rate_world,High-rate world,0.020441091806939565,0.12,3.7121770129020124,5.106346552039248
hex_003,-20.631583651287634,16.186435884488162,0.7165114970014225,0.5352271773235865,106.87281353179937,66.93030108114688,149.00878280554892,242.2167352237675,Namibia,Africa,0.308972069460256,0.3726817838364911,1.0,0.0,29.762734026254762,65.37028575391655,0.308972069460256,0.38621508682532,1.25,1.8601708766409224,1.431074903189221,3.2912457798301435,0.03694805923115631,0.08910113321309843,0.35,0.08,0.22099999999999997,0.55,0.1,high_rate_world,High-rate world,0.04816144540684494,0.12,3.4594072252369887,4.849508358450087
hex_004,-27.86987182534821,17.57378135786131,0.7662753065105006,0.486505253193377,15.195472596163658,13.920513195117785,349.6854701288347,216.0451032366615,Namibia,Africa,0.3179295551718901,0.3551418911496157,1.0,0.0,28.92418579932064,68.59882011048738,0.3179295551718901,0.3974119439648626,1.25,1.80776161245754,1.3907551757871395,3.1985167882446794,0.007684650117406754,0.1300745646624989,0.35,0.08,0.22099999999999997,0.55,0.1,high_rate_world,High-rate world,0.05123052691257932,0.12,3.369747315157259,4.8008218798197575
hex_005,-17.292531780358928,13.65259902718,0.8086222331359278,0.5380422683640402,126.02775071490714,80.99657107173759,301.13095579381485,223.0002811550848,Namibia,Africa,0.325552001964467,0.3736952166110545,1.0,0.0,28.24695738129975,65.19300655118448,0.325552001964467,0.4069400024555837,1.25,1.7654348363312344,1.3581921527832281,3.1236269891144626,0.04471317261595443,0.15010900714378964,0.35,0.08,0.22099999999999997,0.55,0.1,high_rate_world,High-rate world,0.052638351438970964,0.12,3.2962653405534335,4.747374347697223
hex_006,-19.866323576115764,12.818901074696605,0.8211226579792855,0.2968998349062955,85.8159970215324,34.46682027684199,174.40940070443244,43.66203670940741,,,0.3278020784362714,0.28688394056626637,1.0,0.0,28.053066560024554,84.9204547894287,0.3278020784362714,0.40975259804533926,1.25,1.7533166600015344,1.34886934366089,3.1021860036624247,0.019026989219044395,0.08007027946559575,0.35,0.08,0.22099999999999997,0.55,0.1,high_rate_world,High-rate world,0.01633780211989901,0.12,3.238523805782324,4.619594085247919
hex_007,-19.567228336676557,17.65986896716307,0.8293347235199925,0.3329331291365369,40.40842627218149,79.4712935283363,51.56533394706672,41.50737207685166,Namibia,Africa,0.32928025023359864,0.29985592648915327,1.0,0.0,27.92713355375359,81.24673402295431,0.32928025023359864,0.41160031279199827,1.25,1.7454458471095993,1.3428141350030243,3.0882599821126235,0.0438711616865666,0.06191902856803995,0.35,0.08,0.22099999999999997,0.55,0.1,high_rate_world,High-rate world,0.015901668098391723,0.12,3.2241616502110153,4.5870806787790555
hex_008,-27.46263640789345,14.176730886712376,0.7151274927751562,0.3515950581468396,30.333727092025157,87.51235910013904,338.58742899357145,278.63095254691973,,,0.3087229486995281,0.30657422093286224,1.0,0.0,29.78675075378732,79.46628594713438,0.3087229486995281,0.38590368587441015,1.25,1.8616719221117075,1.4322296941435144,3.293901616255222,0.04831013420319058,0.1668157343509406,0.35,0.08,0.22099999999999997,0.55,0.1,high_rate_world,High-rate world,0.06389877130509766,0.12,3.4778003875603196,4.94561612191126
hex_009,-23.5953687452532,20.377395925555145,0.7037648207335433,0.4004129758597777,148.97292018353946,92.4690515382012,125.48262700606044,122.28556717835748,Botswana,Africa,0.30667766773203775,0.32414867130951996,1.0,0.0,29.98540321795478,75.15784225259996,0.30667766773203775,0.3833470846650472,1.25,1.8740877011221737,1.44178145627921,3.3158691574013837,0.051046416019256295,0.09496533547137745,0.35,0.08,0.22099999999999997,0.55,0.1,high_rate_world,High-rate world,0.03225229573083761,0.12,3.4681214531322215,4.864086788603599
hex_010,-24.550423709209024,17.12012686421263,0.8357975881257154,0.6099661340085155,46.7952772915371,13.82117256875169,422.19778623486286,93.77986407537722,Namibia,Africa,0.33044356586262874,0.3995878082430656,1.0,0.0,27.828817005049487,60.968613661634556,0.33044356586262874,0.41305445732828594,1.25,1.7393010628155927,1.3380868023159627,3.0773878651315556,0.0076298103320218864,0.1553990355142239,0.35,0.08,0.22099999999999997,0.55,0.1,high_rate_world,High-rate world,0.02648234585448541,0.12,3.2238702109860413,4.680269246500265
hex_011,-17.878820133816777,22.657494744809725,0.7308695675118385,0.4141781416959909,231.6544290023153,110.00540957137534,116.02705300250128,149.13229337870234,Namibia,Africa,0.3115565221521309,0.3291041310105567,1.0,0.0,29.51584342181365,74.02615892381282,0.3115565221521309,0.3894456526901636,1.25,1.844740213863353,1.4192037173116996,3.263943931175053,0.060727149332003835,0.10133661788287929,0.35,0.08,0.22099999999999997,0.55,0.1,high_rate_world,High-rate world,0.03768644566078431,0.12,3.421630376835837,4.823966994718716
hex_012,-21.273618559032023,20.803711428031487,0.6224313676662078,0.4932756168940916,147.35997922659678,28.395464916490816,64.01349026105385,200.5449427652568,Namibia,Africa,0.2920376461799174,0.357579222081873,1.0,0.0,31.48858938282829,68.13123694053081,0.2920376461799174,0.36504705772489676,1.25,1.9680368364267684,1.514058821439081,3.4820956578658495,0.01567537128450559,0.03808009287587444,0.35,0.08,0.22099999999999997,0.55,0.1,high_rate_world,High-rate world,0.03095721873206575,0.12,3.6330528765979153,4.9721329694737895
hex_013,-19.12686064075004,15.373132979348576,0.6366712785996519,0.7448842446679098,89.98310211103508,5.452094184965394,375.6895757349587,286.9088608288561,Namibia,Africa,0.2946008301479373,0.44815832808044753,1.0,0.0,31.21462190133444,54.360954997800626,0.2946008301479373,0.3682510376849216,1.25,1.9509138688334027,1.500885704120291,3.4517995729536937,0.003009762329258184,0.1345011138364937,0.35,0.08,0.22099999999999997,0.55,0.1,high_rate_world,High-rate world,0.06557433481234615,0.12,3.63737390776604,5.072875021602533
hex_014,-23.67902961407203,22.651637219532816,0.6580547713998388,0.4965604043407861,149.7742954129471,67.02744385758652,77.44509931477738,89.50163693020623,Botswana,Africa,0.29844985885197095,0.358761745562683,1.0,0.0,30.812055198351395,67.90666788194169,0.29844985885197095,0.3730623235649637,1.25,1.9257534498969624,1.4815291791118534,3.407282629008816,0.03700168572020226,0.06410747048037434,0.35,0.08,0.22099999999999997,0.55,0.1,high_rate_world,High-rate world,0.0256163733121451,0.12,3.5528990023209612,4.918006472801335
hex_015,-26.27313533858268,22.266701004955227,0.7997160744053764,0.660627335270063,10.586948402275889,45.13975177963021,88.8780555894052,277.818486647048,Botswana,Africa,0.32394889339296773,0.4178258406972227,1.0,0.0,28.386741589303835,58.30734323185367,0.32394889339296773,0.40493611674120966,1.25,1.7741713493314897,1.3649133656852537,3.139084715016743,0.02491885133478457,0.056026170791076385,0.35,0.08,0.22099999999999997,0.55,0.1,high_rate_world,High-rate world,0.03599015179544536,0.12,3.2950748668121888,4.6521010376032645
hex_016,-22.344982555809985,16.42469730642244,0.7642425736070565,0.4099573479985184,239.8470072441541,99.74497943275716,273.7284282691712,12.333549958945614,Namibia,Africa,0.31756366324927016,0.3275846452794666,1.0,0.0,28.957511797150634,74.36952572635687,0.31756366324927016,0.3969545790615877,1.25,1.8098444873219148,1.3923575823092074,3.202202069631122,0.05506300358075168,0.15086795347496162,0.35,0.08,0.22099999999999997,0.55,0.1,high_rate_world,High-rate world,0.009996481662055964,0.12,3.332198551293178,4.784066504768139
hex_017,-28.23419292674989,15.036593455023418,0.8190485354067768,0.5191843663198555,123.16434205101056,97.18192517565193,394.8072979684844,168.7834224864133,,,0.3274287363732198,0.36690637187514796,1.0,0.0,28.085053336324197,66.39926851137069,0.3274287363732198,0.40928592046652473,1.25,1.7553158335202625,1.3504073566927564,3.105723190213019,0.053648100629853895,0.19183065491882345,0.35,0.08,0.22099999999999997,0.55,0.1,high_rate_world,High-rate world,0.041664106887227215,0.12,3.267387297100246,4.760217952019069
hex_018,-19.06842593608901,20.554937055649656,0.7072747353663466,0.4074966917634128,196.7701306763201,38.73952824590312,96.43125291441224,192.0226579459201,Namibia,Africa,0.30730945236594237,0.3266988090348286,1.0,0.0,29.923757483179337,74.57117697075402,0.30730945236594237,0.38413681545742795,1.25,1.8702348426987088,1.4388173581608055,3.3090522008595142,0.021385685722245584,0.05513662424228987,0.35,0.08,0.22099999999999997,0.55,0.1,high_rate_world,High-rate world,0.037519023748332984,0.12,3.4665712246078475,4.822707848850137
hex_019,-21.420027210535224,12.956534770530338,0.7658539691076715,0.4991450386149156,25.268849980997448,114.39502801329964,146.5424160760417,36.23973410647223,,,0.3178537144393808,0.35969221390136963,1.0,0.0,28.931087186149245,67.73100379468072,0.3178537144393808,0.39731714304922605,1.25,1.8081929491343278,1.391087013631032,3.1992799627653596,0.06315038484080211,0.1144402304674167,0.35,0.08,0.22099999999999997,0.55,0.1,high_rate_world,High-rate world,0.014835425075160301,0.12,3.33411538784052,4.749555618307936
hex_020,-19.902947118975515,13.798714834651516,0.8125590393967337,0.6760462206186093,124.23129105534927,35.61922273867412,352.0581288261181,46.40018113385423,Namibia,Africa,0.326260627091412,0.4233766394226993,1.0,0.0,28.1856061114926,57.54288837922264,0.326260627091412,0.40782578386426505,1.25,1.7616003819682873,1.3552422133582291,3.116842595326516,0.01966315899163036,0.1428835040807717,0.35,0.08,0.22099999999999997,0.55,0.1,high_rate_world,High-rate world,0.01689204054812496,0.12,3.253734635874641,4.697618139955412
hex_021,-24.74568838244158,11.103071776514078,0.7190653460279761,0.2909019365211477,125.22321361685762,62.29179837857403,437.6036274668256,128.63872419830963,,,0.30943176228503566,0.28472469714761317,1.0,0.0,29.718518412522478,85.56445910289382,0.30943176228503566,0.38678970285629455,1.25,1.857407400782655,1.4289488936940733,3.2863562944767284,0.03438743019124278,0.18754869980463174,0.35,0.08,0.22099999999999997,0.55,0.1,high_rate_world,High-rate world,0.03353826287324732,0.12,3.4398945573499757,4.928443257154607
hex_022,-17.35162370726116,22.016941285029937,0.7956775237557412,0.6151635465318787,234.7674814688708,31.45984577754473,230.32612192903065,290.0384140822386,Angola,Africa,0.3232219542760334,0.4014588767514763,1.0,0.0,28.450584507739844,60.68445889602861,0.3232219542760334,0.4040274428450418,1.25,1.77816153173374,1.3679831104956441,3.146144642229384,0.017367025493916204,0.09798116816907694,0.35,0.08,0.22099999999999997,0.55,0.1,high_rate_world,High-rate world,0.06462120327093948,0.12,3.3307658455003235,4.7297470136693995
hex_023,-18.282546544133627,20.30791199228845,0.6838074058933349,0.5856603403498417,145.07337283213846,112.38918483582664,73.31490112255034,180.83255320414,Namibia,Africa,0.30308533306080027,0.390837722525943,1.0,0.0,30.34080676890552,62.333580666727116,0.30308533306080027,0.37885666632600035,1.25,1.896300423056595,1.4588702459657108,3.3551706690223058,0.06204308349399016,0.08770329888688277,0.35,0.08,0.22099999999999997,0.55,0.1,high_rate_world,High-rate world,0.032839953364371025,0.12,3.508010622386677,4.896713921273559
hex_024,-19.659398035114855,20.87231530076869,0.7136946153434929,0.4608775066454809,121.00490325895368,20.58833029226016,16.13196659160868,280.2418503720623,Namibia,Africa,0.30846503076182874,0.34591590239237313,1.0,0.0,29.81165645316662,70.42843227553196,0.30846503076182874,0.3855812884522859,1.25,1.8632285283229137,1.433427229332878,3.2966557576557918,0.01136553750425775,0.017011725811320787,0.35,0.08,0.22099999999999997,0.55,0.1,high_rate_world,High-rate world,0.021265333898423954,0.12,3.437921091554216,4.755932817365537
hex_025,-26.66433550577639,21.93020643430755,0.711826210600167,0.3330913218417318,70.40903745751393,6.344363707687149,111.04865319949631,242.2864701058264,South Africa,Africa,0.3081287179080301,0.29991287586302345,1.0,0.0,29.844194943334948,81.23130637378024,0.3081287179080301,0.3851608973850376,1.25,1.8652621839584342,1.4349917702996613,3.3002539542580953,0.00350232887450215,0.04236935749432586,0.35,0.08,0.22099999999999997,0.55,0.1,high_rate_world,High-rate world,0.04047778840896308,0.12,3.4607317426670585,4.804101100161384
hex_026,-23.39934795527559,17.42482085753676,0.630416035441096,0.5608194261570805,86.23440434892528,52.77655014036152,68.00177582606926,142.877572458811,Namibia,Africa,0.2934748863793973,0.381894993416549,1.0,0.0,31.334379709066262,63.793228831617,0.2934748863793973,0.3668436079742466,1.25,1.9583987318166414,1.5066439920838488,3.46504272390049,0.029134653051059518,0.05293527459018376,0.35,0.08,0.22099999999999997,0.55,0.1,high_rate_world,High-rate world,0.031764503075117516,0.12,3.6168072269756077,4.970742501565791
hex_027,-28.47435481055325,18.962376743340517,0.7986972480785581,0.4705760936404297,132.56473860552677,119.0926921226446,308.1698163896573,236.50521752939528,Namibia,Africa,0.32376550465414045,0.3494073937105547,1.0,0.0,28.402820537383988,69.72466851932806,0.32376550465414045,0.4047068808176756,1.25,1.7751762835864995,1.3656864861602374,3.140862769746737,0.06574367321626778,0.17360310895264783,0.35,0.08,0.22099999999999997,0.55,0.1,high_rate_world,High-rate world,0.05537193796660692,0.12,3.316234707713344,4.7908378166659915
hex_028,-27.148526095189425,12.957157973787204,0.7030597659797276,0.5849014317032056,112.53330777473644,107.10959468433477,63.60630203655369,10.261851273211382,,,0.306550757876351,0.390564515413154,1.0,0.0,29.997816963794005,62.37718416098143,0.306550757876351,0.3831884473454388,1.25,1.874863560237125,1.4423783436521715,3.317241903889297,0.059128549919771727,0.08139075563256552,0.35,0.08,0.22099999999999997,0.55,0.1,high_rate_world,High-rate world,0.009577141099488273,0.12,3.446819044988785,4.82920980062135
hex_029,-20.803412561090543,12.603421029503629,0.7512494118727687,0.5532778218285165,10.294959570680955,90.08435431537696,232.78516991307853,37.19747904589181,,,0.31522489413709837,0.3791800158582659,1.0,0.0,29.172358198612415,64.2499965340399,0.31522489413709837,0.39403111767137294,1.25,1.823272387413276,1.4026879939206287,3.2259603813339046,0.04972997290135579,0.13120478237093328,0.35,0.08,0.22099999999999997,0.55,0.1,high_rate_world,High-rate world,0.015029285941346171,0.12,3.360989667275251,4.793194449646184
hex_000,-19.71252741732844,21.42667018270944,0.6634168884306757,0.6221119988358864,148.1040023836202,99.3287389791286,401.9486959865509,209.80741851465152,Botswana,Africa,0.2994150399175216,0.4039603195809191,1.0,0.0,17.295799373980106,35.99961640059287,0.2994150399175216,0.374268799896902,1.25,1.0809874608737566,0.8193574032787689,1.9003448641525256,0.02680056437795812,0.16748260797325093,0.2975,0.068,0.22099999999999997,0.4675,0.1,corridor_policy,De-risked corridor policy,0.02825684242423301,0.12,2.0486017065767586,3.37008431455001
hex_001,-23.73345872297537,24.54513625407894,0.8468278354591481,0.6169796764044917,164.2124173809309,107.64313184893224,403.1165214670598,176.4293997201662,Botswana,Africa,0.3324290103826466,0.402112683505617,1.0,0.0,15.578130362343465,36.16502821844179,0.3324290103826466,0.41553626297830826,1.25,0.9736331476464667,0.7379859216469754,1.711619069293442,0.02904392741327895,0.1701347099267499,0.2975,0.068,0.22099999999999997,0.4675,0.1,corridor_policy,De-risked corridor policy,0.02495466044489639,0.12,1.8565737297383387,3.180708439665089
hex_002,-18.69682496106341,15.561555013934129,0.5817130228384195,0.649807766345918,25.688858679272823,17.689641590834682,238.2976785700376,63.933817239716994,Namibia,Africa,0.2847083441109155,0.41393079588453047,1.0,0.0,18.189219132784647,35.13248274967858,0.2847083441109155,0.3558854301386444,1.25,1.1368261957990402,0.8616815582821683,1.9985077540812086,0.00477296282174476,0.08817715032125792,0.2975,0.068,0.22099999999999997,0.4675,0.1,corridor_policy,De-risked corridor policy,0.013825153702474275,0.12,2.132332907783683,3.3745100581049408
hex_003,-20.631583651287634,16.186435884488162,0.7165114970014225,0.5352271773235865,106.87281353179937,66.93030108114688,149.00878280554892,242.2167352237675,Namibia,Africa,0.308972069460256,0.3726817838364911,1.0,0.0,16.76081099826352,39.02100176797016,0.308972069460256,0.38621508682532,1.25,1.0475506873914702,0.7940132907093944,1.8415639781008646,0.018058920926584118,0.07021199490852624,0.2975,0.068,0.22099999999999997,0.4675,0.1,corridor_policy,De-risked corridor policy,0.031463187961348546,0.12,1.993027166062213,3.2172391609707396
hex_004,-27.86987182534821,17.57378135786131,0.7662753065105006,0.486505253193377,15.195472596163658,13.920513195117785,349.6854701288347,216.0451032366615,Namibia,Africa,0.3179295551718901,0.3551418911496157,1.0,0.0,16.28858461166296,40.94818693142426,0.3179295551718901,0.3974119439648626,1.25,1.018036538228935,0.7716424145493229,1.789678952778258,0.003755988587938908,0.12614590313303106,0.2975,0.068,0.22099999999999997,0.4675,0.1,corridor_policy,De-risked corridor policy,0.02887395424889314,0.12,1.9385529070271512,3.2186988101601828
hex_005,-17.292531780358928,13.65259902718,0.8086222331359278,0.5380422683640402,126.02775071490714,80.99657107173759,301.13095579381485,223.0002811550848,Namibia,Africa,0.325552001964467,0.3736952166110545,1.0,0.0,15.907205081573817,38.915179803090375,0.325552001964467,0.4069400024555837,1.25,0.9942003175983637,0.7535752449042111,1.7477755625025748,0.021854237149412436,0.12725007167724764,0.2975,0.068,0.22099999999999997,0.4675,0.1,corridor_policy,De-risked corridor policy,0.0295620497085641,0.12,1.897337612211139,3.1785876838883866
hex_006,-19.866323576115764,12.818901074696605,0.8211226579792855,0.2968998349062955,85.8159970215324,34.46682027684199,174.40940070443244,43.66203670940741,,,0.3278020784362714,0.28688394056626637,1.0,0.0,15.798015938976068,50.69093974821112,0.3278020784362714,0.40975259804533926,1.25,0.9873759961860041,0.748402605559208,1.7357786017452121,0.009299727805133159,0.07034301805168451,0.2975,0.068,0.22099999999999997,0.4675,0.1,corridor_policy,De-risked corridor policy,0.01181960901246663,0.12,1.867598210757679,3.0919412288093633
hex_007,-19.567228336676557,17.65986896716307,0.8293347235199925,0.3329331291365369,40.40842627218149,79.4712935283363,51.56533394706672,41.50737207685166,Namibia,Africa,0.32928025023359864,0.29985592648915327,1.0,0.0,15.727097073972308,48.49801274979981,0.32928025023359864,0.41160031279199827,1.25,0.9829435671232694,0.745042951818059,1.7279865189413284,0.02144269161469293,0.039490558496166284,0.2975,0.068,0.22099999999999997,0.4675,0.1,corridor_policy,De-risked corridor policy,0.011606441934907338,0.12,1.8595929608762356,3.0530835193724024
hex_008,-27.46263640789345,14.176730886712376,0.7151274927751562,0.3515950581468396,30.333727092025157,87.51235910013904,338.58742899357145,278.63095254691973,,,0.3087229486995281,0.30657422093286224,1.0,0.0,16.77433595973429,47.43522303252852,0.3087229486995281,0.38590368587441015,1.25,1.0483959974833932,0.7946540114457141,1.8430500089291073,0.02361230634794515,0.14211790649569517,0.2975,0.068,0.22099999999999997,0.4675,0.1,corridor_policy,De-risked corridor policy,0.03506574966450235,0.12,1.9981157585936096,3.294233665089305
hex_009,-23.5953687452532,20.377395925555145,0.7037648207335433,0.4004129758597777,148.97292018353946,92.4690515382012,125.48262700606044,122.28556717835748,Botswana,Africa,0.30667766773203775,0.32414867130951996,1.0,0.0,16.886206609900807,44.863415565531874,0.30667766773203775,0.3833470846650472,1.25,1.0553879131188004,0.7999536823913336,1.855341595510134,0.024949705333911706,0.06886862478603287,0.2975,0.068,0.22099999999999997,0.4675,0.1,corridor_policy,De-risked corridor policy,0.019598057669499763,0.12,1.994939653179634,3.2178082779656667
hex_010,-24.550423709209024,17.12012686421263,0.8357975881257154,0.6099661340085155,46.7952772915371,13.82117256875169,422.19778623486286,93.77986407537722,Namibia,Africa,0.33044356586262874,0.3995878082430656,1.0,0.0,15.671730349619047,36.3935441622082,0.33044356586262874,0.41305445732828594,1.25,0.9794831468511905,0.7424200527826788,1.7219031996338692,0.003729184816144014,0.15149840999834602,0.2975,0.068,0.22099999999999997,0.4675,0.1,corridor_policy,De-risked corridor policy,0.01677790768772392,0.12,1.8586811073215932,3.164179517319939
hex_011,-17.878820133816777,22.657494744809725,0.7308695675118385,0.4141781416959909,231.6544290023153,110.00540957137534,116.02705300250128,149.13229337870234,Namibia,Africa,0.3115565221521309,0.3291041310105567,1.0,0.0,16.62177515718003,44.18788819611479,0.3115565221521309,0.3894456526901636,1.25,1.0388609473237518,0.7874267176780124,1.826287665001764,0.029681309673736875,0.07029077822461233,0.2975,0.068,0.22099999999999997,0.4675,0.1,corridor_policy,De-risked corridor policy,0.022254080365418743,0.12,1.9685417453671827,3.1928325235917954
hex_012,-21.273618559032023,20.803711428031487,0.6224313676662078,0.4932756168940916,147.35997922659678,28.395464916490816,64.01349026105385,200.5449427652568,Namibia,Africa,0.2920376461799174,0.357579222081873,1.0,0.0,17.732722228473495,40.669075963939235,0.2920376461799174,0.36504705772489676,1.25,1.1082951392795934,0.8400558380692082,1.9483509773488017,0.00766157401531465,0.030066295606683495,0.2975,0.068,0.22099999999999997,0.4675,0.1,corridor_policy,De-risked corridor policy,0.024333035980236707,0.12,2.0926840133290385,3.2767503089357217
hex_013,-19.12686064075004,15.373132979348576,0.6366712785996519,0.7448842446679098,89.98310211103508,5.452094184965394,375.6895757349587,286.9088608288561,Namibia,Africa,0.2946008301479373,0.44815832808044753,1.0,0.0,17.578438110188596,32.44928328847997,0.2946008301479373,0.3682510376849216,1.25,1.0986523818867873,0.8327469053167131,1.9313992872035004,0.0014710667093997775,0.13296241821663532,0.2975,0.068,0.22099999999999997,0.4675,0.1,corridor_policy,De-risked corridor policy,0.03588470658712617,0.12,2.0872839937906265,3.374246412007262
hex_014,-23.67902961407203,22.651637219532816,0.6580547713998388,0.4965604043407861,149.7742954129471,67.02744385758652,77.44509931477738,89.50163693020623,Botswana,Africa,0.29844985885197095,0.358761745562683,1.0,0.0,17.351733654309616,40.535025614745024,0.29844985885197095,0.3730623235649637,1.25,1.0844833533943508,0.8220071892582478,1.9064905426525987,0.018085131681503403,0.045190916441675485,0.2975,0.068,0.22099999999999997,0.4675,0.1,corridor_policy,De-risked corridor policy,0.01635465055346206,0.12,2.0428451932060607,3.2420361096477364
