algo,track_id,frame,x1,y1,x2,y2,score,gt_id
ByteLike,3,94,214.32799619286013,325.6568620894545,296.23812279850614,468.3739804212225,0.34692043724306565,63
ByteLike,3,95,204.08978545270605,323.74271944522235,300.28640639703974,469.728286989227,0.28661345372692903,63
ByteLike,3,96,202.48891227283997,320.9960480236016,300.7765202988392,467.92961403898204,0.2351842360578277,63
ByteLike,3,97,207.50472281908412,320.0763664517649,294.1728100868986,472.9768184714637,0.19469934671638497,63
ByteLike,3,98,201.81662814183093,322.552099584941,289.7053584323845,467.30238440890224,0.38753720744663045,63
ByteLike,3,99,193.30239568639647,324.14708507911223,282.2968350252575,473.9343032864432,0.13799253018412808,63
ByteLike,4,10,272.47226368672733,448.3147043408212,330.00068168732497,604.500654037948,0.9,60
ByteLike,4,11,278.39312448369174,437.9845293840638,334.93023057780124,607.7622307925886,0.9,60
ByteLike,4,11,284.1109032594832,432.54161745018797,374.5092433302007,541.359880729887,0.14153029017870264,179
ByteLike,4,12,277.2742882667801,431.5172435315714,379.7782964852484,531.3522522770447,0.26275417722831895,179
ByteLike,4,13,265.4605596621635,423.7789580145625,378.96944530862544,545.7132429472247,0.1564599196164728,179
ByteLike,4,14,276.7644685533814,434.61199538645786,379.7092977380242,530.6689286881566,0.3812265748104887,179
ByteLike,4,15,270.1890406902671,428.61532259563444,388.1180927643652,539.7620826425797,0.2558721881272471,179
ByteLike,4,16,283.25337296430274,420.86575001711196,377.3700822502814,521.246055207096,0.2129651375328533,179
ByteLike,4,17,270.5109870753923,429.1525380948214,373.4737845629139,534.3730292938,0.21397446134426132,179
ByteLike,4,18,293.43217166953195,428.0603501102074,345.08299500138,539.6208708829193,0.2905534672695097,171
ByteLike,4,19,293.9063136174751,418.36461689642226,344.277372366961,534.3060005564291,0.2341551070317286,171
ByteLike,4,20,297.9089554761856,424.59453704695665,348.6769290898266,540.5834040083251,0.13580920541898775,171
ByteLike,4,21,292.29127925750277,435.6921414452009,341.33595919425755,551.5738264387335,0.16332811903924144,171
ByteLike,4,22,271.5709120497234,421.74607142292433,376.4303248473103,534.0100585764072,0.20567708333511125,179
ByteLike,4,23,304.2602233502252,350.4139765919158,367.5053585695171,514.8914977584034,0.39433533144383137,111
ByteLike,4,24,300.486349543125,347.7623092810263,349.3175353676066,477.22054188786865,0.15916547627445543,91
ByteLike,4,25,292.57288465926547,337.6322816593289,348.0019564288205,470.0157731122056,0.3630161763212506,91
ByteLike,4,26,295.4444161682123,336.82907594060487,351.5063312346142,473.5234682801263,0.39853580210299855,91
ByteLike,4,27,300.89739603733216,331.8934014987064,357.3864698890171,471.23539963401385,0.2658055333014544,91
ByteLike,4,28,295.2956109667411,331.2008597407251,352.3632956992631,476.61537435459917,0.3592830802570127,91
ByteLike,4,29,283.92089284608505,335.6773986569043,372.41348467082764,485.53575448432736,0.30076734633888025,192
ByteLike,4,30,276.4126741187257,336.6921301703116,380.79993444523274,480.01019087811375,0.3932939367854993,192
ByteLike,4,31,286.7691459592008,325.8177306504657,372.58421433232115,479.50275262672415,0.3462071766271524,192
ByteLike,4,32,276.9440269032716,313.3787134247795,383.90075879398876,477.62651154120323,0.12086523094865824,192
ByteLike,4,33,282.73205971326314,316.03648717321727,372.3941349472086,482.35273220262565,0.16954585107072082,192
ByteLike,4,34,290.5585975916775,325.8916791010289,373.66592006774016,465.14585124621834,0.28769480337128095,192
ByteLike,4,35,281.90023286904056,313.50988230842046,375.3599551520368,466.6921646594853,0.35119551867053267,192
ByteLike,4,36,295.5411135373436,334.884626040306,366.1723875100898,491.36940429288444,0.16660966563804264,111
ByteLike,4,37,297.6130488475458,339.9741695550325,364.1371224140029,491.2574151376977,0.38887842653712246,111
ByteLike,4,38,300.24299656311877,282.0757154729022,361.6455771797099,441.2044320017502,0.38548694523942184,46
ByteLike,4,39,298.08061608573223,294.7339049091873,348.2601607671301,444.9339397474665,0.28603935786461526,46
ByteLike,4,40,301.3041073459222,274.690837033738,355.7459798903915,436.3176101388626,0.3825806461544844,46
ByteLike,4,41,303.0566104732987,285.53218296914093,357.4463134265298,457.28156708392265,0.172473200795805,46
ByteLike,4,42,317.4926183594262,302.46469122943967,370.4848937333992,443.11859239257274,0.28982431389190005,91
ByteLike,4,43,312.56163830754775,306.3347211645116,366.1329933381315,438.83971941224877,0.27815317947502793,91
ByteLike,4,44,311.76310608199043,297.4884007154327,388.4107282873351,442.9413850374252,0.351906229557299,55
ByteLike,4,45,307.2880508732489,296.12999403880497,381.565888818611,442.75918883942575,0.3244639658300485,55
ByteLike,4,46,310.9889232129772,301.7042692168355,379.790809614479,433.64834758582845,0.1343326808990167,55
ByteLike,4,47,304.0047891241096,299.7327011484153,381.4612504666844,438.98929128274835,0.1329948276455422,55
ByteLike,4,48,296.3993496246103,304.54897342605756,368.6643521067045,432.126065044679,0.31380427800894434,55
ByteLike,4,49,297.6602592388505,295.57889595532146,378.85425616406775,431.43927940598877,0.31393208285005103,55
ByteLike,4,50,317.7763571149158,295.78014980538995,383.86435127218965,431.9802135329438,0.22188197754676026,45
ByteLike,4,51,319.2593745224724,275.944595841912,415.10454671565697,421.3415917064228,0.3977277966936993,192
ByteLike,4,52,330.9033656774514,275.57003819174776,418.7548795778879,425.79741578182325,0.21653837067709597,192
ByteLike,4,53,376.9980962496592,253.9516287908178,418.8713344073958,428.7838575533989,0.37532516524085424,175
ByteLike,4,54,377.4960589027618,260.90905455397166,410.1717545050532,420.13124608115817,0.22396028592017309,175
ByteLike,4,55,385.650168539692,256.4520965806498,421.46280595755974,427.2935378237903,0.3378092822440528,175
ByteLike,4,56,381.1827487896134,246.12192419742337,423.4693673397662,414.0749981118079,0.1763023157980617,175
ByteLike,4,57,396.3175799848253,250.52678017551276,435.8091448750593,425.0321807097134,0.28784331972530475,175
ByteLike,4,58,384.5883135524,271.00972412236746,453.1072763447798,427.84009565849254,0.17239680337227953,29
ByteLike,4,59,384.31340056887666,270.5214076932893,446.5007105430739,427.52281180256534,0.14900320320161092,29
ByteLike,4,60,382.0695647978123,265.11389124915,446.52713283035695,425.58057320942424,0.3839543744364322,29
ByteLike,4,61,378.2536718118987,256.25330107674523,457.9044341122982,429.02190657742767,0.3548207396448313,29
ByteLike,4,62,385.7002035178477,252.9219674052548,476.08600939736556,434.7154711689141,0.21894005100076924,166
ByteLike,4,63,392.6504752957039,243.46375645254747,471.55168916373106,426.5850186264734,0.1191580694691242,166
ByteLike,4,64,398.2770421733791,271.3597386529841,480.0,421.2981346538949,0.18913718572709826,145
ByteLike,4,65,374.04888258737316,257.2090529320827,462.7105616371011,440.3632714758714,0.3371400208607134,166
ByteLike,4,66,375.9254551868538,255.43637231381803,455.9804610889385,440.5357135175619,0.3878091808833448,166
ByteLike,4,67,372.1093513947487,264.02299960107433,456.8202552847373,441.0167718221893,0.11833072368545902,86
ByteLike,4,68,372.6889587594984,263.413597583856,460.38047138003054,448.00497458073335,0.17508667922176702,166
ByteLike,4,69,369.2103417472839,261.078463783326,450.7037062142622,455.63219512784724,0.15307000540886367,86
ByteLike,4,70,366.9946663378376,266.0578862855059,447.7635380359333,443.5423620112794,0.16864024333113292,86
ByteLike,4,71,368.2640225454171,251.47101353052537,452.42913540484034,443.2070712043332,0.37264910947452956,86
ByteLike,4,72,374.3517744030117,256.0912972433441,440.74865501818743,443.80860895199373,0.176964057529202,86
ByteLike,4,73,370.2542537367628,250.57248611982664,437.55931173661287,435.8462943378409,0.2514910153254032,86
ByteLike,4,74,366.23754641451063,239.76710493186647,445.47807590557505,426.60056855643046,0.27558181487570843,86
ByteLike,4,75,359.68509149851445,240.6814976582883,441.28138229879363,430.85591302820006,0.23990239292150026,86
ByteLike,4,76,349.62739098189775,241.91899308684398,446.79481029325103,423.4719166119015,0.39807539039095197,86
ByteLike,4,77,354.68948674800583,216.86849717776107,429.02304395300143,372.51948268803005,0.17170781391080525,29
ByteLike,4,78,339.5633847222218,221.89464183469764,443.88312939029476,357.03452376467595,0.37434116469826584,39
ByteLike,4,79,332.28063136455495,211.90356039693185,434.6586312850951,348.56819219259336,0.317800796556554,39
ByteLike,4,80,337.19507105849544,211.21183236099478,436.11825586666777,345.82395555574317,0.33246803001118425,39
ByteLike,4,81,344.0630583520433,199.5078523056319,414.39917344798243,368.3563674813903,0.14087078086866647,29
ByteLike,4,82,351.1245047511894,203.862418256625,415.91888464199724,363.7107454470773,0.3863523348414756,29
ByteLike,4,83,349.30231464075575,195.61026298737892,409.636835837577,351.03188523008293,0.28243770994421225,29
ByteLike,4,84,348.223239628084,191.02592265778716,419.5391977209004,350.82851184268475,0.3193822062369235,29
ByteLike,4,85,347.95668725576843,199.387231397224,406.07788554251243,353.4402585066293,0.2874501732955804,91
ByteLike,4,86,328.0568306933291,175.1584436417632,395.87653883243576,354.9010235243505,0.22868140628033812,29
ByteLike,4,87,330.8500912449634,187.71748355691847,409.44523821221253,345.4242687506351,0.22935436840536963,29
ByteLike,4,88,339.49772740675036,178.8998796573437,393.6114665201396,332.8893779869387,0.21478124843368052,29
ByteLike,4,89,335.81953559843146,173.06781027265814,400.07786234597745,339.9369142585185,0.2850411988282303,29
ByteLike,4,90,333.82978939144215,171.1833917811153,394.946437265566,339.353215684307,0.15824530036527149,29
ByteLike,4,91,328.4402304261688,166.317288584343,405.88716420606147,327.45240732114934,0.3817328677415164,29
ByteLike,4,92,345.3787076605147,194.80835983351784,414.3297364158965,366.06509983729325,0.23784273869915626,86
ByteLike,4,93,342.9489991426835,219.48115184652508,420.6072871132887,349.08328664926415,0.16030064775156788,140
ByteLike,4,94,345.05455138354006,228.52890767031062,420.53123415718295,354.22941405319506,0.2404320363265075,140
ByteLike,4,95,359.650146978643,187.48526886055475,419.73977081023,326.25905560150693,0.2691088036902247,91
ByteLike,4,96,362.01357725914835,188.29870681710366,430.95545659194664,317.5731234749761,0.37579471817133603,91
ByteLike,4,97,375.6624530614215,183.46591625987645,425.17303610034173,312.6288077704926,0.30988856982834845,91
ByteLike,4,98,366.4265285260821,173.64177734413911,424.48582620786044,314.55465751831554,0.3883271267035232,91
ByteLike,4,99,354.13181346755596,148.39720680829282,450.26737035239046,286.3135654469052,0.17232381703494856,39
ByteLike,5,12,261.9253401670702,448.6283747669336,328.95075521308604,615.391906424362,0.9,60
ByteLike,5,12,262.43474244752696,452.70283279956664,301.6957148119804,564.1172910237182,0.3162522785346732,10
ByteLike,5,13,265.94714470531375,438.8030180110622,319.22761050124626,598.0522242911311,0.9,60
ByteLike,5,13,261.95030864032975,452.8494450218393,309.0092945845218,562.8626228598382,0.13285141673427986,10
ByteLike,5,14,262.54851603303695,443.0166106352933,322.4827471771255,602.8162451379941,0.9,60
ByteLike,5,15,247.88002418467502,440.85033502733944,318.5340415534753,609.946770706628,0.9,60
ByteLike,5,16,208.7078296772049,499.6143062803056,297.58212504962955,598.641176611536,0.34274806979461314,94
ByteLike,5,17,212.4272265141764,500.93144736532173,292.76238739842785,598.7622295118838,0.2765219805944927,94
ByteLike,5,18,217.53413969971314,500.5605893642526,285.11970498979093,592.9095449067325,0.22871555134676252,94
ByteLike,5,19,215.25413435854264,506.2558433720949,284.3997079838239,593.1094922664274,0.3683986767507882,94
ByteLike,5,20,208.10174927477811,508.80169609123817,280.75764748659356,591.8449184694991,0.39274273378798474,94
ByteLike,5,21,211.65258470623544,507.3864399540545,269.47180726316975,591.3796406588747,0.36572507670655807,94
ByteLike,5,22,204.4307812026907,500.5526538427076,278.0180832504094,589.0765050393954,0.1031377721684772,94
ByteLike,5,23,208.49380235367485,501.33370609021324,270.18660856286624,588.4376269395166,0.2551979504828644,94
ByteLike,5,24,197.56801365097192,505.63821768517647,269.2930248910733,597.6845482202029,0.3718478481855473,94
ByteLike,5,25,189.601524957261,501.65978859888673,260.75861083063245,592.2839299726595,0.369688872705233,94
ByteLike,5,26,175.21725312125648,460.30582886222004,257.52165095659626,619.5851194213833,0.2894736449766274,117
ByteLike,5,27,173.22681958512672,459.3850070109724,241.042665673025,626.1739121817766,0.34553514669158203,117
ByteLike,5,28,153.1442375658089,538.2856679619225,225.31351601701644,634.6509048328852,0.9,44
ByteLike,5,28,166.1954401950403,472.9095254595944,229.90947986173043,638.8970412124514,0.18062239384915085,117
ByteLike,5,29,148.341869508799,532.5347008749277,220.57838943408117,632.2670891505553,0.9,44
ByteLike,5,29,166.9404252533746,471.5005285277559,234.9157929517405,630.070881514686,0.35322622455084907,117
ByteLike,5,30,144.7831439585934,533.9336830536407,219.4850688750745,633.196952788504,0.9,44
ByteLike,5,32,150.5620668522524,519.753670144119,216.33587916077514,640.0,0.2536047404933647,44
ByteLike,5,33,145.10577933220958,511.56056005038425,208.63416032002615,632.1062818410101,0.2930403973827517,44
ByteLike,5,34,141.59038542073523,519.1668858128774,208.59332641074207,637.7523002208096,0.25518606670335586,44
ByteLike,5,35,164.9419643874647,510.67983286072655,225.5844933591508,591.889305019221,0.2920004924350537,94
ByteLike,5,36,158.6881844187365,520.8053129878392,229.4357898488264,601.9268799413594,0.37497162490622105,94
ByteLike,5,37,149.76747439339772,513.5510601735975,227.84172894740294,597.5519626480727,0.39442232473639893,94
ByteLike,5,38,154.52044577559573,519.6922065357957,227.2066582689375,601.4004468070043,0.38369739274390047,94
ByteLike,5,39,147.01734679831435,509.0210589021292,222.0292677427851,600.8262728440355,0.3238783912568903,94
ByteLike,5,40,146.77545337918465,463.82349103749965,224.30315991592823,622.6855782656231,0.9,117
ByteLike,5,40,162.17951077368332,466.5226304925623,230.41377603497327,624.7255282282166,0.20404651474411278,60
ByteLike,5,41,144.7930784328839,463.38592175096085,219.30567130496493,630.1295173151243,0.9,117
ByteLike,5,41,163.0709258473377,466.1864236418603,221.17965963454344,621.8275246409693,0.1191542240490299,60
ByteLike,5,42,147.00731367652008,461.3743551917662,220.2898757362159,623.7300969293129,0.9,117
ByteLike,5,42,156.27477517806625,468.5990745365596,221.54735800560945,624.915269121158,0.14310597493859417,60
ByteLike,5,43,153.32355696979315,470.78983591275505,213.31655159839443,621.8416053790696,0.9,60
ByteLike,5,43,138.12070976694795,514.3746599504178,214.3623448251286,611.3453663281364,0.11872333476809041,94
ByteLike,5,44,148.24505547869848,467.8336913571911,217.658138577425,622.7459256076678,0.9,60
ByteLike,5,44,149.9902192881544,457.91536075923455,216.4161190353275,618.6802797947697,0.18857730194010056,117
ByteLike,5,45,145.47299140673806,474.219957942055,202.8312340550849,623.6335272423323,0.9,60
ByteLike,5,45,137.84307346228036,463.12020592995,207.57573772932827,618.8880091297422,0.21397672100214488,117
ByteLike,5,46,132.65470793025324,475.0182750969737,199.23239593691198,628.1562247934597,0.9,60
ByteLike,5,46,137.87466871495963,451.0491833478101,201.13679022796754,614.7227794917136,0.3232608092594863,117
ByteLike,5,47,134.23666167149744,470.853459191475,190.7630561385223,628.5856264865095,0.9,60
ByteLike,5,47,126.68191664574906,487.1588853817959,203.84607572579833,594.5128272517311,0.25865915945477347,44
ByteLike,5,48,140.5619715037388,443.04641907320286,208.55757364600487,609.7785849632996,0.2195179530140644,117
ByteLike,5,49,126.30156062960586,471.77137927141996,194.67577306855773,624.1242043947194,0.9,60
ByteLike,5,49,132.52045482015794,442.20302907473763,201.5003967602433,619.2825675698805,0.11952121294932697,117
ByteLike,5,50,131.7935248313879,435.30296206078623,212.63455824587737,604.5397472133429,0.2140962436113234,117
ByteLike,5,51,119.31187386125524,474.07631827891805,187.09180886230956,626.7269060879462,0.9,60
ByteLike,5,51,112.02545199855186,518.5531393567613,187.32930255236263,609.4316445072926,0.12026542701882008,94
ByteLike,5,52,130.11777464061862,474.53014718180754,185.41129029928527,630.9652867112997,0.9,60
ByteLike,5,52,126.73513117016596,474.31944980882,197.3801167181662,587.3787108383384,0.23870663960563385,44
ByteLike,5,53,116.64939313125494,476.26380542012987,177.83253645822387,634.0955591680664,0.9,60
ByteLike,5,53,114.73437886447334,477.0888469324785,188.37814902802947,587.1745642927109,0.10824620990672754,44
ByteLike,5,54,94.65842035168151,489.8530317198443,188.21001424042146,578.4375009257678,0.16772955389215854,41
ByteLike,5,55,106.99277860831623,484.4981438685967,178.35902267008274,618.3711748061737,0.9,60
ByteLike,5,55,103.23329302649364,527.2524544445179,167.60272565550812,608.0042052347894,0.14069987244575,94
ByteLike,5,56,108.06092969249272,464.0623617655035,168.05152137571122,624.418437016573,0.9,60
ByteLike,5,56,92.76206376812692,497.86665764579834,180.92909680174813,583.152991842332,0.17312060023430886,41
ByteLike,5,57,104.84279222278839,495.30970289597246,177.106885889062,579.3417108353699,0.2584610001985339,41
ByteLike,5,58,102.44137877615006,491.137647727105,184.9328023542024,588.5520995948036,0.22917364346313138,41
ByteLike,5,59,110.33941321755805,500.1951608328198,192.37703105253965,593.9079350170429,0.3004530006622853,41
ByteLike,5,60,113.7465654716104,504.73164084863475,191.7225124367048,583.6826585452,0.24857517100808932,41
ByteLike,5,61,114.9279883883078,505.8839710115934,193.74553016247594,599.2326705165939,0.1192985585496498,41
ByteLike,5,62,113.28608112369666,468.79283186390643,168.60321802624412,594.7593029213806,0.11901220443285027,25
ByteLike,5,63,120.07692409352246,465.28838781537144,181.04308918016207,565.3273894073352,0.25674026993956367,107
ByteLike,5,64,111.69941033664779,468.627702681786,194.52313514096636,565.979404608627,0.3336896856703583,107
ByteLike,5,65,98.83995675237564,474.33355132462805,181.00438915827695,567.0745287442077,0.29845786035756905,107
ByteLike,5,66,110.42102205201651,474.8419113292313,179.52251413922102,577.0015847361057,0.24679537268820975,107
ByteLike,5,67,105.54551227981958,491.44513682543464,176.6000112445439,579.4058656886302,0.3761856509167928,107
ByteLike,5,68,106.79122142575324,489.74245200278204,182.97753711636256,615.4919690819603,0.16038021214049822,77
ByteLike,5,69,95.01474854299826,467.2293983332759,184.71168611262428,615.6589119088051,0.10394212864972385,113
ByteLike,5,70,88.45047807637849,460.38266994280576,186.48930052612494,618.167177376416,0.39058430535571764,113
ByteLike,5,71,89.79701679328618,457.75094369764525,170.87635004819165,626.2266283487743,0.17883218015533264,113
ByteLike,5,72,83.4566523921755,469.3885976223795,180.47714950005954,624.7836897251271,0.10693661028557862,113
ByteLike,5,73,77.75439333810938,460.65048972994515,191.38870989269586,626.7565697541544,0.15396051707274802,113
ByteLike,5,74,80.11026056907815,465.87188922531107,185.73815218955198,627.7187339516939,0.2191756048140038,113
ByteLike,5,75,80.23494951581573,468.86875120951106,174.29673221509447,630.6209949858784,0.371685917268631,113
ByteLike,5,76,85.64405745171213,463.47591137310025,185.66549729596514,640.0,0.9,113
ByteLike,5,76,84.68266287312112,429.7382929999455,170.0779486796358,618.6941653522903,0.11432431928048108,199
ByteLike,5,77,88.5261404155576,477.7274661032365,188.5219076646863,640.0,0.9,113
ByteLike,5,77,93.59648356257134,422.7610182378234,188.75946010325222,624.2810980296653,0.3238348117192559,199
ByteLike,5,78,88.51378924747753,480.60620440022893,185.93263286542904,632.0005562024073,0.9,113
ByteLike,5,78,78.31724964384354,431.9637653487929,169.58932340859187,625.1879327511654,0.12644515537914297,199
ByteLike,5,79,81.83024132090046,477.3054871982484,193.47298629904975,640.0,0.9,113
ByteLike,5,80,81.47912469590888,474.60975759247907,182.55761880347862,637.0002815408523,0.9,113
ByteLike,5,80,83.22586628883084,437.25216152216274,183.16292547690995,625.6853499707823,0.20474613523538643,199
ByteLike,5,81,81.57079565307534,471.70953239918254,177.47238019572873,640.0,0.9,113
ByteLike,5,81,112.87566383027209,433.500156244926,178.95916428663875,624.9156011018586,0.38340322045702535,101
ByteLike,5,82,82.3827146943737,471.4178640222792,174.09218641608248,633.6020548242411,0.9,113
ByteLike,5,82,90.04738996764053,525.2413078720011,168.35711326389784,625.0075719326196,0.3417857846682133,107
ByteLike,5,83,85.38735238938418,539.8032180915674,152.58655648104042,639.6069655984733,0.9,107
ByteLike,5,83,82.55090242330454,473.40762068262376,185.79339119454966,633.8426602883123,0.36988469246959355,113
ByteLike,5,84,85.10734138535899,543.5660495742085,155.38989522044656,632.6833404612556,0.9,107
ByteLike,5,84,87.89134662493765,471.593799342025,187.53731638710062,630.2472035600043,0.27386135109332843,113
ByteLike,5,85,78.8510727466143,549.387140580836,151.66804786432976,633.615275041762,0.9,107
ByteLike,5,85,83.70031061233139,465.14204662783374,180.02545622773582,636.3093075415904,0.16770735021639152,113
ByteLike,5,86,77.33400494697746,539.8120015090046,161.7012220559838,640.0,0.9,107
ByteLike,5,86,90.3230179676718,464.23110917112894,176.92384269321545,630.7926339194423,0.24939931732602078,113
ByteLike,5,87,67.64648478227039,541.0318143004656,152.2261814609018,640.0,0.9,107
ByteLike,5,87,79.09234565396308,443.5533023791692,167.79787821694762,636.8546083644629,0.2666688827318954,199
ByteLike,5,88,72.57042923280476,444.447550750407,158.22698535654916,635.0679004630275,0.26891779348555145,199
ByteLike,5,89,72.00092559975218,446.59477755160134,158.4442760156768,624.0997603403063,0.22465772508686044,199
ByteLike,5,90,66.22345279056367,444.7781009907827,159.20052120766766,632.4283468527963,0.9,199
ByteLike,5,90,70.9683259021845,422.8566744630297,139.27664425776888,625.0047874553015,0.3959596512271518,65
ByteLike,5,91,64.12321254503914,443.5979706162408,162.5762789671076,633.6967120713414,0.9,199
ByteLike,5,91,83.61186677431358,458.3687095844199,178.50747637220869,629.0012363443514,0.2787904539083022,113
ByteLike,5,92,60.71197752781693,442.81913299266637,164.0728649690955,640.0,0.9,199
ByteLike,5,92,87.65165844325806,444.73138924533373,182.95092678418433,621.7312655557149,0.21681098009648728,113
ByteLike,5,93,79.3700058988719,450.76888249339487,192.31925062463756,615.3775655397591,0.3678218853579034,113
ByteLike,5,94,88.71542540691256,452.00428847064643,173.49917313305087,620.2265867498361,0.1661498987694044,113
ByteLike,5,95,81.53910303279227,446.5518726041719,181.64813710917986,618.0347808622699,0.19013764704396974,113
ByteLike,5,96,81.16914707995602,441.1097123539429,180.4490110923094,609.2756961593321,0.33786223141303484,113
ByteLike,5,97,85.76000555452103,408.8126650494356,167.36807952189605,604.3805227068785,0.27658320696453,142
ByteLike,5,98,79.09850647316755,421.2602952604991,184.90560845796293,594.5417661063332,0.24455316964102508,61
ByteLike,5,99,55.43422762063267,448.55635996041764,155.54122483409935,636.0089047443323,0.9,199
ByteLike,5,99,66.59239391499919,440.1835276988079,142.77185333907886,640.0,0.14790291957368631,65
ByteLike,6,12,106.54611030457306,502.3472739597167,190.85340626817094,613.5278173882832,0.9,198
ByteLike,6,12,107.57295814891826,491.9430243366929,157.11057129986676,597.9090147897875,0.3797141109604496,182
ByteLike,6,13,112.02437439016288,508.57677591482724,194.9660197110578,620.1788833991367,0.9,198
ByteLike,6,13,122.67520113011722,478.1700444051757,225.8238116529568,577.205407435486,0.2637350683900259,194
ByteLike,6,14,105.45363184629134,502.9345708945917,189.49975327898693,635.3465970657121,0.9,198
ByteLike,6,14,103.63862887735688,440.17065147788793,173.45593148023465,601.8275965178738,0.3593009172220052,95
ByteLike,6,15,100.28619191025005,510.3782225930709,181.54653910625973,631.9869211428804,0.9,198
ByteLike,6,15,99.41714742593959,442.1415431749198,165.55101114904744,606.6264955082974,0.2773409009636722,95
ByteLike,6,16,108.49674390405875,520.292528786427,182.34629416384294,629.2962130337247,0.9,198
ByteLike,6,16,110.76443425891226,505.6572864984578,207.61732315313097,591.1589935861801,0.23822652743200723,194
ByteLike,6,17,100.86655274579812,510.381058579102,186.20452209020274,634.0701518155724,0.9,198
ByteLike,6,17,104.30896064058582,453.2635355337477,159.830954957399,607.9484355351541,0.12963452486616012,95
ByteLike,6,18,95.84027623544435,512.1695198861373,176.4502429900274,640.0,0.9,198
ByteLike,6,18,88.49900873245495,452.03042516433374,169.99778461589716,608.85947734927,0.24391959779516192,95
ByteLike,6,19,95.50434151628927,522.1889315336348,188.8866214241776,640.0,0.9,198
ByteLike,6,19,97.92289482685688,497.94997795048727,204.03436419416877,592.1628576624221,0.27473869805325174,194
ByteLike,6,20,92.65239251707115,515.3964118953368,168.2989222334741,629.1816099262006,0.9,198
ByteLike,6,20,99.55318462161434,503.9145583790126,193.0372346671131,602.5532269989578,0.10511490791631373,194
ByteLike,6,21,85.47291593237972,510.8485622121025,172.10141600241639,633.025657157388,0.9,198
ByteLike,6,21,91.10015299529452,443.6666549021128,177.56573487724756,612.6474121062479,0.3839192517330189,197
ByteLike,6,22,92.56230042735554,506.5807814317557,170.61833756430084,633.9222146812054,0.9,198
ByteLike,6,22,92.33258915248841,512.9963703472506,200.7032163354796,607.8844528168723,0.18295650838842542,194
ByteLike,6,23,101.7424295533019,501.6615879943346,195.45807650201954,602.7470188021857,0.14674257547750322,194
ByteLike,6,24,94.79219732697378,453.4107414057343,174.3121840116128,621.1855895395514,0.24685174478251884,197
ByteLike,6,25,100.3886442885696,457.43669651675805,175.60855716363693,616.9029398132647,0.10196027764574539,95
ByteLike,6,26,104.1751182425249,456.67973067635177,176.3678457353293,624.5679578352552,0.16346709183049463,197
ByteLike,6,27,90.68048062410237,522.499398701898,178.83057576240614,611.6839095485286,0.39107253174811574,194
ByteLike,6,28,102.94903309557907,453.66304927456446,174.79058141216856,640.0,0.2842161133698088,197
ByteLike,6,29,94.92768172810453,461.4021761153375,176.86978455167574,635.1866225170376,0.20776473599020917,197
ByteLike,6,30,99.26032972318988,461.51394098539777,177.57143897496886,634.1036596691615,0.2238959180050123,197
ByteLike,6,31,96.52415320801826,452.41626751675074,164.60951381111695,640.0,0.16232626186961535,197
ByteLike,6,32,91.68592456530187,398.35745017029893,178.25289496539597,560.750125706952,0.33586389571768954,113
ByteLike,6,33,110.21071624013317,458.0338183076934,173.31046895935287,637.1001478004945,0.9,197
ByteLike,6,33,84.30991048909462,400.58825207645526,181.16655944832175,562.7420354609612,0.29229231988290033,113
ByteLike,6,34,89.95808935516214,401.8367294138814,185.46509822063425,558.5031708296284,0.20068538069978886,113
ByteLike,6,35,89.13852265931517,395.8567609582098,171.48595372920084,572.4788890497125,0.28034069548231466,113
ByteLike,6,36,84.9330445004984,400.7523424299375,185.59343824633535,568.2893012584941,0.37558939579038675,113
ByteLike,6,37,86.87946612531277,412.26509832055433,179.171751193718,564.7263545098745,0.13828823573301507,113
ByteLike,6,38,81.86567697384395,407.905410082117,179.92146813902235,573.1872189157559,0.37727690883963383,113
ByteLike,6,39,110.30761372811521,328.8674310361829,196.60202260929975,532.4348572145038,0.1643844625394692,193
ByteLike,6,40,117.38998315379045,331.54118242441797,203.72065202869345,533.322805956313,0.3314278205946971,193
ByteLike,6,41,134.02975117171673,326.07340401938666,209.58578529153928,514.3070712483186,0.22781144773117717,189
ByteLike,6,42,158.63656975213038,318.6319819364691,243.27324047667787,509.32703896472924,0.2465952433131354,114
ByteLike,6,43,160.6520474594941,328.7391775485694,237.5093047299316,521.5607681419508,0.3982687539086587,114
ByteLike,6,44,148.3548333820667,323.2555526185874,233.22206985322603,527.8692164004658,0.12098930412704134,114
ByteLike,6,45,150.10424665618905,320.61079211930115,230.405328882094,527.9530592806104,0.3545300720089435,114
ByteLike,6,46,152.33478784614155,327.322699208589,229.70546890693717,519.1451282035554,0.3617736628415755,114
ByteLike,6,47,99.46276530952821,333.10531169934234,209.8370177636281,526.7995174177887,0.3995302719948629,193
ByteLike,6,48,100.42481549660994,323.76686036712545,195.89236026881107,521.9011237970084,0.31159309891997433,193
ByteLike,6,49,112.04383950890494,326.62008581880826,197.9794157849151,530.8325199210325,0.3848986272726693,193
ByteLike,6,50,111.70750812382184,328.0408594306338,198.35564006267856,518.5594176527977,0.1780460679534473,193
ByteLike,6,51,117.03560270245663,316.4859189071871,194.2425475297914,500.075762674671,0.1333307472832096,52
ByteLike,6,52,113.53890529558134,315.61934304214947,182.70411592684846,510.61366769030633,0.29106554036830645,52
ByteLike,6,53,105.41760682931073,325.34672355502875,196.43486150244044,524.394179949804,0.21850291689176352,193
