family,scenario,map_file,nominal_agent_count,height,width,obstacle_density,free_cells,obstacle_cells,component_count,largest_component_ratio,mean_branching,corridor_ratio
maze,maze_maps_141_25_25,eval_map_maze_37.npy,141,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_141_25_25,eval_map_maze_38.npy,141,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_141_25_25,eval_map_maze_39.npy,141,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_141_25_25,eval_map_maze_4.npy,141,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_141_25_25,eval_map_maze_40.npy,141,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_141_25_25,eval_map_maze_41.npy,141,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_141_25_25,eval_map_maze_42.npy,141,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_141_25_25,eval_map_maze_43.npy,141,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_141_25_25,eval_map_maze_44.npy,141,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_141_25_25,eval_map_maze_45.npy,141,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_141_25_25,eval_map_maze_46.npy,141,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_141_25_25,eval_map_maze_47.npy,141,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_141_25_25,eval_map_maze_48.npy,141,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_141_25_25,eval_map_maze_49.npy,141,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_141_25_25,eval_map_maze_5.npy,141,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_141_25_25,eval_map_maze_50.npy,141,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_141_25_25,eval_map_maze_51.npy,141,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_141_25_25,eval_map_maze_52.npy,141,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_141_25_25,eval_map_maze_53.npy,141,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_141_25_25,eval_map_maze_54.npy,141,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_141_25_25,eval_map_maze_55.npy,141,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_141_25_25,eval_map_maze_56.npy,141,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_141_25_25,eval_map_maze_57.npy,141,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_141_25_25,eval_map_maze_58.npy,141,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_141_25_25,eval_map_maze_59.npy,141,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_141_25_25,eval_map_maze_6.npy,141,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_141_25_25,eval_map_maze_60.npy,141,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_141_25_25,eval_map_maze_61.npy,141,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_141_25_25,eval_map_maze_62.npy,141,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_141_25_25,eval_map_maze_63.npy,141,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_141_25_25,eval_map_maze_64.npy,141,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_141_25_25,eval_map_maze_65.npy,141,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_141_25_25,eval_map_maze_66.npy,141,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_141_25_25,eval_map_maze_67.npy,141,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_141_25_25,eval_map_maze_68.npy,141,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_141_25_25,eval_map_maze_69.npy,141,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_141_25_25,eval_map_maze_7.npy,141,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_141_25_25,eval_map_maze_70.npy,141,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_141_25_25,eval_map_maze_71.npy,141,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_141_25_25,eval_map_maze_72.npy,141,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_141_25_25,eval_map_maze_73.npy,141,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_141_25_25,eval_map_maze_74.npy,141,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_141_25_25,eval_map_maze_75.npy,141,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_141_25_25,eval_map_maze_76.npy,141,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_141_25_25,eval_map_maze_77.npy,141,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_141_25_25,eval_map_maze_78.npy,141,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_141_25_25,eval_map_maze_79.npy,141,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_141_25_25,eval_map_maze_8.npy,141,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_141_25_25,eval_map_maze_80.npy,141,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_141_25_25,eval_map_maze_81.npy,141,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_141_25_25,eval_map_maze_82.npy,141,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_141_25_25,eval_map_maze_83.npy,141,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_141_25_25,eval_map_maze_84.npy,141,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_141_25_25,eval_map_maze_85.npy,141,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_141_25_25,eval_map_maze_86.npy,141,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_141_25_25,eval_map_maze_87.npy,141,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_141_25_25,eval_map_maze_88.npy,141,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_141_25_25,eval_map_maze_89.npy,141,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_141_25_25,eval_map_maze_9.npy,141,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_141_25_25,eval_map_maze_90.npy,141,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_141_25_25,eval_map_maze_91.npy,141,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_141_25_25,eval_map_maze_92.npy,141,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_141_25_25,eval_map_maze_93.npy,141,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_141_25_25,eval_map_maze_94.npy,141,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_141_25_25,eval_map_maze_95.npy,141,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_141_25_25,eval_map_maze_96.npy,141,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_141_25_25,eval_map_maze_97.npy,141,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_141_25_25,eval_map_maze_98.npy,141,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_141_25_25,eval_map_maze_99.npy,141,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_156_25_25,eval_map_maze_1.npy,156,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_156_25_25,eval_map_maze_10.npy,156,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_156_25_25,eval_map_maze_100.npy,156,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_156_25_25,eval_map_maze_11.npy,156,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_156_25_25,eval_map_maze_12.npy,156,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_156_25_25,eval_map_maze_13.npy,156,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_156_25_25,eval_map_maze_14.npy,156,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_156_25_25,eval_map_maze_15.npy,156,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_156_25_25,eval_map_maze_16.npy,156,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_156_25_25,eval_map_maze_17.npy,156,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_156_25_25,eval_map_maze_18.npy,156,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_156_25_25,eval_map_maze_19.npy,156,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_156_25_25,eval_map_maze_2.npy,156,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_156_25_25,eval_map_maze_20.npy,156,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_156_25_25,eval_map_maze_21.npy,156,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_156_25_25,eval_map_maze_22.npy,156,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_156_25_25,eval_map_maze_23.npy,156,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_156_25_25,eval_map_maze_24.npy,156,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_156_25_25,eval_map_maze_25.npy,156,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_156_25_25,eval_map_maze_26.npy,156,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_156_25_25,eval_map_maze_27.npy,156,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_156_25_25,eval_map_maze_28.npy,156,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_156_25_25,eval_map_maze_29.npy,156,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_156_25_25,eval_map_maze_3.npy,156,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_156_25_25,eval_map_maze_30.npy,156,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_156_25_25,eval_map_maze_31.npy,156,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_156_25_25,eval_map_maze_32.npy,156,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_156_25_25,eval_map_maze_33.npy,156,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_156_25_25,eval_map_maze_34.npy,156,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_156_25_25,eval_map_maze_35.npy,156,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_156_25_25,eval_map_maze_36.npy,156,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_156_25_25,eval_map_maze_37.npy,156,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_156_25_25,eval_map_maze_38.npy,156,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_156_25_25,eval_map_maze_39.npy,156,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_156_25_25,eval_map_maze_4.npy,156,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_156_25_25,eval_map_maze_40.npy,156,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_156_25_25,eval_map_maze_41.npy,156,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_156_25_25,eval_map_maze_42.npy,156,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_156_25_25,eval_map_maze_43.npy,156,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_156_25_25,eval_map_maze_44.npy,156,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_156_25_25,eval_map_maze_45.npy,156,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_156_25_25,eval_map_maze_46.npy,156,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_156_25_25,eval_map_maze_47.npy,156,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_156_25_25,eval_map_maze_48.npy,156,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_156_25_25,eval_map_maze_49.npy,156,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_156_25_25,eval_map_maze_5.npy,156,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_156_25_25,eval_map_maze_50.npy,156,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_156_25_25,eval_map_maze_51.npy,156,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_156_25_25,eval_map_maze_52.npy,156,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_156_25_25,eval_map_maze_53.npy,156,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_156_25_25,eval_map_maze_54.npy,156,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_156_25_25,eval_map_maze_55.npy,156,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_156_25_25,eval_map_maze_56.npy,156,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_156_25_25,eval_map_maze_57.npy,156,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_156_25_25,eval_map_maze_58.npy,156,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_156_25_25,eval_map_maze_59.npy,156,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_156_25_25,eval_map_maze_6.npy,156,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_156_25_25,eval_map_maze_60.npy,156,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_156_25_25,eval_map_maze_61.npy,156,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_156_25_25,eval_map_maze_62.npy,156,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_156_25_25,eval_map_maze_63.npy,156,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_156_25_25,eval_map_maze_64.npy,156,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_156_25_25,eval_map_maze_65.npy,156,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_156_25_25,eval_map_maze_66.npy,156,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_156_25_25,eval_map_maze_67.npy,156,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_156_25_25,eval_map_maze_68.npy,156,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_156_25_25,eval_map_maze_69.npy,156,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_156_25_25,eval_map_maze_7.npy,156,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_156_25_25,eval_map_maze_70.npy,156,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_156_25_25,eval_map_maze_71.npy,156,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_156_25_25,eval_map_maze_72.npy,156,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_156_25_25,eval_map_maze_73.npy,156,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_156_25_25,eval_map_maze_74.npy,156,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_156_25_25,eval_map_maze_75.npy,156,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_156_25_25,eval_map_maze_76.npy,156,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_156_25_25,eval_map_maze_77.npy,156,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_156_25_25,eval_map_maze_78.npy,156,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_156_25_25,eval_map_maze_79.npy,156,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_156_25_25,eval_map_maze_8.npy,156,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_156_25_25,eval_map_maze_80.npy,156,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_156_25_25,eval_map_maze_81.npy,156,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_156_25_25,eval_map_maze_82.npy,156,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_156_25_25,eval_map_maze_83.npy,156,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_156_25_25,eval_map_maze_84.npy,156,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_156_25_25,eval_map_maze_85.npy,156,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_156_25_25,eval_map_maze_86.npy,156,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_156_25_25,eval_map_maze_87.npy,156,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_156_25_25,eval_map_maze_88.npy,156,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_156_25_25,eval_map_maze_89.npy,156,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_156_25_25,eval_map_maze_9.npy,156,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_156_25_25,eval_map_maze_90.npy,156,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_156_25_25,eval_map_maze_91.npy,156,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_156_25_25,eval_map_maze_92.npy,156,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_156_25_25,eval_map_maze_93.npy,156,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_156_25_25,eval_map_maze_94.npy,156,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_156_25_25,eval_map_maze_95.npy,156,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_156_25_25,eval_map_maze_96.npy,156,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_156_25_25,eval_map_maze_97.npy,156,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_156_25_25,eval_map_maze_98.npy,156,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_156_25_25,eval_map_maze_99.npy,156,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_172_25_25,eval_map_maze_1.npy,172,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_172_25_25,eval_map_maze_10.npy,172,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_172_25_25,eval_map_maze_100.npy,172,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_172_25_25,eval_map_maze_11.npy,172,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_172_25_25,eval_map_maze_12.npy,172,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_172_25_25,eval_map_maze_13.npy,172,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_172_25_25,eval_map_maze_14.npy,172,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_172_25_25,eval_map_maze_15.npy,172,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_172_25_25,eval_map_maze_16.npy,172,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_172_25_25,eval_map_maze_17.npy,172,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_172_25_25,eval_map_maze_18.npy,172,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_172_25_25,eval_map_maze_19.npy,172,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_172_25_25,eval_map_maze_2.npy,172,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_172_25_25,eval_map_maze_20.npy,172,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_172_25_25,eval_map_maze_21.npy,172,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_172_25_25,eval_map_maze_22.npy,172,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_172_25_25,eval_map_maze_23.npy,172,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_172_25_25,eval_map_maze_24.npy,172,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_172_25_25,eval_map_maze_25.npy,172,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_172_25_25,eval_map_maze_26.npy,172,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_172_25_25,eval_map_maze_27.npy,172,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_172_25_25,eval_map_maze_28.npy,172,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_172_25_25,eval_map_maze_29.npy,172,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_172_25_25,eval_map_maze_3.npy,172,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_172_25_25,eval_map_maze_30.npy,172,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_172_25_25,eval_map_maze_31.npy,172,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_172_25_25,eval_map_maze_32.npy,172,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_172_25_25,eval_map_maze_33.npy,172,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_172_25_25,eval_map_maze_34.npy,172,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_172_25_25,eval_map_maze_35.npy,172,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_172_25_25,eval_map_maze_36.npy,172,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_172_25_25,eval_map_maze_37.npy,172,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_172_25_25,eval_map_maze_38.npy,172,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_172_25_25,eval_map_maze_39.npy,172,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_172_25_25,eval_map_maze_4.npy,172,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_172_25_25,eval_map_maze_40.npy,172,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_172_25_25,eval_map_maze_41.npy,172,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_172_25_25,eval_map_maze_42.npy,172,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_172_25_25,eval_map_maze_43.npy,172,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_172_25_25,eval_map_maze_44.npy,172,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_172_25_25,eval_map_maze_45.npy,172,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_172_25_25,eval_map_maze_46.npy,172,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_172_25_25,eval_map_maze_47.npy,172,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_172_25_25,eval_map_maze_48.npy,172,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_172_25_25,eval_map_maze_49.npy,172,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_172_25_25,eval_map_maze_5.npy,172,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_172_25_25,eval_map_maze_50.npy,172,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_172_25_25,eval_map_maze_51.npy,172,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_172_25_25,eval_map_maze_52.npy,172,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_172_25_25,eval_map_maze_53.npy,172,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_172_25_25,eval_map_maze_54.npy,172,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_172_25_25,eval_map_maze_55.npy,172,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_172_25_25,eval_map_maze_56.npy,172,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_172_25_25,eval_map_maze_57.npy,172,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_172_25_25,eval_map_maze_58.npy,172,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_172_25_25,eval_map_maze_59.npy,172,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_172_25_25,eval_map_maze_6.npy,172,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_172_25_25,eval_map_maze_60.npy,172,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_172_25_25,eval_map_maze_61.npy,172,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_172_25_25,eval_map_maze_62.npy,172,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_172_25_25,eval_map_maze_63.npy,172,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_172_25_25,eval_map_maze_64.npy,172,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
maze,maze_maps_172_25_25,eval_map_maze_65.npy,172,25,25,0.457600,339,286,1,1.000000,2.513274,0.545723
