repetition,cell_id,p_no_response_product,mean_element_response,max_element_response,selected_element_hits,reconstructed_p_response,population,name
2,48,0.07914578627575601,0.1638698572963016,0.6980085983381112,10,0.920854213724244,"100-cells.10x, 2",48
2,49,0.08941153052165454,0.1816451847237909,0.6334626789723647,10,0.9105884694783455,"100-cells.10x, 2",49
2,50,0.06373478693087524,0.19518127644602137,0.6128451103868916,10,0.9362652130691248,"100-cells.10x, 2",50
2,51,0.03386800817706804,0.15968034440609472,0.880712641943035,10,0.966131991822932,"100-cells.10x, 2",51
2,52,0.15588767993779945,0.137305093378343,0.5462347879694668,10,0.8441123200622005,"100-cells.10x, 2",52
2,53,0.1449026468632298,0.12208165112006095,0.6933625165151764,10,0.8550973531367703,"100-cells.10x, 2",53
2,54,0.07448498017516819,0.16713147557467706,0.72009876019555,10,0.9255150198248319,"100-cells.10x, 2",54
2,55,0.06797736152941515,0.1891928116878489,0.6558947667271988,10,0.9320226384705849,"100-cells.10x, 2",55
2,56,0.10790056628604872,0.1511638255968663,0.6876840460341821,10,0.8920994337139513,"100-cells.10x, 2",56
2,57,0.06019035016518464,0.175197091609694,0.7504291092958397,10,0.9398096498348154,"100-cells.10x, 2",57
2,58,0.09809142505567006,0.17483729785428662,0.4958164383598359,10,0.90190857494433,"100-cells.10x, 2",58
2,59,0.057158827686088494,0.10150158925689527,0.9380769464284404,10,0.9428411723139115,"100-cells.10x, 2",59
2,60,0.06373478693087525,0.18357471255207627,0.7357325966782798,10,0.9362652130691247,"100-cells.10x, 2",60
2,61,0.8520560237995968,0.014794637276654869,0.1479301727803272,10,0.14794397620040323,"100-cells.10x, 2",61
2,62,0.09270514036603726,0.18138180789150954,0.6308994076623524,10,0.9072948596339627,"100-cells.10x, 2",62
2,63,0.10790056628604872,0.16547514347617068,0.5668196242067043,10,0.8920994337139513,"100-cells.10x, 2",63
2,64,0.137185993037923,0.14581068557203675,0.5637903042285414,10,0.862814006962077,"100-cells.10x, 2",64
2,65,0.08452655054429448,0.15891636594759823,0.6967737200506605,10,0.9154734494557055,"100-cells.10x, 2",65
2,66,0.0930099502565612,0.1388555667898221,0.715698551553074,10,0.9069900497434388,"100-cells.10x, 2",66
2,67,0.2720948411270398,0.10453316645980215,0.436865640989631,10,0.7279051588729601,"100-cells.10x, 2",67
2,68,0.13718599303792298,0.15423098234674032,0.4880596675767341,10,0.862814006962077,"100-cells.10x, 2",68
2,69,0.16376076231334039,0.1261509345922052,0.6219516634715756,10,0.8362392376866596,"100-cells.10x, 2",69
2,70,0.1277378730710228,0.15694689895408492,0.5904477207509403,10,0.8722621269289772,"100-cells.10x, 2",70
2,71,0.07833857382549844,0.192893322648214,0.5637903042285414,10,0.9216614261745015,"100-cells.10x, 2",71
2,72,0.08478741790786114,0.14123429741042864,0.745544324443297,10,0.9152125820921388,"100-cells.10x, 2",72
2,73,0.1945937615591987,0.1009127315627043,0.7300952344380742,10,0.8054062384408013,"100-cells.10x, 2",73
2,74,0.2090255970990516,0.13750699343556955,0.3445615206186518,10,0.7909744029009484,"100-cells.10x, 2",74
2,75,0.11967970978881326,0.16518013738744391,0.5601552242968066,10,0.8803202902111867,"100-cells.10x, 2",75
2,76,0.09400628655379548,0.1860963398002089,0.5241348820267768,10,0.9059937134462045,"100-cells.10x, 2",76
2,77,0.08128321052576015,0.1794874698753274,0.6415232477692344,10,0.9187167894742398,"100-cells.10x, 2",77
2,78,0.1412516459592609,0.15886256617389494,0.4415196428566218,10,0.8587483540407391,"100-cells.10x, 2",78
2,79,0.13007928451556952,0.1254862396786975,0.7208676675146828,10,0.8699207154844305,"100-cells.10x, 2",79
2,80,0.08047037863183885,0.16592360592558492,0.702188477954814,10,0.9195296213681612,"100-cells.10x, 2",80
2,81,0.22674570585202283,0.12274219252755021,0.3949797391405739,10,0.7732542941479772,"100-cells.10x, 2",81
2,82,0.12124597828875641,0.12449315830311494,0.7683688066276968,10,0.8787540217112436,"100-cells.10x, 2",82
2,83,0.03409679569045982,0.2077412435953861,0.6801128762208641,10,0.9659032043095401,"100-cells.10x, 2",83
2,84,0.08173997690255135,0.16584158085327746,0.6928357794711655,10,0.9182600230974487,"100-cells.10x, 2",84
2,85,0.04579114029934844,0.18112289045736968,0.8164809619629816,10,0.9542088597006515,"100-cells.10x, 2",85
2,86,0.10479485909548325,0.16693054492240833,0.6061996537157276,10,0.8952051409045167,"100-cells.10x, 2",86
2,87,0.08817889720884155,0.13071080599721865,0.8444992994276156,10,0.9118211027911585,"100-cells.10x, 2",87
2,88,0.142707124169672,0.12438243795609889,0.6376103258575088,10,0.857292875830328,"100-cells.10x, 2",88
2,89,0.0893819742735926,0.16868863249250537,0.6692076978585231,10,0.9106180257264074,"100-cells.10x, 2",89
2,90,0.128581479850131,0.16334142942151206,0.5601552242968066,10,0.871418520149869,"100-cells.10x, 2",90
2,91,0.06751164954961261,0.1836901964560576,0.6510322320413824,10,0.9324883504503874,"100-cells.10x, 2",91
2,92,0.03904025306760312,0.1474304595370072,0.9104998911537782,10,0.9609597469323968,"100-cells.10x, 2",92
2,93,0.07922491731796429,0.15549841146675225,0.7915319229537219,10,0.9207750826820357,"100-cells.10x, 2",93
2,94,0.11368516386624643,0.1014520295422833,0.8665757226547532,10,0.8863148361337536,"100-cells.10x, 2",94
2,95,0.05288876650255005,0.203770469194271,0.7013681163113463,10,0.94711123349745,"100-cells.10x, 2",95
2,96,0.16677763944142074,0.10014418408799423,0.7879535991084095,10,0.8332223605585792,"100-cells.10x, 2",96
2,97,0.10520303173119648,0.16607294950837453,0.6074112681349619,10,0.8947969682688035,"100-cells.10x, 2",97
2,98,0.08188039446222996,0.14090729998912432,0.7781591922411385,10,0.9181196055377701,"100-cells.10x, 2",98
2,99,1.6567421094901562e-08,0.13391139095116872,0.9999999749316872,10,0.9999999834325789,"100-cells.10x, 2",99
3,0,0.02953462962325147,0.20806061972857956,0.7930946913454167,10,0.9704653703767485,"100-cells.10x, 3",0
3,1,0.015925241582537344,0.2444979646728876,0.803292273423916,10,0.9840747584174626,"100-cells.10x, 3",1
3,2,0.042813543492381284,0.1771808914127257,0.8536884045968618,10,0.9571864565076187,"100-cells.10x, 3",2
3,3,0.022330450405729476,0.16035989678321783,0.932005673196228,10,0.9776695495942705,"100-cells.10x, 3",3
3,4,0.07251804117109963,0.18571496256188055,0.6407894188438352,10,0.9274819588289004,"100-cells.10x, 3",4
3,5,0.09345889849096722,0.18171698779359896,0.5020836507818868,10,0.9065411015090328,"100-cells.10x, 3",5
3,6,0.08327604499253675,0.09993198221043915,0.90839488575407,10,0.9167239550074633,"100-cells.10x, 3",6
3,7,0.015626005173266042,0.27216461843091627,0.7413683712941399,10,0.9843739948267339,"100-cells.10x, 3",7
3,8,0.06674957443685064,0.1979874059131304,0.6088198366355466,10,0.9332504255631493,"100-cells.10x, 3",8
3,9,0.022522835462226026,0.2112705283959341,0.8683195665513156,10,0.977477164537774,"100-cells.10x, 3",9
3,10,0.06880048010431523,0.17368112271295066,0.6781146019682818,10,0.9311995198956847,"100-cells.10x, 3",10
3,11,0.03597801645829135,0.20151483382289054,0.7714113895752488,10,0.9640219835417086,"100-cells.10x, 3",11
3,12,0.03830024609663223,0.19592175856897934,0.8004841644772533,10,0.9616997539033678,"100-cells.10x, 3",12
3,13,0.015544875431771894,0.16106179830833828,0.95484206403282,10,0.9844551245682281,"100-cells.10x, 3",13
3,14,0.02326088669220035,0.21728095896594896,0.7988216041005588,10,0.9767391133077996,"100-cells.10x, 3",14
3,15,0.0626762846277727,0.15365836825783954,0.8656458668115716,10,0.9373237153722274,"100-cells.10x, 3",15
3,16,0.02533109527834636,0.20654475876337428,0.8211747564684448,10,0.9746689047216537,"100-cells.10x, 3",16
3,17,0.13111519817994804,0.14940255658604254,0.5884987121132044,10,0.8688848018200519,"100-cells.10x, 3",17
3,18,0.04577113921417141,0.20925419661800188,0.7019579584106593,10,0.9542288607858286,"100-cells.10x, 3",18
3,19,0.07949078580286492,0.14308402282994356,0.7541153553035473,10,0.920509214197135,"100-cells.10x, 3",19
3,20,0.1038432192763244,0.17144014698275722,0.5082307647017046,10,0.8961567807236757,"100-cells.10x, 3",20
3,21,0.08476136166332761,0.18486616562891567,0.5628717841676127,10,0.9152386383366724,"100-cells.10x, 3",21
3,22,0.0873656862374385,0.15232937995058282,0.6748631700065622,10,0.9126343137625615,"100-cells.10x, 3",22
3,23,0.020421080597991685,0.22496413606183677,0.8569398012406009,10,0.9795789194020084,"100-cells.10x, 3",23
3,24,0.11654684460719705,0.17225909956412097,0.4411712215384203,10,0.8834531553928029,"100-cells.10x, 3",24
3,25,0.04672945438572245,0.15204617303545973,0.8639664405623743,10,0.9532705456142776,"100-cells.10x, 3",25
3,26,0.06922881708153207,0.1976063461433837,0.5492116138239678,10,0.9307711829184679,"100-cells.10x, 3",26
3,27,0.0516908515767326,0.15059637116521116,0.8768827349446514,10,0.9483091484232674,"100-cells.10x, 3",27
3,28,0.10219204638130026,0.1537095541946485,0.7234078975547579,10,0.8978079536186997,"100-cells.10x, 3",28
3,29,0.07269025692025291,0.18990693729275926,0.5976432635251612,10,0.9273097430797471,"100-cells.10x, 3",29
3,30,0.07269025692025292,0.16247624762384316,0.7119490848997021,10,0.9273097430797471,"100-cells.10x, 3",30
3,31,0.17805763479604278,0.1428473534740199,0.385288472781696,10,0.8219423652039572,"100-cells.10x, 3",31
3,32,0.03134055074034925,0.19851471480907446,0.792192128701487,10,0.9686594492596508,"100-cells.10x, 3",32
3,33,0.03722783886467143,0.20836008276574094,0.7773996050304448,10,0.9627721611353286,"100-cells.10x, 3",33
3,34,0.031003975825222428,0.2620420644538912,0.5628717841676127,10,0.9689960241747776,"100-cells.10x, 3",34
3,35,0.12215995894243187,0.14911184301286468,0.6088198366355466,10,0.8778400410575682,"100-cells.10x, 3",35
3,36,0.150159733428264,0.1541109043466704,0.4411712215384203,10,0.849840266571736,"100-cells.10x, 3",36
3,37,0.04596029377118238,0.216826632455882,0.634221071845671,10,0.9540397062288176,"100-cells.10x, 3",37
3,38,0.07432906152254913,0.13948759976300093,0.8503631160423605,10,0.9256709384774509,"100-cells.10x, 3",38
3,39,0.2838956111623667,0.1065794857947342,0.3790791426317211,10,0.7161043888376333,"100-cells.10x, 3",39
3,40,0.043007975366067715,0.192611299809224,0.7234078975547579,10,0.9569920246339323,"100-cells.10x, 3",40
3,41,0.15015973342826394,0.14455433785017563,0.5628717841676129,10,0.8498402665717361,"100-cells.10x, 3",41
3,42,0.02600658493046296,0.16630444017881968,0.8803026580857365,10,0.9739934150695371,"100-cells.10x, 3",42
3,43,0.033113600780742894,0.12116936658671917,0.9554799014172564,10,0.9668863992192571,"100-cells.10x, 3",43
3,44,0.02172120636513537,0.22152432628185093,0.8221907779354009,10,0.9782787936348646,"100-cells.10x, 3",44
3,45,0.062415199130435944,0.21054915677971175,0.5529369649365046,10,0.9375848008695641,"100-cells.10x, 3",45
3,46,0.06966048589276773,0.15617190986452129,0.7905083756273475,10,0.9303395141072323,"100-cells.10x, 3",46
3,47,0.1535724845465154,0.13693052426762334,0.5484210873912747,10,0.8464275154534846,"100-cells.10x, 3",47
3,48,0.04195687034046538,0.1843756835993735,0.7581625839071511,10,0.9580431296595346,"100-cells.10x, 3",48
3,49,0.032825446263049694,0.2062383431956158,0.7625052946096306,10,0.9671745537369503,"100-cells.10x, 3",49
3,50,0.10994396439194809,0.15323250352582257,0.6443815949888219,10,0.8900560356080519,"100-cells.10x, 3",50
3,51,0.02354364514942291,0.22563898068242297,0.7506052124549225,10,0.9764563548505771,"100-cells.10x, 3",51
3,52,0.042130261858939595,0.18999593875836282,0.7755446884660879,10,0.9578697381410604,"100-cells.10x, 3",52
3,53,0.017870265345760736,0.16386018124880516,0.9408841743032004,10,0.9821297346542393,"100-cells.10x, 3",53
3,54,0.02616849712892897,0.17737800281082658,0.8911731464644241,10,0.973831502871071,"100-cells.10x, 3",54
3,55,0.02990685327417715,0.18164143739226093,0.8669894307922034,10,0.9700931467258228,"100-cells.10x, 3",55
3,56,0.07021709794897935,0.22139991030525624,0.4049594752061343,10,0.9297829020510207,"100-cells.10x, 3",56
3,57,0.04137372243659132,0.19409945287464506,0.7061003682884803,10,0.9586262775634087,"100-cells.10x, 3",57
3,58,0.062190542254601175,0.1565495956018746,0.761941292494457,10,0.9378094577453988,"100-cells.10x, 3",58
3,59,0.06980569713168877,0.18317558057705377,0.6584935625980979,10,0.9301943028683113,"100-cells.10x, 3",59
3,60,0.06164464130483856,0.19418604068164327,0.6065846009424417,10,0.9383553586951614,"100-cells.10x, 3",60
3,61,0.05173472901327388,0.173937522107744,0.7459868375969061,10,0.9482652709867261,"100-cells.10x, 3",61
3,62,0.08830290438666118,0.11374935432795771,0.8812797788296418,10,0.9116970956133388,"100-cells.10x, 3",62
3,63,0.05594249105232137,0.21046339511871276,0.5935789736847797,10,0.9440575089476786,"100-cells.10x, 3",63
3,64,0.05139716394597874,0.18822807658214902,0.7413683712941399,10,0.9486028360540213,"100-cells.10x, 3",64
3,65,0.05437005449102878,0.21587683004043995,0.6946496751611223,10,0.9456299455089712,"100-cells.10x, 3",65
3,66,0.06368250568219534,0.20161461410763665,0.5935789736847797,10,0.9363174943178046,"100-cells.10x, 3",66
3,67,0.09535653041440781,0.1605080331641005,0.7224087373068615,10,0.9046434695855922,"100-cells.10x, 3",67
3,68,0.09138201628594574,0.18233171270923285,0.5082307647017047,10,0.9086179837140542,"100-cells.10x, 3",68
3,69,0.04350088183980125,0.18395526674455112,0.7823463228562247,10,0.9564991181601987,"100-cells.10x, 3",69
3,70,0.8264317521930865,0.017357105948964207,0.1735548595034206,10,0.1735682478069135,"100-cells.10x, 3",70
3,71,0.03964924228136062,0.2057680762220376,0.8103368338544443,10,0.9603507577186394,"100-cells.10x, 3",71
3,72,0.04468361927578584,0.20358912596230178,0.7857471606263658,10,0.9553163807242142,"100-cells.10x, 3",72
3,73,0.10256120453691167,0.1657313372140349,0.6305262621239598,10,0.8974387954630884,"100-cells.10x, 3",73
3,74,0.1285059549049126,0.1564945085608518,0.5381578403556078,10,0.8714940450950874,"100-cells.10x, 3",74
3,75,0.08307457770561007,0.1678905777840369,0.7279329110521251,10,0.9169254222943899,"100-cells.10x, 3",75
3,76,0.030103276079439745,0.1632314049430939,0.9102178564573734,10,0.9698967239205603,"100-cells.10x, 3",76
3,77,0.08974105573256815,0.18018393045898168,0.569701910661709,10,0.9102589442674318,"100-cells.10x, 3",77
3,78,0.25550605316898145,0.11273963645131084,0.4467596187417003,10,0.7444939468310185,"100-cells.10x, 3",78
3,79,0.0339911291367886,0.23477899659199464,0.6479378486690107,10,0.9660088708632114,"100-cells.10x, 3",79
3,80,0.0524460864833145,0.20358692005915185,0.7295269476332488,10,0.9475539135166855,"100-cells.10x, 3",80
3,81,0.09951497515539132,0.1406782857293794,0.7796256525652935,10,0.9004850248446087,"100-cells.10x, 3",81
3,82,0.030758206813985972,0.1631636945549452,0.8720859340346993,10,0.969241793186014,"100-cells.10x, 3",82
3,83,0.04153729342190631,0.1893993341134475,0.7921710027587072,10,0.9584627065780937,"100-cells.10x, 3",83
3,84,0.022113333533732918,0.20960700074003485,0.8367597346603244,10,0.9778866664662671,"100-cells.10x, 3",84
3,85,0.1558177595562246,0.13851657040796495,0.4793395305781099,10,0.8441822404437754,"100-cells.10x, 3",85
3,86,0.09138201628594575,0.15706630302582114,0.7007262650048282,10,0.9086179837140542,"100-cells.10x, 3",86
3,87,0.11281730129896722,0.15405902510204278,0.671578894648198,10,0.8871826987010327,"100-cells.10x, 3",87
3,88,0.020643830257298316,0.2532938629116241,0.7418211274639115,10,0.9793561697427017,"100-cells.10x, 3",88
3,89,0.04153307113100508,0.21054293344450942,0.6305262621239598,10,0.9584669288689949,"100-cells.10x, 3",89
3,90,0.07237454457469107,0.17445783195935322,0.634221071845671,10,0.9276254554253089,"100-cells.10x, 3",90
3,91,4.513498238187618e-09,0.25446949546482783,0.9999999588498673,10,0.9999999954865018,"100-cells.10x, 3",91
3,92,0.049151970881449535,0.21233398280777682,0.7119490848997021,10,0.9508480291185505,"100-cells.10x, 3",92
3,93,0.07401120446047357,0.20616303317895768,0.5381578403556077,10,0.9259887955395264,"100-cells.10x, 3",93
3,94,0.06742382589740856,0.18574234587034702,0.6767104730081358,10,0.9325761741025914,"100-cells.10x, 3",94
3,95,0.116342819665517,0.15821456078581134,0.6311730566217133,10,0.883657180334483,"100-cells.10x, 3",95
3,96,0.051370536147319276,0.2047609816458925,0.6647027083345887,10,0.9486294638526808,"100-cells.10x, 3",96
3,97,0.030137377640170337,0.20376474354899038,0.7947367922209129,10,0.9698626223598297,"100-cells.10x, 3",97
3,98,0.04423677433397619,0.2073280067983832,0.718350271189842,10,0.9557632256660238,"100-cells.10x, 3",98
3,99,0.030586559506247415,0.2246847068887937,0.69823243381286,10,0.9694134404937526,"100-cells.10x, 3",99
4,0,0.015009377912893617,0.2512708444271359,0.7836165489985699,10,0.9849906220871064,"100-cells.10x, 4",0
4,1,0.028901924896188678,0.19414845601799707,0.8626136985210571,10,0.9710980751038113,"100-cells.10x, 4",1
4,2,0.013276829740570529,0.21088711916863473,0.9102783542358496,10,0.9867231702594295,"100-cells.10x, 4",2
4,3,0.004838495950829662,0.24824192008865414,0.871200317462221,10,0.9951615040491704,"100-cells.10x, 4",3
4,4,0.13805497606752348,0.12228009373716217,0.7252274794738786,10,0.8619450239324765,"100-cells.10x, 4",4
4,5,0.033205909821852106,0.2082719447309397,0.8115845462280349,10,0.9667940901781479,"100-cells.10x, 4",5
4,6,0.006806973598011952,0.274802034901409,0.8654175268676843,10,0.993193026401988,"100-cells.10x, 4",6
4,7,0.008712924288611753,0.23783252820955006,0.8654175268676843,10,0.9912870757113883,"100-cells.10x, 4",7
4,8,0.02211882062131788,0.21420496152723692,0.7756959394225896,10,0.9778811793786821,"100-cells.10x, 4",8
4,9,0.027179601162357174,0.19945201072647434,0.8743896891113375,10,0.9728203988376428,"100-cells.10x, 4",9
4,10,0.0038535923240023877,0.21070663770049758,0.9371948257141371,10,0.9961464076759976,"100-cells.10x, 4",10
4,11,0.015099778322865645,0.1787436298956781,0.9371948319946402,10,0.9849002216771343,"100-cells.10x, 4",11
4,12,0.009802041458361728,0.17729343995645563,0.9420401134916652,10,0.9901979585416383,"100-cells.10x, 4",12
4,13,0.023410568842279298,0.2053586698306386,0.8183136358352825,10,0.9765894311577207,"100-cells.10x, 4",13
4,14,0.015932196857046475,0.22998800969636268,0.8564453897460911,10,0.9840678031429535,"100-cells.10x, 4",14
4,15,0.00624021766080348,0.21540659864759223,0.9615478538330152,10,0.9937597823391965,"100-cells.10x, 4",15
4,16,0.002137568295490667,0.3646234361907103,0.7801819747863835,10,0.9978624317045093,"100-cells.10x, 4",16
4,17,0.0426933105950811,0.21947876488063728,0.6634036056149692,10,0.9573066894049189,"100-cells.10x, 4",17
4,18,0.06989037869368905,0.18879525457662047,0.6770021699950779,10,0.9301096213063109,"100-cells.10x, 4",18
4,19,0.015214235719017314,0.17020406142094216,0.9538574212158396,10,0.9847857642809826,"100-cells.10x, 4",19
4,20,0.012513031903525516,0.27288812315279715,0.8351364426216294,10,0.9874869680964745,"100-cells.10x, 4",20
4,21,0.004325800143176075,0.1337173488195225,0.9934082007080106,10,0.9956741998568239,"100-cells.10x, 4",21
4,22,0.05664776761730585,0.21152466615141866,0.6171879101560712,10,0.9433522323826942,"100-cells.10x, 4",22
4,23,0.06242815028439025,0.18442362806717946,0.6702729841613735,10,0.9375718497156098,"100-cells.10x, 4",23
4,24,0.01274044305609415,0.21077631467237698,0.9230957307373135,10,0.9872595569439059,"100-cells.10x, 4",24
4,25,0.014444939814530513,0.17275616272619584,0.9279022384338464,10,0.9855550601854695,"100-cells.10x, 4",25
4,26,0.0029583255278983456,0.12305264536634608,0.996136003676358,10,0.9970416744721017,"100-cells.10x, 4",26
4,27,0.012093475494466857,0.2790538545108695,0.7231447118652048,10,0.9879065245055332,"100-cells.10x, 4",27
4,28,0.0591664371915598,0.17714980320203694,0.7949220374999596,10,0.9408335628084402,"100-cells.10x, 4",28
4,29,0.004537982701206757,0.2873069904528959,0.8429871176696861,10,0.9954620172987932,"100-cells.10x, 4",29
4,30,0.022236105642620515,0.2631442671164867,0.6411135963866176,10,0.9777638943573795,"100-cells.10x, 4",30
4,31,0.01200750281061491,0.2534788379082673,0.8586883766983184,10,0.9879924971893851,"100-cells.10x, 4",31
4,32,0.005929630582747884,0.2711895126907394,0.8534546400879004,10,0.9940703694172521,"100-cells.10x, 4",32
4,33,0.014592450859827114,0.21300766229912202,0.8849523197850939,10,0.9854075491401729,"100-cells.10x, 4",33
4,34,0.010423179662078935,0.29154101697002693,0.7475526453068522,10,0.989576820337921,"100-cells.10x, 4",34
4,35,0.023347915305264814,0.24392052860415908,0.7644806922058144,10,0.9766520846947352,"100-cells.10x, 4",35
4,36,0.030347026834677937,0.22096377883995202,0.7801819747863835,10,0.9696529731653221,"100-cells.10x, 4",36
4,37,0.014109054474800799,0.2615734457754263,0.6923830767577317,10,0.9858909455251992,"100-cells.10x, 4",37
4,38,0.020231350548739115,0.2082959704292716,0.8953247486023052,10,0.9797686494512609,"100-cells.10x, 4",38
4,39,0.030347026834677937,0.20218792255776297,0.7896271988124363,10,0.9696529731653221,"100-cells.10x, 4",39
4,40,0.16228499707980232,0.09395442545241438,0.8145284670374122,10,0.8377150029201976,"100-cells.10x, 4",40
4,41,0.010593039128328242,0.274009659637351,0.8626136985210571,10,0.9894069608716718,"100-cells.10x, 4",41
4,42,0.01798341971275332,0.20003644623637942,0.8534546547424422,10,0.9820165802872467,"100-cells.10x, 4",42
4,43,0.004632524911927147,0.25108066834195353,0.9211101574800936,10,0.9953674750880729,"100-cells.10x, 4",43
4,44,0.012480431577477113,0.21396922586560607,0.905792254272476,10,0.9875195684225229,"100-cells.10x, 4",44
4,45,0.018966893541916652,0.2281921310180583,0.8242189152343204,10,0.9810331064580834,"100-cells.10x, 4",45
4,46,0.0057803877152869864,0.19601503920996816,0.931306840101443,10,0.994219612284713,"100-cells.10x, 4",46
4,47,0.030186960510745976,0.16000055106001762,0.8990631215988281,10,0.969813039489254,"100-cells.10x, 4",47
4,48,0.02323445237792053,0.21436818754719042,0.8429871176696861,10,0.9767655476220795,"100-cells.10x, 4",48
4,49,0.007924082582818414,0.11159595483370659,0.9909437608503344,10,0.9920759174171816,"100-cells.10x, 4",49
4,50,0.008320289105030835,0.17762709862209264,0.9528961082946964,10,0.9916797108949692,"100-cells.10x, 4",50
4,51,0.02613876328162097,0.25250817360263006,0.6702729841613735,10,0.973861236718379,"100-cells.10x, 4",51
4,52,0.007035649367588291,0.20383966757835265,0.92234278168577,10,0.9929643506324117,"100-cells.10x, 4",52
4,53,0.010455508867520566,0.27431907446047055,0.7539064515624453,10,0.9895444911324794,"100-cells.10x, 4",53
4,54,0.01770243729376978,0.23837706627286334,0.8429871176696861,10,0.9822975627062303,"100-cells.10x, 4",54
4,55,0.013805508283003342,0.1617445845935708,0.9692382838867322,10,0.9861944917169967,"100-cells.10x, 4",55
4,56,1.7341158512424329e-09,0.2819774862716573,0.9999999671875368,10,0.9999999982658841,"100-cells.10x, 4",56
4,57,0.023782152149545627,0.20384959672224018,0.8385010634643533,10,0.9762178478504544,"100-cells.10x, 4",57
4,58,0.01638056777148532,0.2303418513399113,0.8154298263671591,10,0.9836194322285147,"100-cells.10x, 4",58
4,59,0.04046269300494126,0.2131055024410454,0.685974329547083,10,0.9595373069950588,"100-cells.10x, 4",59
4,60,0.025412686717418597,0.2451915957583879,0.685974329547083,10,0.9745873132825814,"100-cells.10x, 4",60
4,61,0.029872865920523493,0.23604855818877532,0.6770021699950779,10,0.9701271340794765,"100-cells.10x, 4",61
4,62,0.002501564653190698,0.2417442126943433,0.9599289721226346,10,0.9974984353468093,"100-cells.10x, 4",62
4,63,0.012447029458408946,0.2087375450879309,0.9264001873650656,10,0.9875529705415911,"100-cells.10x, 4",63
4,64,0.008958128741763162,0.2659313657009531,0.8077393729858272,10,0.9910418712582368,"100-cells.10x, 4",64
4,65,0.010455507124935776,0.2570072708657414,0.8351364700988887,10,0.9895444928750642,"100-cells.10x, 4",65
4,66,0.03162467008742042,0.22982909545375532,0.6336367247832775,10,0.9683753299125796,"100-cells.10x, 4",66
4,67,0.020745046884543625,0.2176065854894298,0.828267130020635,10,0.9792549531154564,"100-cells.10x, 4",67
4,68,0.004354646529932495,0.24148126149021154,0.9264001873650656,10,0.9956453534700676,"100-cells.10x, 4",68
4,69,0.12079812994439368,0.16093885890520057,0.5898441980466722,10,0.8792018700556063,"100-cells.10x, 4",69
4,70,0.0626099617598765,0.1491591928076042,0.790649539074694,10,0.9373900382401235,"100-cells.10x, 4",70
4,71,0.020012499214274535,0.2510301655816797,0.793920561520213,10,0.9799875007857255,"100-cells.10x, 4",71
4,72,0.008670580994891828,0.22100388262910026,0.8923340171875089,10,0.9913294190051082,"100-cells.10x, 4",72
4,73,0.05780383245122592,0.17095628970433185,0.7896271988124363,10,0.9421961675487741,"100-cells.10x, 4",73
4,74,0.02972769395244026,0.19436778200577237,0.8654175268676843,10,0.9702723060475598,"100-cells.10x, 4",74
4,75,0.07046559559836948,0.09295494628359004,0.9295332628496789,10,0.9295344044016305,"100-cells.10x, 4",75
4,76,0.03319206638533167,0.21915331741264882,0.7383119343108886,10,0.9668079336146683,"100-cells.10x, 4",76
4,77,0.004502815205012388,0.26691727399795023,0.9171656636185226,10,0.9954971847949876,"100-cells.10x, 4",77
4,78,0.03397450009396671,0.2076978352546941,0.7607423816405737,10,0.9660254999060333,"100-cells.10x, 4",78
4,79,0.031214079304071263,0.17959358290260247,0.8918082600737235,10,0.9687859206959287,"100-cells.10x, 4",79
4,80,0.004667637758370078,0.21456165959198978,0.9470081306634988,10,0.9953323622416299,"100-cells.10x, 4",80
4,81,0.02860120107029445,0.268784613244206,0.5603640814635559,10,0.9713987989297056,"100-cells.10x, 4",81
4,82,0.014333002260240108,0.2382031492470494,0.8205567443603429,10,0.9856669977397599,"100-cells.10x, 4",82
4,83,0.026553654170411292,0.21799444101734097,0.7435456421356252,10,0.9734463458295887,"100-cells.10x, 4",83
4,84,0.0256053141338832,0.233655998298615,0.7308351344848363,10,0.9743946858661168,"100-cells.10x, 4",84
4,85,0.012706347170612687,0.27203329242406027,0.7607423816405737,10,0.9872936528293873,"100-cells.10x, 4",85
4,86,0.0036563791931852156,0.18217976877864855,0.9763429027224786,10,0.9963436208068148,"100-cells.10x, 4",86
4,87,0.015363190119069756,0.25059889718236206,0.8106644398018477,10,0.9846368098809303,"100-cells.10x, 4",87
4,88,0.06505644416723286,0.20210923844449438,0.6153184888488685,10,0.9349435558327671,"100-cells.10x, 4",88
4,89,0.012386541128696143,0.17659084106732975,0.954920093637952,10,0.9876134588713038,"100-cells.10x, 4",89
4,90,0.012447029458408946,0.23717650711193777,0.8969602670214791,10,0.9875529705415911,"100-cells.10x, 4",90
4,91,0.012252551332850192,0.25468061535604625,0.8196804526902878,10,0.9877474486671498,"100-cells.10x, 4",91
4,92,0.055468545591005246,0.18402083683299308,0.6702729841613735,10,0.9445314544089948,"100-cells.10x, 4",92
4,93,0.011949148439394538,0.24951579841044663,0.8154298263671591,10,0.9880508515606055,"100-cells.10x, 4",93
4,94,0.006825238801029725,0.2613400263423985,0.8923340351318392,10,0.9931747611989703,"100-cells.10x, 4",94
4,95,0.0038103167842082194,0.21577685502263208,0.9724000537019384,10,0.9961896832157918,"100-cells.10x, 4",95
4,96,0.010802249461803824,0.2868854067207291,0.7880325791786372,10,0.9891977505381961,"100-cells.10x, 4",96
4,97,0.01892402509875953,0.26867340197482875,0.7195029971992223,10,0.9810759749012404,"100-cells.10x, 4",97
