baseline_gls,diag_only,cepheid_only,trgb_only,n4258_only,lmc_only,cepheid_n4258
107.04309216205368,112.12026868464918,104.95460809142365,126.7887215325112,114.73003081754314,94.39574057355755,105.87707803299983
107.30913171406056,113.66096502030075,101.0557056040889,116.35197194231735,115.40471605420451,91.53337075373835,109.99405303964261
107.47854547387355,109.34902452519106,108.8416552700741,121.19533550193563,115.43143635181937,93.18992858668811,107.08957585174203
109.01212843508665,107.79871432723388,107.41956148376991,121.76650730371077,112.58538278245148,94.00753723239325,112.33890054712184
105.6571290784353,110.71270436423511,104.68631748588732,116.24735114637808,116.12960518537976,93.38563933291674,112.54168656768482
108.06409378322171,109.58287628556097,102.95416222339186,119.84362648728963,113.12910315492518,90.76142218630572,107.71282577005032
109.99692638001193,109.94572512635504,106.6712684447692,123.72948669498442,109.49531167890665,92.84061107714554,115.02536001150885
104.0366579235079,108.17578226947928,101.86380486181409,116.16093860153714,113.928180758527,90.12329241086611,110.7984411922374
107.38544040041974,110.32328647884142,102.5157565952765,120.22409262982438,112.26853736645393,90.61464813482038,110.00424041368774
109.97403916112606,108.01698183858896,106.3828647715548,119.31701942312816,112.1568533701352,98.2105508311211,113.28313684198416
109.73472390665887,107.74041140753138,99.45557653383347,118.8774233391642,111.51334248945257,97.97605239624465,105.30076754548077
104.0198721126719,108.5312702866685,108.2597113744899,112.1882976531955,115.18348976343852,90.14467757045097,107.19953514715527
107.67673144486861,109.53255131295666,102.23109344489762,123.91484439216242,109.24736052581044,91.53490133616786,110.01538252828311
111.33950354964313,111.25365202208928,107.51248965849373,117.80131012353581,114.63933778218569,98.29352189734203,106.28136475140501
111.14759965857509,111.09953259815138,106.42778753716209,120.22305580672572,108.3053074874234,95.12573841253598,111.15370316865007
111.53795803563256,106.34776775395616,106.2418427046295,120.50360861126005,109.24190829992109,90.2089078922181,108.6593392781248
109.19352523892921,108.7153521834295,104.41528600819308,123.03350023760426,112.09117621623669,86.66306160707688,113.4735401004936
106.20055769827678,109.5718033617359,111.17839137466089,116.77713355829299,108.51974211081345,96.10946684326953,109.45044412408139
113.05232672078786,107.13872075927777,108.49824738795486,119.42282978711935,113.45232363655612,97.97778682644841,109.06373976923184
111.11352839519543,112.67872980926252,105.24951605869867,124.2337870508233,111.72741775553834,95.21482708187304,110.34656907933459
108.69714223289583,110.29065351247982,108.60074535213958,117.80660851549811,119.47511009417903,91.1116437811121,109.0873388020663
111.91200472447386,108.06180465523198,107.17793932622477,121.8355745885493,112.21189766046344,89.09820979539919,108.1581946589848
110.46646900025678,112.40487826396466,107.88988583480797,113.52074126446078,113.259096760268,83.26460901553023,108.46134422375647
108.353425095536,109.63150705681451,99.83155501533875,118.24240679919136,119.91256787186921,92.54473994965467,108.57895453646697
111.39736257937722,110.06157571090395,105.81589647563358,120.7505289536018,107.39278327710002,90.47667519891783,111.90292929500511
109.73571638302681,110.5345404798421,104.51729282744138,120.14280425901818,111.37639549433368,87.88332064645623,111.37082386424845
113.97344438822066,109.39764452801174,106.01141392130533,118.39452792196158,110.33638953450463,92.0131907256058,107.99892134558351
112.3072395195891,110.45031375343667,111.36867807867428,118.68011231149994,113.20848304229345,94.93649973558773,104.90720052868362
104.08927271132985,113.81454128455084,106.6924476779924,125.99619060108212,113.94968524331952,85.48861022164508,109.35533892025595
108.14971251140032,109.94196401633883,110.00281233727254,120.72056515365723,110.10436749657522,88.99666916131801,112.36291990243974
109.90435374811376,112.61674454159106,109.64079642138059,124.58306989129922,111.14024491805112,92.21638650766394,108.6196728155371
109.66301737862149,109.90289414473655,106.72761877548426,122.15832440659399,113.63676742739281,87.50316689175256,111.8124210746459
109.48860251860974,110.86482989534129,112.23714577028973,119.00433112625451,115.33285998129244,90.88009709498874,119.35016088686295
107.52020372560433,113.38431620185601,103.91402349122116,113.34582354967964,110.28374811927503,96.32181149955463,109.06100939967246
107.08491684132447,108.7442374269979,103.94608871524714,120.68289165883947,109.68887933731538,92.62166413275986,103.15951723237248
108.44480107073996,113.17129514405408,108.13932275023112,118.39462783677192,109.75941183008983,98.17289716199825,105.39963137934924
107.13009808063028,111.12112147676888,103.38795253009074,115.80754060127298,114.31998901591199,91.99767415692091,112.42035295246869
106.57487158032808,109.93503439417375,104.15852594124475,118.86671317228978,117.57349064121495,88.61665169400193,116.16637605487217
109.64887767511472,112.19639471150168,111.1546755704859,112.4143388974504,110.83336883759151,94.22799115865139,110.11306568360203
110.35922678529847,110.39826872966336,106.85387230440237,120.08519718779769,112.20563881635995,88.8219044219597,110.1081455739383
108.7288053359061,112.60161074588449,111.07732958458989,124.24646829609799,110.20123200585424,98.32400071786518,106.74629602307108
108.67680243036392,107.63182100380295,103.98358577076785,126.7513335054958,114.08210612442335,96.13404834720622,106.28315519064503
106.31196181231799,107.99775212339732,103.57647194656019,122.54089652897082,109.19124942226053,93.7336634545904,112.38689729048393
107.72909867724404,113.07855498856456,105.46721824803772,116.66056552312787,111.42473421777788,88.86074826521545,111.94009745832231
110.52752182633752,105.66364426377969,103.96268723318269,122.5503682986671,114.4169675680772,91.65505582931765,111.706600328978
110.35696629151781,111.20631133613286,103.94433735966027,121.58771581706367,111.47360879295638,89.88554768904729,113.01123749574515
111.9116280654135,113.39886548761218,109.48309030383007,128.80011090941437,112.42995279043879,91.85681005636548,106.44843573267671
108.00770208430608,113.82040390626415,108.72324989966239,126.5227554619609,114.06711282060273,93.72991704636785,109.46539596792864
106.18870539631877,110.3484056274642,112.91002163616868,119.18193493804931,114.18201811863315,91.69376181273336,109.09930710826163
110.23280671534559,110.38131594576753,102.71904584029693,120.58226067925534,116.7362018731499,90.52241267275613,108.56708478695741
109.16389763992294,108.29659666995562,100.10769478687847,117.35116808331533,112.0506065511661,88.6665031127669,108.6242571689782
106.87461594630481,111.72893514185085,105.17170779449009,127.16000990961074,109.7781288057188,90.95558573458513,106.10264598642266
111.75950819503063,108.57623075119099,108.30204457311447,121.94854218710245,115.09788856777288,96.23213633038321,108.63271048358678
107.99944081527762,109.39679460806488,107.986725991072,125.90611740894508,114.06387549059984,94.97809930736128,106.12136987383207
113.04489760104967,111.51329247884979,105.7648523155202,122.52044300172453,110.00524744240074,91.50347771462731,115.02359367854548
110.41963125852814,112.20682092897223,104.6125291427138,116.9455255524668,114.34728533094945,89.89285953167172,106.73449593841539
107.89063091031419,108.97744191785232,110.66086115575618,121.03033470432531,109.88001477957366,91.80622826127374,111.31222839422229
108.931324260347,108.89445472457051,104.46810025928639,119.85595929151864,115.06779786548569,86.5857681640572,109.01002841100669
108.18961171998582,111.28411380284588,103.04997514506213,115.14802827589271,110.1832785860243,93.9890809540891,107.70580705067277
111.69035800868137,110.5384347743031,104.357632038157,117.13705919786157,112.5631862326827,89.06668626026908,106.20814230412277
103.4345127690903,114.2816105591559,107.2218284603988,121.54263760879032,114.03780554396998,92.64848107755874,110.23552583159653
110.00217363372529,108.65388008716863,101.4841423843175,123.72027460164884,110.99916731021146,98.12189679590291,109.74168470881857
112.55629557419435,107.73916608515928,105.1780368263557,120.72863380651818,112.61476378371871,92.6661322042326,107.32651292471716
109.66341862954305,110.87502372158232,104.67016997561626,121.99800008802343,108.13418203107933,93.52211865365393,105.72954876399044
111.96638627932005,105.78238213344416,104.14805335751974,118.85320598604127,111.0236123262163,90.97805937580624,109.83536228326864
110.86428490834385,109.49595741536776,103.27789698459102,114.00447921452557,111.61586317131112,94.80622110045468,112.94201261468328
111.62410406587952,111.71846722426434,112.16005429699337,118.2372941259738,110.43891680944643,92.91121799038308,110.30324491020646
111.91787796077891,110.16635404318427,107.91568746562307,117.74873294702984,113.74641885228928,94.05111461898437,110.39413984886235
111.52614362524064,106.89458642464997,107.65016783304084,111.09285381198013,112.8823669770045,89.04606961655125,111.01928264925883
107.78384803388023,109.04035732773089,106.77559209187442,118.03895223663922,113.81500655350644,88.91807172188388,113.39777376288878
107.90146532234218,113.61354494044573,105.62190232356474,118.17629887299633,115.14250089165863,92.62940033092937,108.49761025178101
108.90535388266399,110.02721995969873,110.72515546318292,118.67934596513021,112.22706393297595,99.07159193050285,103.76941660189495
109.35455678654839,111.37101104093132,106.12365189125488,116.70999750293444,114.77766005593755,87.77087313969186,115.89196765411538
108.0924549280586,111.180790279696,104.79617850496999,124.3669823468395,107.50451438302888,92.8431389608349,111.3084664848833
111.25296366715634,110.01485287912077,107.09103779506344,117.90178045313445,115.4353186108982,93.13748424608956,107.46010225192343
107.42097318990766,110.35632819214761,104.55193230935409,121.98705720759348,109.70530240895597,89.62553427505216,109.55816068018713
107.83295048033597,108.71718367027334,105.47078536425289,116.93437031910074,111.08880871486446,86.37378866446359,106.42724025532821
110.17350118096857,113.57085439279345,103.09088854812288,122.35955641818988,113.02887319681905,97.26813727135082,109.49687568808764
109.73922139067288,108.21929487740769,103.32542908945048,127.41605211188605,110.94330192566451,88.62810456840779,116.00801592574255
111.7112070541826,108.1170049706732,106.55897052272663,117.47846768719509,117.35808159775694,87.45840072041031,105.12546425214893
107.55711866402466,111.33571688162425,104.62435498883733,121.57898549604963,112.48305540245792,87.80691011646692,107.87221256542013
114.47550644565122,111.3500173534319,108.6595185596539,120.14639104839031,108.60573336568827,89.00850128119033,109.33101107999228
106.48461279786426,110.40573463484714,105.02084005994506,122.17180530393398,112.49992903463239,88.33102715786244,110.10792708871168
110.31879456441715,112.95423462704593,101.99523670678289,127.17491222231723,114.33733903838873,96.48728649314418,112.64743686084667
113.4407446411227,111.63212325055392,110.613337441553,118.27464005998146,108.24872668225977,88.06344361631035,105.8817424185708
106.4609559726478,107.44334614608856,105.28484066362957,117.26696978345734,118.386550002685,88.26825779586957,107.8456608322857
109.66401889994526,109.33999707902517,106.65124547258795,119.63284529450826,110.83204648072456,91.0983348801026,112.14381541073766
111.16916055672158,112.57336265396835,108.37597340206028,122.638239009272,113.44142050617914,97.04849494057189,110.73928103924767
105.97189231582684,112.32369144452576,104.72125786626782,121.32952728242071,109.0397257989354,98.73690029856289,110.32535032598446
108.72563899046597,110.27105318775432,108.29707080290257,115.92303900890097,114.83882915486431,86.97637422268986,110.59317707842033
108.95631661603542,108.16733734993623,110.76006981854468,117.17624887459975,113.5569652593351,95.64954144395836,115.02893032169523
107.26873677664463,105.95325084666327,104.26701841410238,117.37280108438242,112.00452569333206,93.00228174291766,109.66653628387228
108.3275706798512,109.17860512804364,99.65627031539451,115.04058197753285,110.37732522418257,88.78318459235246,108.67605607752257
106.37655541306724,108.78546410841157,109.10414038581743,114.04005705118642,110.92019924929805,92.91733740795863,108.6728839835036
109.94846422772932,108.91420589207856,100.69526151103398,122.5269884702082,112.71858786560226,95.62728555231516,111.57959831596628
111.69286156924167,110.89174598211719,106.94638849515678,123.96037218919322,111.96937339582084,93.24156728491913,106.49933386175994
105.62885356728168,110.86338650648652,103.10143721397546,118.9741901488698,113.28638637674881,87.35494996204054,106.76823880177982
109.05774130611881,111.44542728773233,113.8884059593619,126.39024269148197,110.29551758653639,91.15294317375978,106.09310147636472
107.0057679098906,116.12643446967832,105.61128820861992,120.34914377558755,112.515442734522,88.63170727181111,115.36699864401477
107.9862885812742,107.71573482184509,107.85835336410194,123.50589144471417,113.28455289525532,90.46261524415485,111.67663848513303
107.98367961502763,113.76972186221855,104.03964274840037,126.60328105097312,110.39286763073365,89.2990844950783,112.44318156460848
108.84787479812037,111.57294304025652,101.52481575720996,126.30441622693043,110.84383958985474,93.34271044865626,111.6201836513595
106.45341343541764,111.8774491532191,106.42460671289409,120.32817446540324,112.32398215639193,96.2350333670765,109.79572488378216
110.99256393355577,111.83025229346269,111.6877397789116,127.39991294311292,114.54788422013786,86.04100112737233,110.02531642336632
109.83117505091357,114.85400778671179,107.09303707224721,120.25935620713243,110.00809564881405,90.98067320318285,111.00450851000697
107.29170832664784,115.29622766770808,102.34911432993052,120.23086861415133,112.93786610005938,87.85399178900472,104.66532658875202
108.24502612725243,108.61538294357652,107.44571494284395,115.90361698179838,109.62257539315054,88.776955057322,109.12677183454346
106.80537571169594,108.65119677362802,108.44851298899908,122.35904668042134,111.10675369236122,85.79509759245917,104.54776067352871
107.02112123678809,114.9148182575155,104.6635713354967,113.98872249318394,109.37410623888891,91.48228165944931,102.42642762226733
108.89667637914694,113.58140470916875,106.26358711191016,117.43035347367135,110.36196761318568,92.49385708586364,114.04225293763972
110.27016090000089,110.26494189846647,105.57526559653454,120.45143184603165,112.80643301888661,89.72548619409837,111.34258817945143
108.0136748278327,109.7242627314056,103.75581931995373,120.02964032051825,106.83017923695337,91.94655817894622,109.93860216834534
106.67942735634917,113.81081390103222,102.26330874552882,122.2997991353184,110.5042333035623,91.72273142705312,109.08411836854273
112.97735777442882,107.75851650935039,108.7248327885077,113.79381208903978,119.96888900168815,84.17601095240018,112.3057620876207
113.01858454999247,110.96724163531646,106.4018480199088,125.55730321583809,112.35473917544779,97.04044260043655,108.40611023778114
109.78975252641128,113.56292989010568,105.95709190371099,117.90203260393788,110.57225874931407,93.47885419502362,110.19584568585735
102.67132297017739,112.71171431058951,107.33620979732883,120.53868017440321,110.44585525289332,90.85945299762804,108.58542899746777
109.85671037705208,110.29454326780608,110.72877280822786,113.75003930783865,110.73526351554084,93.0639548984518,110.29670390414893
109.38889970102882,109.5915726080333,107.22520368817104,121.96236028226654,110.86437876035228,98.91335367532439,111.09611167402038
109.01460931799085,109.02561719779308,104.20038368673639,124.12577291623758,110.54561536844894,90.05212687747125,105.57590404777201
107.49547494453984,107.27562057475879,111.79108524200926,127.8969764959253,115.15868307087766,92.53626022611556,106.97613820116679
111.95716871990571,111.94852554619875,105.25612420480797,119.52671548640316,112.15348206376738,88.36933181271932,106.33008686622559
109.0244792336208,114.9396252553319,108.53325098829262,123.87148864018793,111.2297329314034,88.87024169678669,110.53436581530012
104.3181726829649,113.03961663567841,104.23896491947325,113.4892528052067,111.00886824524865,85.80907792814222,109.40432858591684
108.99975501034059,110.52595924616296,109.23294415524632,120.39459602657992,112.04969875577024,85.08682277068478,115.24522221786512
108.06947720686048,112.28102007590438,102.93990512425269,120.26418701424258,108.93128143612749,92.04105544948753,105.27771825301242
108.37141100775133,112.33544861039746,108.47834111030153,120.9038281229127,114.71116263358118,96.48345643818169,110.80159134938907
108.97143435821992,104.21984115564541,108.22156854505873,117.70208815803127,113.32708267560595,88.20639107981646,108.09431496728351
109.15803538549535,110.84138433483179,108.7176877010993,122.98545544162334,113.6372571118983,92.30521166532604,109.01323454862879
110.7676240208738,109.37727787295283,107.54996450956726,122.84472402400243,113.4501095660154,95.76124833711468,106.72276621032779
109.7316130062934,109.4552094072748,104.59609771906885,122.83331133247897,113.99602480227918,90.38560184445664,111.54686783945502
112.28267392164537,111.24237517521566,106.79543509224645,116.2462927556211,115.05257925299418,93.24670400137386,112.79258190990424
109.68944848937791,107.3145118152805,107.88198663225819,115.30412874371756,112.80430167334741,97.55805602344763,104.66000395123025
110.70361947513551,110.58221522345698,102.68285690908574,126.89201818971601,118.45555390639257,86.29389207420286,112.7444453391156
111.73147483668197,107.90225594031628,106.38752388497848,117.05225327472517,113.52906521127036,89.43550832722838,108.10937052371388
112.54034557137113,110.26328879679059,104.39833592954433,120.54854978679128,108.42344974537332,93.88953260914607,111.25841599049494
106.23747394826493,109.93240125600396,105.05220476100602,115.33536799647825,110.56578955001541,93.87792385513511,108.56274163605697
108.86545927364612,110.15676403624754,109.38799641219596,117.9605278362066,109.1800501466677,88.28362973891497,107.00188349379589
106.60102898238915,107.92701934918144,104.59084966214485,120.95570725147778,112.78472800229697,91.64448797034375,111.70406100811603
110.91330113961824,110.1007591794935,104.0230006707857,120.47618025729355,113.31519580025297,90.51112955190959,106.31382513470693
107.37245354449725,114.99139026796612,105.25302153306023,117.74825993083418,105.9420960096875,89.6384033237345,112.31844543025633
105.38441010384976,111.34089733777888,105.48576392015639,121.41677231498532,115.33417233284779,91.82221374501484,107.56982458206511
108.58560052692307,111.37429749377652,105.47891432603373,118.35117880393523,113.34931013356787,89.60859186225541,105.96381427684882
107.68952479077456,109.10614342053171,106.77583952493659,120.4849788180505,110.38579223307428,93.92071118065014,112.06594480855105
108.03797986144271,110.03839688140036,105.50447818594952,118.56261688308277,112.20347373469349,97.04918739476214,109.1067614493691
107.77621544374948,106.4317068491528,108.47404027262552,118.67945719504675,110.87160154087762,91.81849565161929,114.99404221536608
106.46418249073041,106.86498477295852,103.37207622076824,115.78184989613115,110.81065942647137,98.9307604976327,111.32145249046114
108.51136935261403,112.73973173131692,104.93953878197124,122.83002598818143,115.11654876600822,95.94411749166564,104.96725904953158
102.97847084350718,111.93255307295125,100.35351102079325,121.63550665830395,109.91645050355595,95.13558739758766,110.13650201184257
111.81269612923168,110.11011524884461,107.60980132683466,118.1233772694751,112.86770915360854,94.93718968786106,109.10889815257698
109.55311625477636,106.28920456232018,101.80433432581899,116.0659227743285,114.04335860791757,97.86346335575824,104.83159066055791
110.44368840517778,106.89577959524277,108.3293697092004,122.84616036926444,109.65808039387608,97.79058533594295,107.1622347545221
113.54876944276927,111.7102998627241,103.7872748391235,119.79610478919544,111.94374444200061,92.3705115652187,109.06717772023417
107.51862844153628,105.32026470501012,103.10085724799936,117.68261659210258,109.48140733589341,92.35628511572459,109.69811191761391
112.74698375207633,111.289646828604,104.5771789154539,122.2439455599714,111.30171515421405,86.29503642327772,113.3129668025633
109.2629933045793,108.49671796903945,105.87308589320763,118.98410585621741,115.31094674856053,95.94117648487075,105.98128386381988
111.25067764320937,109.68778063262235,106.420599250846,116.55746080082783,114.25155343272864,92.19566051192514,107.7802858114335
111.65556510606172,109.07068441946232,108.81637165143954,113.9756707935272,114.47669830725062,87.71318628867157,112.43617071378627
114.7477386942157,111.63152813203483,106.6138136787452,120.81245997209932,113.05689139769949,90.92603691204386,109.51856981614678
112.74283834273614,108.80280658235824,105.23336239695763,113.55192416820593,113.65394063794284,92.74083908273774,108.85312329834795
111.47618390479042,108.88353767913352,103.51077017335119,116.65669147845512,112.88416588334101,93.75727774182326,108.53474012081612
105.15836809530894,107.28629876688007,106.88769449970603,123.31911214754908,117.18741663041295,94.96984696385248,108.5720084270909
109.07393966537948,108.67567258090902,100.84390903218714,125.59098616367572,112.81586124743423,93.36781377224864,110.10629860723506
114.136295800614,110.30388195778967,108.36387975292027,111.20342016276288,114.52785771302435,99.49538844877388,107.40200014825508
107.44190344664169,110.48399890509495,104.69043414699132,121.76409522972456,113.5505752751328,88.80175127478441,115.27010850964096
112.18688654416178,110.93896808292111,106.16325795753471,117.84931506556082,109.59675773560036,94.02177878352408,105.83817605282053
110.81518462112862,111.74598133285357,105.15017983350617,118.35992580055996,110.4261431364193,95.55625907905385,109.53467286681042
110.72944485443477,113.3317198964594,105.74238604226974,118.7014730493235,109.02273014125208,91.83800344439028,111.17390351934873
112.69232068001287,110.75923847667053,104.48981791620062,118.80371301358434,112.23623013173271,84.183243084576,108.49677949514997
108.81276139313402,114.7225093607536,107.67373676761757,121.5169733114696,113.61988525984366,91.77811203315255,108.74102177297
109.64523288139809,109.41884539005729,109.92499058775462,112.0223191761548,114.3443031941838,92.3310745967564,107.72172259049711
106.72334872349101,115.10998602091304,108.80226496512928,122.066196619557,116.09872799149106,83.05401322663066,113.89349147519458
114.08844990388629,110.08584444857976,107.5492168531598,117.62367548926916,109.63189126228669,90.3120382312863,103.95420431337492
114.3761580762734,112.25381915237313,103.56982004860782,119.39901920593222,113.84548323531702,91.08243278617299,112.08849594226575
106.55510054529196,108.87509387608182,106.48795456193173,116.78626811086987,111.53282095670822,92.99109498456063,111.04266707439261
110.75748787269875,111.58987112933941,108.36281435186358,123.07816321807842,111.25422039488862,86.16113326047417,112.49869939883402
109.12320975430927,114.46518259658082,107.90853279431771,121.54768595598458,113.9459639678861,95.32262864839555,105.67394974237865
107.43846305324234,109.38706457965527,108.25106020244984,126.66218875675398,109.57286123743101,92.99587480320878,109.66205499345116
113.48625014591352,114.81534188604337,108.94851662728043,116.4513537414709,111.25253967551163,87.9636674225578,100.8484756541485
106.29862491147232,112.38115841849154,109.08062430044644,121.28671797980797,112.53299777250932,95.71283604520382,110.01724639686758
111.90321222330327,113.58964114703888,103.87083165847913,115.49607808899253,117.54984052982394,87.84250580929431,108.92987821670992
107.34236254231855,107.85129705806087,104.67316023238985,122.51959551117905,108.83843440354806,94.46008450140177,111.47816040375946
110.23885406674084,106.11288224236564,108.25908516361535,130.8737561114614,112.19309540464613,96.24393849521913,114.8229071297705
105.68076887284391,111.84684048784493,109.34707189191606,126.81070572596394,115.3061463333934,90.08515604637651,108.98258463604633
108.59944553078026,108.55369469049273,105.43123943746993,116.57562495450479,117.21822974718464,90.75303161821935,111.00127242513251
110.84555217361394,110.02397861045675,109.26344324287209,118.99173858381297,110.06299123238196,88.00646014444413,104.63734148321412
111.29620733935904,108.32068035725293,107.50026086831568,124.26159368916076,115.25195694447294,93.29671064944527,108.81191083621088
109.57522594096788,111.92685943515973,105.40875268704688,119.4458794927623,110.95991111714221,89.7772825728843,110.21036986207326
107.59202261068187,109.60193922383318,102.33341091244412,120.53179315984183,119.89822517117108,99.73272360645312,107.36282799409686
107.53304262542859,111.33643339708918,109.46352227725065,128.87550108859904,111.86033710491047,82.24749120013816,110.41879234816875
110.43371855114329,112.96050939474635,105.66884220633781,124.8895498661858,114.33265793455507,90.19641928694169,108.85274076705888
107.19234979669505,108.05048491817806,103.92111996223656,116.73006530706006,108.35435344343533,97.94309076552203,106.77606219988407
108.90152630146709,109.53766909343776,104.94942643836484,124.5824039389998,111.70683319126843,99.59101320833484,108.53007906155514
111.65261704624785,111.40545504229084,99.71036268365322,121.22950296878844,111.13261537551463,92.10904437686641,104.29269689806213
112.05586343604126,108.51053930631183,105.05643629026908,118.7121549045933,115.44286871290232,100.53996007735809,110.66241334295742
107.95981164050781,113.82956620085159,104.63975305684106,120.2939174105405,114.26858516764662,94.73932817498456,107.35265303456856
112.01044407254146,112.27303346751205,110.16150824176187,119.50035678846862,110.12430652878977,95.52602368187236,109.02678394220345
107.0541844671354,109.95468991657665,106.33466479326688,122.86028503924959,113.74368167611475,92.62641724785541,112.02518415155502
104.52241567812571,112.19475983126259,105.37988262625049,125.46936061555998,112.62090654261128,91.85948207847791,108.7949721804955
111.16966073615086,113.32128326522442,105.18188581029982,122.36344203849112,113.9249665404726,97.77984305747776,106.65561194628306
109.03013635100949,107.02021753036588,102.89089552380696,114.68870622078529,110.33372848521671,86.2254873217673,112.44913321996994
111.66077261746359,108.8088825675893,104.37104243648838,116.80135396467355,111.92530754184786,86.66071414378781,112.69076230510134
110.23079600016854,108.91390881043279,104.18713966965969,119.69466614469141,110.94190829166335,92.04473634118537,108.08664985261376
109.68642216488767,112.57850851209496,107.35224868792211,123.01950613799022,113.09696505347996,90.31421182376457,113.87701330200868
110.94325134148097,112.6429094911541,104.79177332139538,117.41259542425017,108.20619189904147,93.22320891068796,109.56496785410027
109.10488045294517,111.68078508921079,106.54703879787077,117.14773133255137,112.27960135619416,93.68931115936168,112.21041403066677
110.99596174015713,108.60072669957461,106.84301517889156,122.83361178659638,109.43699106659798,95.75561315452592,109.91320530054301
109.57829500931462,110.6363167286352,106.16782508439388,117.2267812796763,111.94258307658153,91.62785446706575,109.31066425511227
110.72048165723122,109.47643677400961,105.89567483819094,121.56743918410871,114.43780138179565,89.45851147612987,113.0924503901408
105.76431165456827,108.99058233395291,109.52975156933303,117.13276441356105,113.56610449283323,91.87287775134219,107.85330665719853
113.70455965214818,110.98310945685536,112.7534791510887,116.61298321345724,111.19051926053841,87.29372620461427,103.58542331645538
109.84160521646638,106.2283375787557,105.16396431135674,120.34401540754703,114.02945774846837,90.36763464951547,112.43514516538784
109.6209262154502,112.02329385349432,107.3655086608252,115.14120927002331,115.78826294750615,85.2815556288666,106.51240882250958
107.76368544835753,111.96771686271705,105.5697519638448,113.45456542913335,111.45830867104817,89.53138220609654,112.81480749982974
110.45405958546782,107.50900502850482,106.9656397888868,126.61152579733151,109.96261588138303,92.30526444517788,114.45366310637827
103.4973223940354,111.90824569704061,106.1710890776186,123.26398491975566,115.55142914501205,99.03353017425734,108.5481510660258
109.91860890032424,112.06745471136345,104.23279761560472,125.11021977164322,113.3383436636275,99.49403000496301,108.21914755853028
111.84898517244706,110.16257128565576,110.92613889460127,115.08624064317385,109.68231714190726,82.55592800257938,105.72695869439698
110.2575834826362,107.69945257032026,107.33557648178073,120.93011551651061,110.41477880753115,96.69010917818133,111.12945474526782
110.0792145917819,112.10648510117802,103.17749981736043,128.16237627618267,113.10230058820358,84.39047569518404,107.86991054670901
107.26011852458772,111.34566052944943,108.28195999225134,120.49030533381004,109.43400213733082,92.9379313512118,111.02004990631502
112.12393248559695,108.91524292315259,104.76034044628899,124.68942686472273,114.82758616803737,92.03355923076298,112.42851134817131
112.00573551991772,108.35370620838701,102.47834147378967,119.71406801898274,114.68578222112849,93.1083845169537,107.9918304951821
109.09045188066,109.38512186938246,105.16328954357323,118.10914840528324,115.21736804045217,93.8246884307103,112.20723685491662
107.26235700675379,109.15852938840476,101.7763618085821,119.55903285489812,112.49112785406298,98.28148808642864,108.44074198497562
109.17922821137729,111.91476985754424,107.56868005648602,121.7333395128252,111.0849199417219,89.32195112248574,111.25068230584188
111.48657145323499,105.2347803882392,109.59311082962235,116.21498123846933,110.18201648147603,90.61087266250769,111.90082999045298
108.59191836054606,108.5278594454336,100.99486677903431,123.78376815542039,112.80998688422089,90.55646668814579,109.8540698621412
111.36642999018208,110.92096542512998,104.83000159102417,120.98790627005026,112.64729467223732,94.4716085121067,112.56143328596367
105.41746543222212,108.81824196660577,106.26010494157964,114.96687504010195,110.24512595047854,94.68982887809734,113.39121759949178
108.44763339082564,112.7924291310738,104.08116442094072,123.33458538482924,110.06128636530869,90.02510565135063,112.1628388481269
110.25911478216759,106.071051392938,107.7229818009452,126.35230723544575,113.52788834015776,89.95436492121065,108.21187171717195
110.07459318464235,108.0637208910986,102.20685573607979,122.89799084695515,113.52317838082567,92.82065742242848,112.63817555972815
106.57614874549664,110.70841488168152,107.21265117465407,112.30896425953017,113.77664127371632,90.42043902168217,107.52118279829122
113.24552579502557,111.64731642857964,106.10659456852436,127.0693475623831,113.52262435126545,96.43690831241301,108.76481698268029
110.35126537144384,110.37879458378967,103.81670687253286,117.48477977431908,112.08661280445352,95.91356074819254,109.30251650137726
109.36841890207418,112.04751010660648,105.19378617302655,120.26438542060993,116.81227320000256,94.27717593514143,107.02957135459098
110.01182951124954,110.81449456224952,105.84502246082361,118.46523767760466,116.22892365883958,89.66489411273383,109.27271335313407
107.80188463698185,109.12035766422615,105.65012257099606,114.58063939192911,110.39072475866239,86.51657112724443,108.63670472828596
111.70342524285117,112.50964404841827,105.73748151014293,110.44375294780953,113.06918777454749,91.34039974847563,111.52502571839084
109.85378455218799,109.75027949002255,110.79438331133048,122.26201669149421,111.09583609366447,95.0738604870067,112.57682714150117
107.91182448931632,110.01267590832595,104.63337972886134,117.14487885069482,114.2429498092524,90.24643899870627,105.78039406706489
110.08648303881523,111.57755689295416,103.78797914197722,116.95247833739043,114.83602485560712,87.4867128020467,113.09890297082372
111.20188460084248,111.10022712301738,104.16169564392902,119.9760750024074,109.3535906948474,93.01567300938524,105.43240224931266
109.31860006364269,106.59514273946529,107.16465607473465,118.00056132864246,108.23249933327482,89.9294843749784,113.42789791152435
108.21510568022451,107.12475659432394,101.87389309833802,114.3065803613145,113.9507454349039,91.42351525874311,110.24698164384293
106.95749822024962,113.24346634865802,103.90372507180832,119.36691643770813,113.72423716870561,96.20579472606126,112.78554807958473
112.74180190737272,109.6871532441074,107.45251876700655,124.6057275580007,114.72158418702918,85.23976303896099,110.06375365571279
113.48640580700089,112.11683124703484,107.81018269874095,118.7284269951223,113.89286618765009,87.88107935938504,107.67874826353574
