feature,clean_name,variance,spearman_age,spearman_pseudotime,mutual_info_pseudotime,f_batch,f_phase,f_state,dynamic_score,variance_rank,dynamic_rank
Int_Med_CDK2_cyto,Med_CDK2,0.9999999999999947,0.1475608326528131,0.20980606353596243,0.0748182130457149,0.0001028398921578023,33.13106071084585,32.19027684687855,0.13676188769911865,213.0,138.0
Int_Med_STAT3_nuc,Med_STAT3,0.9999999999999987,0.11089699144424732,0.2263033805420165,0.0626961294954107,3.0965718490523946e-05,8.50397879069634,3.563585287736251,0.13634803765895198,172.0,139.0
Int_Med_CDK2_ring,Med_CDK2_ring,0.9999999999999947,0.1475608326528131,0.20980606353596243,0.0710051996615455,0.0001028398921578023,33.13106071084585,32.19027684687855,0.13618993569149324,213.0,140.0
Int_Med_p27_nuc,Med_p27,1.0000000000000016,0.49477946900436137,0.047689704693621285,0.006863369528494978,0.0010664181602020113,419.9212421695202,134.9122240958285,0.13573250148603588,79.0,141.0
Int_Med_pp38_cell,Med_pp38,1.0000000000000024,0.04607951551245458,0.25567360446784504,0.07276086715913088,0.0013962090025239357,3.5503991712165552,6.015796706442337,0.13365656158283992,65.0,142.0
Int_Med_pp21_ring,Med_pp21_ring,0.9999999999999806,0.01572091851764839,0.2686970170913429,0.06815132384399014,0.018197086997039317,8.894661521790766,3.3570156953707966,0.13148242772106364,239.0,143.0
Int_Med_E2F1_nuc,Med_E2F1,1.0000000000000002,0.42886615522800786,0.07295823772108552,0.01650899421219698,0.003364734621419131,730.7372807258358,100.47093455755855,0.1312053628863706,115.0,144.0
Int_MeanEdge_pRB_cell,pRB,1.0000000000000007,0.2102144011146283,0.15172690759629606,0.10486263934998341,0.00047425029647726706,20.889009883561986,10.401134369331748,0.13097778143830938,105.0,145.0
Int_Med_pp21_cyto,Med_pp21,0.9999999999999806,0.01572091851764839,0.2686970170913429,0.05443685515291374,0.018197086997039317,8.894661521790766,3.3570156953707966,0.12942525741740216,239.0,146.0
Int_MeanEdge_pp38_cell,pp38,1.0,0.15027399494425017,0.19931245837033437,0.026797675822471057,0.0010267990885713817,12.086968961322773,1.1296257138416697,0.12860321263517896,132.0,147.0
Int_Med_Skp2_cell,Med_Skp2,0.9999999999999938,0.11302957756603871,0.22273022229985195,0.06548111831174896,0.057664201555069086,11.608422944028055,9.04369149402901,0.12641046572242842,218.0,148.0
Int_Med_CDK4_ring,Med_CDK4_ring,1.0000000000000013,0.08634106449394835,0.24493870495396028,0.03862974879413361,0.12306574196649707,14.325866176563146,1.0353626170717232,0.12599592412989535,87.0,149.0
Int_Med_p53_nuc,Med_p53,0.999999999999997,0.29796223528395205,0.10669488020334177,0.038156271723491564,0.00035057904343423473,58.98498257532317,7.978445490224917,0.12514413149377268,199.0,150.0
Int_Med_CDK4_cyto,Med_CDK4,1.0000000000000013,0.08634106449394835,0.24493870495396028,0.020805205723007703,0.12306574196649707,14.325866176563146,1.0353626170717232,0.12332224266922649,87.0,151.0
Int_Med_cMyc_cell,Med_cMyc,0.9999999999999977,0.0445129865216665,0.22381211085232067,0.08966457785670379,0.002729131066271675,21.06697633534057,2.475607451159204,0.1231498103928401,191.0,152.0
Int_MeanEdge_p21_cell,p21,0.9999999999999992,0.10938292525994235,0.20974405630200665,0.012121456488067395,0.0002305763199940715,9.56712577052116,3.257758776730616,0.12193913198846276,159.0,153.0
Int_Med_pp53_cell,Med_pp53,0.9999999999999759,0.014484472811277701,0.24118313283983694,0.06952114252839259,0.0002092956487741615,3.376751494183966,2.609284100629165,0.12080374952544574,241.0,154.0
Int_Med_bCat_nuc,Med_bCat,0.9999999999999899,0.18944362607729187,0.1565434119682453,0.033141383500332466,0.0053249988782441285,23.93566669496195,6.325985040988169,0.11952556144911729,234.0,155.0
Int_MeanEdge_pp21_cell,pp21,1.0000000000000002,0.12393793844722409,0.18996701065791066,0.020451327826272347,0.0032457090955078827,4.188801753338415,1.643284907108982,0.1177123227551296,115.0,156.0
Int_MeanEdge_cFos_cell,cFos,0.9999999999999989,0.02744291432543554,0.24113926091193247,0.03940587212555702,2.4703074741401874e-05,5.13499192438404,7.286779632474862,0.117642384395193,169.0,157.0
Int_MeanEdge_CDK4_cell,CDK4,0.9999999999999972,0.025407566050300624,0.2500484961730705,0.036564800224542005,0.07015080693144292,1.6877443829323955,3.677540383032287,0.11757847686414016,196.0,158.0
Int_MeanEdge_CDK2_cell,CDK2,0.999999999999999,0.1908493565087633,0.15704723317363523,0.01859563632383665,4.031611289143029e-05,22.859194326322754,11.437209283377383,0.11640386096191371,163.0,159.0
Int_Med_Cdh1_nuc,Med_Cdh1,1.0000000000000009,0.3670278266151216,0.07052588719333387,0.01011499094013768,0.003267032225987428,221.56522228622802,81.37361338238955,0.11459897975853874,100.0,160.0
Int_Med_cFos_ring,Med_cFos_ring,1.0000000000000036,0.10522462487500346,0.17977449494439873,0.06069447410558393,4.908177066893667e-05,22.075336748956495,13.010642485223826,0.11262104896577914,47.0,161.0
Int_Med_cycB1_nuc,Med_cycB1,1.0000000000000009,0.4304464779673577,0.018454073161073847,0.013881583262341124,0.0002405482278642715,372.15271756964864,46.649076425667175,0.11228631632399946,100.0,162.0
Int_Med_cFos_cyto,Med_cFos,1.0000000000000036,0.10522462487500346,0.17977449494439873,0.05219479910892577,4.908177066893667e-05,22.075336748956495,13.010642485223826,0.11134609771628041,47.0,163.0
Int_Med_pp38_nuc,Med_pp38,0.9999999999999999,0.20999956954906698,0.1347342973101735,0.018863599096688333,0.0008545850333546678,32.53887994203281,14.311418311798816,0.11123216396209225,144.0,164.0
Int_Med_p16_nuc,Med_p16,1.0000000000000018,0.3242281444594991,0.05812958205413172,0.010518619156836273,2.5431225280034327e-05,64.22397699284767,4.745070770253505,0.10714529531341596,78.0,165.0
Int_MeanEdge_p27_cell,p27,0.9999999999999993,0.17931421544369522,0.12243270179769396,0.03033787337091809,0.00011190499523010153,20.89744086315267,2.2503077691049915,0.10383275918320005,154.0,166.0
Int_Med_RSK1_cell,Med_RSK1,0.9999999999999976,0.0004180954171696553,0.22366675488165674,0.03533059247860937,0.00110681201397271,1.4716742896203285,3.5073691663568063,0.10328074451463827,194.0,167.0
Int_Med_cycD1_cell,Med_cycD1,1.0,0.015994824819345235,0.2079594683422224,0.0398430048403533,0.0007617685908482141,150.6169056291582,3.0926339374746656,0.10272769586161348,132.0,168.0
Int_Med_cMyc_cyto,Med_cMyc,1.0000000000000073,0.03383750528771295,0.19069618922429526,0.07140342630073082,0.015613310522108051,29.86717660397325,4.412508381539767,0.10174079840906436,12.0,169.0
Int_Med_cMyc_ring,Med_cMyc_ring,1.0000000000000073,0.03383750528771295,0.19069618922429526,0.06805263691149843,0.015613310522108051,29.86717660397325,4.412508381539767,0.10123818000067951,12.0,170.0
Int_Med_pCHK1_nuc,Med_pCHK1,1.0000000000000007,0.32934887790097084,0.04013622192082436,0.023235870189652452,7.947309484745167e-05,58.75945205320458,9.929776134223383,0.10004792453473266,105.0,171.0
Int_MeanEdge_cycA_cell,cycA,1.0000000000000029,0.03378840063731623,0.19628841343322684,0.032326886203930094,0.0007694571791003482,10.213186758972356,0.1323238743237516,0.09977916532955435,53.0,172.0
Int_MeanEdge_pp53_cell,pp53,1.0000000000000013,0.11851613260173162,0.1447336355838042,0.02367019951346805,0.00020546927607045554,3.648852389339845,0.09045679933698149,0.09828915427315002,87.0,173.0
Int_Med_pSTAT3_nuc,Med_pSTAT3,0.9999999999999926,0.20884752910319032,0.0962641510619845,0.04671010378346896,0.0004512036273133026,20.80931543442383,7.72854621548508,0.09604333433622954,225.0,174.0
Int_Med_pSTAT3_cell,Med_pSTAT3,0.9999999999999997,0.02975553623307318,0.18114027313044556,0.041430777973639366,8.837569945274535e-05,1.676285837701085,1.444956805754752,0.09428053498908152,145.0,175.0
Int_Med_pp38_cyto,Med_pp38,1.0000000000000038,0.01195164677237723,0.19309938804491172,0.05024505711114102,0.0025964017393089543,1.4740119875594888,7.151355336479417,0.09385529767586809,44.0,176.0
Int_Med_cycE_nuc,Med_cycE,1.0000000000000013,0.36154346809320304,0.018685856480508148,0.0,0.0002278303924635055,26.39972528655217,10.4624562784649,0.09377387808532972,87.0,177.0
Int_Med_pp38_ring,Med_pp38_ring,1.0000000000000038,0.01195164677237723,0.19309938804491172,0.04936726098809796,0.0025964017393089543,1.4740119875594888,7.151355336479417,0.09372362825741162,44.0,178.0
Int_Med_pS6_nuc,Med_pS6,1.0000000000000004,0.1538910972520072,0.11767837969065134,0.003536330135165855,1.834559684829664e-05,10.120128337315744,0.04107484244246777,0.0919566601512128,110.0,179.0
Int_Med_cFos_cell,Med_cFos,0.9999999999999979,0.11223505652981729,0.12692974969328505,0.059719675199773725,4.228762288748044e-05,25.5471560540355,11.559287486196359,0.09065969230365534,188.0,180.0
Int_Med_GSK3b_nuc,Med_GSK3b,1.0000000000000007,0.31112700357368656,0.027798591291057398,0.010975517195944029,3.3198507488260132e-06,46.93047571629281,3.649920302591152,0.08927901112500995,105.0,181.0
Int_Med_pp53_ring,Med_pp53_ring,1.000000000000002,0.019313854239664852,0.1729866325352953,0.047817954643949,0.0004855856134078162,2.7551855812587833,2.920606679447896,0.08758540408483848,72.0,182.0
Int_MeanEdge_RSK1_cell,RSK1,0.9999999999999983,0.10157582083547603,0.13577942124961434,0.021084008033771084,2.1247549940469438e-07,4.215111056804298,0.9752718906137546,0.08740082353618532,178.0,183.0
Int_Med_pp53_cyto,Med_pp53,1.000000000000002,0.019313854239664852,0.1729866325352953,0.0428310548127957,0.0004855856134078162,2.7551855812587833,2.920606679447896,0.08683736911016549,72.0,184.0
Int_Med_pp65_cell,Med_pp65,1.0000000000000047,0.051860092169872266,0.1463000308503585,0.06964840602413691,0.0002446286666558653,23.159067733560956,1.9116757258237131,0.08662498817734608,39.0,185.0
Int_Med_cycD1_cyto,Med_cycD1,1.0000000000000022,0.01653630703430416,0.1719378565008411,0.028611812680976456,0.0008192024740272268,164.85885425458156,4.167079982035012,0.08473807112979673,66.0,186.0
Int_Med_cycD1_ring,Med_cycD1_ring,1.0000000000000022,0.01653630703430416,0.1719378565008411,0.025205407684684822,0.0008192024740272268,164.85885425458156,4.167079982035012,0.08422711038035298,66.0,187.0
Int_MeanEdge_Fra1_cell,Fra1,1.0000000000000027,0.23031404301665187,0.042379111234510526,0.04308557855189399,0.0007800872647314632,15.663611736278012,0.16800151052824747,0.08223543281925222,56.0,188.0
Int_Med_RSK1_nuc,Med_RSK1,1.0000000000000027,0.08812780653742924,0.12536817468138867,0.05109060169443502,0.00021123392608848028,3.8239817857925207,2.1906164058633406,0.08219152965990514,56.0,189.0
Int_Med_CDK4_nuc,Med_CDK4,1.0000000000000027,0.163320444142171,0.10279434332780575,0.0,1.1066750227469379e-05,109.29626473573744,142.70955659819202,0.0810587183245707,56.0,190.0
Int_Med_Skp2_ring,Med_Skp2_ring,1.000000000000003,0.10010103323701743,0.16017413083783122,0.04568631562154124,0.1871284383816767,22.156586943099317,23.861698439790594,0.08085524808948777,51.0,191.0
Int_Med_Skp2_cyto,Med_Skp2,1.000000000000003,0.10010103323701743,0.16017413083783122,0.04551485084075768,0.1871284383816767,22.156586943099317,23.861698439790594,0.08082952837237023,51.0,192.0
Int_MeanEdge_cycD1_cell,cycD1,0.9999999999999992,0.0728479788376462,0.13184250979766904,0.014349768785296924,0.0012990462278352768,31.07126780643438,0.19328593874215538,0.07956376911642758,159.0,193.0
Int_Med_RSK1_cyto,Med_RSK1,1.0000000000000089,0.02011618487608783,0.15275091070273653,0.058041746684771134,0.0013968845823123712,3.5582000823421143,4.615835072616679,0.07900791359172658,6.0,194.0
Int_Med_RSK1_ring,Med_RSK1_ring,1.0000000000000089,0.02011618487608783,0.15275091070273653,0.05080666905524378,0.0013968845823123712,3.5582000823421143,4.615835072616679,0.07792265194729749,6.0,195.0
Int_Med_pGSK3b_nuc,Med_pGSK3b,1.0000000000000002,0.17471514653448733,0.06812471888517331,0.03340757671281125,8.278753016446992e-06,20.791587970291584,4.561940692367516,0.07699912862008172,115.0,196.0
Int_Med_pp27_nuc,Med_pp27,0.9999999999999902,0.18297683057954195,0.07085005210637349,0.007179229228337469,0.0014513399185392339,14.27367175521612,4.680646097900254,0.07652261513950723,231.0,197.0
Int_MeanEdge_DNA_cell,DNA,0.9999999999999983,0.19907465870862515,0.047070189637802545,0.025810844667860877,0.0008466049409853167,11.792713815810595,0.15843669683698583,0.07473725203703065,178.0,198.0
Int_Med_CDK6_nuc,Med_CDK6,1.0000000000000004,0.2602163261912233,0.030135028243952595,0.005418496748324841,0.0001069437229046225,77.5964672968289,20.77685149334849,0.07396737067797318,110.0,199.0
Int_Med_cJun_nuc,Med_cJun,1.0000000000000004,0.1653456250167014,0.08279032357836259,0.013705500116492075,0.004331426224384247,49.72409626591278,47.56533093812538,0.0728418589872214,110.0,200.0
Int_MeanEdge_pAKT_cell,pAKT,1.0000000000000029,0.25311296386772736,0.02201051339216322,0.018247027482184208,2.762761152954939e-05,31.986443513155816,12.896898288467543,0.07283522248676004,53.0,201.0
Int_Med_p38_nuc,Med_p38,1.000000000000002,0.20726432061059424,0.04479805463745922,0.019868219092410655,1.1038727615452868e-05,37.47272754894988,5.369534488849226,0.07200794874555537,72.0,202.0
Int_Med_pSTAT3_ring,Med_pSTAT3_ring,1.0000000000000062,0.0590357736561028,0.10386700738358699,0.04982974366714732,5.23160074590355e-05,3.393532752440947,1.577222701058221,0.06896832682280951,21.0,203.0
Int_Med_pSTAT3_cyto,Med_pSTAT3,1.0000000000000062,0.0590357736561028,0.10386700738358699,0.04870923890806722,5.23160074590355e-05,3.393532752440947,1.577222701058221,0.0688002511089475,21.0,204.0
Int_Med_pERK_ring,Med_pERK_ring,0.9999999999999982,0.12473731716753018,0.07826053638498058,0.029175941717645593,7.022051676916522e-05,15.04644838902299,16.102679405371035,0.06807822471745636,183.0,205.0
Int_Med_pERK_cyto,Med_pERK,0.9999999999999982,0.12473731716753018,0.07826053638498058,0.02266292447932816,7.022051676916522e-05,15.04644838902299,16.102679405371035,0.06710127213170874,183.0,206.0
Int_MeanEdge_Cdt1_cell,Cdt1,0.9999999999999972,0.16461699705960914,0.0598202346998509,0.008987867721049092,3.6193674662940895e-05,28.246694750673036,2.794936212092825,0.0664211376363611,196.0,207.0
Int_MeanEdge_cMyc_cell,cMyc,1.0000000000000016,0.11962012879982781,0.06400058703021343,0.05712045425071821,0.0018568509782314949,15.571510040602519,1.6770514601558586,0.06639567278049126,79.0,208.0
Int_Med_pERK_cell,Med_pERK,1.0000000000000067,0.10596157112035923,0.0826232754904339,0.03210259950016692,0.00019494885184816844,9.788282846919437,13.161317193735515,0.06566189187181665,18.0,209.0
Int_Med_Cdt1_ring,Med_Cdt1_ring,1.0000000000000056,0.03169742840929819,0.09697106251998379,0.10118609339239715,0.0015175989574337597,20.24359497791963,16.447040755580396,0.06269450825132722,25.0,210.0
Int_MeanEdge_pp65_cell,pp65,0.999999999999999,0.0974407377625937,0.08277307507844713,0.0,0.00015423655130622195,4.643965079382712,0.20726438672027547,0.06159264576014241,163.0,211.0
Int_MeanEdge_Skp2_cell,Skp2,0.999999999999999,0.052183797555815564,0.11924885843085033,0.019172158396949968,0.05193205569596102,1.615658013337683,1.5488644849989595,0.06151491702157916,163.0,212.0
Int_Med_Cdt1_cyto,Med_Cdt1,1.0000000000000056,0.03169742840929819,0.09697106251998379,0.09175657498579337,0.0015175989574337597,20.24359497791963,16.447040755580396,0.06128008049033666,25.0,213.0
Int_Med_pp27_cell,Med_pp27,0.9999999999999946,0.061198213968419166,0.09457923363102733,0.0534640173401435,0.03059520801432438,14.460232410906514,1.5180006242920387,0.06108235757093809,215.0,214.0
Int_Med_ERK_nuc,Med_ERK,1.0000000000000022,0.042191771674500625,0.10390733365240366,0.027372758643111617,4.806700704307699e-06,15.55717271168826,7.030934159747311,0.05740503343884697,66.0,215.0
Int_MeanEdge_pSTAT3_cell,pSTAT3,1.0000000000000002,0.0851007512885164,0.07293832896996509,0.011068675659821281,6.088906936882505e-05,0.18527959343712255,0.3922776899518363,0.05575164848601611,115.0,216.0
Int_Med_p21_nuc,Med_p21,1.0000000000000013,0.22669044155715593,0.03539831960804128,0.0,8.735314863591944e-05,671.6687429210493,666.1420687450108,0.05529997148363068,87.0,217.0
Int_Med_pp65_cyto,Med_pp65,0.9999999999999929,0.04625381596583965,0.07273511498275523,0.0676891947640792,0.000858388271763096,23.09397946798119,3.2882045598752807,0.051897960770553864,221.0,218.0
Int_Med_pp65_ring,Med_pp65_ring,0.9999999999999929,0.04625381596583965,0.07273511498275523,0.0647608154713959,0.000858388271763096,23.09397946798119,3.2882045598752807,0.051458703876651364,221.0,219.0
Int_MeanEdge_cycE_cell,cycE,0.9999999999999993,0.06677828053949578,0.07931882463626837,0.014000608511117285,2.2490181815425965e-05,3.409290987059379,6.817265786694822,0.05076993571459993,154.0,220.0
Int_Med_pRB_nuc,Med_pRB,0.9999999999999979,0.2582264626136358,0.010504285643444376,0.015814887115098486,0.0003941102413625654,1307.7196867271527,1977.6582690703658,0.04658748906638713,188.0,221.0
Int_Med_cycD1_nuc,Med_cycD1,0.9999999999999997,0.15777634535034174,0.036580010516509796,7.841416584675187e-05,0.00042918897705193735,447.4184927002765,216.12537555380771,0.04508643106832042,145.0,222.0
Int_Med_pp65_nuc,Med_pp65,1.0000000000000002,0.08693845415683658,0.056274163218662916,0.0,7.077300977305241e-05,110.95853379062311,15.27326119509261,0.04359247225554297,115.0,223.0
Int_Med_bCat_cell,Med_bCat,1.0000000000000002,0.03179761300010028,0.07212703744950132,0.03221450549620197,0.0193063721305952,3.469666235830324,0.6965348955928663,0.042420129541236466,115.0,224.0
Int_Med_E2F1_cell,Med_E2F1,0.9999999999999915,0.04396401281832011,0.055780360053686855,0.08955894224801231,0.03214953410972592,0.8351778951158706,8.1371553871634,0.04238615944462066,226.0,225.0
Int_MeanEdge_bCat_cell,bCat,1.0000000000000009,0.12662570985310673,0.02407177945615968,0.015777069201507565,0.015279823216472595,10.139123495743284,2.158971244060638,0.041466911778524934,100.0,226.0
Int_Med_Fra1_nuc,Med_Fra1,1.0000000000000049,0.0616491710298524,0.047874048118897256,0.0012658695637055573,0.003275058804558987,10.690032698914495,10.374422204025125,0.034457313621795146,35.0,227.0
Int_Med_cycE_ring,Med_cycE_ring,0.9999999999999983,0.007390527993064244,0.06926660459035514,0.03165567907901856,8.888637058078366e-05,3.0657782354453063,10.630349312264174,0.0332780829106734,178.0,228.0
Int_Med_cycE_cyto,Med_cycE,0.9999999999999983,0.007390527993064244,0.06926660459035514,0.02742658340048365,8.888637058078366e-05,3.0657782354453063,10.630349312264174,0.03264371855889316,178.0,229.0
Int_MeanEdge_pp27_cell,pp27,0.9999999999999963,0.09699049977798928,0.023029256214037883,0.007745576223622486,0.013771126370958904,5.208754601792878,10.548415924143976,0.03226762850792418,204.0,230.0
Int_Med_RB_nuc,Med_RB,1.000000000000002,0.0758886216652919,0.041062015477087106,0.013093314127855749,0.003160150384826061,96.20436393582956,90.5999462375054,0.031246290863661923,72.0,231.0
Int_Med_Cdt1_cell,Med_Cdt1,1.0,0.021134028369449515,0.03244399596221963,0.07797669884088343,0.0005397338435274172,22.38592580121152,12.65356155726905,0.0273673462570923,132.0,232.0
Int_Med_E2F1_cyto,Med_E2F1,0.9999999999999977,0.028438183784505227,0.02504394767886023,0.10457922320171331,0.031229002776779122,0.7144178812303755,7.133885669583095,0.027343680765786613,191.0,233.0
Int_Med_E2F1_ring,Med_E2F1_ring,0.9999999999999977,0.028438183784505227,0.02504394767886023,0.09576320258362081,0.031229002776779122,0.7144178812303755,7.133885669583095,0.026021277673072742,191.0,234.0
Int_MeanEdge_E2F1_cell,E2F1,1.0000000000000027,0.011847915902740426,0.046847723671034104,0.03817790094423579,0.018768476204513513,0.9193215782808712,4.802484318083033,0.024557575793416952,56.0,235.0
Int_Med_pp27_ring,Med_pp27_ring,0.999999999999997,0.02034600823852023,0.0451297763127967,0.021998030575597127,0.032364025310376555,6.9519891619746454,3.454299661690655,0.023402393241705552,199.0,236.0
Int_Med_pp27_cyto,Med_pp27,0.999999999999997,0.02034600823852023,0.0451297763127967,0.008739372729266393,0.032364025310376555,6.9519891619746454,3.454299661690655,0.021413594564755944,199.0,237.0
Int_Med_cMyc_nuc,Med_cMyc,0.999999999999999,0.005860143167957815,0.033483956633850474,0.01166218065675384,0.0008155002998452168,189.30546225199157,1.0181002479874965,0.016453747603809705,163.0,238.0
Int_Med_cycE_cell,Med_cycE,0.9999999999999952,0.002652896986770219,0.01770827413849513,0.0383709646227528,3.6231158645692414e-05,3.627625478813985,9.334610924804409,0.009593941078004473,211.0,239.0
Int_Med_bCat_ring,Med_bCat_ring,1.0000000000000027,0.0029269861185564636,0.0076219170634539,0.04022619365989932,0.02223512458804161,1.8665292966744587,0.9703494908437335,0.006694751091819766,56.0,240.0
Int_Med_bCat_cyto,Med_bCat,1.0000000000000027,0.0029269861185564636,0.0076219170634539,0.032221222493351576,0.02223512458804161,1.8665292966744587,0.9703494908437335,0.005494005416837604,56.0,241.0
