battery_id,discharge_index,ambient_C,capacity_Ah,max_temp_C,min_voltage_V,duration_s
B0007,9,24.0,1.8696907870385844,39.95162250671474,1.9505894332906037,3550.594
B0007,10,24.0,1.870052380139199,40.052021854718284,1.8688247067658061,3551.25
B0007,11,24.0,1.8700442394188577,40.1213838436794,1.7896213776724978,3530.25
B0007,12,24.0,1.8596518987766364,40.174657039770814,1.910336108594535,3491.016
B0007,13,24.0,1.8590746560862206,40.016434730174936,1.9086884059809102,3470.281
B0007,14,24.0,1.8590084577709232,40.16569230743226,1.7868782934275431,3470.0
B0007,15,24.0,1.8593622586957048,39.46139677634257,2.1361343961784502,3450.297
B0007,16,24.0,1.8587355450601035,39.5636595172155,2.0133501283179167,3429.407
B0007,17,24.0,1.847817291322145,39.628948319501816,1.8575547668336483,3409.484
B0007,18,24.0,1.8485252916137047,39.225347214914876,2.1657556124208934,3390.422
B0007,19,24.0,1.848378951850034,39.4126321606434,2.0270686341513207,3390.281
B0007,20,24.0,1.8807805437609766,39.95874037686836,1.905311669649934,3591.734
B0007,21,24.0,1.8814721597443598,40.31302300333008,1.7951975189442124,3552.297
B0007,22,24.0,1.8810954313244785,39.359447242364645,2.1058524852518143,3531.578
B0007,23,24.0,1.8710089649779995,39.454159451189874,1.846021007590992,3492.907
B0007,24,24.0,1.8701995151941375,39.641748274009444,1.7370300333706354,3511.594
B0007,25,24.0,1.8706715362800985,38.86906912217273,2.0506492642329937,3431.9370000000054
B0007,26,24.0,1.8596124644020169,39.11839966443177,1.8254369744762284,3431.125
B0007,27,24.0,1.860033909718346,38.68010761281634,2.134879000684994,3412.406
B0007,28,24.0,1.8591653109160768,38.863045678198645,1.970455493406623,3410.688
B0007,29,24.0,1.8481398178778288,39.14531169811219,1.8132694309760007,3410.718
B0007,30,24.0,1.849201702126164,38.8380564174779,2.0483657324095637,3392.719
B0007,31,24.0,1.8834677437950846,38.95965174080089,2.181560983985832,3470.672
B0007,32,24.0,1.8628211117905844,39.053875772291974,2.1177799354077496,3414.109
B0007,33,24.0,1.852085039652352,38.699551697978606,2.1637448793153697,3395.219
B0007,34,24.0,1.8469504648208708,38.6052414906155,2.0456561472058055,3386.0
B0007,35,24.0,1.836828431169018,38.42604747702835,2.1356202266992863,3368.187
B0007,36,24.0,1.8371619619672275,39.0468968949422,2.042987153745025,3368.266
B0007,37,24.0,1.8316722583718854,38.836764958613884,1.9786162394118947,3358.719
B0007,38,24.0,1.8211470951317783,38.49981470604549,2.15845357648832,3339.5
B0007,39,24.0,1.816506091511515,38.582340147970775,2.092603698932653,3331.265
B0007,40,24.0,1.8113815601504555,38.787499833494046,2.1528886431678034,3321.188
B0007,41,24.0,1.8116056333939583,39.31221126031847,2.0537418826405966,3321.844
B0007,42,24.0,1.8060548955557403,39.40567993360536,2.0793300586339956,3311.828
B0007,43,24.0,1.8132041826994056,39.32802757827611,2.0759793304520757,3327.391
B0007,44,24.0,1.8062641938283535,38.6112528181758,2.0674349483094465,3312.078
B0007,45,24.0,1.7958310249900458,38.569726951286874,2.037264031192436,3293.172
B0007,46,24.0,1.7858852600390451,38.34572083526661,2.1632674190148338,3275.328
B0007,47,24.0,1.7803268604502753,38.482540634946716,2.106631526845483,3265.016
B0007,48,24.0,1.8150756899575577,41.0499421893331,2.1809272860788376,3328.937
B0007,49,24.0,1.8157025154845838,40.361944885615415,2.1773498094527195,3329.266
B0007,50,24.0,1.8002432178056673,39.6676965288026,2.180136101967249,3301.579
B0007,51,24.0,1.7904476205609308,39.481181404811096,2.1286295199076855,3283.563
B0007,52,24.0,1.780343032300132,39.419051143069204,2.155901281560187,3275.125
B0007,53,24.0,1.775328769596812,39.72196117128354,2.067103728219671,3265.656
B0007,54,24.0,1.7702629734732853,40.041366724781085,2.0619831864543094,3266.093
B0007,55,24.0,1.760081061854204,39.66314441864834,2.143037413381466,3257.594
B0007,56,24.0,1.749647593537689,39.84751541049116,1.9929057988209282,3248.593
B0007,57,24.0,1.749650075059311,39.743357771631004,2.0335961968180234,3238.766
B0007,58,24.0,1.745028739214683,40.07246786936068,2.0213017345171265,3240.14
B0007,59,24.0,1.7396457455286727,40.247716114003914,2.0789964919635966,3230.109
B0007,60,24.0,1.7285642277717963,40.27220819224188,1.9925354808829658,3229.7810000000027
B0007,61,24.0,1.723900324588418,39.89848456781458,2.14041602578448,3212.469
B0007,62,24.0,1.7139788776485192,40.0571305311587,2.006753861515003,3213.219
B0007,63,24.0,1.7139701997004613,40.240711749549135,2.121868132176415,3203.578
B0007,64,24.0,1.7036521173638766,40.12941739090177,2.0119648758828452,3195.125
B0007,65,24.0,1.7040137474382486,40.3959693732437,2.0744390946376323,3195.3129999999946
B0007,66,24.0,1.6935716157343033,40.18751058333668,2.188793384556236,3186.297
B0007,67,24.0,1.6876577363877656,40.14605167557969,2.1739523632140685,3176.438
B0007,68,24.0,1.6830744356583152,40.18846095484838,2.1783847786257136,3167.593
B0007,69,24.0,1.6779270142025482,40.2789498830108,2.191481814157953,3167.719
B0007,70,24.0,1.6732060275966172,40.310727434969614,2.1753473356526807,3159.077999999994
B0007,71,24.0,1.6674367208253988,40.31733812871393,2.1832922624558813,3148.829
B0007,72,24.0,1.6622662630667526,40.332563430145015,2.192864020990023,3149.094
B0007,73,24.0,1.6574243065763063,40.431258866851486,2.1560972126643922,3140.547
B0007,74,24.0,1.652538684928734,40.46247985933005,2.138540138129487,3131.625
B0007,75,24.0,1.6472174627573322,40.40103455658551,2.1646493163558524,3121.907
B0007,76,24.0,1.6364136810898071,40.4426971996319,2.1187211383693167,3122.125
B0007,77,24.0,1.6362554312048496,40.26214977673693,2.1377868706438155,3121.672
B0007,78,24.0,1.641119179218384,40.645668361956844,2.103155697792567,3120.86
B0007,79,24.0,1.6315700789656966,39.95209030011925,2.186737546753024,3103.828
B0007,80,24.0,1.621213282987236,40.165034583244065,2.1007747911593695,3095.094
B0007,81,24.0,1.6164273214762122,40.36674175781141,2.1417010068719846,3095.781
B0007,82,24.0,1.615823510161921,40.88269125311642,2.0912297625621297,3094.328
B0007,83,24.0,1.61672418029789,40.856332202254556,2.1663009505205935,3086.531
B0007,84,24.0,1.6108655863730026,40.778024611598504,2.1843637809529235,3085.625
B0007,85,24.0,1.6006603374309376,40.5829305350897,2.113995772639173,3067.203
B0007,86,24.0,1.5959174487005663,40.6345689985191,2.0287779476202195,3058.157
B0007,87,24.0,1.5962179519462243,40.75070125010339,2.1948906641943635,3058.812
B0007,88,24.0,1.5958065114633972,41.0672419235651,2.1621122251410005,3058.578
B0007,89,24.0,1.5906507821480704,41.40590880756584,2.0092802451741245,3049.328
B0007,90,24.0,1.6888211161855506,41.01558674901627,2.144268362237989,3177.219
B0007,91,24.0,1.6259938279733204,41.31851435911838,2.0962813773920193,3082.937
B0007,92,24.0,1.6157433862812898,41.4002950560853,2.0376560852489356,3074.266
B0007,93,24.0,1.6056626764846538,41.2508092329952,2.050265845971926,3066.0
B0007,94,24.0,1.5949746921524348,40.95362783962595,2.1421639870693685,3056.437
B0007,95,24.0,1.5904102438871945,40.989022190981714,2.093098662464846,3048.219
B0007,96,24.0,1.5853517062988178,41.02622774121347,2.109503853325003,3039.218
B0007,97,24.0,1.5799737147242376,41.01371342582121,2.1295447836320704,3039.047
B0007,98,24.0,1.5752185465278068,41.04923314430273,2.138556110583413,3030.375
B0007,99,24.0,1.569798484648868,41.05277512550887,2.1437793669909317,3021.0
B0007,100,24.0,1.5702565375950357,41.02092182377061,2.199196544880164,3021.75
B0007,101,24.0,1.565249873909438,41.34840278359994,2.0252901014990434,3012.265
B0007,102,24.0,1.559633933561147,41.23753665797544,2.0874226328484515,3002.641
B0007,103,24.0,1.5649820533392105,41.21700308433066,2.0863200514042264,3012.0
B0007,104,24.0,1.57497949984227,41.89753189273277,2.0588247910323827,3020.11
B0007,105,24.0,1.5652811168780458,41.90270996402953,2.007722684403967,3002.172000000006
B0007,106,24.0,1.559755497470126,41.48233804274523,2.190682586389996,2992.703
B0007,107,24.0,1.549897685670499,41.641162265997195,2.008435320437976,2964.468
B0007,108,24.0,1.5438771531345021,41.433877603827945,2.1646360641399958,2983.375
B0007,109,24.0,1.5450187488690073,41.8543569979417,2.0647427536919833,2975.297
B0007,110,24.0,1.5445940154102908,41.78271326384125,2.170172617792397,2974.9850000000006
B0007,111,24.0,1.5343086721758876,41.62744766181303,2.120750718982474,2966.25
B0007,112,24.0,1.5287603942958483,41.552128441464966,2.13627215665258,2956.359
B0007,113,24.0,1.5289260249179843,41.839167194182565,2.0938572364769055,2956.344
B0007,114,24.0,1.529091650133123,42.23998716092915,1.9959465760122976,2956.406
B0007,115,24.0,1.5239059324661248,42.040902384977116,2.0305769860653866,2947.266
B0007,116,24.0,1.5186675419100615,41.803429062834496,2.0758803797636745,2937.984
B0007,117,24.0,1.5136482266426952,41.6886924602386,2.0793549048242492,2929.125
B0007,118,24.0,1.5136050185229033,41.988171601182124,2.0585109366080414,2928.454
B0007,119,24.0,1.5139470614867965,42.33252236723314,2.0253107306977376,2929.375
B0007,120,24.0,1.5339599193158786,41.63553796804361,2.0069579017420067,2946.031
B0007,121,24.0,1.5391372798653098,41.470498076928735,2.19792648712031,2955.438
B0007,122,24.0,1.5236247972838737,41.54038193238441,2.0299415196572554,2937.625
B0007,123,24.0,1.5135813035589147,41.13947017697289,2.1171503915767786,2929.078
B0007,124,24.0,1.5077850749847914,41.09041922644824,2.1309899052747716,2918.375
B0007,125,24.0,1.5031960676037333,41.10034021580957,2.1294318317485654,2919.812
B0007,126,24.0,1.4978220596995881,41.03075447325996,2.164511453629433,2900.422
B0007,127,24.0,1.492848534633516,40.99688397371006,2.1743012710834013,2901.375
B0007,128,24.0,1.492414389867026,40.88481342461614,2.1928976284966537,2901.187
B0007,129,24.0,1.487482776538081,41.09400879501426,2.0298495899147295,2891.64
B0007,130,24.0,1.482535148640411,41.01377835587309,2.0959492247836815,2882.906
B0007,131,24.0,1.4827874322228984,40.90635248178393,2.177723491219515,2883.265
B0007,132,24.0,1.476971179775059,41.06596192416311,2.056251340337525,2882.969
B0007,133,24.0,1.4819015554137276,40.84520330629611,2.1512510632923165,2891.656
B0007,134,24.0,1.4981366198874824,41.12807910254104,2.1693699073642034,2901.25
B0007,135,24.0,1.4820775214392872,41.094988453128494,2.116759239247948,2891.703
B0007,136,24.0,1.4771155312812152,41.11877573165318,2.009424225590032,2883.016
B0007,137,24.0,1.4720772783056488,40.980034990626955,2.0034792344341588,2873.453
B0007,138,24.0,1.472248013656454,41.017509953482886,2.172988732474185,2874.031
B0007,139,24.0,1.4670106672274665,41.299420742573055,2.087464676179042,2874.234
B0007,140,24.0,1.4617672495335379,41.105738037939375,2.110564313669325,2864.984
B0007,141,24.0,1.4566952670489708,40.87704013237699,2.0724687293779813,2855.093
B0007,142,24.0,1.451354972758956,40.730219862268235,2.1253826973270513,2855.625
B0007,143,24.0,1.451615926257375,41.03226257370644,2.1147331324879475,2855.594
B0007,144,24.0,1.4468161332173683,40.89527781087817,2.1738445330859366,2847.437
B0007,145,24.0,1.4467570607768785,41.02491521192672,1.9947266977360072,2847.36
B0007,146,24.0,1.4413797481446793,40.815968345794715,2.0033802121225017,2837.328
B0007,147,24.0,1.4362456252208178,40.65138669632271,2.116470909151213,2837.281
B0007,148,24.0,1.4368154153924828,40.965385542419945,2.051877342511651,2838.515
B0007,149,24.0,1.4362945145860047,41.11319128215138,2.003221375307111,2828.328
B0007,150,24.0,1.4418575315878015,40.78738321989129,1.9865974995249178,2838.265
B0007,151,24.0,1.4672063484781797,40.73001188190229,2.1908121182442706,2864.547
B0007,152,24.0,1.4518640367848885,40.990354594470126,2.033261415031626,2846.39
B0007,153,24.0,1.4471379752748499,40.62521315513875,2.19135439601875,2837.969
B0007,154,24.0,1.441790586562399,40.58944296824891,2.1840705012733683,2838.156
B0007,155,24.0,1.431630947911111,40.584393586876246,2.1664368343684446,2829.843
B0007,156,24.0,1.4318084249673686,40.884444140401214,1.987193667465448,2829.625
B0007,157,24.0,1.4262562585106868,40.65159637790841,2.1314172797434523,2819.437
B0007,158,24.0,1.4260877528924913,40.53138082339522,2.188995882590831,2819.579
B0007,159,24.0,1.4212633510031694,40.821433488540606,2.0322464946417114,2810.672
B0007,160,24.0,1.4163272748795108,40.643362943412974,2.1695130053947387,2811.485
B0007,161,24.0,1.4165781829175994,40.97063567014205,1.9917978280585305,2802.422
B0007,162,24.0,1.4108401729425177,40.74888323397497,2.1534486462617073,2801.625
B0007,163,24.0,1.4109949628347804,40.93461596721165,2.0101572712330453,2802.031
B0007,164,24.0,1.4061714290398801,40.74175890345818,2.132718741006573,2793.39
B0007,165,24.0,1.4063358479692922,41.00964443691023,2.0114763339798887,2793.39
B0007,166,24.0,1.4004552399066514,40.80558697887537,2.1610456063312298,2792.485
B0007,167,24.0,1.4217865046055154,40.92586026351328,2.0143553387267827,2802.016
B0007,168,24.0,1.4324552720625434,40.57390100608222,2.1732119934933296,2820.39
B0018,1,24.0,1.8550045207910817,38.10180309676608,2.4721608434600437,3434.891
B0018,2,24.0,1.8431955317089987,38.14987995994155,2.4114381994148304,3425.485
B0018,3,24.0,1.8396018424355423,37.5266914843442,2.394395968141027,3410.375
B0018,4,24.0,1.8306736044962053,37.06279237079503,2.3999481734774424,3404.719
B0018,5,24.0,1.8327002069419656,38.2110354381278,2.3851461229395867,3417.641
B0018,6,24.0,1.8285288846046388,38.17496505957075,2.3716770708389117,3411.766
B0018,7,24.0,1.8212011895697924,37.64038685475582,2.4964491577040793,3399.516
B0018,8,24.0,1.8151700106433282,37.37602884738843,2.4374506721131883,3388.75
B0018,9,24.0,1.8042980520967649,37.28928029078695,2.4152206992194847,3380.406
B0018,10,24.0,1.8231002302844226,37.52377766578506,2.377432309524995,3404.141
B0018,11,24.0,1.8121253520255494,37.72420412562674,2.3887487262583647,3396.141
B0018,12,24.0,1.8046916382117766,37.41366095304306,2.432289857016922,3384.094
B0018,13,24.0,1.790844349786295,36.94724908852665,2.497495633221204,3370.656
B0018,14,24.0,1.783470722841926,36.707091312059944,2.478768686108376,3357.797
B0018,15,24.0,1.7809386125310702,37.13061214416645,2.3858494078680206,3363.015
B0018,16,24.0,1.771209039672698,37.686600065941576,2.372854084449551,3357.734
B0018,17,24.0,1.7686303996707076,37.633580732302406,2.4086912736769084,3344.187
B0018,18,24.0,1.7536304801917124,37.15252578645951,2.496331992137246,3339.969
B0018,19,24.0,1.7462197416415093,36.78829001793698,2.4199896352919668,3327.641
B0018,20,24.0,1.7376647337053737,36.541146197392216,2.3587321881999297,3312.844
B0018,21,24.0,1.7315166735475835,36.372087786130464,2.4458096660548825,3302.031
B0018,22,24.0,1.7085949894470602,36.52608510498833,2.3808537751929744,3305.547
B0018,23,24.0,1.711469957068211,36.476252762052624,2.436955746154759,3289.562
B0018,24,24.0,1.7075021373272627,36.377208902376694,2.4671365731790713,3283.797
B0018,25,24.0,1.7492382064360228,36.64000948247426,2.4129371999368505,3325.235
B0018,26,24.0,1.7327697147429955,37.38165499248184,2.3497771039810256,3317.547
B0018,27,24.0,1.7222313328292376,37.59824760372582,2.4904700018477026,3311.766
B0018,28,24.0,1.711846298984729,37.560555155163414,2.4650908929255406,3305.218
B0018,29,24.0,1.699267835126687,37.52114200586718,2.363133281953362,3295.453
B0018,30,24.0,1.6940366439243106,37.21887096740918,2.4790616361836206,3287.0
B0018,31,24.0,1.6819027078768087,37.33441415744885,2.491905723274248,3276.922
B0018,32,24.0,1.6769770618433686,37.7331798444306,2.4337177596826547,3268.687
B0018,33,24.0,1.6655229306478936,37.84649344841882,2.4424506461535755,3260.594
B0018,34,24.0,1.6571924575832084,37.670164941661795,2.4383419399858552,3258.812
B0018,35,24.0,1.6482241555294048,37.53185198546868,2.4157245398944123,3243.422
B0018,36,24.0,1.6387701497987262,37.593333753421376,2.323395712524894,3236.515
B0018,37,24.0,1.6276486907262062,37.361410110678264,2.4985039496028567,3230.734
B0018,38,24.0,1.62215370227252,37.899803246715464,2.350237238739749,3222.093
B0018,39,24.0,1.6140066510467586,38.03149707759718,2.3337740352348813,3220.344
B0018,40,24.0,1.6760516154424623,37.42220155418978,2.317647291087635,3250.75
B0018,41,24.0,1.649300642552199,37.32511174435206,2.492394514304757,3239.344
B0018,42,24.0,1.63238299185809,37.31088262198154,2.372828310153791,3222.25
B0018,43,24.0,1.6164159719025777,37.232346556887364,2.3560703177076867,3206.157
B0018,44,24.0,1.6109028378249377,36.94850857727268,2.4644431530094417,3197.969
B0018,45,24.0,1.5954638693695657,37.002663545357386,2.4195167274486726,3181.625
B0018,46,24.0,1.726707440085764,36.71025442949399,2.3422406504312434,3302.36
B0018,47,24.0,1.7165673917429753,36.72807623650589,2.3755467142668496,3285.812
B0018,48,24.0,1.6958235570934848,36.72959308355185,2.4146291375325917,3260.016
B0018,49,24.0,1.6777783190792557,36.787462351640364,2.3844645496129964,3240.031
B0018,50,24.0,1.6606586897774192,36.75689163314213,2.398646371281655,3232.265
B0018,51,24.0,1.6664109274827466,37.350157630970955,2.4557130111721626,3232.031
B0018,52,24.0,1.6468336174407805,37.48126030855565,2.323665882820083,3209.5149999999994
B0018,53,24.0,1.6257639928779952,37.125443897626305,2.488054079510012,3196.125
B0018,54,24.0,1.6121577411874595,37.19112571388883,2.3306937114568003,3172.562
B0018,55,24.0,1.6057366823755344,37.17642722353301,2.389399831578687,3172.735
B0018,56,24.0,1.673645314879889,37.11936678632194,2.4864200723178747,3238.109
B0018,57,24.0,1.6404348572349936,37.2702464066457,2.4673631110639858,3191.063
B0018,58,24.0,1.6132653317422077,37.39550861947664,2.375173080957567,3165.828
B0018,59,24.0,1.5920964324686278,37.378956702246384,2.371626022111289,3140.407
B0018,60,24.0,1.5866011820698824,37.245718322158105,2.463955873060647,3131.922
B0018,61,24.0,1.5800766490336253,37.21755583353321,2.475545296633258,3121.109
B0018,62,24.0,1.5641732953289167,37.56150979821064,2.3791563087604626,3105.265
B0018,63,24.0,1.555618272193922,37.4174791317661,2.4776158338943337,3091.25
B0018,64,24.0,1.5402045278637397,37.55101533655474,2.4205549690097223,3076.703
B0018,65,24.0,1.5321613015959863,37.59895044072871,2.415388497112405,3062.328
B0018,66,24.0,1.5316232403693415,37.489239782169804,2.3974205597873093,3050.563
B0018,67,24.0,1.5222595950771978,37.37911114363861,2.497752653580319,3034.672
B0018,68,24.0,1.5065267126851283,37.559604168615785,2.3726090777895896,3031.25
B0018,69,24.0,1.5014219556532926,37.61805450748922,2.36844257542991,3011.343
B0018,70,24.0,1.4963534117486457,37.71101994346608,2.331968556073514,3003.0
B0018,71,24.0,1.5334262000312422,37.767989299214086,2.4057755306304176,3045.187
B0018,72,24.0,1.523845267514426,37.91919394450186,2.4720838848798987,3028.469
B0018,73,24.0,1.5011920994261239,37.99328509003338,2.342731326096539,3012.937
B0018,74,24.0,1.492417671450291,37.984838024989045,2.4198650452188226,2998.875
B0018,75,24.0,1.483323851940123,37.8288851383529,2.438879997223475,2983.547
B0018,76,24.0,1.4807376792294196,37.844837975501,2.430465824271706,2966.86
B0018,77,24.0,1.4735077809902477,37.8984610468502,2.4907267597860656,2954.797
B0018,78,24.0,1.46801928526661,38.27784043980244,2.3678328028644775,2945.735
B0018,79,24.0,1.4580923557119019,38.24434303919528,2.3532703553328904,2941.375
B0018,80,24.0,1.4478660988891399,38.06956259266949,2.362897904778893,2923.953
B0018,81,24.0,1.4527808777541982,37.81744565252647,2.420200016704328,2921.031
B0018,82,24.0,1.4425356364492432,37.902567770354786,2.472605886588914,2902.75
B0018,83,24.0,1.4392712877203313,38.16628336469349,2.483165462226557,2897.875
B0018,84,24.0,1.4286475681888218,38.36789486715962,2.4341986830086237,2892.094
B0018,85,24.0,1.4249026750004896,38.19823604401131,2.497859027600416,2886.921
B0018,86,24.0,1.4698115324524124,38.099982807571635,2.3747408457948316,2942.531
B0018,87,24.0,1.4525819651050202,38.214523782841354,2.3589340839760866,2912.469
B0018,88,24.0,1.442834198908794,37.939696536164234,2.4413266342198545,2895.594
B0018,89,24.0,1.428376058807949,38.06666733482501,2.311419659807122,2884.406
B0018,90,24.0,1.4154547844370715,37.63260475617888,2.4953159238201255,2873.766
B0018,91,24.0,1.454576670077708,38.18223603956323,2.4398479869382084,2893.375
B0018,92,24.0,1.4283179548274056,38.3907466519188,2.376538319699514,2884.9839999999967
B0018,93,24.0,1.4197026883204058,38.51622654624205,2.3722299202290382,2870.234
B0018,94,24.0,1.4155606630306516,38.56612180540248,2.361475505115684,2864.11
B0018,95,24.0,1.405680035419228,38.5606541602861,2.317937855025735,2846.64
B0018,96,24.0,1.4084461071166137,38.53842073636507,2.3372859753156225,2839.532
B0018,97,24.0,1.3968547782872414,38.548873480234754,2.3528810264952194,2832.703
B0018,98,24.0,1.3935670371440676,38.45838357496903,2.4646122144537173,2827.077999999994
B0018,99,24.0,1.3893644292809475,38.54382874673793,2.4684655225527004,2821.531
B0018,100,24.0,1.3785651415666713,38.650883957434026,2.4092923539400735,2805.156
B0018,101,24.0,1.384901110085747,38.45654834997334,2.477625480372779,2814.906
B0018,102,24.0,1.3703251814242443,38.6564130442344,2.335608852853518,2801.156
B0018,103,24.0,1.3733464385229082,38.655587491253975,2.441999086782534,2794.187
B0018,104,24.0,1.3679487285504814,38.6997087046862,2.4651687831472158,2785.391
B0018,105,24.0,1.3567141087089647,38.87481687744787,2.370892032033162,2779.5
B0018,106,24.0,1.4604310209194575,37.363974526077364,2.461879783248223,2899.234
B0018,107,24.0,1.4500998937104097,37.88258787662229,2.4247066368907255,2894.922
B0018,108,24.0,1.4381406901824496,38.158980736604235,2.4447222974031386,2888.25
B0018,109,24.0,1.4283681980964316,38.05243159675446,2.443569395327192,2873.906
B0018,110,24.0,1.4147874517552432,37.89096376444466,2.4666000274194886,2847.406
B0018,111,24.0,1.413889163393182,37.81203585126145,2.4272514813701016,2849.281
B0018,112,24.0,1.3989331662177225,37.9591954678784,2.4762628371779,2833.688
B0018,113,24.0,1.3953322584033976,38.521043498835155,2.3607989727330003,2826.453
B0018,114,24.0,1.390046129540245,38.878687997701746,2.377011586588198,2818.312
B0018,115,24.0,1.3860271454209647,38.65118899876309,2.4567563196678455,2812.7189999999973
B0018,116,24.0,1.388215260193751,38.434235278537344,2.3277314025979847,2803.5
B0018,117,24.0,1.3761826562394497,38.103875724329995,2.4537913827403948,2783.25
B0018,118,24.0,1.3647168898640165,38.12742842632319,2.3475608877759067,2776.391
B0018,119,24.0,1.3589854739373584,38.03962943213698,2.3558347560196564,2766.516
B0018,120,24.0,1.3462308764008801,37.85657903247749,2.3791102362944754,2751.516
B0018,121,24.0,1.4268427818454643,37.43017193410286,2.444740635238248,2848.859
B0018,122,24.0,1.4064481483279663,37.8264149292754,2.431867772331712,2840.016
B0018,123,24.0,1.3934907492075153,38.08307173716899,2.344037291947413,2817.375
B0018,124,24.0,1.3882493512249316,37.88279649093536,2.456436863057259,2809.234
B0018,125,24.0,1.3701878338420928,37.96027066990377,2.395547668334432,2791.187
B0018,126,24.0,1.3796951665608619,37.880513353762176,2.4536749172979215,2794.016
B0018,127,24.0,1.3686586323935683,38.43416278222213,2.3062728144586413,2774.719
B0018,128,24.0,1.3627371779096438,38.847489737859576,2.3471092023857154,2777.844
B0018,129,24.0,1.3634051133928073,38.80283421497622,2.4884289104730986,2781.125
B0018,130,24.0,1.3518646035305233,38.72699121838442,2.3992178234155577,2760.906
B0018,131,24.0,1.3547969729652622,38.67191958148309,2.2786338886500292,2753.25
B0018,132,24.0,1.341051440640485,38.371813640118894,2.3655846763383734,2742.843
