ML,NO.,Nucleophilic-HEA,Hydrophobic-BA,Acidic-CBEA,Cationic-ATAC,Aromatic-PEA,Amide-AAm,Glass (kPa)_max,feature_sum,max_monomer_fraction,min_monomer_fraction,hydrophilic_fraction,hydrophobic_aromatic_fraction,charge_balance,charge_magnitude,nucleophile_aromatic_product,hydrophobic_cationic_product,composition_entropy,predicted_glass_60s_kpa,predicted_high_strength_prob,dataset,sheet
,4,0.0,0.0,0.09019987158269828,0.13068486508832255,0.6793115071894001,0.09980375613957554,105.19462137296532,0.9999999999999964,0.6793115071894001,0.0,0.32068849281059636,0.6793115071894001,0.040484993505624275,0.22088473667102082,0.0,0.0,0.9756114481082028,152.7878426183945,0.9997816810176022,ML_ei&pred_20240213.xlsx,EI
,5,0.0,0.4309329430216968,0.0,0.17970950741575445,0.389357549562547,0.0,189.83722576079265,0.9999999999999982,0.4309329430216968,0.0,0.17970950741575445,0.8202904925842438,0.17970950741575445,0.17970950741575445,0.0,0.07744274691965052,1.0384807676189467,235.31973997522564,0.9756624032744513,ML_ei&pred_20240213.xlsx,EI
,6,0.0,0.7496097843652806,0.0,0.09990444682738794,0.15048576880732684,0.0,252.965322009908,0.9999999999999953,0.7496097843652806,0.0,0.09990444682738794,0.9000955531726074,0.09990444682738794,0.09990444682738794,0.0,0.07488935084341092,0.7311764749802387,199.97498416230695,0.9704446828030258,ML_ei&pred_20240213.xlsx,EI
,7,0.0,0.6199656655199758,0.0,0.14991526075534467,0.23011907372468274,0.0,260.38216560509557,1.000000000000003,0.6199656655199758,0.0,0.14991526075534467,0.8500847392446585,0.14991526075534467,0.14991526075534467,0.0,0.09294231440578797,0.9189735000588899,222.50490659312953,0.9777877712904595,ML_ei&pred_20240213.xlsx,EI
,8,0.0,0.6236185243788649,0.0,0.09925911223269186,0.2771223633884463,0.0,216.05095541401275,1.000000000000003,0.6236185243788649,0.0,0.09925911223269186,0.9007408877673112,0.09925911223269186,0.09925911223269186,0.0,0.061899821101707435,0.879403723325952,227.3280563715624,0.98328326261625,ML_ei&pred_20240213.xlsx,EI
,9,0.0,0.670098009545836,0.0,0.12023606117082955,0.06983834577647466,0.13982758350685942,167.64331210191082,0.9999999999999996,0.670098009545836,0.0,0.26006364467768894,0.7399363553223106,0.12023606117082955,0.12023606117082955,0.0,0.08056994526620426,0.9839259972873307,138.79512206453217,0.9077052635435666,ML_ei&pred_20240213.xlsx,EI
,10,0.14996299355778708,0.22960385468129363,0.20996598236824385,0.11023387722483045,0.30023329216784966,0.0,90.70063694267516,1.0000000000000047,0.30023329216784966,0.0,0.47016285315086137,0.5298371468491433,-0.0997321051434134,0.3201998595930743,0.045023883259200446,0.025310123127285537,1.5544125209432573,123.26036091585961,0.9097340751896984,ML_ei&pred_20240213.xlsx,EI
RFR-GP,1,0.0,0.5862277169858116,0.0,0.08070109448767526,0.33307118852651296,0.0,272.3849964614296,0.9999999999999998,0.5862277169858116,0.0,0.08070109448767526,0.9192989055123245,0.08070109448767526,0.08070109448767526,0.0,0.04730921837976613,0.8823762485291892,227.65274671242298,0.9856065716030629,ML_ei&pred_20240213.xlsx,PRED
,2,0.0,0.7996691118884616,0.0,0.10025176678241,0.10007912132912954,0.0,189.10120311394198,1.000000000000001,0.7996691118884616,0.0,0.10025176678241,0.8997482332175911,0.10025176678241,0.10025176678241,0.0,0.08016824130813897,0.6397195679063891,199.97498416230695,0.9568446073192265,ML_ei&pred_20240213.xlsx,PRED
,3,0.0,0.6800526006189997,0.0,0.09985284603006436,0.2200945533509406,0.0,321.18895966029726,1.0000000000000047,0.6800526006189997,0.0,0.09985284603006436,0.9001471539699404,0.09985284603006436,0.09985284603006436,0.0,0.06790518762195384,0.8254416463234214,226.0328634523865,0.9796047205581535,ML_ei&pred_20240213.xlsx,PRED
,4,0.0,0.6802357394406793,0.0,0.10983047191845287,0.20993378864086762,0.0,278.3297947629158,0.9999999999999998,0.6802357394406793,0.0,0.10983047191845287,0.8901695280815469,0.10983047191845287,0.10983047191845287,0.0,0.07471061227856755,0.832400022876513,221.80059156841958,0.9785098869502549,ML_ei&pred_20240213.xlsx,PRED
,5,0.0,0.5603442178578459,0.0,0.139825675254311,0.2998301068878433,0.0,165.03892427459306,1.0000000000000002,0.5603442178578459,0.0,0.139825675254311,0.8601743247456892,0.139825675254311,0.139825675254311,0.0,0.07835050863682207,0.9607980933092569,245.6258866656728,0.9817829328651327,ML_ei&pred_20240213.xlsx,PRED
,6,0.09019319805734387,0.6394575527072175,0.0,0.07022192728620198,0.20012732194923546,0.0,205.1238499646143,0.9999999999999988,0.6394575527072175,0.0,0.16041512534354585,0.8395848746564529,0.07022192728620198,0.07022192728620198,0.018050123185253213,0.0449039417688189,1.0113920501900688,218.85007700389662,0.9611010575953995,ML_ei&pred_20240213.xlsx,PRED
,7,0.0,0.65651189340022,0.0,0.06067586529899036,0.2828122413007896,0.0,303.86411889596604,1.0,0.65651189340022,0.0,0.06067586529899036,0.9393241347010095,0.06067586529899036,0.06067586529899036,0.0,0.03983442721113687,0.8034801969205936,215.25834694028543,0.983540804690843,ML_ei&pred_20240213.xlsx,PRED
,8,0.0,0.46987923926463593,0.0,0.0901977817902402,0.33003920200232817,0.10988377694279143,163.5102618542109,0.9999999999999957,0.46987923926463593,0.0,0.20008155873303163,0.7999184412669641,0.0901977817902402,0.0901977817902402,0.0,0.0423820650909557,1.1804063672203249,248.16884539541198,0.9773643378987235,ML_ei&pred_20240213.xlsx,PRED
,9,0.0,0.48425920995183225,0.0,0.09102000698981905,0.4247207830583444,0.0,197.76362349610758,0.9999999999999957,0.48425920995183225,0.0,0.09102000698981905,0.9089799930101766,0.09102000698981905,0.09102000698981905,0.0,0.044077276674700024,0.9329971102544579,259.75007684701814,0.9860625164933464,ML_ei&pred_20240213.xlsx,PRED
,10,0.12007216990540996,0.499946645104958,0.0,0.06998318899510875,0.30999799599452477,0.0,258.1740976645435,1.0000000000000013,0.499946645104958,0.0,0.19005535890051872,0.8099446410994828,0.06998318899510875,0.06998318899510875,0.037222132045391175,0.03498786055185084,1.1502891408850686,234.29737551094337,0.9495934997084718,ML_ei&pred_20240213.xlsx,PRED
GP-GP,1,0.0,0.6698724083478642,0.0,0.09992410157279753,0.16034664571542787,0.06985684436391423,193.97027600849256,1.0000000000000038,0.6698724083478642,0.0,0.16978094593671178,0.8302190540632921,0.09992410157279753,0.09992410157279753,0.0,0.06693639857256649,0.9779679027386269,235.15947957163314,0.971411709890486,ML_ei&pred_20240213.xlsx,PRED
,2,0.0,0.6696058409186365,0.0,0.10017596063123838,0.17015598826332723,0.06006221018679824,169.6815286624204,1.0000000000000002,0.6696058409186365,0.0,0.16023817081803662,0.8397618291819637,0.10017596063123838,0.10017596063123838,0.0,0.0670784083583126,0.9693141917657666,233.86244051491246,0.9742376326466504,ML_ei&pred_20240213.xlsx,PRED
,3,0.0,0.6802319727129349,0.0,0.0999317619993385,0.16994452648896496,0.04989173879876124,134.80537862703468,0.9999999999999996,0.6802319727129349,0.0,0.14982350079809975,0.8501764992018999,0.0999317619993385,0.0999317619993385,0.0,0.06797677960148953,0.9430378464395656,233.86244051491246,0.9753107209809392,ML_ei&pred_20240213.xlsx,PRED
,4,0.0,0.6703221377604839,0.0,0.09988757091972418,0.2297902913197883,0.0,216.61712668082095,0.9999999999999964,0.6703221377604839,0.0,0.09988757091972418,0.9001124290802722,0.09988757091972418,0.09988757091972418,0.0,0.06695685007461145,0.8361657055290285,226.0328634523865,0.9804017254241816,ML_ei&pred_20240213.xlsx,PRED
,5,0.0,0.6866802313494658,0.0,0.10116700465156638,0.21215276399897148,0.0,216.1641896673744,1.0000000000000036,0.6866802313494658,0.0,0.10116700465156638,0.8988329953484373,0.10116700465156638,0.10116700465156638,0.0,0.06946938215907007,0.8188177480979592,226.0328634523865,0.9788718460464022,ML_ei&pred_20240213.xlsx,PRED
,6,0.0,0.6805383235345969,0.0,0.10992958475014866,0.14978719904546114,0.05974489266979317,164.41613588110403,0.9999999999999999,0.6805383235345969,0.0,0.16967447741994185,0.830325522580058,0.10992958475014866,0.10992958475014866,0.0,0.07481129531272056,0.9573532346336593,203.57228934086595,0.9708609717508054,ML_ei&pred_20240213.xlsx,PRED
,7,0.0,0.6921834555062866,0.0,0.10968910475579655,0.16839063220806516,0.029736807529850716,248.54918612880397,0.999999999999999,0.6921834555062866,0.0,0.13942591228564727,0.8605740877143517,0.10968910475579655,0.10968910475579655,0.0,0.0759249835612583,0.9016002712638058,229.63016863094555,0.9762259226982726,ML_ei&pred_20240213.xlsx,PRED
,8,0.0,0.6868704766183894,0.0,0.1109566680907599,0.2021728552908541,0.0,228.619957537155,1.0000000000000033,0.6868704766183894,0.0,0.1109566680907599,0.8890433319092435,0.1109566680907599,0.1109566680907599,0.0,0.07621285949548869,0.8251462613739938,221.80059156841958,0.9777229321418016,ML_ei&pred_20240213.xlsx,PRED
,9,0.0,0.633532357801899,0.0,0.11884343999261548,0.2476242022054837,0.0,206.53927813163483,0.9999999999999982,0.633532357801899,0.0,0.11884343999261548,0.8811565600073827,0.11884343999261548,0.11884343999261548,0.0,0.07529116474781018,0.887947123224548,222.50490659312953,0.98103296774073,ML_ei&pred_20240213.xlsx,PRED
,10,0.0,0.729439933008693,0.0,0.11007404150995177,0.1400028008912618,0.020483224590092084,199.34890304317057,0.9999999999999988,0.729439933008693,0.0,0.13055726610004387,0.8694427338999549,0.11007404150995177,0.11007404150995177,0.0,0.08029240146501532,0.8279124180429547,195.74271227834004,0.9718542655905887,ML_ei&pred_20240213.xlsx,PRED
old-SM-GP,1,0.0,0.5881002724572348,0.0,0.09387710903197888,0.3180226185107864,0.0,353.2908704883227,1.0,0.5881002724572348,0.0,0.09387710903197888,0.9061228909680212,0.09387710903197888,0.09387710903197888,0.0,0.05520915339920432,0.8986263476028086,230.85832905707593,0.9849159272818777,ML_ei&pred_20240213.xlsx,PRED
,2,0.0,0.6236185243788649,0.0,0.09925911223269186,0.2771223633884463,0.0,216.05095541401275,1.000000000000003,0.6236185243788649,0.0,0.09925911223269186,0.9007408877673112,0.09925911223269186,0.09925911223269186,0.0,0.061899821101707435,0.879403723325952,227.3280563715624,0.98328326261625,ML_ei&pred_20240213.xlsx,PRED
,3,0.0,0.7799311208741685,0.0,0.10026676420724634,0.11980211491858285,0.0,247.0205237084218,0.9999999999999977,0.7799311208741685,0.0,0.10026676420724634,0.8997332357927513,0.10026676420724634,0.10026676420724634,0.0,0.0782011697945836,0.6786670992380116,199.97498416230695,0.9632684726279238,ML_ei&pred_20240213.xlsx,PRED
,4,0.0,0.5698486315050519,0.0,0.06012094390784448,0.3700304245871038,0.0,308.9030431705591,1.0000000000000002,0.5698486315050519,0.0,0.06012094390784448,0.9398790560921557,0.06012094390784448,0.06012094390784448,0.0,0.03425983761067717,0.8573711140022099,240.52116664383198,0.9865220380019016,ML_ei&pred_20240213.xlsx,PRED
,5,0.0,0.6199656655199758,0.0,0.14991526075534467,0.23011907372468274,0.0,260.38216560509557,1.000000000000003,0.6199656655199758,0.0,0.14991526075534467,0.8500847392446585,0.14991526075534467,0.14991526075534467,0.0,0.09294231440578797,0.9189735000588899,222.50490659312953,0.9777877712904595,ML_ei&pred_20240213.xlsx,PRED
,6,0.0,0.7496097843652806,0.0,0.09990444682738794,0.15048576880732684,0.0,252.965322009908,0.9999999999999953,0.7496097843652806,0.0,0.09990444682738794,0.9000955531726074,0.09990444682738794,0.09990444682738794,0.0,0.07488935084341092,0.7311764749802387,199.97498416230695,0.9704446828030258,ML_ei&pred_20240213.xlsx,PRED
,7,0.0,0.6598139129682237,0.0,0.11010760323534784,0.23007848379642823,0.0,269.10120311394195,0.9999999999999998,0.6598139129682237,0.0,0.11010760323534784,0.8898923967646519,0.11010760323534784,0.11010760323534784,0.0,0.0726505285382675,0.8553414101474831,221.80059156841958,0.9801951125336719,ML_ei&pred_20240213.xlsx,PRED
,8,0.12004796406587426,0.6293367656982021,0.0,0.07029235349628758,0.18032291673964032,0.0,173.7579617834395,1.0000000000000042,0.6293367656982021,0.0,0.19034031756216185,0.8096596824378424,0.07029235349628758,0.07029235349628758,0.021647399029013976,0.04423756240266833,1.0414511068054886,225.03320397133072,0.9421166311046106,ML_ei&pred_20240213.xlsx,PRED
,9,0.03907273745472384,0.5346089048230481,0.0,0.05942050861521831,0.27780921421484706,0.08908863489216619,195.78202406227885,1.0000000000000036,0.5346089048230481,0.0,0.18758188096210832,0.8124181190378952,0.05942050861521831,0.05942050861521831,0.010854766489519852,0.031766733034810354,1.2004715216137056,247.22384449622373,0.9769018099269341,ML_ei&pred_20240213.xlsx,PRED
,10,0.0,0.6899042454375599,0.0,0.08013419921814893,0.03017761242531342,0.19978394291897283,120.14154281670206,0.9999999999999951,0.6899042454375599,0.0,0.27991814213712174,0.7200818578628734,0.08013419921814893,0.08013419921814893,0.0,0.05528492424534014,0.8857543295021058,137.74907623274788,0.7767708263757626,ML_ei&pred_20240213.xlsx,PRED
SM-ETR,1,0.019871410746196794,0.589470441151411,0.05035837280150482,0.050220577493968466,0.09996258375221385,0.19011661405470479,102.19391365888181,0.9999999999999998,0.589470441151411,0.019871410746196794,0.3105669750963749,0.6894330249036249,-0.0001377953075363536,0.10057895029547329,0.0019863975609913393,0.029603545970248214,1.2359714159139208,150.3566646685951,0.9229296269136033,ML_ei&pred_20240213.xlsx,PRED
,2,0.08954504738520104,0.5701671577137912,0.03062429370020851,0.0498653878422161,0.15991220400448017,0.09988590935409802,84.13305024769993,0.999999999999995,0.5701671577137912,0.03062429370020851,0.2699206382817237,0.7300793617182714,0.01924109414200759,0.08048968154242461,0.014319345885053113,0.028431606454292196,1.315930608836967,195.34546597145862,0.9564412791794584,ML_ei&pred_20240213.xlsx,PRED
,3,0.0793836888694998,0.5835438893985819,0.07002319449924065,0.06932849173218752,0.07877168339682292,0.1189490521036631,95.96602972399151,0.9999999999999959,0.5835438893985819,0.06932849173218752,0.3376844272045911,0.6623155727954049,-0.0006947027670531208,0.13935168623142818,0.006253186806500133,0.04045621771153814,1.340074962720745,100.08218861000374,0.9351579332085961,ML_ei&pred_20240213.xlsx,PRED
,4,0.020238536735142823,0.6092446188459986,0.03076161661059641,0.07987539447533869,0.08036285436252012,0.17951697897039842,134.12597310686482,0.999999999999995,0.6092446188459986,0.020238536735142823,0.31039252679147633,0.6896074732085187,0.049113777864742275,0.1106370110859351,0.0016264265801567961,0.0486636542623015,1.2007291144489416,129.3781293915281,0.915812949164384,ML_ei&pred_20240213.xlsx,PRED
,5,0.01011255171544404,0.7193314128847218,0.020744961584032034,0.09996396975865462,0.09024891799467935,0.05959818606247083,171.15357395612173,1.0000000000000027,0.7193314128847218,0.01011255171544404,0.19041966912060151,0.8095803308794012,0.07921900817462259,0.12070893134268666,0.0009126468504840632,0.07190722360405863,0.979175945516987,199.88367931672929,0.966873567673052,ML_ei&pred_20240213.xlsx,PRED
,6,0.06887181360860153,0.7223007604181749,0.030024938159594575,0.06983061215783835,0.08917849073531789,0.019793384920473236,133.55980184005662,1.0000000000000007,0.7223007604181749,0.019793384920473236,0.1885207488465077,0.8114792511534928,0.03980567399824378,0.09985555031743293,0.006141884391819213,0.050438704262073294,1.0035600115545251,191.31283440950395,0.9615663899611752,ML_ei&pred_20240213.xlsx,PRED
,7,0.010289737411595199,0.5995618726228988,0.029523298739557433,0.06032131289233435,0.050057051839546396,0.25024672649406826,146.46850672328378,1.0000000000000004,0.5995618726228988,0.010289737411595199,0.35038107553755526,0.6496189244624453,0.030798014152776915,0.08984461163189178,0.0005150739190275408,0.03616635931679979,1.1237553574355934,89.37074561246924,0.7828528776807239,ML_ei&pred_20240213.xlsx,PRED
,8,0.009847701872140355,0.6528973325652931,0.02961347967694518,0.060113542928981835,0.009590328420616284,0.23793761453602416,176.02264685067232,1.0000000000000009,0.6528973325652931,0.009590328420616284,0.3375123390140915,0.6624876609859094,0.030500063252036656,0.08972702260592702,9.444269514214383e-05,0.03924797182938148,0.9832749657859206,95.58857676862432,0.6980266300923724,ML_ei&pred_20240213.xlsx,PRED
,9,0.17005614873220806,0.5899004163406562,0.010304479893391581,0.03973672982768094,0.04015561214212441,0.1498466130639411,115.04600141542817,1.0000000000000022,0.5899004163406562,0.010304479893391581,0.3699439715172217,0.6300560284827805,0.029432249934289362,0.050041209721072524,0.006828708750873968,0.02344071346936516,1.2014714907649724,73.4742043505871,0.7021633704560633,ML_ei&pred_20240213.xlsx,PRED
,10,0.11984733797646936,0.580155385346596,0.04047078757740332,0.16975265789731636,0.07980927902961407,0.009964552172604856,171.380042462845,1.000000000000004,0.580155385346596,0.009964552172604856,0.34003533562379384,0.6599646643762102,0.12928187031991303,0.2102234454747197,0.009564929637520507,0.09848291865602647,1.248660860938664,107.12244952071606,0.9215419307552475,ML_ei&pred_20240213.xlsx,PRED
SM-GBM,1,0.1104747490792623,0.5888247985830962,0.03023633637415718,0.08008133529070774,0.18014439007144087,0.010238390601335702,141.54281670205236,0.9999999999999999,0.5888247985830962,0.010238390601335702,0.2310308113454629,0.7689691886545371,0.04984499891655056,0.11031767166486492,0.01990140629117918,0.04715387612281638,1.2188753787436089,174.75502528491998,0.9636779706660311,ML_ei&pred_20240213.xlsx,PRED
,2,0.08982283256502514,0.579292111529773,0.03083776524513135,0.10005188662743054,0.12008474216573424,0.07991066186690277,192.7246992215145,0.9999999999999971,0.579292111529773,0.03083776524513135,0.30062314630448983,0.6993768536955073,0.0692141213822992,0.1308896518725619,0.010786351689166961,0.0579592686669417,1.326788700509765,172.40116809075104,0.9533273895220454,ML_ei&pred_20240213.xlsx,PRED
,3,0.010972957447198872,0.585991646863022,0.07041509822760118,0.12097938198984741,0.1511248883310362,0.060516027141294546,250.87048832271762,1.0,0.585991646863022,0.010972957447198872,0.262883464805942,0.7371165351940582,0.050564283762246226,0.1913944802174486,0.0016582869688691417,0.0708929072887013,1.2603682810963934,155.2948087499111,0.9798000180851338,ML_ei&pred_20240213.xlsx,PRED
,4,0.02976827747699041,0.6188375830090551,0.031476067055885286,0.09979645003273162,0.22012162242533798,0.0,224.0339702760085,1.0000000000000004,0.6188375830090551,0.0,0.16104079456560733,0.8389592054343931,0.06832038297684634,0.1312725170886169,0.006552641535042776,0.061757793931139573,1.0736274915094728,219.912394196992,0.9840044555129598,ML_ei&pred_20240213.xlsx,PRED
,5,0.06946658277069218,0.6107117276269584,0.059802954835411905,0.0499025110321438,0.14014367622417273,0.06997254751062079,164.24628450106158,0.9999999999999998,0.6107117276269584,0.0499025110321438,0.24914459614886866,0.750855403851131,-0.009900443803268107,0.1097054658675557,0.00973530228421558,0.03047604872536389,1.2659576371053949,143.0791526699957,0.9698931151740517,ML_ei&pred_20240213.xlsx,PRED
,6,0.05052879400465998,0.565148691763067,0.0205524784129122,0.0604511984177732,0.24261091989772018,0.06070791750386701,173.3050247699929,0.9999999999999997,0.565148691763067,0.0205524784129122,0.1922403883392124,0.8077596116607872,0.039898720004861,0.0810036768306854,0.012258837194792966,0.034163915701314114,1.236506591061404,251.91054960311044,0.981479436509728,ML_ei&pred_20240213.xlsx,PRED
,7,0.13100512743817244,0.534961886171871,0.03018561369260337,0.10113012317166006,0.16218379029180882,0.04053345923388451,144.60014154281671,1.0000000000000002,0.534961886171871,0.03018561369260337,0.30285432353632036,0.6971456764636799,0.0709445094790567,0.13131573686426343,0.02124690811558425,0.05410076144070491,1.363258221332955,196.16825555956524,0.9470678794340466,ML_ei&pred_20240213.xlsx,PRED
,8,0.05004781404957459,0.54968931973543,0.02013587322310775,0.08995521273401551,0.26988930938040046,0.020282470877471488,183.43949044585986,0.9999999999999998,0.54968931973543,0.02013587322310775,0.18042137088416932,0.8195786291158305,0.06981933951090775,0.11009108595712326,0.013507369969838388,0.04944741969441688,1.2066516925738853,240.94231788725008,0.9841020752993997,ML_ei&pred_20240213.xlsx,PRED
,9,0.0804710252131081,0.5441322771286901,0.04135511631794169,0.15150811610767745,0.13190329862969777,0.050630166602884503,249.2285916489738,0.9999999999999996,0.5441322771286901,0.04135511631794169,0.3239644242416117,0.6760355757583878,0.11015299978973575,0.19286323242561915,0.010614393669722536,0.0824404562211485,1.3698018510719074,125.5948009850319,0.959593315701302,ML_ei&pred_20240213.xlsx,PRED
,10,0.029717581777783213,0.5492055253073844,0.030660534146412084,0.07018177549934941,0.32023458326907134,0.0,42.1797593772116,1.0000000000000004,0.5492055253073844,0.0,0.1305598914235447,0.8694401085764558,0.03952124135293733,0.10084230964576149,0.009516597416372955,0.03854421888012512,1.0915631693840553,246.85298516290058,0.9876578780416767,ML_ei&pred_20240213.xlsx,PRED
RFR-RFR,1,0.06884542092530306,0.32659784674289927,0.029678038914051935,0.33709696774407394,0.22780497069414712,0.009976754979524381,115.3857041755131,0.9999999999999997,0.33709696774407394,0.009976754979524381,0.44559718256295333,0.5544028174370463,0.307418928830022,0.3667750066581259,0.015683329096314886,0.11009514380877512,1.4035882056587363,115.6048935938741,0.8224628905165341,ML_ei&pred (1&2&3rounds)_20240408.xlsx,EI
,2,0.0705569241329276,0.28289794171587374,0.019934387044717033,0.040593946600422585,0.38380140523527995,0.20221539527078194,182.9865534324133,1.0000000000000029,0.38380140523527995,0.019934387044717033,0.33330065304884915,0.6666993469511537,0.020659559555705552,0.06052833364513962,0.02707984663129665,0.011483943939383639,1.443159638621031,100.61530062492724,0.9665697593144545,ML_ei&pred (1&2&3rounds)_20240408.xlsx,EI
,3,0.019795136119078297,0.45561467165176217,0.0693951389729064,0.049429891497451035,0.16830769773315357,0.2374574640256487,149.58244869072894,1.0000000000000002,0.45561467165176217,0.019795136119078297,0.3760776306150845,0.6239223693849157,-0.019965247475455368,0.11882503047035745,0.0033316737865164607,0.022520983784393385,1.4109189124227148,132.60631105769707,0.9110922137451675,ML_ei&pred (1&2&3rounds)_20240408.xlsx,EI
,4,0.07000394945633134,0.3797019603386503,0.03986354608559462,0.05035568111607122,0.13997395371555724,0.32010090928779855,87.98301486199576,1.000000000000003,0.3797019603386503,0.03986354608559462,0.48032408594579573,0.5196759140542075,0.0104921350304766,0.09021922720166584,0.009798729581106731,0.019120150833960195,1.4726571102603834,123.13691889637857,0.6502114345700024,ML_ei&pred (1&2&3rounds)_20240408.xlsx,EI
,5,0.09135703872266165,0.42406318890205646,0.060534257477514106,0.2320105921667729,0.14137585140767983,0.05065907132331367,123.14225053078556,0.9999999999999987,0.42406318890205646,0.05065907132331367,0.4345609596902623,0.5654390403097362,0.17147633468925877,0.292544849644287,0.012915679131500666,0.0983871515732962,1.518815883764018,131.0749969361249,0.9125646806276635,ML_ei&pred (1&2&3rounds)_20240408.xlsx,EI
,6,0.09943975697769035,0.08119328219560237,0.1790867092533545,0.06978178038710518,0.14936616968528024,0.4211323015009711,37.310686482661005,1.0000000000000038,0.4211323015009711,0.06978178038710518,0.7694405481191211,0.23055945188088262,-0.1093049288662493,0.24886848964045966,0.014852935614192727,0.005665811787081782,1.575388309014226,81.03685820916105,0.7211175338882501,ML_ei&pred (1&2&3rounds)_20240408.xlsx,EI
,7,0.227224803109542,0.09873085979990148,0.2572130615716996,0.07912182520738337,0.14841845038052473,0.18929099993094667,65.84571832979476,0.9999999999999977,0.2572130615716996,0.07912182520738337,0.7528506898195717,0.2471493101804262,-0.17809123636431623,0.33633488677908296,0.03372435316553806,0.0078117658316624785,1.7134828974713168,71.01057677578378,0.47837154257883596,ML_ei&pred (1&2&3rounds)_20240408.xlsx,EI
,8,0.02050118733233578,0.319769269353473,0.04003455579891344,0.04053218574791113,0.059931601695884,0.5192312000714863,37.14083510261854,1.0000000000000036,0.5192312000714863,0.02050118733233578,0.6202991289506466,0.379700871049357,0.0004976299489976854,0.08056674154682457,0.0012286689934942507,0.012960947421908793,1.2120322979509122,76.76980789816172,0.37943640646415855,ML_ei&pred (1&2&3rounds)_20240408.xlsx,EI
,9,0.12129440786166334,0.34304732594513415,0.04073460810304279,0.040604246190731726,0.4543194118994327,0.0,93.36164189667375,1.0000000000000049,0.4543194118994327,0.0,0.20263326215543787,0.7973667378445668,-0.00013036191231106248,0.08133885429377452,0.05510640404640082,0.013929178077748417,1.2418036370993137,225.06647021552348,0.9842109012266963,ML_ei&pred (1&2&3rounds)_20240408.xlsx,EI
,10,0.1793287325198463,0.2501117032747501,0.12054717063892714,0.15981108323826002,0.2699873548489832,0.020213955479231358,123.14225053078556,0.999999999999998,0.2699873548489832,0.020213955479231358,0.4799009418762648,0.5200990581237332,0.03926391259933287,0.28035825387718716,0.04841649014145413,0.03997062223090407,1.635276794220147,110.30004396551206,0.8146436442476525,ML_ei&pred (1&2&3rounds)_20240408.xlsx,EI
RFR-GP,1,0.0,0.2527142641696688,0.03983828851648235,0.11149497883067107,0.3333308161401877,0.26262165234298546,121.27388535031847,0.9999999999999953,0.3333308161401877,0.0,0.41395491969013887,0.5860450803098565,0.07165669031418873,0.1513332673471534,0.0,0.02817637153380584,1.4379380298549236,128.63370194220545,0.9340768863537596,ML_ei&pred (1&2&3rounds)_20240408.xlsx,EI
,2,0.0,0.5052813906643826,0.0,0.07068748451055998,0.15105430447562626,0.27297682034942733,138.20240622788393,0.9999999999999962,0.5052813906643826,0.0,0.34366430485998734,0.6563356951400089,0.07068748451055998,0.07068748451055998,0.0,0.03571707047606275,1.1721453947022844,115.75678991711466,0.8081861836593547,ML_ei&pred (1&2&3rounds)_20240408.xlsx,EI
,3,0.0,0.1394755208280519,0.45021998254641005,0.10996599804341498,0.30033849858212264,0.0,125.35031847133757,0.9999999999999996,0.45021998254641005,0.0,0.560185980589825,0.4398140194101745,-0.34025398450299504,0.560185980589825,0.0,0.01533756485048184,1.2380521167550733,141.70186227444,0.986813367363079,ML_ei&pred (1&2&3rounds)_20240408.xlsx,EI
,4,0.0,0.5862277169858116,0.0,0.08070109448767526,0.33307118852651296,0.0,272.3849964614296,0.9999999999999998,0.5862277169858116,0.0,0.08070109448767526,0.9192989055123245,0.08070109448767526,0.08070109448767526,0.0,0.04730921837976613,0.8823762485291892,227.65274671242298,0.9856065716030629,ML_ei&pred (1&2&3rounds)_20240408.xlsx,EI
,5,0.22026767528275587,0.31950915131503504,0.0,0.13017463865850953,0.3300485347437033,0.0,104.45859872611464,1.0000000000000038,0.3300485347437033,0.0,0.3504423139412654,0.6495576860587384,0.13017463865850953,0.13017463865850953,0.07269902347847541,0.04159198832052173,1.3290699416366947,80.62298673253115,0.6721195131838639,ML_ei&pred (1&2&3rounds)_20240408.xlsx,EI
,6,0.0,0.6694037395676202,0.1801772670242751,0.08059419584412708,0.06982479756398181,0.0,110.85633404104742,1.0000000000000042,0.6694037395676202,0.0,0.2607714628684022,0.7392285371316021,-0.09958307118014803,0.2607714628684022,0.0,0.05395005608550382,0.966287505836084,114.16880273310831,0.9539570728159045,ML_ei&pred (1&2&3rounds)_20240408.xlsx,EI
,7,0.09019319805734387,0.6394575527072175,0.0,0.07022192728620198,0.20012732194923546,0.0,205.1238499646143,0.9999999999999988,0.6394575527072175,0.0,0.16041512534354585,0.8395848746564529,0.07022192728620198,0.07022192728620198,0.018050123185253213,0.0449039417688189,1.0113920501900688,218.85007700389662,0.9611010575953995,ML_ei&pred (1&2&3rounds)_20240408.xlsx,EI
,8,0.12007216990540996,0.499946645104958,0.0,0.06998318899510875,0.30999799599452477,0.0,258.1740976645435,1.0000000000000013,0.499946645104958,0.0,0.19005535890051872,0.8099446410994828,0.06998318899510875,0.06998318899510875,0.037222132045391175,0.03498786055185084,1.1502891408850686,234.29737551094337,0.9495934997084718,ML_ei&pred (1&2&3rounds)_20240408.xlsx,EI
