hour,generator_id,bus,carrier,dispatch_mw,available_mw
52,7,Bus8,onshore wind,70.53712619297436,70.53712619297436
53,7,Bus8,onshore wind,176.51622879361258,176.51622879361258
54,7,Bus8,onshore wind,84.69235628133545,84.69235628133545
55,7,Bus8,onshore wind,25.0,25.0
56,7,Bus8,onshore wind,137.71457102563494,137.71457102563494
57,7,Bus8,onshore wind,233.10427582632303,233.10427582632303
58,7,Bus8,onshore wind,99.2586025674119,99.2586025674119
59,7,Bus8,onshore wind,133.7347415598156,133.7347415598156
60,7,Bus8,onshore wind,89.46517373087529,89.46517373087529
61,7,Bus8,onshore wind,75.45367891059865,75.45367891059865
62,7,Bus8,onshore wind,122.94987227054536,122.94987227054536
63,7,Bus8,onshore wind,60.73054699191205,60.73054699191205
64,7,Bus8,onshore wind,88.55205640812396,88.55205640812396
65,7,Bus8,onshore wind,92.8968357588665,92.8968357588665
66,7,Bus8,onshore wind,46.6914288963907,46.6914288963907
67,7,Bus8,onshore wind,134.56233777873413,134.56233777873413
68,7,Bus8,onshore wind,82.5468013132065,82.5468013132065
69,7,Bus8,onshore wind,61.1691998207828,61.1691998207828
70,7,Bus8,onshore wind,134.597517461688,134.597517461688
71,7,Bus8,onshore wind,72.61880633066205,72.61880633066205
72,7,Bus8,onshore wind,129.45518975104025,129.45518975104025
73,7,Bus8,onshore wind,138.5904013221094,138.5904013221094
74,7,Bus8,onshore wind,204.58896873290155,204.58896873290155
75,7,Bus8,onshore wind,185.27029085407153,185.27029085407153
76,7,Bus8,onshore wind,171.2644493325234,171.2644493325234
77,7,Bus8,onshore wind,223.87553441586493,223.87553441586493
78,7,Bus8,onshore wind,262.2233045002903,262.2233045002903
79,7,Bus8,onshore wind,229.36357439786184,229.36357439786184
80,7,Bus8,onshore wind,209.58721353275794,209.58721353275794
81,7,Bus8,onshore wind,149.73895753477345,149.73895753477345
82,7,Bus8,onshore wind,166.8593943312992,166.8593943312992
83,7,Bus8,onshore wind,208.05311744797555,208.05311744797555
84,7,Bus8,onshore wind,194.3806612371688,194.3806612371688
85,7,Bus8,onshore wind,215.3574115028716,215.3574115028716
86,7,Bus8,onshore wind,225.6993624185288,225.6993624185288
87,7,Bus8,onshore wind,245.8651528661999,245.8651528661999
88,7,Bus8,onshore wind,210.8007977068225,210.8007977068225
89,7,Bus8,onshore wind,232.1418819171099,232.1418819171099
90,7,Bus8,onshore wind,203.2245673512493,203.2245673512493
91,7,Bus8,onshore wind,92.28123768844284,92.28123768844284
92,7,Bus8,onshore wind,134.2134293345835,134.2134293345835
93,7,Bus8,onshore wind,163.39658947198248,163.39658947198248
94,7,Bus8,onshore wind,99.07128944197125,99.07128944197125
95,7,Bus8,onshore wind,178.29149727680786,178.29149727680786
96,7,Bus8,onshore wind,213.61017872798516,213.61017872798516
97,7,Bus8,onshore wind,187.0805441540515,187.0805441540515
98,7,Bus8,onshore wind,105.0794502055403,105.0794502055403
99,7,Bus8,onshore wind,180.67126796917324,180.67126796917324
100,7,Bus8,onshore wind,104.9433217564514,104.9433217564514
101,7,Bus8,onshore wind,73.2172369721747,73.2172369721747
102,7,Bus8,onshore wind,53.31774185977745,53.31774185977745
103,7,Bus8,onshore wind,64.27301134333204,64.27301134333204
104,7,Bus8,onshore wind,56.9923499826202,56.9923499826202
105,7,Bus8,onshore wind,83.5904842410605,83.5904842410605
106,7,Bus8,onshore wind,83.46074187153515,83.46074187153515
107,7,Bus8,onshore wind,77.63240921773246,77.63240921773246
108,7,Bus8,onshore wind,103.01447887436869,103.01447887436869
109,7,Bus8,onshore wind,145.94338370347995,145.94338370347995
110,7,Bus8,onshore wind,140.56977828626094,140.56977828626094
111,7,Bus8,onshore wind,26.8146447777607,26.8146447777607
112,7,Bus8,onshore wind,25.0,25.0
113,7,Bus8,onshore wind,166.82442608813554,166.82442608813554
114,7,Bus8,onshore wind,62.415288916848795,62.415288916848795
115,7,Bus8,onshore wind,130.60670725392683,130.60670725392683
116,7,Bus8,onshore wind,94.60943336063255,94.60943336063255
117,7,Bus8,onshore wind,74.21574997545655,74.21574997545655
118,7,Bus8,onshore wind,202.2639933321801,202.2639933321801
119,7,Bus8,onshore wind,223.45523128563866,223.45523128563866
120,7,Bus8,onshore wind,166.17610777324654,166.17610777324654
121,7,Bus8,onshore wind,73.93635342704411,73.93635342704411
122,7,Bus8,onshore wind,183.4539166044232,183.4539166044232
123,7,Bus8,onshore wind,236.26032078224137,236.26032078224137
124,7,Bus8,onshore wind,147.12136768903156,147.12136768903156
125,7,Bus8,onshore wind,233.0252164786584,233.0252164786584
126,7,Bus8,onshore wind,224.21237373109827,224.21237373109827
127,7,Bus8,onshore wind,253.36812470407077,253.36812470407077
128,7,Bus8,onshore wind,228.12627260715914,228.12627260715914
129,7,Bus8,onshore wind,169.606538726741,169.606538726741
130,7,Bus8,onshore wind,272.6581957993922,272.6581957993922
131,7,Bus8,onshore wind,198.05244011054705,198.05244011054705
132,7,Bus8,onshore wind,196.49752104507834,196.49752104507834
133,7,Bus8,onshore wind,142.0011860498747,142.0011860498747
134,7,Bus8,onshore wind,156.42824938323287,156.42824938323287
135,7,Bus8,onshore wind,123.63364047120345,123.63364047120345
136,7,Bus8,onshore wind,148.10382983670846,148.10382983670846
137,7,Bus8,onshore wind,231.06129626394394,231.06129626394394
138,7,Bus8,onshore wind,65.7078277215815,65.7078277215815
139,7,Bus8,onshore wind,42.8066791920141,42.8066791920141
140,7,Bus8,onshore wind,186.82453786893774,186.82453786893774
141,7,Bus8,onshore wind,93.4115244984263,93.4115244984263
142,7,Bus8,onshore wind,62.07840651296725,62.07840651296725
143,7,Bus8,onshore wind,140.4129246287295,140.4129246287295
144,7,Bus8,onshore wind,52.4147000644398,52.4147000644398
145,7,Bus8,onshore wind,169.79524680786838,169.79524680786838
146,7,Bus8,onshore wind,109.80679814930761,109.80679814930761
147,7,Bus8,onshore wind,50.605557134612496,50.605557134612496
148,7,Bus8,onshore wind,183.6525982017162,183.6525982017162
149,7,Bus8,onshore wind,47.965168618239105,47.965168618239105
150,7,Bus8,onshore wind,119.4413824030088,119.4413824030088
151,7,Bus8,onshore wind,102.91655166642545,102.91655166642545
152,7,Bus8,onshore wind,160.0569651594397,160.0569651594397
153,7,Bus8,onshore wind,181.307458185301,181.307458185301
154,7,Bus8,onshore wind,114.15135097876865,114.15135097876865
155,7,Bus8,onshore wind,85.0460702888099,85.0460702888099
156,7,Bus8,onshore wind,156.49815610668486,156.49815610668486
157,7,Bus8,onshore wind,110.76937757783125,110.76937757783125
158,7,Bus8,onshore wind,256.6009322082102,256.6009322082102
159,7,Bus8,onshore wind,173.90067009415625,173.90067009415625
160,7,Bus8,onshore wind,159.56418416747024,159.56418416747024
161,7,Bus8,onshore wind,197.1914996744703,197.1914996744703
162,7,Bus8,onshore wind,129.87031932136324,129.87031932136324
163,7,Bus8,onshore wind,156.84746811758123,156.84746811758123
164,7,Bus8,onshore wind,272.39738321607456,272.39738321607456
165,7,Bus8,onshore wind,185.07039382312635,185.07039382312635
166,7,Bus8,onshore wind,169.57267832107308,169.57267832107308
167,7,Bus8,onshore wind,251.12818930347953,251.12818930347953
0,8,Bus9,onshore wind,187.69245898326994,187.69245898326994
1,8,Bus9,onshore wind,153.83048312119556,153.83048312119556
2,8,Bus9,onshore wind,157.88681460582725,157.88681460582725
3,8,Bus9,onshore wind,61.39383898362155,61.39383898362155
4,8,Bus9,onshore wind,25.0,25.0
5,8,Bus9,onshore wind,160.21564369619335,160.21564369619335
6,8,Bus9,onshore wind,64.09957329655624,64.09957329655624
7,8,Bus9,onshore wind,64.3536702326573,64.3536702326573
8,8,Bus9,onshore wind,141.61940054666735,141.61940054666735
9,8,Bus9,onshore wind,103.02628848419396,103.02628848419396
10,8,Bus9,onshore wind,99.70487817085655,99.70487817085655
11,8,Bus9,onshore wind,188.5085820446023,188.5085820446023
12,8,Bus9,onshore wind,53.00711730618345,53.00711730618345
13,8,Bus9,onshore wind,137.9648625309087,137.9648625309087
14,8,Bus9,onshore wind,102.13415344616999,102.13415344616999
15,8,Bus9,onshore wind,121.57025795181055,121.57025795181055
16,8,Bus9,onshore wind,194.36749172943547,194.36749172943547
17,8,Bus9,onshore wind,153.8639463217242,153.8639463217242
18,8,Bus9,onshore wind,166.4017125384927,166.4017125384927
19,8,Bus9,onshore wind,204.3646862306548,204.3646862306548
20,8,Bus9,onshore wind,143.72738049012528,143.72738049012528
21,8,Bus9,onshore wind,130.9795219688122,130.9795219688122
22,8,Bus9,onshore wind,131.14594841117741,131.14594841117741
23,8,Bus9,onshore wind,94.76024270196109,94.76024270196109
24,8,Bus9,onshore wind,304.6062626319809,304.6062626319809
25,8,Bus9,onshore wind,154.18241490812045,154.18241490812045
26,8,Bus9,onshore wind,204.48556507561423,204.48556507561423
27,8,Bus9,onshore wind,206.4311997185446,206.4311997185446
28,8,Bus9,onshore wind,238.7772405511274,238.7772405511274
29,8,Bus9,onshore wind,265.6693584656396,265.6693584656396
30,8,Bus9,onshore wind,267.68895818175804,267.68895818175804
31,8,Bus9,onshore wind,193.60630188516936,193.60630188516936
32,8,Bus9,onshore wind,210.8541495326128,210.8541495326128
33,8,Bus9,onshore wind,228.22471601784605,228.22471601784605
34,8,Bus9,onshore wind,195.09768693831555,195.09768693831555
35,8,Bus9,onshore wind,280.03546330275066,280.03546330275066
36,8,Bus9,onshore wind,215.2300660635672,215.2300660635672
37,8,Bus9,onshore wind,217.5186930839185,217.5186930839185
38,8,Bus9,onshore wind,203.31665216032553,203.31665216032553
39,8,Bus9,onshore wind,217.78804163679055,217.78804163679055
40,8,Bus9,onshore wind,156.9011462428885,156.9011462428885
41,8,Bus9,onshore wind,71.79279217000395,71.79279217000395
42,8,Bus9,onshore wind,145.70525363725656,145.70525363725656
43,8,Bus9,onshore wind,82.78833622507085,82.78833622507085
44,8,Bus9,onshore wind,79.3438356526152,79.3438356526152
45,8,Bus9,onshore wind,126.51112470560375,126.51112470560375
46,8,Bus9,onshore wind,151.7190969523418,151.7190969523418
47,8,Bus9,onshore wind,84.84132133390106,84.84132133390106
48,8,Bus9,onshore wind,94.68922365693939,94.68922365693939
49,8,Bus9,onshore wind,161.42759196976525,161.42759196976525
50,8,Bus9,onshore wind,87.08946913774945,87.08946913774945
51,8,Bus9,onshore wind,205.56522259484365,205.56522259484365
52,8,Bus9,onshore wind,105.87039333792625,105.87039333792625
53,8,Bus9,onshore wind,25.0,25.0
54,8,Bus9,onshore wind,124.31529733036716,124.31529733036716
55,8,Bus9,onshore wind,112.4409360376997,112.4409360376997
56,8,Bus9,onshore wind,165.88534799456926,165.88534799456926
57,8,Bus9,onshore wind,144.17018282945864,144.17018282945864
58,8,Bus9,onshore wind,113.5944133659745,113.5944133659745
59,8,Bus9,onshore wind,69.97489086682135,69.97489086682135
60,8,Bus9,onshore wind,131.83645639535305,131.83645639535305
61,8,Bus9,onshore wind,111.033760494681,111.033760494681
62,8,Bus9,onshore wind,135.72530160671624,135.72530160671624
63,8,Bus9,onshore wind,205.0386109225837,205.0386109225837
64,8,Bus9,onshore wind,269.3841955784321,269.3841955784321
65,8,Bus9,onshore wind,215.0905144532184,215.0905144532184
66,8,Bus9,onshore wind,144.00540594649743,144.00540594649743
67,8,Bus9,onshore wind,233.25611172808263,233.25611172808263
68,8,Bus9,onshore wind,276.70440845987144,276.70440845987144
69,8,Bus9,onshore wind,190.7188062648417,190.7188062648417
70,8,Bus9,onshore wind,217.23247165616368,217.23247165616368
71,8,Bus9,onshore wind,225.72176902928183,225.72176902928183
72,8,Bus9,onshore wind,185.10129617326965,185.10129617326965
73,8,Bus9,onshore wind,254.43840317236877,254.43840317236877
74,8,Bus9,onshore wind,212.02694850543318,212.02694850543318
75,8,Bus9,onshore wind,233.5620523268555,233.5620523268555
76,8,Bus9,onshore wind,161.30707875060074,161.30707875060074
77,8,Bus9,onshore wind,175.64628060305733,175.64628060305733
78,8,Bus9,onshore wind,224.40154461638346,224.40154461638346
79,8,Bus9,onshore wind,159.538680163445,159.538680163445
80,8,Bus9,onshore wind,253.7893419505193,253.7893419505193
81,8,Bus9,onshore wind,136.32587419285474,136.32587419285474
82,8,Bus9,onshore wind,156.26586129981104,156.26586129981104
83,8,Bus9,onshore wind,180.49742405928805,180.49742405928805
84,8,Bus9,onshore wind,52.15053861574295,52.15053861574295
85,8,Bus9,onshore wind,25.0,25.0
86,8,Bus9,onshore wind,27.2446894456849,27.2446894456849
87,8,Bus9,onshore wind,158.35620180625932,158.35620180625932
88,8,Bus9,onshore wind,60.57178846316685,60.57178846316685
89,8,Bus9,onshore wind,210.4102183794325,210.4102183794325
90,8,Bus9,onshore wind,50.14934303099525,50.14934303099525
91,8,Bus9,onshore wind,85.07022384716075,85.07022384716075
92,8,Bus9,onshore wind,152.10550528251235,152.10550528251235
93,8,Bus9,onshore wind,176.15746338224446,176.15746338224446
94,8,Bus9,onshore wind,181.456992684499,181.456992684499
95,8,Bus9,onshore wind,142.94813293833823,142.94813293833823
96,8,Bus9,onshore wind,139.40619738126225,139.40619738126225
97,8,Bus9,onshore wind,124.89965992891275,124.89965992891275
98,8,Bus9,onshore wind,142.49876829405065,142.49876829405065
99,8,Bus9,onshore wind,85.37819280737435,85.37819280737435
100,8,Bus9,onshore wind,82.22214013912615,82.22214013912615
101,8,Bus9,onshore wind,133.76534771565736,133.76534771565736
102,8,Bus9,onshore wind,136.59001481955835,136.59001481955835
103,8,Bus9,onshore wind,133.71380610370645,133.71380610370645
104,8,Bus9,onshore wind,202.32642453745865,202.32642453745865
105,8,Bus9,onshore wind,226.0083888424653,226.0083888424653
106,8,Bus9,onshore wind,192.76108009979725,192.76108009979725
107,8,Bus9,onshore wind,271.44811013245914,271.44811013245914
108,8,Bus9,onshore wind,148.6426089951346,148.6426089951346
109,8,Bus9,onshore wind,202.93977502783562,202.93977502783562
110,8,Bus9,onshore wind,182.2616549514294,182.2616549514294
111,8,Bus9,onshore wind,128.71642050243065,128.71642050243065
112,8,Bus9,onshore wind,220.2210756657484,220.2210756657484
113,8,Bus9,onshore wind,218.89870910612905,218.89870910612905
114,8,Bus9,onshore wind,299.5943983039647,299.5943983039647
115,8,Bus9,onshore wind,252.72723091655936,252.72723091655936
116,8,Bus9,onshore wind,165.6327837947855,165.6327837947855
117,8,Bus9,onshore wind,303.6911874085023,303.6911874085023
118,8,Bus9,onshore wind,264.8040056078922,264.8040056078922
119,8,Bus9,onshore wind,224.4078338025336,224.4078338025336
120,8,Bus9,onshore wind,174.5052454609477,174.5052454609477
121,8,Bus9,onshore wind,127.57402380159874,127.57402380159874
122,8,Bus9,onshore wind,146.07468525057334,146.07468525057334
123,8,Bus9,onshore wind,207.92952134924968,207.92952134924968
124,8,Bus9,onshore wind,236.4495291926714,236.4495291926714
125,8,Bus9,onshore wind,208.28638498548835,208.28638498548835
126,8,Bus9,onshore wind,96.01244145213435,96.01244145213435
127,8,Bus9,onshore wind,54.4726460282315,54.4726460282315
128,8,Bus9,onshore wind,108.39042957351171,108.39042957351171
129,8,Bus9,onshore wind,25.0,25.0
130,8,Bus9,onshore wind,102.7703548026276,102.7703548026276
131,8,Bus9,onshore wind,73.9381747222289,73.9381747222289
132,8,Bus9,onshore wind,54.27544377757635,54.27544377757635
133,8,Bus9,onshore wind,25.0,25.0
134,8,Bus9,onshore wind,100.73436457575174,100.73436457575174
135,8,Bus9,onshore wind,49.69447612294825,49.69447612294825
136,8,Bus9,onshore wind,25.0,25.0
137,8,Bus9,onshore wind,25.0,25.0
138,8,Bus9,onshore wind,88.4696472961833,88.4696472961833
139,8,Bus9,onshore wind,185.8536474840648,185.8536474840648
140,8,Bus9,onshore wind,188.89238071624408,188.89238071624408
141,8,Bus9,onshore wind,92.56148700684764,92.56148700684764
142,8,Bus9,onshore wind,95.6743815674062,95.6743815674062
143,8,Bus9,onshore wind,160.1397908213972,160.1397908213972
144,8,Bus9,onshore wind,97.99853714188085,97.99853714188085
145,8,Bus9,onshore wind,174.2712055311397,174.2712055311397
146,8,Bus9,onshore wind,208.54186487690174,208.54186487690174
147,8,Bus9,onshore wind,242.18325233053713,242.18325233053713
148,8,Bus9,onshore wind,185.7305303614695,185.7305303614695
149,8,Bus9,onshore wind,189.53525439972722,189.53525439972722
150,8,Bus9,onshore wind,163.6765655890847,163.6765655890847
151,8,Bus9,onshore wind,172.78686446753156,172.78686446753156
152,8,Bus9,onshore wind,207.9123713836894,207.9123713836894
153,8,Bus9,onshore wind,241.1448574060513,241.1448574060513
154,8,Bus9,onshore wind,270.35087989417633,270.35087989417633
155,8,Bus9,onshore wind,184.71972780636213,184.71972780636213
156,8,Bus9,onshore wind,298.02741070534944,298.02741070534944
157,8,Bus9,onshore wind,206.6919751073401,206.6919751073401
158,8,Bus9,onshore wind,214.44692181586257,214.44692181586257
159,8,Bus9,onshore wind,171.94078444007036,171.94078444007036
160,8,Bus9,onshore wind,80.5348606095708,80.5348606095708
161,8,Bus9,onshore wind,237.2248501992126,237.2248501992126
162,8,Bus9,onshore wind,220.16790635605946,220.16790635605946
163,8,Bus9,onshore wind,158.8090981655916,158.8090981655916
164,8,Bus9,onshore wind,165.25764957123926,165.25764957123926
165,8,Bus9,onshore wind,176.4685154762906,176.4685154762906
166,8,Bus9,onshore wind,61.292521352600296,61.292521352600296
167,8,Bus9,onshore wind,101.9546173828054,101.9546173828054
0,9,Bus10,onshore wind,133.38919047321565,133.38919047321565
1,9,Bus10,onshore wind,39.0231183115952,39.0231183115952
2,9,Bus10,onshore wind,125.5681471694795,125.5681471694795
3,9,Bus10,onshore wind,53.09794294893625,53.09794294893625
4,9,Bus10,onshore wind,154.94254326439625,154.94254326439625
5,9,Bus10,onshore wind,140.94845873619525,140.94845873619525
6,9,Bus10,onshore wind,73.24776555264765,73.24776555264765
7,9,Bus10,onshore wind,223.42462441923274,223.42462441923274
8,9,Bus10,onshore wind,139.29804350102435,139.29804350102435
9,9,Bus10,onshore wind,145.76658135702564,145.76658135702564
10,9,Bus10,onshore wind,205.73911020909625,205.73911020909625
11,9,Bus10,onshore wind,261.5406223625065,261.5406223625065
12,9,Bus10,onshore wind,160.49257693543962,160.49257693543962
13,9,Bus10,onshore wind,220.15718453834447,220.15718453834447
14,9,Bus10,onshore wind,242.78727344220374,242.78727344220374
15,9,Bus10,onshore wind,258.662115439271,258.662115439271
16,9,Bus10,onshore wind,233.81628861616986,233.81628861616986
17,9,Bus10,onshore wind,205.93486301838635,205.93486301838635
18,9,Bus10,onshore wind,180.5194605732691,180.5194605732691
19,9,Bus10,onshore wind,222.19352223059678,222.19352223059678
20,9,Bus10,onshore wind,158.7320842807577,158.7320842807577
21,9,Bus10,onshore wind,59.31497087279495,59.31497087279495
22,9,Bus10,onshore wind,219.00195948994823,219.00195948994823
23,9,Bus10,onshore wind,233.0957629423966,233.0957629423966
24,9,Bus10,onshore wind,59.620699120981456,59.620699120981456
25,9,Bus10,onshore wind,116.5213729786839,116.5213729786839
26,9,Bus10,onshore wind,186.8217249668225,186.8217249668225
27,9,Bus10,onshore wind,247.46232627174464,247.46232627174464
28,9,Bus10,onshore wind,134.47313372522223,134.47313372522223
29,9,Bus10,onshore wind,86.25370306900194,86.25370306900194
30,9,Bus10,onshore wind,103.3476214954881,103.3476214954881
31,9,Bus10,onshore wind,171.92276001396027,171.92276001396027
32,9,Bus10,onshore wind,62.6256703298181,62.6256703298181
33,9,Bus10,onshore wind,47.95427916661875,47.95427916661875
34,9,Bus10,onshore wind,58.17023281269215,58.17023281269215
35,9,Bus10,onshore wind,30.564777951352198,30.564777951352198
36,9,Bus10,onshore wind,81.91094089695714,81.91094089695714
37,9,Bus10,onshore wind,156.2354526784233,156.2354526784233
38,9,Bus10,onshore wind,92.07502601296926,92.07502601296926
39,9,Bus10,onshore wind,65.89756068998575,65.89756068998575
40,9,Bus10,onshore wind,68.13484230852484,68.13484230852484
41,9,Bus10,onshore wind,25.0,25.0
42,9,Bus10,onshore wind,139.73414093622773,139.73414093622773
43,9,Bus10,onshore wind,100.03930596165155,100.03930596165155
44,9,Bus10,onshore wind,104.3011236261791,104.3011236261791
45,9,Bus10,onshore wind,283.20352966973235,283.20352966973235
46,9,Bus10,onshore wind,149.30680357772243,149.30680357772243
47,9,Bus10,onshore wind,107.95396595791605,107.95396595791605
48,9,Bus10,onshore wind,135.50074292158308,135.50074292158308
49,9,Bus10,onshore wind,225.36186953656988,225.36186953656988
50,9,Bus10,onshore wind,184.3185207146108,184.3185207146108
51,9,Bus10,onshore wind,116.80873766268469,116.80873766268469
52,9,Bus10,onshore wind,243.87634930825055,243.87634930825055
53,9,Bus10,onshore wind,172.6167920130892,172.6167920130892
54,9,Bus10,onshore wind,306.5314909942861,306.5314909942861
55,9,Bus10,onshore wind,272.29043845366493,272.29043845366493
56,9,Bus10,onshore wind,199.79964264114454,199.79964264114454
57,9,Bus10,onshore wind,288.4628670537625,288.4628670537625
58,9,Bus10,onshore wind,228.36896482916185,228.36896482916185
59,9,Bus10,onshore wind,266.4840891368951,266.4840891368951
60,9,Bus10,onshore wind,245.2819007559106,245.2819007559106
61,9,Bus10,onshore wind,174.32122064107014,174.32122064107014
62,9,Bus10,onshore wind,178.54890170326215,178.54890170326215
63,9,Bus10,onshore wind,254.93898313690912,254.93898313690912
64,9,Bus10,onshore wind,178.20862972493052,178.20862972493052
65,9,Bus10,onshore wind,165.25533889207395,165.25533889207395
66,9,Bus10,onshore wind,127.37088684286275,127.37088684286275
67,9,Bus10,onshore wind,185.428197330074,185.428197330074
68,9,Bus10,onshore wind,256.17362006790444,256.17362006790444
69,9,Bus10,onshore wind,88.4009690003776,88.4009690003776
70,9,Bus10,onshore wind,131.90470476915962,131.90470476915962
71,9,Bus10,onshore wind,190.65731764909384,190.65731764909384
72,9,Bus10,onshore wind,106.09391683267309,106.09391683267309
73,9,Bus10,onshore wind,123.6268016436876,123.6268016436876
74,9,Bus10,onshore wind,39.928277405980104,39.928277405980104
75,9,Bus10,onshore wind,107.7905181239732,107.7905181239732
76,9,Bus10,onshore wind,71.78347314942026,71.78347314942026
77,9,Bus10,onshore wind,126.7493544637295,126.7493544637295
78,9,Bus10,onshore wind,134.7941123602204,134.7941123602204
79,9,Bus10,onshore wind,204.5508061906679,204.5508061906679
80,9,Bus10,onshore wind,105.3959178322585,105.3959178322585
81,9,Bus10,onshore wind,95.70920162988075,95.70920162988075
82,9,Bus10,onshore wind,93.7392846616908,93.7392846616908
83,9,Bus10,onshore wind,72.4539920512232,72.4539920512232
84,9,Bus10,onshore wind,114.48256717105714,114.48256717105714
85,9,Bus10,onshore wind,91.41987693075549,91.41987693075549
86,9,Bus10,onshore wind,124.23494605623605,124.23494605623605
87,9,Bus10,onshore wind,192.08658578917914,192.08658578917914
88,9,Bus10,onshore wind,86.81226762089304,86.81226762089304
89,9,Bus10,onshore wind,205.35673978200688,205.35673978200688
90,9,Bus10,onshore wind,225.47899148480093,225.47899148480093
91,9,Bus10,onshore wind,164.7626936323558,164.7626936323558
92,9,Bus10,onshore wind,75.1490751356459,75.1490751356459
93,9,Bus10,onshore wind,160.7201630326915,160.7201630326915
94,9,Bus10,onshore wind,264.9010639529327,264.9010639529327
95,9,Bus10,onshore wind,206.71653887215425,206.71653887215425
96,9,Bus10,onshore wind,164.3954442223309,164.3954442223309
97,9,Bus10,onshore wind,194.1674781509844,194.1674781509844
98,9,Bus10,onshore wind,264.9138852162703,264.9138852162703
99,9,Bus10,onshore wind,252.0486193337254,252.0486193337254
100,9,Bus10,onshore wind,212.90544238298605,212.90544238298605
101,9,Bus10,onshore wind,204.9588152846699,204.9588152846699
102,9,Bus10,onshore wind,200.50308410368226,200.50308410368226
103,9,Bus10,onshore wind,169.17694934981046,169.17694934981046
104,9,Bus10,onshore wind,289.79658481264335,289.79658481264335
105,9,Bus10,onshore wind,185.3077263298353,185.3077263298353
106,9,Bus10,onshore wind,253.51513140642717,253.51513140642717
107,9,Bus10,onshore wind,258.99214762699626,258.99214762699626
108,9,Bus10,onshore wind,222.36669114891455,222.36669114891455
109,9,Bus10,onshore wind,139.8873974545636,139.8873974545636
110,9,Bus10,onshore wind,170.4129275944864,170.4129275944864
111,9,Bus10,onshore wind,137.76953418738856,137.76953418738856
112,9,Bus10,onshore wind,82.79624835662145,82.79624835662145
113,9,Bus10,onshore wind,133.69908983939365,133.69908983939365
114,9,Bus10,onshore wind,48.7640476579835,48.7640476579835
115,9,Bus10,onshore wind,158.29079642661338,158.29079642661338
116,9,Bus10,onshore wind,68.02177272844264,68.02177272844264
117,9,Bus10,onshore wind,94.98448366329445,94.98448366329445
118,9,Bus10,onshore wind,94.2358201130709,94.2358201130709
119,9,Bus10,onshore wind,63.851920527772094,63.851920527772094
120,9,Bus10,onshore wind,104.5124373829532,104.5124373829532
121,9,Bus10,onshore wind,51.504586915308394,51.504586915308394
122,9,Bus10,onshore wind,120.57647324632835,120.57647324632835
123,9,Bus10,onshore wind,25.0,25.0
124,9,Bus10,onshore wind,91.72709960201774,91.72709960201774
125,9,Bus10,onshore wind,188.7994312434861,188.7994312434861
126,9,Bus10,onshore wind,49.59575694274325,49.59575694274325
127,9,Bus10,onshore wind,74.62348876725675,74.62348876725675
128,9,Bus10,onshore wind,144.04245709914116,144.04245709914116
129,9,Bus10,onshore wind,137.8780325797847,137.8780325797847
130,9,Bus10,onshore wind,157.459341320988,157.459341320988
131,9,Bus10,onshore wind,175.64377875274263,175.64377875274263
132,9,Bus10,onshore wind,194.1503063143983,194.1503063143983
133,9,Bus10,onshore wind,228.8483974030369,228.8483974030369
134,9,Bus10,onshore wind,204.27535352811498,204.27535352811498
135,9,Bus10,onshore wind,181.37881707067106,181.37881707067106
136,9,Bus10,onshore wind,235.74561366035985,235.74561366035985
137,9,Bus10,onshore wind,304.6080901511788,304.6080901511788
138,9,Bus10,onshore wind,209.1317270018967,209.1317270018967
139,9,Bus10,onshore wind,171.6997112742503,171.6997112742503
140,9,Bus10,onshore wind,278.85090625027584,278.85090625027584
141,9,Bus10,onshore wind,218.88702828485322,218.88702828485322
142,9,Bus10,onshore wind,115.98848337670795,115.98848337670795
143,9,Bus10,onshore wind,265.02200222348307,265.02200222348307
144,9,Bus10,onshore wind,192.27110796218716,192.27110796218716
145,9,Bus10,onshore wind,209.33677839287404,209.33677839287404
146,9,Bus10,onshore wind,223.844676637015,223.844676637015
147,9,Bus10,onshore wind,208.85875674449974,208.85875674449974
148,9,Bus10,onshore wind,225.77922875291327,225.77922875291327
149,9,Bus10,onshore wind,158.5940059196521,158.5940059196521
150,9,Bus10,onshore wind,195.39878949458443,195.39878949458443
151,9,Bus10,onshore wind,145.69501599505287,145.69501599505287
152,9,Bus10,onshore wind,184.34567561739183,184.34567561739183
153,9,Bus10,onshore wind,166.964987049366,166.964987049366
154,9,Bus10,onshore wind,78.52818069754375,78.52818069754375
155,9,Bus10,onshore wind,169.26109426715368,169.26109426715368
156,9,Bus10,onshore wind,78.61776400223559,78.61776400223559
157,9,Bus10,onshore wind,137.28064876284935,137.28064876284935
158,9,Bus10,onshore wind,107.9048373655762,107.9048373655762
159,9,Bus10,onshore wind,175.47912657669605,175.47912657669605
160,9,Bus10,onshore wind,67.92784362931785,67.92784362931785
161,9,Bus10,onshore wind,58.7692543614353,58.7692543614353
162,9,Bus10,onshore wind,74.0656070737531,74.0656070737531
163,9,Bus10,onshore wind,60.37372685345595,60.37372685345595
164,9,Bus10,onshore wind,117.70935957893249,117.70935957893249
165,9,Bus10,onshore wind,25.0,25.0
166,9,Bus10,onshore wind,34.203473291571456,34.203473291571456
167,9,Bus10,onshore wind,40.28581041316455,40.28581041316455
0,10,Bus11,onshore wind,265.9862734032509,265.9862734032509
1,10,Bus11,onshore wind,307.816349973504,307.816349973504
