hour,Bus1,Bus2,Bus3,Bus4,Bus5,Bus6,Bus7,Bus8,Bus9,Bus10,Bus11,Bus12,Bus13,Bus14,Bus15,Bus16,Bus17,Bus18,Bus19,Bus20
102,0.0,0.0,0.0,0.0,0.0,7980.19226139456,6928.730305243207,4681.244117905025,1832.3019662209517,6548.511808038704,8900.528797561923,8317.711972390794,8363.220715482628,0.0,5481.183445587731,8757.52976646246,6259.692848692593,6581.8662055196055,6130.017044239296,6969.550346973157
103,0.0,0.0,0.0,0.0,0.0,1842.6019892552886,7933.27740463352,8648.312021919899,8725.240737393622,7497.933744278664,8898.353169227177,9523.637599068215,9552.701693708339,0.0,7738.544593902263,10027.22143249064,7167.240987702992,7536.12395752454,7018.7644149291145,7980.015652544158
104,0.0,0.0,0.0,0.0,0.0,2306.125511351932,8307.019340674833,9055.739710843758,1551.6274472799487,7851.166353069009,10671.055389128029,9972.302453816985,6148.694844490714,9482.60237744181,9335.424998538068,10499.610454095404,7504.894442409397,7891.155732473882,7349.423040268671,8355.959458300893
105,0.0,0.0,0.0,0.0,0.0,8950.620723329032,7771.296107298322,0.0,8561.294655280519,0.0,9982.874458982378,6526.20931205802,9881.735186660406,7999.572628747549,8733.37944404265,9822.486081202724,7020.90058709831,7382.251721214522,6875.455602236353,7817.080055788228
106,0.0,0.0,0.0,0.0,0.0,7754.970518163746,6733.183548146612,0.0,7335.672370873046,6363.69580402976,7349.358161524668,8082.964546670716,5290.442834814698,0.0,7566.748967025618,8510.369540769634,6083.028065527878,6396.108853821408,5957.012048931462,6772.85154232482
107,0.0,0.0,0.0,0.0,0.0,0.0,5975.533177662164,6514.114253407251,1640.0385037692768,0.0,7676.0680219176065,5930.469520124696,7598.299645963309,7482.828219755964,5255.409279731681,7552.741608987122,5398.536333710597,5676.387757833972,5286.700248639668,6010.737537324754
108,0.0,0.0,0.0,0.0,0.0,4158.60784594844,6060.9186095501045,6607.195563870693,4691.1291642177985,2387.5169084893078,7785.752691681096,0.0,7706.873069889705,7589.751652408898,1781.3244235510583,7660.664046206974,5475.676957435987,5757.498648838295,5362.242827112772,6096.626010425044
109,0.0,0.0,0.0,0.0,0.0,7950.959302078456,4034.809686291509,7525.555144683346,3131.5696468253263,6524.523366031924,7559.015710446867,8287.242614294217,0.0,8644.680491520641,4973.383073119656,8725.449272285516,6236.762405367013,6557.755580022424,6107.561628004756,6944.019560862873
110,0.0,0.0,0.0,0.0,0.0,9022.684781314028,1639.8140961697218,8539.939558881157,0.0,7403.976733302505,6783.089073767774,9404.29638414865,9005.210457000165,8723.55247064232,8803.694429127438,9901.569781472544,7077.427905443598,7441.68838293239,6930.811900587977,7880.017647249948
111,0.0,0.0,0.0,0.0,0.0,2071.217066429327,8110.068599391402,8841.03759257764,1556.3657996419397,7665.02340940146,10418.05582538865,9735.86959143457,6034.591235339037,9066.784415500551,9114.091834588964,10250.675670472598,7326.961243620629,7704.0646824405885,7175.175905836351,8157.848398008963
112,0.0,0.0,0.0,0.0,0.0,4055.594680782452,7481.608182457527,0.0,8242.158227019903,7071.050158911095,9610.746290651115,8981.423610163096,3301.6248114232376,8321.784292977536,8407.82827045965,9456.336655115492,6759.184897268921,7107.066069780828,6619.161614946852,7525.685458489464
113,0.0,0.0,0.0,0.0,0.0,7349.380845987448,6381.033955624079,0.0,5279.863821956929,6030.870645128025,8196.967406463229,7660.220587423134,0.0,7990.614315866895,3904.77283919792,8065.272040520566,5764.881999961549,6061.588472712389,5645.456697635496,6418.627289593463
114,0.0,0.0,0.0,0.0,0.0,6443.712664363059,2767.084752041519,6098.9514786577065,4026.560113251726,2945.4756736214586,5414.2596707641715,6716.247456129909,7114.038694791534,0.0,2236.3844813580727,7071.384199311151,5054.4724692002055,5314.615642635954,4949.764011553202,5627.656372762474
115,0.0,0.0,0.0,0.0,0.0,6523.850754635421,5664.27486330098,0.0,6240.082148932189,4180.498316236736,3318.15193807612,6799.77496161716,7202.513383968357,7093.056725047811,0.0,4401.283296713396,5117.333088863787,5380.711567503604,5011.322410545524,5697.645470339166
116,0.0,0.0,0.0,0.0,0.0,2598.820978098085,6474.648221847891,7058.215060273202,7132.834787297596,0.0,7475.200375699796,7772.601423254939,8232.958604549345,0.0,7276.207071171766,8183.59526669668,5849.456882660239,6150.5162485195615,5728.279526964222,6512.79307652676
117,0.0,0.0,0.0,0.0,0.0,8456.061176852423,164.1248446372083,8003.632300895272,8088.247016145011,6939.007814886767,0.0,8813.707613315464,9335.72763887337,5596.934164639351,8250.8233945168,9279.75229639035,6632.96621723248,6974.351177098728,6495.557681235253,7385.153412188469
118,0.0,0.0,0.0,0.0,0.0,1452.0695350759706,6634.882055427097,8213.548553986531,8300.382512114234,7121.001497993506,9678.63856068322,8580.26210857668,9086.173212163423,0.0,6617.318527379446,9523.13814402048,6806.933156599072,7157.271832596034,6665.920721280274,7578.848433962185
119,0.0,0.0,0.0,0.0,0.0,7867.124872125514,6830.560559339583,2543.3646853283863,7524.9277342970545,3259.1904375565364,8774.421616019104,7253.351403564896,8685.52551490748,6568.929715879105,0.0,7405.649772791011,6171.002362944308,6488.611005143492,6043.163870698616,6870.802242128159
120,0.0,0.0,0.0,0.0,0.0,6550.624416860193,0.0,6200.143078119372,6265.691234423857,3089.5460022776565,7306.092303857307,5743.638879233016,7232.072254605419,0.0,2443.3619821669563,7188.710051146543,5138.334450293698,5402.793825276731,5031.888707747225,5721.028414099947
121,0.0,0.0,0.0,0.0,0.0,0.0,4893.9713504039455,5335.070123718332,5391.472694749153,0.0,6286.712142014071,3501.2290854984403,0.0,6128.448431074925,4309.6550929190535,6185.707610086092,4421.410000710756,4648.970767072484,4329.816065909344,4922.803777984146
122,0.0,0.0,0.0,0.0,0.0,1470.084683910879,0.0,5417.754517787003,5475.031231481641,4697.097458344872,6384.145347593814,2434.5333257148995,0.0,5032.191699209608,5585.081128240477,6281.575419461664,4489.934237198793,4721.021803329613,4396.92075423329,4999.098754069277
123,0.0,0.0,0.0,0.0,0.0,6646.595556278197,3648.6043256822422,0.0,0.0,5454.168027267451,7413.131565838133,6927.711215874077,3160.3533376881214,7226.511010484726,5123.77481464313,7294.02958263708,5213.614573305518,5481.94845946974,5105.609327641742,5804.84540323014
124,0.0,0.0,0.0,0.0,0.0,7600.439129631071,1810.8889643106877,7193.789028563603,7269.842048909192,2311.2942527286586,8476.979643041353,7921.897301871805,5965.030004215657,8263.57743445327,0.0,6826.5438281055485,5961.813062679377,6268.655167173325,5838.308136225263,6637.890596862844
125,0.0,0.0,0.0,0.0,0.0,7756.453862042144,6734.471448155372,2460.54930492574,7419.070592495514,2155.7772915097794,8650.987182356705,8084.510628109907,8563.341629757073,6405.515266007431,0.0,6988.005440277883,6084.1916060496615,6397.332279351093,5958.151485546421,6774.147029889998
126,0.0,0.0,0.0,0.0,0.0,6892.322270301518,4415.66568512545,0.0,6592.5262212715625,5655.810323044805,7687.197355590501,3750.002578776228,0.0,6357.984161477696,6725.038128392595,7563.692134864636,5406.363532744211,5684.617806503848,5294.365299408849,6019.452351143765
127,0.0,0.0,0.0,0.0,0.0,0.0,4829.471938321223,5264.757311941956,5320.416533163191,3011.0744961520822,0.0,5797.62161204365,6141.004296706549,6047.679400673676,0.0,4675.635308962049,4363.138644954051,4587.700305969113,4272.751859627379,4857.924372947913
128,0.0,0.0,0.0,0.0,0.0,0.0,4059.9267347734553,4425.852191674023,0.0,3837.13566428139,5215.31265136669,4873.808002499426,3113.2567528743357,5084.02069537,0.0,640.4231806892344,3667.900643880698,3856.679852623156,3591.9164098061246,4083.8454574589928
129,0.0,0.0,0.0,0.0,0.0,618.1669262752785,0.0,4548.886334175012,4596.977339283604,3943.804092342079,0.0,5009.294856179275,0.0,4187.6294724348445,4689.378069106284,5274.172627952616,3769.864512296285,3963.891589034276,3691.76799460308,4197.372164227521
130,0.0,0.0,0.0,0.0,0.0,928.4122928375518,4994.77351549874,5444.957693730153,5502.522000470021,2269.7793217024346,5043.539562805501,5996.0606978461465,0.0,6254.677382225846,5613.124470567908,6313.115940682174,4512.4787195349145,4744.726603228867,0.0,4092.5282075268588
131,0.0,0.0,0.0,0.0,0.0,6696.904200733428,0.0,6338.596381458835,4190.880535160046,5495.451086806663,7469.242186243391,3900.360084796308,7393.569220243753,7281.209084107528,0.0,4806.468591985738,5253.076863386835,5523.441791452136,5144.254116875084,5848.782769515778
132,0.0,0.0,0.0,0.0,0.0,6108.15678626203,5924.762801674417,0.0,6527.05023813769,5599.63766192968,3299.456348730211,7112.482131361168,0.0,6101.160492841392,6658.246056842162,7488.5706773186275,5352.668339793236,5628.159033777213,5241.7824561385205,5959.66805186454
133,0.0,0.0,0.0,0.0,0.0,5944.5380047333765,0.0,5626.484410829839,0.0,3355.351128317275,6630.107391683898,6195.9603619452455,0.0,5022.216874316026,5800.2576156036175,6523.585750705005,4662.917987205001,4902.908666757379,4566.32097266988,5191.699091500896
134,0.0,0.0,0.0,0.0,0.0,4639.836423866215,1222.9515072245244,4391.588932040923,0.0,0.0,0.0,2511.3213960883522,4671.671607685824,3843.6116442530983,4527.222558129164,5091.795318027124,3639.505156045357,3826.822908154753,3564.109162930348,4052.229883519673
135,0.0,0.0,0.0,0.0,0.0,0.0,3315.7078262263644,0.0,3652.7692805945817,3133.7562432786217,0.0,0.0,913.8712747314858,3179.877690077161,3726.191123359941,4190.870290202568,2995.543433473949,3149.7178165964347,2933.4877521649755,3335.242044743783
136,0.0,0.0,0.0,0.0,0.0,4027.211490811219,0.0,3062.779297641883,0.0,3304.7126105753496,4491.660184835403,3749.2706365413487,0.0,4378.585688489539,0.0,1408.840227339816,3158.959852528448,3321.544938469753,3093.5188364891624,3517.1901031633392
137,0.0,0.0,0.0,0.0,0.0,5031.855203273764,4273.1307879303695,0.0,4812.984081165554,1531.0674070634277,0.0,5244.675929686573,0.0,3620.584029540335,4909.726616292765,5522.000006989587,3947.00616224064,4150.150350852317,3865.239977917782,4394.601912982836
138,0.0,0.0,0.0,0.0,0.0,5999.131346823629,5208.691947054362,0.0,5738.186515044775,0.0,6690.996853680962,5131.12058710438,6623.2085071811225,6522.555549542221,5853.525918029829,2963.7782126102984,4705.741210239588,4947.935911913928,0.0,5239.378525008812
139,0.0,0.0,0.0,0.0,0.0,5942.974672616341,5322.18425563952,0.0,0.0,5030.125998155691,6836.78713795564,6389.106481587718,6767.521749615424,6664.67566236846,5981.068528833672,3051.0479137733773,4808.274713657166,5055.746601254482,0.0,5353.539464146522
140,0.0,0.0,0.0,0.0,0.0,2413.0628629390058,4574.057014737974,4986.321573275786,440.575083817891,4323.052717030597,2076.123455730638,5491.004429064538,5816.226730297717,5727.837481783471,0.0,1863.3152523995045,4132.386559049719,4345.071890681277,4046.78003420742,4601.0046934599295
141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3805.564071789088,3845.796644725135,3299.3568221822184,3971.8629748780913,0.0,0.0,855.9341627766335,3923.0983998774873,4412.333126584934,3153.840278602898,3316.1618707343646,3088.5053196631056,3511.489962742452
142,0.0,0.0,0.0,0.0,0.0,2436.802523192865,2860.550902696838,0.0,0.0,2703.57634639504,0.0,0.0,1193.0854765842523,0.0,3214.685955511128,3615.577252284073,2584.3364137556814,2717.346827799216,2530.799297553293,2877.4036018313923
143,0.0,0.0,0.0,0.0,0.0,0.0,3132.2301323593783,2104.4199975220827,3450.639986049825,0.0,0.0,0.0,3982.8451115877015,2104.1994013377944,3519.998964685993,3958.964689214449,2829.7823260853897,0.0,2771.160552073029,3150.6834072132087
144,0.0,0.0,0.0,0.0,0.0,0.0,2098.9735578713767,0.0,4489.071827054572,3851.230609963016,5234.470052867498,4891.710955396654,5181.438183708629,5102.695822291508,0.0,721.2944014756031,3681.373938771558,3870.846589947603,3605.110591904098,4098.846641918239
145,0.0,0.0,0.0,0.0,0.0,2848.5236496663542,4952.970395901959,5399.386815097893,197.97814864462362,4681.172984592249,6362.50130977636,0.0,6298.041042819946,6202.3296579822645,0.0,5720.451920237197,4474.712104691355,4705.016219357938,4382.013963440871,4982.150411480704
146,0.0,0.0,0.0,0.0,0.0,0.0,4021.9171871355443,5545.490689079123,0.0,4807.8424623027095,6534.666431743476,0.0,6468.461912144547,6370.160639864501,5716.762413786932,6429.678178848493,2830.4818279554593,4832.33087939869,4500.5883938018005,5116.964141410018
147,0.0,0.0,0.0,0.0,0.0,5033.888458380163,0.0,1690.68626708277,4814.928895565952,4130.787446002161,4836.201141052986,2172.1553093588686,5557.553408027516,5473.095220255287,0.0,1266.5566523346333,3948.601055199631,4151.827329630979,3866.8018310723487,4396.377668925563
148,0.0,0.0,0.0,0.0,0.0,3402.0243299443123,0.0,0.0,3692.6229378652174,3167.9471920343603,0.0,0.0,3803.142545391039,0.0,3766.8458520186055,4236.594915926599,3028.2264069021376,3184.082914613636,2965.4936650769905,3371.631310847171
149,0.0,0.0,0.0,0.0,0.0,0.0,1299.739938820198,3069.5632424253204,0.0,0.0,0.0,3380.2443568392205,3580.450141165824,3526.038009040401,3164.3662851326526,0.0,0.0,2674.812036354211,2491.1845456896976,2832.363432186898
150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3473.724332690317,3510.4486828624013,0.0,4093.349184530215,2635.8082968448152,4051.878327655859,3990.3018972551945,755.6719764433442,4027.583994545105,2878.829921276616,3026.9973029502144,0.0,0.0
151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3749.800777739206,4631.842604924585,3973.715437812606,0.0,5047.2872983743255,5346.229033236838,0.0,4724.944137851766,5314.174006279753,3798.45663228098,3993.955285899327,3719.7678001963714,4229.2066686635735
152,0.0,0.0,0.0,0.0,0.0,1074.853714231489,5123.543606358411,5585.33396800426,5644.382338232927,1568.2367803544694,6581.616747219694,0.0,6514.936560941586,6415.929013017103,5757.83624695553,355.95278678446994,4628.814784206072,4867.05024291067,4532.92425166459,5153.728539903667
153,0.0,0.0,0.0,0.0,0.0,6080.59269975746,5279.420035587921,684.4848456332429,5816.104535151087,0.0,6781.852950116564,3751.123318616518,0.0,6611.124405420514,4793.247866151167,6672.893311539657,4769.639802115821,5015.123231262721,4670.831938336847,5310.52330222821
154,0.0,0.0,0.0,0.0,0.0,5292.220306998122,4594.922781561343,1247.1564541868065,0.0,0.0,5902.5594500209845,5516.053093231553,0.0,5753.966522351169,4067.250155494403,5807.72685057013,4151.237529662313,4364.893081499321,4065.24048809052,4621.993389223369
155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3966.6506645554896,4008.586251281408,0.0,4674.201147820893,0.0,4626.845518465887,4556.531306635329,0.0,4310.358060474132,3287.3399057345828,3456.532445698123,3219.239368361317,3660.128625227425
156,0.0,0.0,0.0,0.0,0.0,3354.788305216951,3191.8938737742646,0.0,0.0,3016.736660481617,3304.834151701056,2795.524757835803,4058.711644630187,0.0,2404.4780845662654,4034.3763401808583,0.0,0.0,2823.946522327864,3210.6986526276773
157,0.0,0.0,0.0,0.0,0.0,4207.48406605606,0.0,2856.415276391852,4024.4706998942193,0.0,4692.723166129661,0.0,4645.179885065582,0.0,967.504828682168,4617.3282226114325,3300.36633912835,3470.229322494689,3231.995946145499,3674.632273501208
158,0.0,0.0,0.0,0.0,0.0,973.9745597815372,0.0,5161.234005290276,5215.798774044839,0.0,6081.868042292927,5683.620353403939,612.698887768131,5928.761142522085,4309.002579957721,5984.154607832615,4277.344274360591,4497.490277764477,4188.734805316553,4762.40080656991
159,0.0,0.0,0.0,0.0,0.0,6542.710714631349,0.0,6182.653842206708,0.0,0.0,7297.265933229132,5317.400735850696,7223.33530638822,7113.562216530459,4459.996154292707,7180.025488098195,5132.126912476818,5396.2667984139125,5025.809765291098,5714.116933234793
160,0.0,0.0,0.0,0.0,0.0,6730.081525780821,0.0,6369.998603468947,4338.613413568199,5522.676258546325,7506.245773041535,2522.1274019416114,7430.197913432101,0.0,6566.735142825329,7385.647784185703,5279.101282039327,5550.805632743951,5169.739413640007,5877.758391871935
161,0.0,0.0,0.0,0.0,0.0,5960.0360904133495,5174.747841573145,0.0,5700.791789014236,1395.6514605116809,6647.392834613512,6212.113934263681,6580.046252535024,0.0,5815.37954592368,6540.593479619274,4675.074743949906,4915.69110645883,0.0,5205.234440636632
162,0.0,0.0,0.0,0.0,0.0,4316.308958256208,0.0,4647.722923537855,4696.858832953739,1661.98459392537,0.0,5118.135038660418,5421.272957560053,5338.885824986079,0.0,2381.039912255966,3851.774791732396,4050.017619997249,3771.9814205935622,4288.571178342702
163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1559.4395908570814,4280.784331191211,3672.5381740552016,4991.596982110934,4664.741491632145,4941.025727451811,4865.936916236113,0.0,113.02779712257006,3510.5626466861563,3691.243996326279,3437.8378267474586,3908.6651220263498
164,0.0,0.0,0.0,0.0,0.0,2212.2828158879315,4414.200047490557,4812.056529824005,0.0,3048.4249948849156,5670.406107617986,5299.101417723812,3232.4977405441246,5527.657482764277,0.0,1372.0640838221361,3987.965363446953,4193.217636858405,3905.3506682634857,4440.205942106856
165,0.0,0.0,0.0,0.0,0.0,6372.987727434917,4578.647396000007,0.0,0.0,5229.646607323749,7107.969198806083,6642.5312303342425,7035.956389729096,0.0,6218.308398528056,6993.77006169498,4998.995562452603,5256.283455013509,4895.436364471364,5565.888310971311
166,0.0,0.0,0.0,0.0,0.0,7005.998415204574,0.0,7063.345358064309,7138.0193227985865,6123.795646305483,3291.792043787279,7778.250976232903,8238.942770373496,0.0,7281.495817511472,8189.543552539704,5853.708588717369,6154.986781034439,5732.443154673646,6517.52693170815
167,0.0,0.0,0.0,0.0,0.0,7626.306751104121,6621.472387210623,0.0,3396.7920071646345,6258.114864340787,8505.830515589763,7948.858986224264,8419.655585475652,8291.702005868401,0.0,6717.825520828968,5982.103722333139,6289.990144829726,5858.178454549651,6660.48224432039
