start_dates,end_dates,glacier_area,region,combined_gt,combined_gt_errors,combined_mwe,combined_mwe_errors,source_file,cumulative_combined_gt,cumulative_combined_mwe
2007.0,2008.0,2004.4498,central_europe,-1.5790536047853114,0.3998663881665397,-0.7901445173856915,0.1879416409450789,11_central_europe.csv,-12.238359667882348,-5.972984297256593
2008.0,2009.0,1984.9942,central_europe,-1.5093602965005972,0.4222234187900853,-0.7626732624750852,0.1991750171850177,11_central_europe.csv,-13.747719964382945,-6.735657559731678
2009.0,2010.0,1965.5386,central_europe,-1.5827261116565263,0.4393865775364854,-0.8076608505112504,0.2072188617200432,11_central_europe.csv,-15.330446076039472,-7.543318410242928
2010.0,2011.0,1946.083,central_europe,-1.034331703816414,0.398186173317034,-0.5330934168399737,0.1892932158400928,11_central_europe.csv,-16.364777779855885,-8.076411827082902
2011.0,2012.0,1926.6274,central_europe,-2.494022407325491,0.4078106827608884,-1.2983968712841736,0.186159434025528,11_central_europe.csv,-18.858800187181377,-9.374808698367076
2012.0,2013.0,1907.1718,central_europe,-2.7965827240695345,0.4694817685252441,-1.4707629995479157,0.2148774843126121,11_central_europe.csv,-21.65538291125091,-10.845571697914991
2013.0,2014.0,1887.7162,central_europe,-0.5687006031528772,0.4564944870767174,-0.3021703361283248,0.2184411828692258,11_central_europe.csv,-22.224083514403787,-11.147742034043317
2014.0,2015.0,1868.2606,central_europe,-0.3477905848183993,0.451926949278947,-0.186717578964476,0.2165158298651822,11_central_europe.csv,-22.57187409922219,-11.334459613007793
2015.0,2016.0,1848.805,central_europe,-2.9636622375676023,0.4827475994928006,-1.607838564640458,0.2202794156836196,11_central_europe.csv,-25.53553633678979,-12.94229817764825
2016.0,2017.0,1829.3494,central_europe,-1.3798379610635585,0.4567721102063791,-0.7565476178887021,0.2164867944346277,11_central_europe.csv,-26.915374297853347,-13.698845795536952
2017.0,2018.0,1809.8938,central_europe,-2.5871083005234867,0.4748642787961008,-1.4337266526145749,0.2190635878951354,11_central_europe.csv,-29.502482598376837,-15.132572448151526
2018.0,2019.0,1790.4382,central_europe,-2.4371975090104008,0.4971035872454163,-1.3653255958889576,0.2310640492610557,11_central_europe.csv,-31.939680107387236,-16.497898044040486
2019.0,2020.0,1770.9826,central_europe,-1.919024957544504,0.4848397371601196,-1.0868539056291902,0.2278587125306085,11_central_europe.csv,-33.85870506493174,-17.584751949669673
2020.0,2021.0,1751.527,central_europe,-1.275594599025034,0.4984105265630102,-0.7304671282362125,0.2369982104164882,11_central_europe.csv,-35.134299663956774,-18.315219077905887
2021.0,2022.0,1732.0714,central_europe,-1.582979860184506,0.4776207527388756,-0.9166730017324138,0.225829019772788,11_central_europe.csv,-36.71727952414128,-19.2318920796383
2022.0,2023.0,1712.6158,central_europe,-6.237435177272426,0.7282044209005228,-3.653010668614841,0.3154975406797529,11_central_europe.csv,-42.95471470141371,-22.884902748253143
2023.0,2024.0,1693.1602,central_europe,-4.375191438019658,0.7192057205016613,-2.5918141163147377,0.3284847569957036,11_central_europe.csv,-47.32990613943336,-25.47671686456788
2000.0,2001.0,704082.6956499998,global,-78.04414729402814,111.56095088251794,-0.1111786793375206,0.1583621138501352,0_global.csv,-78.04414729402814,-0.1111786793375206
2001.0,2002.0,701805.4987500003,global,-215.16931097001844,95.3001011576375,-0.3075164866023069,0.1350498121659405,0_global.csv,-293.2134582640466,-0.4186951659398275
2002.0,2003.0,699528.3018500003,global,-128.46636738674923,91.14634450070768,-0.1841997326262217,0.1289299604899674,0_global.csv,-421.6798256507958,-0.6028948985660492
2003.0,2004.0,697251.1049500001,global,-192.6724697716301,72.79887688516011,-0.2771630264606625,0.1028951725208123,0_global.csv,-614.3522954224259,-0.8800579250267117
2004.0,2005.0,694973.9080500001,global,-229.2369109878561,73.022158218317,-0.3308421919121849,0.1028436503023272,0_global.csv,-843.589206410282,-1.2109001169388964
2005.0,2006.0,692696.71115,global,-315.0371756633185,74.19065798809451,-0.4561666396999292,0.1044578602427483,0_global.csv,-1158.6263820736006,-1.6670667566388258
2006.0,2007.0,690419.51425,global,-279.8898739792978,72.77317030930298,-0.4066108567264724,0.1025138185768302,0_global.csv,-1438.5162560528984,-2.073677613365298
2007.0,2008.0,688142.31735,global,-323.16570882967466,71.78509732133082,-0.4710335566158922,0.1010360421851532,0_global.csv,-1761.681964882573,-2.5447111699811904
2008.0,2009.0,685865.12045,global,-178.6324817323364,71.86184704387401,-0.2612321087124307,0.1011209402057232,0_global.csv,-1940.3144466149095,-2.805943278693621
2009.0,2010.0,683587.9235500002,global,-231.2381243724868,71.29354455724742,-0.3392890923913098,0.1001020384598227,0_global.csv,-2171.5525709873964,-3.145232371084931
2010.0,2011.0,681310.7266500002,global,-231.1966727048064,72.2582027545506,-0.3403621001158775,0.101352981542154,0_global.csv,-2402.7492436922025,-3.4855944712008085
2011.0,2012.0,679033.5297499998,global,-365.9472468839626,68.11267549573648,-0.540545313270877,0.0950926143458494,0_global.csv,-2768.696490576165,-4.0261397844716855
2012.0,2013.0,676756.3328500001,global,-188.0208512243996,67.35045471659744,-0.2786624991943321,0.0941254547446842,0_global.csv,-2956.7173418005646,-4.304802283666017
2013.0,2014.0,674479.1359500001,global,-304.73798136525033,66.47051377096227,-0.4531718327704068,0.0925856747213776,0_global.csv,-3261.455323165815,-4.757974116436424
2014.0,2015.0,672201.9390499997,global,-149.889416279315,65.94044282966604,-0.2236536803279121,0.0920570437100916,0_global.csv,-3411.34473944513,-4.981627796764336
2015.0,2016.0,669924.74215,global,-284.97423508815865,66.77259130583126,-0.4266624477275931,0.0932270670335857,0_global.csv,-3696.318974533289,-5.40829024449193
2016.0,2017.0,667647.5452499996,global,-340.6076946742656,68.35959222730513,-0.5116960211749099,0.0952916518024702,0_global.csv,-4036.9266692075544,-5.919986265666839
2017.0,2018.0,665370.3483500001,global,-217.68675972042345,66.39070274109359,-0.3281507593734814,0.0924077513562398,0_global.csv,-4254.613428927978,-6.248137025040321
2018.0,2019.0,663093.1514499999,global,-243.81282612823085,66.54077158950466,-0.3687965484035694,0.0924649491234518,0_global.csv,-4498.426255056209,-6.61693357344389
2019.0,2020.0,660815.9545499999,global,-412.9645781490086,69.99144862252744,-0.6268117422048606,0.0969733224466875,0_global.csv,-4911.390833205217,-7.24374531564875
2020.0,2021.0,658538.75765,global,-405.0394156368366,76.20680182507151,-0.6169085501621713,0.1065416966938755,0_global.csv,-5316.4302488420535,-7.860653865810922
2021.0,2022.0,656261.5607500002,global,-217.7163545547422,81.6846283807594,-0.3327506622695744,0.1151000186974428,0_global.csv,-5534.146603396796,-8.193404528080496
2022.0,2023.0,653984.3638500002,global,-460.2989143829609,100.8285184125692,-0.7059556646949124,0.138700930079604,0_global.csv,-5994.445517779757,-8.89936019277541
2023.0,2024.0,651707.1669499998,global,-548.025110248126,120.16099017378784,-0.8434372990227316,0.1662574332317422,0_global.csv,-6542.470628027883,-9.74279749179814
2000.0,2001.0,89349.1603,greenland_periphery,-41.2912682002374,58.14795528438563,-0.4635243868595238,0.6496667371457514,5_greenland_periphery.csv,-41.2912682002374,-0.4635243868595238
2001.0,2002.0,88613.4809,greenland_periphery,-30.259115172023737,34.40693590362891,-0.3425005468781988,0.3842871129956297,5_greenland_periphery.csv,-71.55038337226114,-0.8060249337377225
2002.0,2003.0,87877.8015,greenland_periphery,-4.633022444104562,34.04614316389751,-0.0528798314794764,0.3806168114081556,5_greenland_periphery.csv,-76.18340581636569,-0.858904765217199
2003.0,2004.0,87142.12210000001,greenland_periphery,21.19402971840975,32.97931816599432,0.2439440607539797,0.3685084528285934,5_greenland_periphery.csv,-54.98937609795594,-0.6149607044632193
2004.0,2005.0,86406.4427,greenland_periphery,-21.61789893283536,32.04279733381595,-0.2509413314403678,0.3580249460205689,5_greenland_periphery.csv,-76.6072750307913,-0.865902035903587
2005.0,2006.0,85670.7633,greenland_periphery,-73.56189179697199,32.43937331644711,-0.8612417898409994,0.3603237111698206,5_greenland_periphery.csv,-150.1691668277633,-1.7271438257445864
2006.0,2007.0,84935.0839,greenland_periphery,-11.901237733591891,31.784423148203988,-0.1405432046701326,0.3552779938021395,5_greenland_periphery.csv,-162.0704045613552,-1.867687030414719
2007.0,2008.0,84199.4045,greenland_periphery,-54.51899453837374,31.52191269045421,-0.6494469170430045,0.351085292767621,5_greenland_periphery.csv,-216.58939909972892,-2.5171339474577237
2008.0,2009.0,83463.7251,greenland_periphery,-31.569572236755583,31.10083677864067,-0.3793811730380011,0.3472498733233991,5_greenland_periphery.csv,-248.1589713364845,-2.8965151204957245
2009.0,2010.0,82728.0457,greenland_periphery,-44.34081127000205,31.25895903949679,-0.5375956073372805,0.3485856675493938,5_greenland_periphery.csv,-292.4997826064866,-3.434110727833005
2010.0,2011.0,81992.3663,greenland_periphery,-63.50411891699192,31.72351046941193,-0.7768431063146872,0.3528783271181387,5_greenland_periphery.csv,-356.0039015234785,-4.210953834147692
2011.0,2012.0,81256.6869,greenland_periphery,-73.61889642826725,30.440425465101285,-0.9087303519054896,0.3378175210506762,5_greenland_periphery.csv,-429.6227979517457,-5.119684186053182
2012.0,2013.0,80521.0075,greenland_periphery,-45.04805361014524,30.60922366116791,-0.561140574693076,0.3412741518299132,5_greenland_periphery.csv,-474.67085156189097,-5.680824760746258
2013.0,2014.0,79785.3281,greenland_periphery,-37.84487762507106,29.86548229667335,-0.4757610802722418,0.3332162495829455,5_greenland_periphery.csv,-512.5157291869621,-6.1565858410185
2014.0,2015.0,79049.6487,greenland_periphery,2.5817383158773253,29.81869955577704,0.0327579803196074,0.3333609525033675,5_greenland_periphery.csv,-509.9339908710847,-6.123827860698892
2015.0,2016.0,78313.9693,greenland_periphery,-9.433257622014974,29.670775706494453,-0.1208167921283485,0.3316684179185126,5_greenland_periphery.csv,-519.3672484930996,-6.244644652827241
2016.0,2017.0,77578.2899,greenland_periphery,-53.45383656825312,29.42922714128744,-0.6911041823581543,0.3276502727966965,5_greenland_periphery.csv,-572.8210850613527,-6.935748835185395
2017.0,2018.0,76842.6105,greenland_periphery,7.709968424686927,29.677298979337728,0.1006364551926869,0.331755268082732,5_greenland_periphery.csv,-565.1111166366659,-6.835112379992708
2018.0,2019.0,76106.9311,greenland_periphery,12.001662332086804,30.323396520363502,0.1581692427362111,0.338940048560673,5_greenland_periphery.csv,-553.109454304579,-6.676943137256497
2019.0,2020.0,75371.2517,greenland_periphery,-73.00240051873962,29.982633840146075,-0.971485348423586,0.3327035796072279,5_greenland_periphery.csv,-626.1118548233187,-7.648428485680084
2020.0,2021.0,74635.5723,greenland_periphery,-39.04193946889865,30.614652227436416,-0.5246749842643712,0.341566096060466,5_greenland_periphery.csv,-665.1537942922173,-8.173103469944454
2021.0,2022.0,73899.8929,greenland_periphery,-52.79326670883994,30.855775976776048,-0.7165385631847668,0.3436936655801365,5_greenland_periphery.csv,-717.9470610010572,-8.88964203312922
2022.0,2023.0,73164.2135,greenland_periphery,-46.25762631952477,57.29462709790465,-0.6341463203159325,0.6400145477932303,5_greenland_periphery.csv,-764.204687320582,-9.523788353445154
2023.0,2024.0,72428.5341,greenland_periphery,-86.27339719312873,57.41429456246441,-1.1947362632274197,0.6400603014062028,5_greenland_periphery.csv,-850.4780845137108,-10.718524616672573
2000.0,2001.0,11000.276,iceland,-12.119282301800888,9.310404630398684,-1.1050404144816226,0.8425515454197151,6_iceland.csv,-12.119282301800888,-1.1050404144816226
2001.0,2002.0,10960.46,iceland,-7.880169982482089,8.367888437940389,-0.7211268165172067,0.7580251780053338,6_iceland.csv,-19.999452284282977,-1.8261672309988293
2002.0,2003.0,10920.644,iceland,-6.477842569043585,8.36938280349822,-0.5949589211736843,0.7584338186598918,6_iceland.csv,-26.477294853326562,-2.421126152172514
2003.0,2004.0,10880.828,iceland,-13.226291076562983,6.088712128121142,-1.2192168964160424,0.5489063786494442,6_iceland.csv,-39.70358592988954,-3.640343048588556
2004.0,2005.0,10841.012,iceland,-15.987179419707129,5.99819936892382,-1.4791317706809777,0.5391125340226701,6_iceland.csv,-55.690765349596674,-5.119474819269533
2005.0,2006.0,10801.196,iceland,-15.450873871967536,6.0079084461037215,-1.4347824046408535,0.5403218303854511,6_iceland.csv,-71.1416392215642,-6.554257223910387
2006.0,2007.0,10761.38,iceland,-6.918354403676182,5.999031661951444,-0.6448217532913516,0.5431348438999175,6_iceland.csv,-78.0599936252404,-7.199078977201738
2007.0,2008.0,10721.564,iceland,-10.334411364747451,5.992230026517656,-0.9667906555809106,0.5413990246239699,6_iceland.csv,-88.39440498998785,-8.16586963278265
2008.0,2009.0,10681.748,iceland,-11.515369917058456,6.043201735721196,-1.081285570207182,0.5455526542318289,6_iceland.csv,-99.9097749070463,-9.24715520298983
2009.0,2010.0,10641.932,iceland,-2.9374468586318327,6.003653475507725,-0.2768562809628148,0.5442962410559665,6_iceland.csv,-102.84722176567813,-9.524011483952647
2010.0,2011.0,10602.116,iceland,-30.63731167132132,6.136665909617718,-2.8984308577492293,0.5389037664877039,6_iceland.csv,-133.48453343699944,-12.422442341701876
2011.0,2012.0,10562.3,iceland,-8.189141762992667,5.100400734518575,-0.7776509957423721,0.4610521151421801,6_iceland.csv,-141.67367519999212,-13.200093337444248
2012.0,2013.0,10522.484,iceland,-6.796645559090764,5.067236920459668,-0.6478600347256107,0.4585028792083223,6_iceland.csv,-148.47032075908288,-13.847953372169858
2013.0,2014.0,10482.668,iceland,-1.841311036856554,4.978535555370219,-0.1761814446123304,0.4514161128619584,6_iceland.csv,-150.31163179593943,-14.024134816782189
2014.0,2015.0,10442.852,iceland,-3.320306207595209,5.065130682758505,-0.3189068559902873,0.4590996573038974,6_iceland.csv,-153.63193800353466,-14.343041672772475
2015.0,2016.0,10403.036,iceland,6.969062312583269,5.069503127034173,0.6719223513032837,0.4586556648546741,6_iceland.csv,-146.66287569095138,-13.671119321469192
2016.0,2017.0,10363.22,iceland,-8.874125262517493,5.087582446639774,-0.8588863061630226,0.4596245253399423,6_iceland.csv,-155.53700095346886,-14.530005627632216
2017.0,2018.0,10323.404,iceland,-2.088827327397081,4.983430441185526,-0.2029478518319404,0.4518379636422231,6_iceland.csv,-157.62582828086596,-14.732953479464156
2018.0,2019.0,10283.588,iceland,-1.3218772112160089,5.069432087275889,-0.1289292001529657,0.459697466013012,6_iceland.csv,-158.94770549208195,-14.861882679617121
2019.0,2020.0,10243.772,iceland,-10.104679798740069,5.126351603463311,-0.9893899487319486,0.4626350902766832,6_iceland.csv,-169.05238529082203,-15.851272628349069
2020.0,2021.0,10203.956,iceland,-9.140112202280346,6.022850703712587,-0.8984373362078995,0.5446254855752175,6_iceland.csv,-178.19249749310237,-16.74970996455697
2021.0,2022.0,10164.14,iceland,-12.546547907083468,6.130173165829964,-1.2381077798526985,0.5530143876508594,6_iceland.csv,-190.73904540018583,-17.987817744409668
2022.0,2023.0,10124.324,iceland,1.975963970068084,6.617995812759047,0.19575723763538,0.6001057699684678,6_iceland.csv,-188.76308143011775,-17.792060506774288
2023.0,2024.0,10084.508,iceland,-10.314387865321638,9.371491575966754,-1.0258729665081174,0.8485937583402879,6_iceland.csv,-199.07746929543939,-18.817933473282405
2000.0,2001.0,2354.92895,low_latitudes,0.3705258618555614,0.5346473022213154,0.157814011419829,0.228933800352463,16_low_latitudes.csv,0.3705258618555614,0.157814011419829
2001.0,2002.0,2327.07105,low_latitudes,-0.3070070498935514,0.5172510572472317,-0.1323255009428327,0.2215202773884822,16_low_latitudes.csv,0.06351881196201004,0.025488510476996296
2002.0,2003.0,2299.21315,low_latitudes,-1.2859863528499784,0.5250969807283328,-0.5609988445881208,0.2232863959982013,16_low_latitudes.csv,-1.2224675408879684,-0.5355103341111245
2003.0,2004.0,2271.35525,low_latitudes,-1.5816633780124076,0.4893433831894396,-0.6984476100558282,0.2069046767967312,16_low_latitudes.csv,-2.804130918900376,-1.2339579441669528
2004.0,2005.0,2243.49735,low_latitudes,-2.4619022051780592,0.4967700282785205,-1.100652129401808,0.2062049127766357,16_low_latitudes.csv,-5.266033124078435,-2.3346100735687605
2005.0,2006.0,2215.63945,low_latitudes,-2.769504894430206,0.4947088906345829,-1.253741176010918,0.2034866435691645,16_low_latitudes.csv,-8.03553801850864,-3.5883512495796785
2006.0,2007.0,2187.78155,low_latitudes,-0.6472329547886849,0.453868358783612,-0.2967300351707955,0.1939664213532102,16_low_latitudes.csv,-8.682770973297327,-3.885081284750474
2007.0,2008.0,2159.92365,low_latitudes,0.2943631715954311,0.4533688289494152,0.1366941458094977,0.1941449555565516,16_low_latitudes.csv,-8.388407801701895,-3.748387138940976
2008.0,2009.0,2132.06575,low_latitudes,1.0742074293211157,0.4546635712035953,0.5053501509354559,0.1934380523884974,16_low_latitudes.csv,-7.314200372380779,-3.2430369880055205
2009.0,2010.0,2104.20785,low_latitudes,-1.8409386137271275,0.4694606379390745,-0.8775169467553976,0.1972377637248387,16_low_latitudes.csv,-9.155138986107907,-4.120553934760918
2010.0,2011.0,2076.34995,low_latitudes,-1.8410246444614369,0.4540162630694458,-0.8893319440077325,0.1904846125109849,16_low_latitudes.csv,-10.996163630569344,-5.00988587876865
2011.0,2012.0,2048.49205,low_latitudes,-0.1241596044782535,0.4465345728623108,-0.0607926225979373,0.1913006929043157,16_low_latitudes.csv,-11.120323235047596,-5.070678501366588
2012.0,2013.0,2020.63415,low_latitudes,-0.0184015312558621,0.4444848617975117,-0.0091342126241642,0.1904405696905319,16_low_latitudes.csv,-11.13872476630346,-5.079812713990752
2013.0,2014.0,1992.77625,low_latitudes,-0.5516197398382917,0.4911311260759708,-0.2776425996516236,0.2100946439094557,16_low_latitudes.csv,-11.69034450614175,-5.357455313642376
2014.0,2015.0,1964.91835,low_latitudes,-0.239795478092252,0.4889898652342481,-0.1224056099734584,0.2094463020263459,16_low_latitudes.csv,-11.930139984234003,-5.479860923615834
2015.0,2016.0,1937.06045,low_latitudes,-1.6897583338338864,0.500517508508474,-0.8749561029038354,0.2113710409333535,16_low_latitudes.csv,-13.61989831806789,-6.35481702651967
2016.0,2017.0,1909.20255,low_latitudes,-2.36942463411635,0.5050237682774874,-1.244788981141562,0.2103411186413965,16_low_latitudes.csv,-15.989322952184239,-7.599606007661231
2017.0,2018.0,1881.34465,low_latitudes,-0.6457522446867621,0.5558366147801133,-0.3442725556313132,0.2377478680751023,16_low_latitudes.csv,-16.635075196871,-7.943878563292545
2018.0,2019.0,1853.48675,low_latitudes,-0.1008118792306184,0.6414614071574477,-0.0545540586709532,0.2748277306916271,16_low_latitudes.csv,-16.73588707610162,-7.998432621963498
2019.0,2020.0,1825.62885,low_latitudes,-0.900957994194518,0.6712927059312396,-0.4949905350137911,0.2869691962872982,16_low_latitudes.csv,-17.63684507029614,-8.49342315697729
2020.0,2021.0,1797.77095,low_latitudes,-0.562694930155122,0.948935574874308,-0.3139377096055741,0.4063957799277559,16_low_latitudes.csv,-18.19954000045126,-8.807360866582863
2021.0,2022.0,1769.91305,low_latitudes,0.0949249570660994,1.3349790454063797,0.053793935714863,0.5719724779712119,16_low_latitudes.csv,-18.10461504338516,-8.753566930868
2022.0,2023.0,1742.05515,low_latitudes,0.0057083128047794,1.4142485234769082,0.0032866291704928,0.6059393450220042,16_low_latitudes.csv,-18.09890673058038,-8.750280301697508
2023.0,2024.0,1714.1972500000002,low_latitudes,-2.3020962323277,1.9925253299197072,-1.3469997704373884,0.8522782557620759,16_low_latitudes.csv,-20.40100296290808,-10.097280072134895
2000.0,2001.0,981.5995,new_zealand,0.0879743435703125,0.5917289805148116,0.0898931394653015,0.5107513858148645,18_new_zealand.csv,0.0879743435703125,0.0898931394653015
2001.0,2002.0,973.5817,new_zealand,-0.94077364134553,0.6310131979549193,-0.96920931721463,0.5431591794045684,18_new_zealand.csv,-0.8527992977752175,-0.8793161777493285
2002.0,2003.0,965.5639,new_zealand,-1.020883713895824,0.6429659917476624,-1.060474175388845,0.5532402934275195,18_new_zealand.csv,-1.8736830116710415,-1.9397903531381733
2003.0,2004.0,957.5461,new_zealand,-1.4815955888514936,0.666833418053626,-1.5519396404014374,0.5720309054022729,18_new_zealand.csv,-3.355278600522535,-3.491729993539611
2004.0,2005.0,949.5283,new_zealand,-0.534730129084154,0.5203010387611173,-0.5648479845453,0.4485173553901526,18_new_zealand.csv,-3.8900087296066888,-4.056577978084911
2005.0,2006.0,941.5105,new_zealand,0.1857570750016101,0.467644549311449,0.1978905419226048,0.4035793331168855,18_new_zealand.csv,-3.7042516546050788,-3.858687436162306
2006.0,2007.0,933.4927,new_zealand,0.8406476913557156,0.5402074032023204,0.9032499375997152,0.4648797474144066,18_new_zealand.csv,-2.8636039632493633,-2.9554374985625906
2007.0,2008.0,925.4749,new_zealand,-0.5992142058732299,0.67534105918383,-0.6494149734867671,0.5823633948807986,18_new_zealand.csv,-3.462818169122593,-3.604852472049358
2008.0,2009.0,917.4571,new_zealand,-2.1815863332370538,0.6538954777020072,-2.385017005802053,0.5565174671799532,18_new_zealand.csv,-5.644404502359647,-5.9898694778514106
2009.0,2010.0,909.4393,new_zealand,-0.1010482490554054,0.5867978499081477,-0.1114448275693885,0.5064902957687418,18_new_zealand.csv,-5.745452751415052,-6.101314305420799
2010.0,2011.0,901.4215,new_zealand,-1.489786079497439,0.6848185589572584,-1.6576805480631496,0.5876107819897949,18_new_zealand.csv,-7.2352388309124915,-7.758994853483949
2011.0,2012.0,893.4037000000001,new_zealand,-1.8505679072267327,0.6501157133600923,-2.077600883201244,0.5554507115523012,18_new_zealand.csv,-9.085806738139224,-9.836595736685194
2012.0,2013.0,885.3859,new_zealand,-0.2441112063576637,0.5695291275046163,-0.2765412726681429,0.4914902400830283,18_new_zealand.csv,-9.329917944496888,-10.113137009353336
2013.0,2014.0,877.3681,new_zealand,0.0497800113362103,0.5597612749575636,0.0569086119479675,0.4831670063638937,18_new_zealand.csv,-9.280137933160677,-10.056228397405368
2014.0,2015.0,869.3503000000001,new_zealand,-0.2056041796257262,0.5558625201204962,-0.2372149042454311,0.479724414282972,18_new_zealand.csv,-9.485742112786404,-10.293443301650798
2015.0,2016.0,861.3325,new_zealand,-0.1545894695964328,0.6856278160308884,-0.1800171635192258,0.591778990383012,18_new_zealand.csv,-9.640331582382837,-10.473460465170024
2016.0,2017.0,853.3147,new_zealand,-1.3500601973377886,0.6161128462469087,-1.5868970322823306,0.5286114578306013,18_new_zealand.csv,-10.990391779720625,-12.060357497452356
2017.0,2018.0,845.2969,new_zealand,-0.5357355420070528,0.7189885870435461,-0.6356909445206018,0.6201819115796665,18_new_zealand.csv,-11.526127321727678,-12.696048441972957
2018.0,2019.0,837.2791,new_zealand,-2.020976853697841,0.8250098284441189,-2.421006361894361,0.7067658328912777,18_new_zealand.csv,-13.547104175425519,-15.117054803867319
2019.0,2020.0,829.2613,new_zealand,-1.8455830286413584,0.7683584298466601,-2.2322715867184737,0.6584270724927886,18_new_zealand.csv,-15.392687204066878,-17.34932639058579
2020.0,2021.0,821.2435,new_zealand,-1.3979458572570234,0.7189742168527151,-1.7073527086663358,0.617660650032283,18_new_zealand.csv,-16.790633061323902,-19.05667909925213
2021.0,2022.0,813.2257,new_zealand,-0.0666513400570155,0.9327021431578773,-0.0822058325803627,0.8050797741487655,18_new_zealand.csv,-16.857284401380916,-19.13888493183249
2022.0,2023.0,805.2079,new_zealand,-1.8364658742589808,0.9694595669524252,-2.287597836295951,0.8330509638861755,18_new_zealand.csv,-18.693750275639896,-21.42648276812844
2023.0,2024.0,797.1901,new_zealand,-1.2971385849938588,0.915939434460759,-1.6320344546730214,0.7886312255365956,18_new_zealand.csv,-19.990888860633756,-23.058517222801463
2000.0,2001.0,2487.7225,north_asia,-0.9197019532932548,1.0265275291265996,-0.3708087865014635,0.4267978293382843,10_north_asia.csv,-0.9197019532932548,-0.3708087865014635
2001.0,2002.0,2477.3595,north_asia,-1.5411560324271425,0.5757372429047373,-0.6239681453842844,0.2374580820623789,10_north_asia.csv,-2.460857985720397,-0.9947769318857478
2002.0,2003.0,2466.9965,north_asia,-2.008519104670919,0.5971520843045376,-0.8166054524398674,0.2449868095663878,10_north_asia.csv,-4.469377090391317,-1.8113823843256154
2003.0,2004.0,2456.6335,north_asia,-1.3367036448471714,0.5605964144603081,-0.5457573636092294,0.2316484965833838,10_north_asia.csv,-5.806080735238488,-2.357139747934845
2004.0,2005.0,2446.2705,north_asia,-0.6073020718796399,0.5800062732919948,-0.2490033135176266,0.2410596415169421,10_north_asia.csv,-6.413382807118128,-2.6061430614524714
2005.0,2006.0,2435.9075,north_asia,-0.4421699496148141,0.543997009186656,-0.1820678539590347,0.2262170617791567,10_north_asia.csv,-6.855552756732942,-2.788210915411506
2006.0,2007.0,2425.5445,north_asia,-1.4369095884292484,0.5547031793605927,-0.5941895884796716,0.2289152797255827,10_north_asia.csv,-8.29246234516219,-3.3824005038911777
2007.0,2008.0,2415.1815,north_asia,-1.5576011706781698,0.555112921025605,-0.6468615442700755,0.2287454249490515,10_north_asia.csv,-9.850063515840361,-4.029262048161253
2008.0,2009.0,2404.8185,north_asia,-1.7288465569663265,0.5495905128318924,-0.7210725895012671,0.2258850833242974,10_north_asia.csv,-11.578910072806687,-4.750334637662521
2009.0,2010.0,2394.4555,north_asia,0.4721992168201645,0.5558080553432801,0.1977986548721905,0.2311109134930584,10_north_asia.csv,-11.106710855986522,-4.55253598279033
2010.0,2011.0,2384.0925,north_asia,-1.278298719425217,0.549382943810827,-0.5377916984722222,0.2270930475136839,10_north_asia.csv,-12.38500957541174,-5.0903276812625515
2011.0,2012.0,2373.7295,north_asia,-2.1266620946428576,0.5504841757070587,-0.8986117746265077,0.2247891996692553,10_north_asia.csv,-14.511671670054596,-5.988939455889059
2012.0,2013.0,2363.3665,north_asia,-2.082237426114749,0.5503336578162555,-0.8836982900957205,0.2249054279600158,10_north_asia.csv,-16.593909096169345,-6.87263774598478
2013.0,2014.0,2353.0035,north_asia,-0.9064403927766193,0.5632256664521381,-0.3863861215956616,0.2336466676687554,10_north_asia.csv,-17.500349488945965,-7.259023867580441
2014.0,2015.0,2342.6405,north_asia,-0.7676348462089759,0.5665440381989155,-0.3286653160182816,0.2352461601417673,10_north_asia.csv,-18.267984335154942,-7.587689183598723
2015.0,2016.0,2332.2775,north_asia,-1.9092539350345967,0.578671943989981,-0.8210853690566785,0.2375356175403869,10_north_asia.csv,-20.177238270189537,-8.408774552655402
2016.0,2017.0,2321.9145,north_asia,-1.0968359067228153,0.5699045112972384,-0.4738056959762406,0.2360857122049479,10_north_asia.csv,-21.274074176912354,-8.882580248631642
2017.0,2018.0,2311.5515,north_asia,-2.229459832807573,0.5802175682894745,-0.9673884998110736,0.2369800852580313,10_north_asia.csv,-23.503534009719928,-9.849968748442716
2018.0,2019.0,2301.1885,north_asia,-1.4296283286683342,0.5770101437116635,-0.6231258843095254,0.2382938770019798,10_north_asia.csv,-24.93316233838826,-10.473094632752241
2019.0,2020.0,2290.8255,north_asia,-0.8149763258916679,0.551439985831076,-0.356827096488514,0.2288743209514384,10_north_asia.csv,-25.748138664279928,-10.829921729240755
2020.0,2021.0,2280.4625,north_asia,-1.0545339240245566,0.6479196117270417,-0.4638125139790883,0.2687609048907057,10_north_asia.csv,-26.802672588304485,-11.293734243219843
2021.0,2022.0,2270.0995,north_asia,-1.2541491015757211,0.6493331246844912,-0.5541267553189984,0.2689804421564722,10_north_asia.csv,-28.056821689880206,-11.847860998538842
2022.0,2023.0,2259.7365,north_asia,-2.084194149188092,1.143432150387618,-0.9250926140395432,0.4739003462856356,10_north_asia.csv,-30.1410158390683,-12.772953612578386
2023.0,2024.0,2249.3735,north_asia,-2.383431710308152,1.1452951255418866,-1.0627863806836724,0.4740687462418848,10_north_asia.csv,-32.52444754937645,-13.835739993262058
