start_dates,end_dates,glacier_area,region,combined_gt,combined_gt_errors,combined_mwe,combined_mwe_errors,altimetry_gt,altimetry_gt_errors,altimetry_mwe,altimetry_mwe_errors,altimetry_annual_variability,gravimetry_gt,gravimetry_gt_errors,gravimetry_mwe,gravimetry_mwe_errors,gravimetry_annual_variability,demdiff_and_glaciological_gt,demdiff_and_glaciological_gt_errors,demdiff_and_glaciological_mwe,demdiff_and_glaciological_mwe_errors,demdiff_and_glaciological_annual_variability,source_file
2008.75,2009.75,32450.1856,south_asia_west,15.822348791579795,6.860778860914097,0.4890560215342048,0.2036320559081164,14.180374446066669,7.622777965939467,0.4383039207269452,0.2267805650904974,,,,,,,17.464323137092922,4.937305795791409,0.5398081223414644,0.1452006590226665,1,14_south_asia_west.csv
2009.75,2010.75,32329.3408,south_asia_west,10.325027926555457,6.87462283143222,0.3203311901491371,0.2048331426861771,9.882946292237936,7.605801597331719,0.3066157273851299,0.2267805650904974,,,,,,,10.76710956087297,5.109043341528756,0.3340466529131443,0.1518079048598421,1,14_south_asia_west.csv
2010.75,2011.75,32208.496,south_asia_west,3.724989809360901,6.7693488013931855,0.1160003995397557,0.202191002066895,3.2829081750433824,7.59150710232494,0.1022334769884109,0.2267805650904974,,,,,,,4.167071443678419,4.586697228274555,0.1297673220911006,0.1369086552209621,1,14_south_asia_west.csv
2011.75,2012.75,32087.6512,south_asia_west,-4.56554252757665,6.219688132836932,-0.1427116101499725,0.1857185465011369,1.1644477834688232,5.346072375551899,0.0363987887771597,0.1597307211585321,1.0,,,,,,-10.29553283862212,4.653855865806237,-0.3218220090771047,0.1382035096734965,1,14_south_asia_west.csv
2012.75,2013.75,31966.8064,south_asia_west,-13.385802025121812,6.568978618817733,-0.4200006750101746,0.1952590930786707,-18.51400920646499,6.6769062010626055,-0.5809062728752797,0.1975786838707942,1.0,,,,,,-8.25759484377863,4.764585748908844,-0.2590950771450694,0.1418298865169886,1,14_south_asia_west.csv
2013.75,2014.75,31845.9616,south_asia_west,-1.8653693990322708,6.212105574067136,-0.0587510080421149,0.1855962719194603,2.1615094713135066,5.315370818613218,0.0680781299393721,0.1587900013096001,1.0,,,,,,-5.892248269378048,4.648911248843885,-0.1855801460236019,0.1386298647320386,1,14_south_asia_west.csv
2014.75,2015.75,31725.1168,south_asia_west,-1.0298054748840433,6.228910213392243,-0.032557931747201,0.1861129561159514,1.6704963716824048,5.30342741367022,0.0528137674343855,0.1584463127142706,1.0,,,,,,-3.730107321450489,4.747940863261957,-0.1179296309287876,0.141758580107311,1,14_south_asia_west.csv
2015.75,2016.75,31604.272,south_asia_west,-11.50718904858852,6.726550177661439,-0.3651979229916991,0.2002521550745278,-21.93295895227818,7.131910789828296,-0.6960753856231016,0.2105665378001599,1.0,,,,,,-1.081419144898856,5.044204930522065,-0.0343204603602966,0.1507117610431971,1,14_south_asia_west.csv
2016.75,2017.75,31483.4272,south_asia_west,-2.5142471767577974,6.420048822630218,-0.0800996854180348,0.191793741096978,4.328941348089828,5.410612655590237,0.1379127889176991,0.1615392390668789,1.0,,,,,,-9.35743570160542,5.58898528500062,-0.2981121597537688,0.1664122292606807,1,14_south_asia_west.csv
2017.75,2018.75,31362.5824,south_asia_west,-4.83968449536793,6.454837206061876,-0.1547783015814146,0.1927344163040458,-6.76759558642774,5.69570083293346,-0.2164349662999118,0.169886459615666,1.0,,,,,,-2.911773404308116,5.437002506705856,-0.0931216368629174,0.1623989256781481,1,14_south_asia_west.csv
2018.75,2019.75,31241.7376,south_asia_west,3.423873011989204,7.031232693156767,0.1099226804403164,0.210030362381917,3.6422389575170993,7.591916828508775,0.1169332704841817,0.2267805650904974,,,,,,,3.205507066461308,5.958036155483743,0.1029120903964512,0.1779611954788721,1,14_south_asia_west.csv
2019.75,2020.75,31120.8928,south_asia_west,9.057624071758845,7.227855959035833,0.291922174799641,0.2155433694699762,8.461849514543132,7.601515875958723,0.2727206929259369,0.2267805650904974,,,,,,,9.65339862897455,6.798306755852923,0.3111236566733451,0.2026202139398594,1,14_south_asia_west.csv
2020.75,2021.75,31000.048,south_asia_west,-12.066232221309956,10.29103112156315,-0.390403906498224,0.3069662793017463,,,,,,,,,,,-11.966186896834143,7.322549445632984,-0.387166932040426,0.218065577942316,1,14_south_asia_west.csv
2021.75,2022.75,30879.2032,south_asia_west,-30.637232471759127,13.593461841028963,-0.9951494063797932,0.4035842185207635,,,,,,,,,,,-30.537577145299675,11.510316394484208,-0.9919124319219952,0.3408878423968416,1,14_south_asia_west.csv
2022.75,2023.75,30758.3584,south_asia_west,-10.966099997286092,13.379287915567604,-0.3575970195195317,0.3994361533860933,,,,,,,,,,,-10.866834668843008,11.257013221132732,-0.3543600450617337,0.3359665761453618,1,14_south_asia_west.csv
1999.75,2000.75,14924.43695,south_asia_east,-1.13805405392391,5.446065131334123,-0.0764838561894347,0.3707176812052912,-1.7036647388283273,1.9188066000991089,-0.1144961862139008,0.1304929353763579,,,,,,,-0.5724433690194911,3.5811590629041685,-0.0384715261649686,0.2437776666988424,1,15_south_asia_east.csv
2000.75,2001.75,14855.18715,south_asia_east,-8.597968183300948,5.279652597325163,-0.5805271663917188,0.3582160313810797,-8.685271612383808,1.9654891101657836,-0.5864218162928649,0.1304929353763579,,,,,,,-8.510664754218087,2.266955045432646,-0.5746325164905726,0.1515785430127331,1,15_south_asia_east.csv
2001.75,2002.75,14785.93735,south_asia_east,-6.760956935297009,5.275848543018209,-0.4586317848702666,0.3584125026877739,-6.848260364379868,1.9472568551102665,-0.4645540423093768,0.1304929353763579,,,,,,,-6.6736535062141495,2.2783505334165586,-0.4527095274311564,0.1534250386340976,1,15_south_asia_east.csv
2002.75,2003.75,14716.68755,south_asia_east,-7.708697183142653,5.312445831653975,-0.525382687881271,0.3606887664098107,-7.796000612225513,1.9561458658782669,-0.5313328126744861,0.1304929353763579,,,,,,,-7.621393754059794,2.576359419405591,-0.5194325630880559,0.1734551786633774,1,15_south_asia_east.csv
2003.75,2004.75,14647.43775,south_asia_east,-10.3122353167156,5.375534181305681,-0.7061484259970147,0.3642493079349373,-10.7795445722383,2.410035203169777,-0.7381482480633609,0.1599064935029226,,,,,,,-9.8449260611929,2.668234577763977,-0.6741486039306684,0.1785208867087587,1,15_south_asia_east.csv
2004.75,2005.75,14578.18795,south_asia_east,-3.9533909617017895,5.308820134493304,-0.272001351318035,0.3611444368848667,-4.244329533224465,2.3585608028036744,-0.292018517687698,0.1599064935029226,,,,,,,-3.662452390179113,2.2285973499604714,-0.251984184948372,0.1511975225938178,1,15_south_asia_east.csv
2005.75,2006.75,14508.93815,south_asia_east,-11.756028485679993,5.325075726950797,-0.812699218361564,0.360286401314508,-12.046967057202668,2.424994178497904,-0.8328119247875243,0.1599064935029226,,,,,,,-11.465089914157314,2.174264248926517,-0.7925865119356036,0.1427747791299047,1,15_south_asia_east.csv
2006.75,2007.75,14439.68835,south_asia_east,-5.237842230677625,5.314673037669138,-0.3638307775387005,0.361353945310282,-5.528780802200302,2.36520438238482,-0.3840399404022028,0.1599064935029226,,,,,,,-4.946903659154948,2.2638348195786104,-0.3436216146751982,0.1531867123225231,1,15_south_asia_east.csv
2007.75,2008.75,14370.43855,south_asia_east,-6.243758498316526,5.296108528021933,-0.4357936687135206,0.3599027912436793,-6.534697069839202,2.371608924768547,-0.456100217643676,0.1599064935029226,,,,,,,-5.952819926793848,2.0612926762168824,-0.4154871197833651,0.1388508201161372,1,15_south_asia_east.csv
2008.75,2009.75,14301.18875,south_asia_east,-5.454519951144276,5.250531895012767,-0.3825509085314641,0.3569445998902749,-5.3654526962271145,1.9355962366456256,-0.3763042067879283,0.1304929353763579,,,,,,,-5.543587206061438,2.0615485096514488,-0.3887976102749999,0.1390645307457441,1,15_south_asia_east.csv
2009.75,2010.75,14231.93895,south_asia_east,-6.180381708765954,5.247415590313133,-0.4355681025950476,0.3565950094512096,-5.849316471917793,1.9390974299141608,-0.4122359746061558,0.1304929353763579,,,,,,,-6.5114469456141135,2.015896500109973,-0.4589002305839394,0.1354295285757626,1,15_south_asia_east.csv
2010.75,2011.75,14162.68915,south_asia_east,2.2227097285908783,5.238232868836588,0.1574134614370147,0.3565095856884989,2.5537749654390374,1.921162929364228,0.1808596740591066,0.1304929353763579,,,,,,,1.8916444917427169,1.9784354376954167,0.1339672488149227,0.1345269225819153,1,15_south_asia_east.csv
2011.75,2012.75,14093.43935,south_asia_east,-6.881244800625748,5.253440151284846,-0.4897279139022581,0.3568572728220107,-2.0027134818272407,1.9889505392855256,-0.1425301270360262,0.135225019796588,1.0,,,,,,-11.759776119424252,2.0478637003716087,-0.8369257007684899,0.1335372869884021,1,15_south_asia_east.csv
2012.75,2013.75,14024.18955,south_asia_east,-6.8396695064383,5.429712527023256,-0.4891726707451647,0.3688908540419519,-12.374962902913037,3.4297945820747446,-0.8850564560015726,0.229650581632391,1.0,,,,,,-1.304376109963562,1.9889211147623929,-0.0932888854887568,0.1353219105336072,1,15_south_asia_east.csv
2013.75,2014.75,13954.93975,south_asia_east,-7.157727876074961,5.301098372096551,-0.5144605280789009,0.3600460542670866,-6.476545616302391,2.4316176549075768,-0.4655006638387498,0.1640566174271981,1.0,,,,,,-7.838910135847527,2.028018660890743,-0.5634203923190518,0.1354534288340306,1,15_south_asia_east.csv
2014.75,2015.75,13885.68995,south_asia_east,-6.894544938358632,5.338167375548173,-0.4980156431327349,0.3626343179364141,-8.356116846189417,2.7560266862852014,-0.6035897861937812,0.1854466290964338,1.0,,,,,,-5.432973030527847,2.008567010584895,-0.3924415000716886,0.1354758364763301,1,15_south_asia_east.csv
2015.75,2016.75,13816.44015,south_asia_east,-2.841941189515999,5.279480933768465,-0.2063116574582024,0.3592675895496733,-1.7778348646567457,2.0614385182049872,-0.129062508037606,0.1402007751399434,1.0,,,,,,-3.906047514375251,2.253956303896452,-0.2835608068787987,0.1528597611696671,1,15_south_asia_east.csv
2016.75,2017.75,13747.19035,south_asia_east,-19.62718600710296,6.214126261876915,-1.432019506540617,0.4177148608859224,-29.106764332097075,6.626760111478447,-2.12365920824103,0.4400998555298542,1.0,,,,,,-10.147607682108836,2.6350682522105684,-0.7403798048402039,0.1760241390086659,1,15_south_asia_east.csv
2017.75,2018.75,13677.94055,south_asia_east,-2.5673899739335453,5.362126415921245,-0.1882677666626665,0.364919218800213,7.189713947062231,2.515915755089424,0.5272246918075204,0.1695122577784361,1.0,,,,,,-12.324493894929322,2.644940121097977,-0.9037602251328536,0.1750979719849622,1,15_south_asia_east.csv
2018.75,2019.75,13608.69075,south_asia_east,-9.23564953479199,5.326246187620374,-0.6807002983997603,0.3612160146894645,-8.892852522648754,1.9678083366278416,-0.6554349364371376,0.1304929353763579,,,,,,,-9.57844654693523,2.6552437164138865,-0.7059656603623831,0.1777897387949536,1,15_south_asia_east.csv
2019.75,2020.75,13539.44095,south_asia_east,-6.108447936626948,5.380726787095196,-0.4525170902194912,0.3656994844775545,-5.7440780781869005,1.9383107767199896,-0.4255243762247763,0.1304929353763579,,,,,,,-6.472817795066994,3.1207092318394025,-0.4795098042142062,0.2112950684157507,1,15_south_asia_east.csv
2020.75,2021.75,13470.19115,south_asia_east,-1.7008356437870171,7.924718983133707,-0.1266465698446987,0.539439866334899,,,,,,,,,,,-1.6577708003076788,3.4259679169076005,-0.1234399021531554,0.2331526314607943,1,15_south_asia_east.csv
2021.75,2022.75,13400.94135,south_asia_east,-15.381872894499349,8.922080989562145,-1.1512741503490829,0.6051050397602966,,,,,,,,,,,-15.339029445933022,5.341973933996723,-1.1480674826575394,0.3598845499726119,1,15_south_asia_east.csv
2022.75,2023.75,13331.69155,south_asia_east,-18.651267965404987,8.956722695423151,-1.4032270447940585,0.6064100882281355,,,,,,,,,,,-18.608645911751683,5.399570168844899,-1.4000203771025153,0.3620745438035299,1,15_south_asia_east.csv
2000.0,2001.0,2354.92895,low_latitudes,0.3705258618555614,0.5346473022213154,0.157814011419829,0.228933800352463,,,,,,,,,,,0.3705258618555616,0.5346473022213152,0.1578140114198291,0.228933800352463,1,16_low_latitudes.csv
2001.0,2002.0,2327.07105,low_latitudes,-0.3070070498935514,0.5172510572472317,-0.1323255009428327,0.2215202773884822,,,,,,,,,,,-0.3070070498935513,0.5172510572472317,-0.1323255009428327,0.2215202773884822,1,16_low_latitudes.csv
2002.0,2003.0,2299.21315,low_latitudes,-1.2859863528499784,0.5250969807283328,-0.5609988445881208,0.2232863959982013,,,,,,,,,,,-1.2859863528499784,0.5250969807283326,-0.5609988445881208,0.2232863959982013,1,16_low_latitudes.csv
2003.0,2004.0,2271.35525,low_latitudes,-1.5816633780124076,0.4893433831894396,-0.6984476100558282,0.2069046767967312,,,,,,,,,,,-1.5816633780124076,0.4893433831894394,-0.6984476100558282,0.2069046767967312,1,16_low_latitudes.csv
2004.0,2005.0,2243.49735,low_latitudes,-2.4619022051780592,0.4967700282785205,-1.100652129401808,0.2062049127766357,,,,,,,,,,,-2.461902205178059,0.4967700282785205,-1.100652129401808,0.2062049127766357,1,16_low_latitudes.csv
2005.0,2006.0,2215.63945,low_latitudes,-2.769504894430206,0.4947088906345829,-1.253741176010918,0.2034866435691645,,,,,,,,,,,-2.769504894430206,0.4947088906345829,-1.253741176010918,0.2034866435691645,1,16_low_latitudes.csv
2006.0,2007.0,2187.78155,low_latitudes,-0.6472329547886849,0.453868358783612,-0.2967300351707955,0.1939664213532102,,,,,,,,,,,-0.6472329547886849,0.453868358783612,-0.2967300351707955,0.1939664213532102,1,16_low_latitudes.csv
2007.0,2008.0,2159.92365,low_latitudes,0.2943631715954311,0.4533688289494152,0.1366941458094977,0.1941449555565516,,,,,,,,,,,0.2943631715954311,0.4533688289494152,0.1366941458094977,0.1941449555565516,1,16_low_latitudes.csv
2008.0,2009.0,2132.06575,low_latitudes,1.0742074293211157,0.4546635712035953,0.5053501509354559,0.1934380523884974,,,,,,,,,,,1.0742074293211157,0.4546635712035953,0.5053501509354559,0.1934380523884974,1,16_low_latitudes.csv
2009.0,2010.0,2104.20785,low_latitudes,-1.8409386137271275,0.4694606379390745,-0.8775169467553976,0.1972377637248387,,,,,,,,,,,-1.8409386137271275,0.4694606379390745,-0.8775169467553976,0.1972377637248387,1,16_low_latitudes.csv
2010.0,2011.0,2076.34995,low_latitudes,-1.8410246444614369,0.4540162630694458,-0.8893319440077325,0.1904846125109849,,,,,,,,,,,-1.8410246444614369,0.4540162630694457,-0.8893319440077325,0.1904846125109849,1,16_low_latitudes.csv
2011.0,2012.0,2048.49205,low_latitudes,-0.1241596044782535,0.4465345728623108,-0.0607926225979373,0.1913006929043157,,,,,,,,,,,-0.1241596044782535,0.4465345728623106,-0.0607926225979374,0.1913006929043157,1,16_low_latitudes.csv
2012.0,2013.0,2020.63415,low_latitudes,-0.0184015312558621,0.4444848617975117,-0.0091342126241642,0.1904405696905319,,,,,,,,,,,-0.018401531255862,0.4444848617975117,-0.0091342126241642,0.1904405696905319,1,16_low_latitudes.csv
2013.0,2014.0,1992.77625,low_latitudes,-0.5516197398382917,0.4911311260759708,-0.2776425996516236,0.2100946439094557,,,,,,,,,,,-0.5516197398382917,0.4911311260759707,-0.2776425996516236,0.2100946439094557,1,16_low_latitudes.csv
2014.0,2015.0,1964.91835,low_latitudes,-0.239795478092252,0.4889898652342481,-0.1224056099734584,0.2094463020263459,,,,,,,,,,,-0.239795478092252,0.4889898652342477,-0.1224056099734584,0.2094463020263459,1,16_low_latitudes.csv
2015.0,2016.0,1937.06045,low_latitudes,-1.6897583338338864,0.500517508508474,-0.8749561029038354,0.2113710409333535,,,,,,,,,,,-1.6897583338338864,0.5005175085084739,-0.8749561029038354,0.2113710409333535,1,16_low_latitudes.csv
2016.0,2017.0,1909.20255,low_latitudes,-2.36942463411635,0.5050237682774874,-1.244788981141562,0.2103411186413965,,,,,,,,,,,-2.36942463411635,0.5050237682774874,-1.244788981141562,0.2103411186413965,1,16_low_latitudes.csv
2017.0,2018.0,1881.34465,low_latitudes,-0.6457522446867621,0.5558366147801133,-0.3442725556313132,0.2377478680751023,,,,,,,,,,,-0.6457522446867621,0.5558366147801133,-0.3442725556313132,0.2377478680751023,1,16_low_latitudes.csv
2018.0,2019.0,1853.48675,low_latitudes,-0.1008118792306184,0.6414614071574477,-0.0545540586709532,0.2748277306916271,,,,,,,,,,,-0.1008118792306183,0.6414614071574475,-0.0545540586709532,0.2748277306916271,1,16_low_latitudes.csv
2019.0,2020.0,1825.62885,low_latitudes,-0.900957994194518,0.6712927059312396,-0.4949905350137911,0.2869691962872982,,,,,,,,,,,-0.9009579941945178,0.6712927059312396,-0.4949905350137911,0.2869691962872982,1,16_low_latitudes.csv
2020.0,2021.0,1797.77095,low_latitudes,-0.562694930155122,0.948935574874308,-0.3139377096055741,0.4063957799277559,,,,,,,,,,,-0.5626949301551217,0.948935574874308,-0.3139377096055741,0.4063957799277559,1,16_low_latitudes.csv
2021.0,2022.0,1769.91305,low_latitudes,0.0949249570660994,1.3349790454063797,0.053793935714863,0.5719724779712119,,,,,,,,,,,0.0949249570660993,1.3349790454063797,0.053793935714863,0.5719724779712119,1,16_low_latitudes.csv
2022.0,2023.0,1742.05515,low_latitudes,0.0057083128047794,1.4142485234769082,0.0032866291704928,0.6059393450220042,,,,,,,,,,,0.0057083128047794,1.4142485234769082,0.0032866291704928,0.6059393450220042,1,16_low_latitudes.csv
2023.0,2024.0,1714.1972500000002,low_latitudes,-2.3020962323277,1.9925253299197072,-1.3469997704373884,0.8522782557620759,,,,,,,,,,,-2.3020962323277,1.9925253299197072,-1.3469997704373884,0.8522782557620759,1,16_low_latitudes.csv
2000.25,2001.25,29389.27085,southern_andes,17.453056281100935,39.663654681159485,0.5956450260181001,1.351502731431817,,,,,,,,,,,18.964645994058184,9.70880893736397,0.6472331765059937,0.3293168908035075,1,17_southern_andes.csv
2001.25,2002.25,29336.29865,southern_andes,-30.81239673686088,39.409626332500096,-1.053476869791824,1.342145349277091,,,,,,,,,,,-29.30353156351542,8.591258775435483,-1.0018887193039303,0.2885205713410237,1,17_southern_andes.csv
2002.25,2003.25,29283.32645,southern_andes,-1.359679993329048,31.117677298391182,-0.0465715979903915,1.0605605608377235,,,,,,-4.921168862037372,28.71194667872039,-0.1685592926350966,0.9785342405118036,1.0,-1.2328958287490095,9.526018620481102,-0.0422290018108946,0.3246621566572654,1,17_southern_andes.csv
2003.25,2004.25,29230.35425,southern_andes,-39.95156930460699,30.44433421032493,-1.3708963058011086,1.035378003170781,,,,,,-40.878006430223785,25.80084398578837,-1.4026860265848329,0.8765894464183608,1.0,-42.45362365919263,8.73522238995161,-1.4567516834825929,0.2887929071657776,1,17_southern_andes.csv
2004.25,2005.25,29177.38205,southern_andes,-43.01067829367914,30.46409855252615,-1.4785458995437009,1.0356973285922322,,,,,,-58.22595071636075,25.98617803650052,-2.001589932873962,0.8800939177730381,1.0,-31.217684127274087,8.438736600559206,-1.073146964678648,0.2826490486679561,1,17_southern_andes.csv
2005.25,2006.25,29124.40985,southern_andes,1.957161497532504,30.376573222795564,0.0674022464177397,1.035299162552127,,,,,,19.59249174572259,25.724994696375653,0.6747414345968117,0.8761319316791674,1.0,-19.094233783008285,8.534516878671706,-0.6575820402265405,0.2890505582390834,1,17_southern_andes.csv
2006.25,2007.25,29071.43765,southern_andes,-22.50695118411192,30.385908315752225,-0.7765242118922571,1.0349122204690346,,,,,,-34.962113024698375,25.760010955475718,-1.2062463298786048,0.8759374123944736,1.0,-13.4616411519503,8.36148970497343,-0.4644471923711176,0.2840542710010115,1,17_southern_andes.csv
2007.25,2008.25,29018.46545,southern_andes,-42.17583998944267,30.41716160408728,-1.457787225414606,1.0341934537132966,,,,,,-67.83353246375883,25.894352004689715,-2.34463278277724,0.8749367439279999,1.0,-19.921786099625503,8.175619694970987,-0.6885867665171806,0.2765683567222907,1,17_southern_andes.csv
2008.25,2009.25,28965.49325,southern_andes,-24.482103987977823,30.404664285165243,-0.8477594733134219,1.0354217630625997,,,,,,-36.68116784192088,25.784379488231057,-1.2701852563594396,0.876565880804192,1.0,-15.680465494607878,8.529984619960478,-0.5429787887326124,0.2894911558342898,1,17_southern_andes.csv
2009.25,2010.25,28912.52105,southern_andes,19.436700806847742,30.391849598858443,0.6742817871963325,1.0352954790967972,,,,,,42.8824552768244,25.916139266828928,1.487642314956917,0.8802544096439715,1.0,-7.400265799776138,8.111955747586487,-0.2567238390294597,0.2761866279475931,1,17_southern_andes.csv
2010.25,2011.25,28859.54885,southern_andes,-44.459186927124925,30.43295997873332,-1.5451719656594256,1.0344555687715575,,,,,,-65.48908252478618,25.925485345347457,-2.2760626401001094,0.8765249882858963,1.0,-26.814290242185027,8.192587356496675,-0.93192638968395,0.2754581691691258,1,17_southern_andes.csv
2011.25,2012.25,28806.57665,southern_andes,-71.54836887609063,25.800247059072472,-2.491224859086392,0.8708385499552603,-81.96626354775314,23.54007891600412,-2.853962942330973,0.7900481791160027,1.0,-88.08799177293912,29.2327683805263,-3.0671138746962585,0.9849476366507804,1.0,-44.59085130757963,8.421560109443014,-1.5525977602319452,0.2767851026114539,1,17_southern_andes.csv
2012.25,2013.25,28753.60445,southern_andes,-9.759237227128205,24.60646041087924,-0.3404304685785894,0.8384807021247135,-7.238239392273328,10.161168386843272,-0.252490760358401,0.3460966065503499,1.0,2.6261898546405886,28.811890906460725,0.0916091106286916,0.9819663102595936,1.0,-24.665662143751867,8.843440163236277,-0.8604097560060586,0.2984597786502261,1,17_southern_andes.csv
2013.25,2014.25,28700.63225,southern_andes,-2.02950128635302,24.57859234750425,-0.0709255494078906,0.8376886707513767,-12.311565348643349,10.308193131860564,-0.4302557196171147,0.3507002831060448,1.0,15.43655768648406,28.580096994485555,0.5394657013733164,0.9737211629992027,1.0,-9.213496196899778,8.816562138432676,-0.3219866299798739,0.3000785473941307,1,17_southern_andes.csv
2014.25,2015.25,28647.66005,southern_andes,-2.839188831901799,24.61697580755798,-0.099405397265099,0.8389900573752994,-14.254287218128784,10.47963692913931,-0.4990696876966033,0.3563435279675777,1.0,35.45348406150383,28.866899506237704,1.2412938611078408,0.9819945216606696,1.0,-29.716763339080444,8.903315252620686,-1.0404403652065346,0.29919030963252,1,17_southern_andes.csv
2015.25,2016.25,28594.68785,southern_andes,-58.59736119495517,24.841541509562447,-2.055405624638781,0.8407484433866493,-32.87111689237291,12.449982239980152,-1.1530123058606074,0.4206107839510954,1.0,-113.28307806277115,29.00736440124687,-3.973603436713463,0.9696077095857588,1.0,-29.637888629721424,8.94241236229658,-1.0396011313422728,0.3005643158328111,1,17_southern_andes.csv
2016.25,2017.25,28541.71565,southern_andes,-59.88708275747476,25.925549997152547,-2.1045435862335307,0.8776899248989599,-86.76625941796678,24.82588558232298,-3.0491278978982352,0.8331047540574977,1.0,-58.51626273526874,28.980006169614757,-2.0563704184521345,0.9826595983728365,1.0,-34.37872611918874,10.2682104217247,-1.2081324423502215,0.3450260358542334,1,17_southern_andes.csv
2017.25,2018.25,28488.74345,southern_andes,-31.06411163875642,22.96909342920485,-1.0936805425137912,0.781048442057355,-19.58316921964963,10.844711327705456,-0.689468650684491,0.3681034348697315,1.0,-37.57953470766476,8.79902010793949,-1.3230703773037298,0.2929737021264708,,-36.02963098895488,10.097470509023742,-1.2685025995531531,0.3386240321712051,1,17_southern_andes.csv
2018.25,2019.25,28435.77125,southern_andes,-38.40283046316067,23.182583365200102,-1.3545750273969002,0.7874016840662403,-36.32224996302968,13.045789839782222,-1.2811871454627817,0.4403015124286812,1.0,-45.37804479495265,8.890450981887467,-1.6006103073653948,0.2929737021264708,,-33.508196631499686,11.334946902589904,-1.1819276293625238,0.3820780563588617,1,17_southern_andes.csv
2019.25,2020.25,28382.79905,southern_andes,-18.707812818625538,26.34581551231756,-0.6611083389264112,0.897360778692019,28.186769196505196,14.614457304243164,0.9960816020486972,0.4957733687320306,1.0,-46.57790165486935,38.3162577389855,-1.6459988932041696,1.303493072173518,1.0,-37.73230599751248,11.447629866523318,-1.3334077256237615,0.3848270083647155,1,17_southern_andes.csv
2020.25,2021.25,28329.82685,southern_andes,-40.20692008924375,34.02758992659006,-1.4235139527739713,1.1577139421635407,,,,,,-43.0620541446115,38.36903364694154,-1.5245991181095633,1.305645662061111,1.0,-40.67465270733872,13.920000388982642,-1.4400738859035875,0.4693353339159969,1,17_southern_andes.csv
2021.25,2022.25,28276.85465,southern_andes,-30.07257477164229,41.46284526739532,-1.0667050609722923,1.4122210369108936,,,,,,-33.258500777806034,56.98748268141547,-1.1797131229844198,1.9414393575231952,1.0,-30.20330221501544,25.82508436832835,-1.071342097425373,0.8786729837865117,1,17_southern_andes.csv
2022.25,2023.25,28223.88245,southern_andes,-37.13189139374586,46.33779290736344,-1.3195782800791618,1.5780320102434422,,,,,,,,,,,-35.6802415522482,25.842690532880432,-1.2679901295912683,0.878677988146844,1,17_southern_andes.csv
2000.25,2001.25,979.59505,new_zealand,0.108439116189337,0.4183792057458936,0.1110309943140452,0.3611040276972963,,,,,,,,,,,0.1084391161893368,0.4183792057458937,0.1110309943140451,0.3611040276972963,1,18_new_zealand.csv
2001.25,2002.25,971.57725,new_zealand,-1.2875902953381066,0.4230939963622384,-1.3292455019982463,0.3609513573538513,,,,,,,,,,,-1.2875902953381066,0.4230939963622384,-1.3292455019982463,0.3609513573538513,1,18_new_zealand.csv
2002.25,2003.25,963.55945,new_zealand,-0.9326986503579552,0.4225423390742014,-0.9708847397589446,0.3624996884921095,,,,,,,,,,,-0.9326986503579552,0.4225423390742014,-0.9708847397589446,0.3624996884921095,1,18_new_zealand.csv
2003.25,2004.25,955.54165,new_zealand,-1.6898136387505522,0.4306110571969978,-1.77375662667536,0.3644674973587541,,,,,,,,,,,-1.6898136387505522,0.4306110571969978,-1.77375662667536,0.3644674973587541,1,18_new_zealand.csv
2004.25,2005.25,947.52385,new_zealand,0.8806993749405824,0.3895241111724327,0.9322714390885388,0.3340719855992782,,,,,,,,,,,0.8806993749405823,0.3895241111724327,0.9322714390885388,0.3340719855992782,1,18_new_zealand.csv
2005.25,2006.25,939.50605,new_zealand,0.1090407779772262,0.3913419411451673,0.1164110487964602,0.3377636880984771,,,,,,,,,,,0.1090407779772262,0.3913419411451673,0.1164110487964602,0.3377636880984771,1,18_new_zealand.csv
2006.25,2007.25,931.48825,new_zealand,0.2584583592993786,0.4267878936368269,0.2783030999069331,0.3682236029219649,,,,,,,,,,,0.2584583592993786,0.4267878936368269,0.2783030999069331,0.3682236029219649,1,18_new_zealand.csv
2007.25,2008.25,923.47045,new_zealand,-1.9860339297456708,0.405643733215226,-2.157091176685236,0.3394878487359815,,,,,,,,,,,-1.9860339297456708,0.405643733215226,-2.157091176685236,0.3394878487359815,1,18_new_zealand.csv
2008.25,2009.25,915.45265,new_zealand,-1.066385697612768,0.3944112706144728,-1.1683777211808124,0.3373205799229667,,,,,,,,,,,-1.066385697612768,0.3944112706144728,-1.1683777211808124,0.3373205799229667,1,18_new_zealand.csv
2009.25,2010.25,907.43485,new_zealand,-0.2094401518767805,0.3933155294065437,-0.2314991130940998,0.339379667690762,,,,,,,,,,,-0.2094401518767804,0.3933155294065436,-0.2314991130940998,0.339379667690762,1,18_new_zealand.csv
2010.25,2011.25,899.41705,new_zealand,-2.3328203897086124,0.4020931466659919,-2.601507175605492,0.3321526962989739,,,,,,,,,,,-2.332820389708613,0.4020931466659918,-2.601507175605492,0.3321526962989739,1,18_new_zealand.csv
2011.25,2012.25,891.3992499999999,new_zealand,-0.9814289390931764,0.3942067993556903,-1.104311098925901,0.3376227060538618,,,,,,,,,,,-0.9814289390931764,0.3942067993556903,-1.104311098925901,0.3376227060538618,1,18_new_zealand.csv
