channel_label,group,variable,pressure_hpa,nan_fraction_latest,nan_fraction_tendency,prev_mean,prev_std,prev_min,prev_max,prev_weighted_rmse_zero,prev_abs_mean,latest_mean,latest_std,latest_min,latest_max,latest_weighted_rmse_zero,latest_abs_mean,tendency_mean,tendency_std,tendency_min,tendency_max,tendency_rmse,tendency_abs_mean,nan_fraction_forecast,forecast_mean,forecast_std,forecast_min,forecast_max,forecast_weighted_rmse_zero,forecast_abs_mean,forecast_minus_latest_mean,forecast_minus_latest_std,forecast_minus_latest_min,forecast_minus_latest_max,forecast_minus_latest_rmse,forecast_minus_latest_abs_mean
V600,upper_air,V,600.0,0.0,0.0,0.15288749869021948,10.0088749762507,-41.1014518737793,43.79705047607422,10.010042601177705,7.99340764952262,0.046917125175309916,9.988912964564872,-42.419837951660156,41.16193389892578,9.989023146948819,7.978864031068391,-0.10597037422191834,14.148935332121054,-63.70309829711914,62.577903747558594,14.149332166315043,11.286635986143617,0.0,0.00934116193443489,10.01609151857604,-47.31109619140625,41.753326416015625,10.01609587443116,7.986352288791687,-0.03757596178160062,14.160152622187145,-57.668678283691406,54.603607177734375,14.16020247865589,11.301863089978498
V700,upper_air,V,700.0,0.0,0.0,0.04450209350102044,9.986867099445902,-45.889686584472656,42.45074462890625,9.986966250985038,7.968951181890929,-0.02531698856133392,10.037041587232265,-43.33633804321289,46.033905029296875,10.037073516405943,8.010534212496353,-0.06981908233886448,14.128238473660485,-63.9614143371582,54.18998336791992,14.128410988956334,11.258606199859662,0.0,-0.07551260215431706,9.96595988520985,-42.237213134765625,38.23698043823242,9.966245962581716,7.943655426510679,-0.05019561693621713,14.120518338767264,-62.14790725708008,57.51325225830078,14.120607556171707,11.247740180032467
V850,upper_air,V,850.0,0.0,0.0,-0.024851195800165562,10.070518781408312,-42.55462646484375,46.75747299194336,10.070549444227366,8.035704580936969,0.020105822160811193,9.964134783168047,-43.689056396484375,40.188995361328125,9.964155068104006,7.959371257406646,0.04495701900157818,14.187655600908187,-60.06360626220703,56.6334228515625,14.187726829324419,11.339638870819487,0.0,0.0074998039449873195,9.958010266154867,-46.78756332397461,47.9265251159668,9.958013090366206,7.956440022675363,-0.012606020227391096,14.11866163751867,-62.65447235107422,63.34160614013672,14.118667265237425,11.277594361561718
V925,upper_air,V,925.0,0.0,0.0,0.01517319935309733,9.978681458949213,-42.468048095703125,39.19942855834961,9.978692994834274,7.95909416869189,-0.026398893473184384,10.011156606409118,-41.026607513427734,41.45476531982422,10.011191412595364,7.995572865281421,-0.041572091385160104,14.129106991596824,-64.50076293945312,54.37518310546875,14.12916815027574,11.274361601159523,0.0,-0.025277618339327113,9.94688224342234,-43.23786926269531,45.84979248046875,9.946914361876114,7.940760710115841,0.00112127573843812,14.097492674146524,-67.33901977539062,61.93620681762695,14.097492718738117,11.244931007393795
V1000,upper_air,V,1000.0,0.0,0.0,0.028053635928798986,10.012388271385417,-40.7747688293457,42.628421783447266,10.012427572944652,7.9988360566765,-0.0070413303348796355,9.970739524494979,-40.4039306640625,42.36164855957031,9.970742010786312,7.96453388275928,-0.03509496621520779,14.169529172439136,-63.316184997558594,56.01880645751953,14.169572633825378,11.322918856324167,0.0,0.0231786144826772,10.00900253164829,-41.98532485961914,42.1234130859375,10.009029369859466,7.99194411086651,0.030219944324067865,14.132786928666663,-57.945735931396484,59.284751892089844,14.132819238075717,11.290635533968604
R50,upper_air,R,50.0,0.0,0.0,0.00141647941507402,9.94758593923807,-44.26090621948242,42.1922721862793,9.947586040087359,7.955346520437892,-0.11590969688182617,10.015860168999545,-37.639488220214844,44.93152618408203,10.016530835710359,7.995157969147466,-0.11732617958379259,14.160750574569054,-63.607574462890625,66.59744262695312,14.16123660799176,11.298869166491661,0.0,0.040712888213061585,10.003987421868834,-38.304813385009766,41.06036376953125,10.004070265455494,7.981773821287969,0.15662258424331216,14.183894875293372,-57.50654220581055,56.470680236816406,14.184759584398458,11.325323134111706
R100,upper_air,R,100.0,0.0,0.0,0.012576791722656019,9.978370584221565,-38.44544982910156,41.74640655517578,9.97837851014621,7.955811734522866,0.03146084487305114,10.029416804610275,-44.31568908691406,42.69504165649414,10.029466148572201,8.005548478816536,0.01888405391653631,14.175086094370137,-62.62785339355469,62.37037658691406,14.175098673035638,11.319104782274021,0.0,0.013811768418815994,10.001227649681775,-47.28791046142578,46.086578369140625,10.00123718675372,7.9942039246962935,-0.01764907592113808,14.195795237070445,-57.298255920410156,64.79295349121094,14.195806208268404,11.334341770420272
R150,upper_air,R,150.0,0.0,0.0,0.047470458589881755,10.006394092769971,-45.216888427734375,38.937374114990234,10.006506692360363,7.9836224883727605,-0.08503736932729836,10.022423437316563,-43.584442138671875,40.80937194824219,10.02278418958672,8.002326213375383,-0.1325078273464675,14.213544482912507,-55.7000846862793,69.99278259277344,14.214162131197888,11.345761517765123,0.0,-0.10225604726778854,9.985088395542272,-45.952945709228516,42.60181427001953,9.985611977538468,7.970736959995993,-0.01721867825250035,14.202056971661689,-66.96763610839844,59.55210876464844,14.20206740968385,11.32215736065255
R200,upper_air,R,200.0,0.0,0.0,-0.012301467205973377,9.939808514532395,-43.23324203491211,43.624366760253906,9.939816126652724,7.915802339887688,-0.022989890897775492,9.956959195414756,-41.061649322509766,41.398475646972656,9.956985736368017,7.953858063624276,-0.010688425235059201,14.071920022356414,-59.27275848388672,64.96051025390625,14.071924081589872,11.229063662998353,0.0,0.018775050421119304,9.9689710618928,-45.64470291137695,42.95361328125,9.968988741862091,7.961446562799511,0.04176493781207854,14.061270133982667,-59.30493927001953,66.29878234863281,14.061332159182406,11.216832191766839
R250,upper_air,R,250.0,0.0,0.0,0.056022911629956804,9.962287618143378,-43.49467849731445,41.47540283203125,9.962445139283304,7.934592812393676,0.0311907304114407,9.978922284434688,-50.3740348815918,42.0673828125,9.978971030143713,7.9615387333699275,-0.02483218028177938,14.091696415807881,-65.22344970703125,60.47775650024414,14.091718295242355,11.242424185874922,0.0,0.020720236964164297,10.023315480507721,-41.01272964477539,45.41055679321289,10.023336896962213,8.001160161494603,-0.010470495696999016,14.130356886046831,-64.18248748779297,60.5471305847168,14.130360765328355,11.252762952579134
R300,upper_air,R,300.0,0.0,0.0,-0.062612473326094,10.029281479489605,-40.24497985839844,47.69859313964844,10.029476921387062,8.014095015400633,0.035480225242836436,9.980316565947462,-41.00109100341797,39.969627380371094,9.980379632203588,7.971963153345236,0.09809269936289298,14.17521551117051,-64.04117584228516,59.94264221191406,14.175554908565806,11.28153314868827,0.0,-0.012639410939847329,10.060317741810483,-43.027915954589844,44.34959030151367,10.06032568165142,8.022289822553589,-0.04811963829784734,14.122961842371318,-66.06669616699219,67.37399291992188,14.123043818549109,11.263718962948158
R400,upper_air,R,400.0,0.0,0.0,-0.08149373730536279,9.993142833191285,-43.210784912109375,44.596534729003906,9.993475116983051,7.969888395361859,-0.0023062289114400385,9.995569970857217,-47.70665740966797,39.725364685058594,9.995570236909664,7.969092752651582,0.07918750599363134,14.131067856950638,-56.879268646240234,62.298587799072266,14.131289730198988,11.280627097553053,0.0,-0.01572653266521743,9.999382100632513,-39.97075653076172,40.994537353515625,9.99939446758046,7.9720002205862475,-0.013420302736913942,14.090537353267996,-63.6325798034668,62.76896667480469,14.090543744240872,11.253370381482725
R500,upper_air,R,500.0,0.0,0.0,0.06796262772266648,10.020909142032076,-52.211666107177734,39.04258346557617,10.021139603438977,7.990520064723236,0.030875057939266447,9.996006331453001,-42.41339111328125,40.37186050415039,9.99605401384206,7.976662389836063,-0.03708757064301173,14.150956828110544,-57.777244567871094,60.441829681396484,14.15100542855312,11.275960147740417,0.0,0.02827495078397588,10.015702258645495,-44.28752136230469,45.92869567871094,10.015742169538688,7.985682845700831,-0.0026001097916851443,14.143078460740284,-60.00881576538086,54.65711975097656,14.143078699746622,11.292270976775043
R600,upper_air,R,600.0,0.0,0.0,0.021878398823289374,10.013065872413847,-44.196468353271484,46.809051513671875,10.013089774371961,7.9953874487978105,-0.05689796609877869,10.012835710273581,-39.85114669799805,40.99253845214844,10.012997370391387,7.98237715042609,-0.07877636260083648,14.202899280380427,-56.89290237426758,60.755157470703125,14.20311774519644,11.323773865445713,0.0,0.04952082628998601,10.030891829346023,-45.620811462402344,42.4915771484375,10.031014066597095,8.006139938368557,0.10641879443734716,14.09764928100851,-60.52662658691406,62.907684326171875,14.09805093656886,11.249556714747182
R700,upper_air,R,700.0,0.0,0.0,0.02272387268276191,10.03815412311736,-44.685020446777344,44.18948745727539,10.038179843669168,7.993814366632888,-0.05685998015046011,10.032770856645971,-44.33977508544922,43.17181396484375,10.032931980198823,8.00484089560883,-0.07958385139338942,14.201698838348692,-57.423797607421875,67.52455139160156,14.201921823631313,11.338524712628024,0.0,-0.0404241135205105,10.021650342876407,-41.25143051147461,41.026363372802734,10.021731871479256,7.986020582991413,0.016435867030524243,14.205889633417486,-64.67379760742188,61.85701370239258,14.205899141362455,11.330128540108678
R850,upper_air,R,850.0,0.0,0.0,0.03494726924539004,10.001749663071388,-41.71841049194336,43.113128662109375,10.001810717783663,7.981057507586583,0.030885477881630135,9.987605794704455,-41.80073547363281,42.7846565246582,9.987653549415633,7.970760129638418,-0.00406179265159517,14.129225456653993,-60.014015197753906,58.74897384643555,14.129226040484975,11.281875908750434,0.0,-0.06948909673760324,9.97871916531201,-42.940616607666016,46.461647033691406,9.97896111399949,7.952817050696408,-0.10037457309921116,14.130919577820126,-62.977691650390625,61.95258331298828,14.131276063035148,11.292054846515262
R925,upper_air,R,925.0,0.0,0.0,0.014388262440368872,9.905476526983067,-40.39756774902344,42.470394134521484,9.905486976858224,7.904420973486103,-0.04782849810106898,10.026657655320856,-40.371482849121094,39.92201232910156,10.026771728838101,8.005417669474259,-0.0622167613345829,14.0591214284162,-57.857398986816406,62.2880973815918,14.05925909371931,11.193359288060028,0.0,0.014940245650740844,9.959380452289823,-38.212059020996094,40.741085052490234,9.959391658349016,7.926047792368402,0.06276874596028637,14.073496302232511,-61.11848449707031,64.96917724609375,14.073636277963418,11.226397541227577
R1000,upper_air,R,1000.0,0.0,0.0,0.07522277472511177,9.989992678176527,-41.63448715209961,43.968719482421875,9.990275880867276,7.980616978238601,-0.029080613750757357,9.979344314096991,-45.55978775024414,40.004905700683594,9.979386685633198,7.939559125971517,-0.10430338858305806,14.150357795467897,-56.947486877441406,58.01751708984375,14.150742204442544,11.271844938901692,0.0,0.05287386560935467,10.009602595392055,-38.95969009399414,42.453285217285156,10.009742242602162,7.996181171562494,0.08195447829586024,14.094521959495026,-58.97090530395508,59.67205047607422,14.09476022510412,11.217352125951354
T2M,surface,T2M,,0.0,0.0,-0.050612948376914525,9.943692205778007,-51.9774055480957,42.15721893310547,9.94382101376452,7.935649946088348,0.031207416903644876,9.993164252019564,-40.900970458984375,42.68275833129883,9.993212980353626,7.984282111167414,0.08182036541902872,14.089952263895995,-55.268043518066406,67.12408447265625,14.090189827360103,11.245798998133992,0.0,0.04955509572525462,9.937206120582273,-45.183773040771484,40.752845764160156,9.937329681078396,7.918306871113376,0.01834767700243355,14.160824207849654,-66.66131591796875,61.85515594482422,14.160836094061361,11.320998575323054
U10,surface,U10,,0.0,0.0,0.04422954826184169,9.991554090017766,-40.79789733886719,40.27630615234375,9.991651984866339,7.988050159180082,-0.006850733690071343,9.990386243409207,-43.33992004394531,41.12761688232422,9.990388592294687,7.963139197691462,-0.05108028370981888,14.140633220835033,-56.4970817565918,60.922847747802734,14.140725479322416,11.280087680287012,0.0,-0.058147317002142276,10.008303727367746,-43.44953536987305,42.16276550292969,10.008472641202852,7.989855990502366,-0.051296580264104816,14.200030533862465,-65.53175354003906,63.20650863647461,14.200123186147508,11.347089532141991
V10,surface,V10,,0.0,0.0,-0.01111130823760197,9.96618213432717,-41.135650634765625,39.43967819213867,9.966188328330565,7.9574637618125985,-0.013815248974865968,9.98182362829171,-38.96654510498047,43.12171173095703,9.981833188719708,7.954518893413897,-0.002703939491029776,14.071908716909377,-60.99536895751953,60.289878845214844,14.071908976692498,11.22286143909449,0.0,-0.07237938799460825,9.961744952586708,-38.305973052978516,40.118064880371094,9.962007893802088,7.941331417216321,-0.05856413637656341,14.104646566942561,-66.45210266113281,64.83786010742188,14.10476814897793,11.264085517242732
MSL,surface,MSL,,0.0,0.0,-0.02516720593702152,9.986392561103875,-41.354183197021484,44.42537307739258,9.986424273618827,7.980936884262353,0.026038867274937,10.040961161715309,-41.07908630371094,40.30305480957031,10.040994924492386,8.008170309996816,0.05120607352021749,14.136913010043653,-57.09814453125,60.44773864746094,14.13700574787666,11.261294108925984,0.0,-0.029336153103399522,9.965032416952173,-42.273216247558594,41.78215789794922,9.96507559834764,7.957689326659985,-0.05537502148293595,14.172197863124278,-59.83775329589844,56.82993698120117,14.172306046107598,11.306646922277174
TP,surface,TP,,0.0,0.0,7.965583352633594,6.030233470747522,2.2902497221366502e-05,42.76901626586914,9.990707364369142,7.965583352633594,7.994691075582703,6.025676736475767,1.120058300330129e-06,45.069496154785156,10.011187007837083,7.994691075582703,0.02910772340240874,8.514287224490277,-37.32672882080078,42.46604919433594,8.514336979511505,6.59671220014021,0.0,7.962882354960104,6.015488905666621,3.383265720913187e-05,43.5609130859375,9.979659410734632,7.962882354960104,-0.03180872098942876,8.521032419806208,-43.22217559814453,39.0716552734375,8.521091790029956,6.61568323115786
