_index,_index,annotated_age,batch,phase,state,pseudotime
515,515,3.2,1,G1,cycling,0.21843856108694684
516,516,0.533333333,1,G1,cycling,0.07305638059386195
517,517,5.066666667,1,G1,nan,0.17235732737234294
518,518,4.266666667,1,G1,cycling,0.12555527603663963
519,519,8.0,1,S,cycling,0.14780353357225834
520,520,1.6,1,G0,arrested,0.1674339512076884
521,521,0.533333333,1,G0,arrested,0.10469538726778274
522,522,4.533333333,1,G1,cycling,0.12179789698812891
523,523,5.6,1,S,cycling,0.16480018316152878
524,524,1.066666667,1,G1,cycling,0.14258597579799887
525,525,4.533333333,1,G1,cycling,0.15971210929760574
526,526,6.666666667,1,G1,nan,0.14962116200072745
527,527,13.06666667,1,G2,cycling,0.25401109719776443
528,528,5.6,1,S,cycling,0.13700282677104522
529,529,0.26666666699999997,1,G1,cycling,0.06885463466224506
530,530,5.6,1,S,cycling,0.1636074648556303
531,531,0.8,1,G0,arrested,0.15211847891912467
532,532,16.26666667,1,G2,cycling,0.14201834492350804
533,533,10.93333333,1,G0,arrested,0.13177733072245318
534,534,2.666666667,1,G1,cycling,0.10470443289028142
535,535,19.73333333,1,G1,nan,0.14243922408719817
536,536,0.26666666699999997,1,G1,cycling,0.08936381614234737
537,537,7.2,1,S,cycling,0.14691573821915688
538,538,2.933333333,1,G1,cycling,0.15260664327634885
539,539,1.066666667,1,G1,nan,0.0973203340198684
540,540,12.8,1,S,cycling,0.17725081195040762
541,541,4.8,1,S,cycling,0.07231082450164293
542,542,12.8,1,S,cycling,0.18334152495137268
543,543,1.6,1,G1,nan,0.13499750567762792
544,544,6.666666667,1,G1,cycling,0.11219797492829087
545,545,2.666666667,1,G0,arrested,0.14271756585697282
546,546,2.133333333,1,G0,arrested,0.14523831218666436
547,547,13.6,1,S,cycling,0.13191385333379121
548,548,15.2,1,S,cycling,0.1406466238358808
549,549,2.933333333,1,G1,cycling,0.16408265846264858
550,550,5.6,1,G0,arrested,0.3563974453274493
551,551,22.93333333,1,G0,arrested,0.26653192872030046
552,552,2.133333333,1,G1,cycling,0.09757546344456965
553,553,2.933333333,1,G1,cycling,0.18128009053929142
554,554,5.6,1,S,cycling,0.1736900608916359
555,555,0.26666666699999997,1,G1,cycling,0.09283589111223653
556,556,4.8,1,G1,cycling,0.07327278542858529
557,557,15.2,1,G2,cycling,0.21024967664223615
558,558,5.333333333,1,S,cycling,0.1457209846194859
559,559,0.8,1,G0,arrested,0.12397479751270103
560,560,3.2,1,G1,nan,0.1397347520706825
561,561,5.8666666670000005,1,S,cycling,0.15989338242278858
562,562,4.8,1,G1,nan,0.1379275409328316
563,563,1.8666666669999998,1,G1,cycling,0.18437996889776212
564,564,4.266666667,1,G1,cycling,0.11925907694742471
565,565,12.26666667,1,S,cycling,0.2061451225414972
566,566,4.8,1,G1,cycling,0.12882009686544096
567,567,6.933333332999999,1,S,cycling,0.18517369104897677
568,568,1.066666667,1,G1,nan,0.09315338553027135
569,569,2.666666667,1,G1,cycling,0.21160318598400019
570,570,6.666666667,1,S,cycling,0.18146935804058656
571,571,20.26666667,1,G2,cycling,0.2501695574122233
572,572,6.933333332999999,1,S,cycling,0.21265628312503454
573,573,4.266666667,1,G1,cycling,0.1427119250416923
574,574,12.53333333,1,G2,cycling,0.2371925647417292
575,575,6.933333332999999,1,S,cycling,0.11057332199096845
576,576,4.0,1,G1,cycling,0.1342365172145559
577,577,12.8,1,S,cycling,0.24251526584474303
578,578,5.6,1,S,cycling,0.1431036278340509
579,579,5.8666666670000005,1,S,cycling,0.20461507117898722
580,580,9.066666667,1,S,cycling,0.13970917727554497
581,581,17.86666667,1,G1,nan,0.1803151194396266
582,582,14.66666667,1,G2,cycling,0.14477536541109895
583,583,16.8,1,G2,cycling,0.23758113340834228
584,584,10.13333333,1,S,cycling,0.1528658728618212
585,585,4.266666667,1,G1,nan,0.13703983913337128
586,586,5.6,1,S,cycling,0.1398884995433193
587,587,8.0,1,S,cycling,0.19361304202631816
588,588,0.0,1,G1,cycling,0.0
589,589,5.8666666670000005,1,S,cycling,0.18891948725858965
590,590,19.73333333,1,G0,arrested,0.1355657307984918
591,591,9.6,1,S,cycling,0.1979082773472426
592,592,9.066666667,1,S,cycling,0.16492161126919283
593,593,0.533333333,1,G1,cycling,0.13326920242406548
594,594,8.533333333,1,S,cycling,0.16048170442483767
595,595,1.6,1,G0,arrested,0.16363604225887046
596,596,0.0,1,G1,cycling,0.0
597,597,3.733333333,1,G1,cycling,0.13017277201946412
598,598,4.8,1,G1,cycling,0.1508639556066207
599,599,7.466666667,1,S,cycling,0.17851248974299483
600,600,8.266666667,1,S,cycling,0.16400786799931957
601,601,0.533333333,1,G1,nan,0.13346997497110377
602,602,2.666666667,1,G0,arrested,0.2160913116108765
603,603,4.8,1,G1,cycling,0.39906357523310854
604,604,2.933333333,1,G1,cycling,0.23155378189392287
605,605,2.4,1,G1,nan,0.10092656795890292
606,606,5.6,1,G1,cycling,0.12914146249350814
607,607,13.06666667,1,S,cycling,0.22881666809465773
608,608,16.8,1,G2,cycling,0.2029206412800363
609,609,6.666666667,1,G1,cycling,0.1785676165457056
610,610,10.4,1,S,cycling,0.18415690323627032
611,611,1.6,1,G1,nan,0.21106217680702294
612,612,1.8666666669999998,1,G1,cycling,0.20083080273310822
613,613,6.933333332999999,1,G1,cycling,0.15907497751469174
614,614,4.8,1,G1,cycling,0.24675846526713732
615,615,16.53333333,1,S,cycling,0.1791047574081625
616,616,5.066666667,1,G1,nan,0.12411895161305357
617,617,8.8,1,S,cycling,0.11274454524222433
618,618,9.066666667,1,S,cycling,0.1514299945809589
619,619,14.4,1,G1,nan,0.24071989439840366
620,620,7.2,1,S,cycling,0.2818946812958131
621,621,17.06666667,1,G0,arrested,0.09110379083596881
622,622,10.4,1,S,cycling,0.16845085793203307
623,623,10.93333333,1,S,cycling,0.3431293897105699
624,624,4.533333333,1,G1,cycling,0.14565898686253
625,625,2.133333333,1,G1,cycling,0.25548450658919347
626,626,3.2,1,G1,cycling,0.1400990296415742
627,627,2.666666667,1,G0,arrested,0.16191800466239778
628,628,14.4,1,S,cycling,0.2484793388441086
629,629,3.733333333,1,G1,cycling,0.17501993001875404
630,630,20.0,1,G2,cycling,0.16203417248798915
631,631,18.66666667,1,G0,arrested,0.1499161655291192
632,632,2.666666667,1,G1,nan,0.15848811021124085
633,633,2.933333333,1,G1,nan,0.19173825521638402
634,634,3.4666666669999997,1,G1,cycling,0.1315384032140809
635,635,4.8,1,G0,arrested,0.16654542634220268
636,636,6.933333332999999,1,G1,cycling,0.24097459762421633
637,637,16.8,1,G2,cycling,0.2094965674803607
638,638,12.26666667,1,G2,cycling,0.18196418774293358
639,639,13.33333333,1,S,cycling,0.112004515829066
640,640,16.0,1,S,nan,0.21182184499792642
641,641,5.6,1,S,cycling,0.10722519432079924
642,642,3.733333333,1,G1,cycling,0.16421685465374652
643,643,4.533333333,1,G1,nan,0.16432483494890915
644,644,16.8,1,G2,cycling,0.15768045332715686
645,645,5.333333333,1,S,cycling,0.17992899279275448
646,646,2.4,1,G1,nan,0.09110739974714831
647,647,2.4,1,G0,arrested,0.10871871425328151
648,648,3.4666666669999997,1,G1,nan,0.19200383409125646
649,649,2.933333333,1,G0,arrested,0.15095783554467043
650,650,3.4666666669999997,1,G0,arrested,0.14238488778228783
651,651,2.666666667,1,G0,arrested,0.1280778375763583
652,652,6.1333333329999995,1,G1,cycling,0.2200265330260119
653,653,2.666666667,1,G1,cycling,0.17039165265773434
654,654,16.53333333,1,S,cycling,0.22074659558546844
655,655,12.8,1,S,cycling,0.16622430590196252
656,656,14.66666667,1,S,cycling,0.20722392177419757
657,657,2.4,1,G1,nan,0.16618360325231163
658,658,17.86666667,1,G2,cycling,0.2933749807461352
659,659,13.33333333,1,S,cycling,0.1950412678573619
660,660,6.933333332999999,1,S,nan,0.17102031142784244
661,661,12.8,1,S,cycling,0.17931958808082052
662,662,4.0,1,G1,cycling,0.20207065944483368
663,663,3.4666666669999997,1,G1,nan,0.20102399383724842
664,664,2.4,1,G1,cycling,0.21641907639421032
665,665,16.0,1,S,cycling,0.39732451810131797
666,666,0.533333333,1,G1,cycling,0.11580608796095476
667,667,9.6,1,S,cycling,0.1990836608523249
668,668,6.1333333329999995,1,S,cycling,0.16805453951558658
669,669,1.8666666669999998,1,G1,cycling,0.1805343037502526
670,670,6.933333332999999,1,S,cycling,0.19067919799328162
671,671,5.8666666670000005,1,S,cycling,0.20085614727065035
672,672,1.8666666669999998,1,G1,cycling,0.23095537127411808
673,673,7.733333332999999,1,S,cycling,0.1911251455971405
674,674,0.533333333,1,G1,cycling,0.1357496121347927
675,675,9.6,1,S,cycling,0.2202723692319289
676,676,6.933333332999999,1,G1,cycling,0.12566187366885095
677,677,2.666666667,1,G0,arrested,0.16903576841872142
678,678,1.333333333,1,G0,arrested,0.113808348350218
679,679,3.4666666669999997,1,G1,nan,0.185534525619664
680,680,13.06666667,1,S,cycling,0.1794826444420995
681,681,3.4666666669999997,1,G0,arrested,0.21553532966619465
682,682,2.933333333,1,G0,arrested,0.19574609092396494
683,683,16.0,1,G0,arrested,0.13144445446055714
684,684,3.733333333,1,G1,cycling,0.30087812640873696
685,685,9.6,1,S,nan,0.20616846437321976
686,686,4.533333333,1,G0,arrested,0.19352275953484085
687,687,0.533333333,1,G1,nan,0.18872221829353422
688,688,8.0,1,G1,cycling,0.1036361957103178
689,689,6.1333333329999995,1,G1,cycling,0.16878928502100235
690,690,0.533333333,1,G1,cycling,0.17387859767982444
691,691,2.133333333,1,G0,arrested,0.1786669891376609
692,692,1.333333333,1,G0,arrested,0.11326644879169503
693,693,4.266666667,1,G0,arrested,0.1352205368142074
694,694,25.06666667,1,G2,cycling,0.29882308072225044
695,695,5.066666667,1,G1,nan,0.19898362848471227
696,696,6.1333333329999995,1,S,cycling,0.2108871924993939
697,697,17.6,1,G2,cycling,0.1790122628942457
698,698,19.46666667,1,G2,nan,0.21158155432881415
699,699,6.1333333329999995,1,S,cycling,0.19971814624478063
700,700,8.8,1,S,cycling,0.1764719429501934
701,701,10.4,1,S,cycling,0.19844023136736325
702,702,12.8,1,S,cycling,0.20382242756282265
703,703,12.0,1,S,cycling,0.10893803839315831
704,704,0.26666666699999997,1,G1,cycling,0.22968347199648784
705,705,1.066666667,1,G1,cycling,0.05362503094940861
706,706,4.0,1,G0,arrested,0.14522055195016115
707,707,1.8666666669999998,1,G0,arrested,0.1588708883981472
708,708,8.533333333,1,S,cycling,0.14771160911775708
709,709,2.4,1,G1,cycling,0.18620071944805874
710,710,8.0,1,S,cycling,0.19306136939287266
711,711,10.4,1,S,cycling,0.25321248433292387
712,712,3.4666666669999997,1,G1,cycling,0.21350901261543903
713,713,0.26666666699999997,1,G1,cycling,0.09180575616028815
714,714,16.8,1,G2,cycling,0.26982902504020095
715,715,1.333333333,1,G1,cycling,0.1712143650470678
716,716,1.066666667,1,G1,cycling,0.10938468446691733
717,717,1.8666666669999998,1,G0,arrested,0.16075977463621866
718,718,3.4666666669999997,1,G0,arrested,0.17219283531364915
719,719,4.8,1,G1,cycling,0.159115580915146
720,720,6.1333333329999995,1,S,cycling,0.16698957890777974
721,721,0.533333333,1,G1,cycling,0.09789508566008366
722,722,12.8,1,S,cycling,0.15500766023612214
723,723,3.4666666669999997,1,G1,cycling,0.21797619645751845
724,724,7.733333332999999,1,S,cycling,0.1737835422508737
725,725,8.0,1,S,cycling,0.16013163233504626
726,726,14.13333333,1,G2,cycling,0.20526536917748073
727,727,10.66666667,1,S,cycling,0.1461639369467247
728,728,17.86666667,1,G2,cycling,0.16031885478252672
729,729,4.0,1,G1,cycling,0.1571269896989508
730,730,7.466666667,1,S,cycling,0.10184885942894109
731,731,6.1333333329999995,1,S,cycling,0.21678327285364063
732,732,5.066666667,1,G1,cycling,0.1506633347265786
733,733,20.8,1,G0,arrested,0.1560036962788334
734,734,14.13333333,1,G2,cycling,0.23164757716033738
735,735,2.133333333,1,G0,arrested,0.14410351217623454
736,736,14.4,1,S,cycling,0.183052172715178
737,737,10.93333333,1,G2,cycling,0.21256636056820313
738,738,1.333333333,1,G1,cycling,0.19582301759586473
739,739,3.2,1,G1,cycling,0.18175081136797602
740,740,13.06666667,1,S,cycling,0.14891229435412173
741,741,14.93333333,1,S,cycling,0.1713078539698978
742,742,5.6,1,G1,cycling,0.16050402510933576
743,743,8.266666667,1,S,cycling,0.16519422018380883
744,744,7.733333332999999,1,S,cycling,0.1541621629558963
745,745,4.266666667,1,G1,nan,0.1239772414625608
746,746,10.93333333,1,S,cycling,0.18688516683407105
747,747,1.066666667,1,G1,cycling,0.0567094407326724
748,748,8.0,1,S,cycling,0.2347244200049155
749,749,5.8666666670000005,1,S,cycling,0.14653615149726795
750,750,3.733333333,1,G1,cycling,0.13201407126356765
751,751,10.93333333,1,S,cycling,0.19200888367555496
752,752,1.8666666669999998,1,G0,arrested,0.22464232380841107
753,753,17.6,1,G2,cycling,0.17415618364834923
754,754,16.0,1,G0,arrested,0.1855792504843096
755,755,6.1333333329999995,1,S,cycling,0.2125435227546885
756,756,8.0,1,S,cycling,0.21042388004904017
757,757,6.933333332999999,1,S,cycling,0.1831703036488785
758,758,4.8,1,G1,cycling,0.16058322836186067
759,759,10.66666667,1,S,cycling,0.20081636535350236
760,760,7.733333332999999,1,S,cycling,0.16359202860537178
761,761,14.4,1,G2,cycling,0.1626014901702046
762,762,16.8,1,G1,cycling,0.2841583142998196
763,763,6.666666667,1,S,cycling,0.162910879558964
764,764,8.266666667,1,S,cycling,0.22477690773860587
765,765,3.733333333,1,G1,cycling,0.14994955906704502
766,766,10.66666667,1,S,cycling,0.2047656089144067
767,767,6.933333332999999,1,S,cycling,0.15902978160962616
768,768,15.46666667,1,G2,cycling,0.2074429861685088
769,769,4.0,1,G1,cycling,0.10551999053427523
770,770,9.6,1,S,cycling,0.1607634014412477
771,771,1.066666667,1,G1,cycling,0.13884602217266026
772,772,14.4,1,G2,cycling,0.2304947954965346
773,773,7.2,1,S,cycling,0.14434494352001068
774,774,5.066666667,1,G1,cycling,0.12166673256950743
775,775,6.1333333329999995,1,S,cycling,0.2584288947613288
776,776,13.33333333,1,S,cycling,0.14953167246458884
777,777,8.266666667,1,G1,cycling,0.06683728679479466
778,778,17.86666667,1,G0,arrested,0.12485486069451916
779,779,13.06666667,1,S,cycling,0.20712635151453443
780,780,5.066666667,1,S,cycling,0.10728430993154066
781,781,13.33333333,1,S,cycling,0.13865670033336566
782,782,8.0,1,S,cycling,0.18691951126476977
783,783,4.266666667,1,G1,nan,0.13279730302430112
784,784,6.666666667,1,S,cycling,0.2231027785009445
785,785,5.8666666670000005,1,S,cycling,0.21192593247774796
786,786,1.6,1,G0,arrested,0.12069418424659913
787,787,4.266666667,1,G1,nan,0.15319165592370257
788,788,9.6,1,S,cycling,0.20579958223961317
789,789,2.933333333,1,G1,cycling,0.11363634842873821
790,790,5.6,1,G1,cycling,0.16400598643146302
791,791,14.4,1,G2,cycling,0.1856115699040907
792,792,7.2,1,S,cycling,0.23737464921529056
793,793,17.33333333,1,G0,arrested,0.12064895344980374
794,794,2.933333333,1,G1,nan,0.17923788353528736
795,795,12.8,1,S,cycling,0.26073681591483944
796,796,4.533333333,1,G0,arrested,0.2594234398128069
797,797,18.66666667,1,S,cycling,0.17178643043883227
798,798,2.133333333,1,G1,nan,0.15441339235675688
799,799,2.133333333,1,G1,nan,0.10267726556177086
800,800,17.06666667,1,G1,nan,0.1315862088568078
801,801,3.2,1,G0,arrested,0.12834621198780258
802,802,4.8,1,G1,cycling,0.16513286384952622
803,803,1.6,1,G0,arrested,0.08466548983051986
804,804,6.666666667,1,S,cycling,0.1480552253444581
805,805,1.8666666669999998,1,G0,arrested,0.10387752684895354
806,806,18.4,1,G2,cycling,0.1666661244081168
807,807,7.733333332999999,1,S,cycling,0.26889440692911515
808,808,13.06666667,1,S,cycling,0.19138337814830114
809,809,1.333333333,1,G0,arrested,0.14864642201263636
810,810,4.266666667,1,G1,cycling,0.22290202354179095
811,811,15.46666667,1,G2,cycling,0.2013706381678687
812,812,8.266666667,1,S,cycling,0.2041180305134557
813,813,13.86666667,1,G2,cycling,0.16175124997232831
814,814,5.066666667,1,S,cycling,0.14316736225842944
815,815,18.13333333,1,S,cycling,0.2152221844080974
816,816,13.86666667,1,G0,arrested,0.14974012075682985
817,817,4.8,1,G1,cycling,0.14782589538204788
818,818,2.933333333,1,G1,cycling,0.34953408805353536
819,819,5.8666666670000005,1,S,cycling,0.09774741023297709
820,820,0.8,1,G0,arrested,0.17352873071013894
821,821,18.4,1,G2,cycling,0.16588166726716266
822,822,0.0,1,G1,cycling,0.0
823,823,0.0,1,G1,cycling,0.0
824,824,10.4,1,S,cycling,0.1984286782710254
825,825,1.066666667,1,G0,arrested,0.17267386987609984
826,826,3.2,1,G0,arrested,0.1355110983569845
827,827,16.53333333,1,G2,cycling,0.3340446379889133
828,828,1.8666666669999998,1,G0,arrested,0.14175455291846387
829,829,5.333333333,1,S,cycling,0.1708009208909785
830,830,1.066666667,1,G0,arrested,0.2053095526010796
831,831,1.8666666669999998,1,G0,arrested,0.21579594116550094
832,832,2.133333333,1,G0,arrested,0.16575269227885034
833,833,7.733333332999999,1,S,cycling,0.1456487056480493
834,834,20.8,1,S,cycling,0.20200918184601596
835,835,2.133333333,1,G0,arrested,0.19531902536930626
836,836,5.333333333,1,S,cycling,0.16557627676049574
837,837,0.8,1,G0,arrested,0.17895499601450882
838,838,12.8,1,G2,cycling,0.1564819213263523
839,839,1.333333333,1,G0,arrested,0.14328813063158247
840,840,0.8,1,G1,cycling,0.23933685410637623
841,841,14.93333333,1,G2,cycling,0.14871510724589687
842,842,5.8666666670000005,1,S,cycling,0.14690245836233218
843,843,6.666666667,1,S,cycling,0.20994750821238514
844,844,5.8666666670000005,1,S,cycling,0.1698403746950186
845,845,1.066666667,1,G1,nan,0.17431911170600722
846,846,13.86666667,1,G2,cycling,0.1483502991879171
847,847,9.333333332999999,1,S,cycling,0.09996630332271854
848,848,6.933333332999999,1,G1,cycling,0.15001323426303467
849,849,6.933333332999999,1,G1,cycling,0.1252102185599704
850,850,12.0,1,S,cycling,0.13017122952471333
851,851,2.133333333,1,G1,cycling,0.14810578877412425
852,852,0.8,1,G1,cycling,0.15451022948832213
853,853,7.2,1,S,cycling,0.08014283409596352
854,854,9.333333332999999,1,S,cycling,0.22357967282948377
855,855,14.93333333,1,G2,cycling,0.22861997743686913
856,856,9.333333332999999,1,S,cycling,0.1750850584023883
857,857,3.733333333,1,G1,cycling,0.17732695206234098
858,858,0.26666666699999997,1,G0,arrested,0.12310863220979956
859,859,1.333333333,1,G0,arrested,0.10329590692452836
860,860,2.933333333,1,G1,cycling,0.28330292072267754
861,861,16.8,1,G2,cycling,0.10667318893823642
862,862,1.6,1,G1,nan,0.1408015383245419
863,863,15.46666667,1,G2,cycling,0.15243930811248277
864,864,16.8,1,G2,cycling,0.23369622967918213
865,865,16.0,1,G0,arrested,0.06698411887663822
866,866,4.533333333,1,G1,cycling,0.2088515718290079
867,867,4.8,1,G1,cycling,0.1683647746074657
868,868,16.26666667,1,G2,cycling,0.23184314246773008
869,869,1.8666666669999998,1,G0,arrested,0.11049074401251648
870,870,3.733333333,1,G1,nan,0.1316335560214163
871,871,0.8,1,G1,nan,0.08292363750644932
872,872,7.2,1,S,cycling,0.1483534708930513
873,873,8.266666667,1,S,cycling,0.18333930019730466
874,874,5.8666666670000005,1,S,cycling,0.20392733480819406
875,875,13.86666667,1,G1,cycling,0.12175515319956136
876,876,1.066666667,1,G0,arrested,0.05241187834654582
877,877,6.666666667,1,S,cycling,0.1989485383327087
878,878,13.86666667,1,S,cycling,0.1469858923675676
879,879,5.066666667,1,G1,cycling,0.1598403648740924
880,880,1.066666667,1,G1,nan,0.2239726447043589
881,881,7.733333332999999,1,S,cycling,0.16082230344965295
882,882,4.533333333,1,G1,cycling,0.16586588270977642
883,883,4.8,1,G1,cycling,0.25984366911275897
884,884,7.733333332999999,1,S,cycling,0.158628457648268
885,885,16.53333333,1,G2,cycling,0.3509935449183706
886,886,5.8666666670000005,1,S,cycling,0.22128284965528164
887,887,17.06666667,1,G2,cycling,0.21613493533539802
888,888,2.133333333,1,G0,arrested,0.19267822111555877
889,889,1.6,1,G1,cycling,0.1443260721818345
890,890,2.666666667,1,G0,arrested,0.19279704501158984
891,891,14.13333333,1,S,cycling,0.21976206324069286
892,892,1.066666667,1,G0,arrested,0.10909506933915526
893,893,8.266666667,1,S,nan,0.238900775091757
894,894,3.2,1,G1,nan,0.10341289993228593
895,895,4.266666667,1,G1,cycling,0.25786206050143967
896,896,6.4,1,G0,arrested,0.14736834942546184
897,897,3.4666666669999997,1,G0,arrested,0.2334568401863896
898,898,19.73333333,1,G2,cycling,0.2756050012983249
899,899,9.333333332999999,1,S,cycling,0.14853222329436458
900,900,13.33333333,1,G2,nan,0.23231674606128497
901,901,0.8,1,G1,cycling,0.22083469249645402
902,902,2.666666667,1,G0,arrested,0.16984995242484327
903,903,4.266666667,1,G1,cycling,0.26733247701629625
904,904,2.133333333,1,G1,cycling,0.17939046836800038
905,905,19.73333333,1,G2,cycling,0.26242788922037874
906,906,7.2,1,S,cycling,0.22318284676685685
907,907,4.533333333,1,G0,arrested,0.21926544700609601
908,908,5.8666666670000005,1,S,nan,0.18680287872768508
909,909,0.8,1,G1,cycling,0.13887043585543404
910,910,10.4,1,S,cycling,0.20121645734310045
911,911,0.8,1,G0,arrested,0.17652530640944158
912,912,22.66666667,1,S,cycling,0.11208329977107974
913,913,4.8,1,G1,cycling,0.18286122602127397
914,914,1.333333333,1,G1,nan,0.10592787338031336
915,915,15.46666667,1,G2,cycling,0.20403298571568276
916,916,4.0,1,G0,arrested,0.16140909628275737
917,917,15.2,1,G2,cycling,0.21815538035686582
918,918,7.2,1,S,cycling,0.212329848847922
919,919,6.4,1,S,cycling,0.21198230687233627
920,920,8.8,1,G0,arrested,0.16301163116954806
921,921,16.53333333,1,G2,cycling,0.24525721476323142
922,922,0.26666666699999997,1,G1,cycling,0.11017726812661861
923,923,0.0,1,G1,cycling,0.0
924,924,16.53333333,1,G2,cycling,0.2051363776359008
925,925,0.26666666699999997,1,G1,cycling,0.20083196257109864
926,926,0.533333333,1,G1,cycling,0.12364405953394306
927,927,3.2,1,G1,cycling,0.09767073288848742
928,928,0.26666666699999997,1,G1,cycling,0.1935848332912736
929,929,4.8,1,G1,cycling,0.17051831378891624
930,930,4.266666667,1,G1,cycling,0.15585302227576506
931,931,3.733333333,1,G1,cycling,0.14281580668533278
932,932,0.0,1,G1,cycling,0.0
933,933,17.06666667,1,G2,cycling,0.23755178240849575
934,934,0.8,1,G1,cycling,0.21043992612149104
935,935,0.533333333,1,G1,cycling,0.2268140676999185
936,936,0.26666666699999997,1,G1,cycling,0.26553877844081514
937,937,4.533333333,1,G1,cycling,0.07636246988901464
938,938,5.066666667,1,G1,cycling,0.17971253611889482
939,939,5.333333333,1,G1,cycling,0.2305480255928196
940,940,2.933333333,1,G1,cycling,0.18254517029619863
941,941,2.133333333,1,G1,cycling,0.16527328548554254
942,942,4.266666667,1,G1,cycling,0.16975493093708557
943,943,2.133333333,1,G0,arrested,0.2122106252641262
944,944,22.66666667,1,S,cycling,0.16073198121812654
945,945,2.4,1,G1,cycling,0.16848258823930523
946,946,6.1333333329999995,1,G1,cycling,0.17330148298247292
947,947,1.066666667,1,G1,cycling,0.12439831093150679
948,948,2.133333333,1,G0,arrested,0.1463084125222814
949,949,4.533333333,1,G0,arrested,0.2172324440678753
950,950,0.8,1,G1,cycling,0.12105150077364409
951,951,10.93333333,1,G2,cycling,0.15871645370835938
952,952,2.4,1,G1,nan,0.16085832128936903
953,953,17.33333333,1,G2,cycling,0.19689006815417548
954,954,1.6,1,G0,arrested,0.15490858321726825
955,955,0.8,1,G0,arrested,0.10334948682585654
956,956,4.266666667,1,G1,cycling,0.06415960392457251
957,957,3.733333333,1,G1,cycling,0.17461942971710206
958,958,1.6,1,G1,cycling,0.14995907287993496
959,959,8.0,1,S,cycling,0.19371536140165546
960,960,8.266666667,1,S,cycling,0.11213705462369357
961,961,1.8666666669999998,1,G1,cycling,0.10329636273834467
962,962,0.8,1,G0,arrested,0.16761749454613134
963,963,4.533333333,1,G1,cycling,0.4883017658851085
964,964,6.666666667,1,S,cycling,0.1590149601641522
965,965,5.6,1,G1,cycling,0.18853662173031185
966,966,16.0,1,G0,arrested,0.20914154274775518
967,967,12.0,1,S,cycling,0.16597741070258837
968,968,4.533333333,1,G0,arrested,0.20285885565066855
969,969,16.0,1,S,cycling,0.14056703118479186
970,970,0.533333333,1,G1,cycling,0.1825845110407916
971,971,12.26666667,1,S,cycling,0.23798236388779978
972,972,10.4,1,S,cycling,0.16207522365035085
973,973,17.6,1,G0,arrested,0.14071447536306564
974,974,7.2,1,S,cycling,0.2278405081377567
975,975,6.666666667,1,G1,cycling,0.11156860831163057
976,976,11.2,1,S,cycling,0.14564447214060033
977,977,12.26666667,1,S,cycling,0.24855558511759915
978,978,1.8666666669999998,1,G1,cycling,0.11341343470492811
979,979,5.8666666670000005,1,S,cycling,0.2260913043892082
980,980,5.333333333,1,G1,cycling,0.25615492325089656
981,981,1.6,1,G1,cycling,0.3741478113962647
982,982,1.6,1,G1,cycling,0.14695750111679
983,983,10.4,1,S,cycling,0.215810471909033
984,984,1.066666667,1,G1,cycling,0.14017075992151387
985,985,0.533333333,1,G1,cycling,0.2016548507860558
986,986,1.066666667,1,G1,cycling,0.1514831497261164
987,987,5.6,1,G1,cycling,0.12345868293236813
988,988,5.066666667,1,G1,cycling,0.2535523540678797
989,989,1.6,1,G0,arrested,0.18242940484219528
990,990,13.86666667,1,S,cycling,0.1611781073119832
991,991,10.66666667,1,S,cycling,0.19326607091222628
992,992,2.933333333,1,G1,cycling,0.1800363941680806
993,993,2.4,1,G1,cycling,0.09393916785793546
994,994,2.4,1,G1,cycling,0.11019474851712632
995,995,10.4,1,S,cycling,0.2051054819459474
996,996,4.0,1,G0,arrested,0.21291978419295635
997,997,6.1333333329999995,1,G1,cycling,0.1367387909248641
998,998,18.13333333,1,G0,arrested,0.22217138808306647
999,999,0.0,1,G1,cycling,0.0
1000,1000,5.333333333,1,G1,cycling,0.15791952072675772
1001,1001,18.13333333,1,S,cycling,0.13133065501361735
1002,1002,1.6,1,G1,cycling,0.1610654881091766
1003,1003,1.6,1,G1,cycling,0.18765592443725618
1004,1004,8.0,1,S,cycling,0.15831629343180506
1005,1005,1.066666667,1,G1,cycling,0.11320451389569854
1006,1006,6.933333332999999,1,S,cycling,0.1410934784831329
1007,1007,4.533333333,1,G1,cycling,0.15282735089350513
1008,1008,1.6,1,G1,cycling,0.21076245345059236
1009,1009,1.066666667,1,G1,cycling,0.21859859811719934
1010,1010,10.4,1,S,cycling,0.18494585859456952
1011,1011,0.26666666699999997,1,G1,cycling,0.12052549081408116
1012,1012,6.666666667,1,G1,cycling,0.09949324529643118
1013,1013,5.333333333,1,G1,cycling,0.19632661756774353
1014,1014,0.26666666699999997,1,G1,cycling,0.0831273629296033
1015,1015,5.333333333,1,G1,cycling,0.14500459762242277
1016,1016,7.466666667,1,G0,arrested,0.13383714713859307
1017,1017,0.26666666699999997,1,G1,cycling,0.13224364993227586
1018,1018,7.2,1,S,cycling,0.17517803424636647
1019,1019,0.26666666699999997,1,G1,cycling,0.1966440358107915
1020,1020,0.8,1,G1,cycling,0.11242277259766437
1021,1021,3.733333333,1,G1,cycling,0.1690738887600518
1022,1022,1.6,1,G1,cycling,0.111092637148816
1023,1023,2.4,1,G1,cycling,0.1937650860776727
1024,1024,0.8,1,G1,cycling,0.14952229097029085
1025,1025,1.333333333,2,G1,cycling,0.19383015027128717
