feature,trajectory_corr,age_corr,smoothness,variance,batch_eta2,phase_eta2,state_eta2,confound_score,final_score
Skp2,0.11960056480169225,0.052183797555815564,0.7708650483541257,0.999999999999999,1.883608179162572e-05,0.0017562473882085524,0.001122732601122591,0.0007608387775828967,0.36816372977059564
Int_Med_pp27_nuc,0.05494324572312271,0.18297683057954195,0.7894147373556079,0.9999999999999902,5.264197150980436e-07,0.015305130325351612,0.003385196799499311,0.005268841667362895,0.3673586795788567
Int_Med_BP1_ring,0.12205329463722568,0.06471022969012238,0.7512630206296994,0.9999999999999901,2.0656142195249246e-08,0.008482886191964696,0.004967926657163718,0.00353846151709325,0.3668801711197318
Int_Med_BP1_cyto,0.12205329463722568,0.06471022969012238,0.7512630206296994,0.9999999999999901,2.0656142195249246e-08,0.008482886191964696,0.004967926657163718,0.00353846151709325,0.3668801711197318
Int_Med_Bcl2,0.14469922005782798,0.0168932715547858,0.7456474129532153,1.0000000000000056,1.7225274242636032e-06,0.007180271792543506,0.0068724281622849,0.0035294284339321635,0.36638748597574655
Int_Med_E2F1,0.09527137925180233,0.04396401281832011,0.8175691636261675,0.9999999999999915,1.1660921007090407e-05,0.0009086232664777357,0.005870382563181927,0.0014524939530832512,0.36467038306862815
PCNA,0.012179134333287775,0.25977044219430495,0.7889920111858298,0.9999999999999989,3.577092883497705e-09,0.007197457046003842,0.0016734185507259478,0.002493922612492784,0.3643602282116338
CDK2,0.08906175628836784,0.1908493565087633,0.6935036129574784,0.999999999999999,1.4623181828759359e-08,0.024287479611810995,0.00823154094835008,0.008932559384804228,0.36382198843833224
Int_Med_CDK6_nuc,0.09823648931817607,0.2602163261912233,0.6332018520067474,1.0000000000000004,3.8789887107831475e-08,0.0779135911464148,0.014853585453009825,0.02634481382946996,0.3636693709924589
Int_Med_pSTAT3,0.13375136431079307,0.02975553623307318,0.7362907418731801,0.9999999999999997,3.205502235032971e-08,0.0018220307731254865,0.0010474914556219024,0.0007561235505732015,0.3631327263184068
pERK,0.08039872835224168,0.23287717648141512,0.6713475858597449,1.0000000000000009,1.4994222521635167e-07,0.03239068391170515,0.011219706617683645,0.011961221468160883,0.3628379527128845
Int_Med_pGSK3b_nuc,0.10355234925948399,0.17471514653448733,0.6628496238277181,1.0000000000000002,3.002812111565803e-09,0.022139320870571952,0.003299628434790386,0.007301723449535719,0.3615559080318714
Int_Med_cycD1_nuc,0.191432080930348,0.15777634535034174,0.68712481696212,0.9999999999999997,1.5567243751869539e-07,0.3275986780114076,0.13557614656169978,0.125394910551981,0.3612364501879556
AKT,0.05758367755781649,0.18263115063609164,0.757768626076905,1.0000000000000002,2.4123722380412296e-06,0.027339151264789262,0.00980185708372191,0.010163322982300183,0.3604354471998117
pH2AX,0.06357747279050809,0.14883763862002602,0.7540569035091841,1.000000000000001,1.2861744391829414e-08,0.009009168591768242,0.0003496447385765182,0.002772685956117972,0.35821833109692935
Int_Med_pERK,0.14023079662811763,0.10596157112035923,0.625842869999331,1.0000000000000067,7.071049621445596e-08,0.010546336467416607,0.009460669320711601,0.00505607015961541,0.35769512215072563
Int_Med_pSTAT3_nuc,0.04799695314811879,0.20884752910319032,0.7335393129166996,0.9999999999999926,1.6365743687721216e-07,0.022157779184799675,0.0055772439967353244,0.007762864383505406,0.3573589947864034
cycE,0.08378400113509343,0.06677828053949578,0.7786343492521918,0.9999999999999993,8.157483363062273e-09,0.0036987450695068736,0.004922863077405401,0.002094200215074824,0.3560523563938533
pp27,0.10267912024552563,0.09699049977798928,0.7049142640285293,0.9999999999999963,4.994942903507068e-06,0.005639975340418665,0.0075967217298098435,0.0032138344195393217,0.35546171482495087
Int_Med_PCNA_cyto,0.03174051785075835,0.2745114406756147,0.7192471563176761,0.9999999999999905,5.174687493889503e-10,0.057731191335065185,0.027983099916066328,0.022915977642467195,0.35501436025663446
Int_Med_PCNA_ring,0.03174051785075835,0.2745114406756147,0.7192471563176761,0.9999999999999905,5.174687493889503e-10,0.057731191335065185,0.027983099916066328,0.022915977642467195,0.35501436025663446
Int_Med_p38_nuc,0.04858744318324946,0.20726432061059424,0.7252909321549208,1.000000000000002,4.00389103055974e-09,0.03920536715822835,0.0038814896200770064,0.012537910073429422,0.35398713145986493
cMyc,0.07333380136105319,0.11962012879982781,0.7435947096126571,1.0000000000000016,6.735037096973486e-07,0.01667355100584662,0.001215539142570344,0.005245509882122903,0.3538072498362279
Int_Med_Bcl2_cyto,0.13024326424349247,0.023220854545899543,0.7091208903785515,0.9999999999999915,2.3470537600300294e-06,0.008723584967178346,0.008296754105488767,0.004277599838131273,0.35358065795111465
Int_Med_Bcl2_ring,0.13024326424349247,0.023220854545899543,0.7091208903785515,0.9999999999999915,2.3470537600300294e-06,0.008723584967178346,0.008296754105488767,0.004277599838131273,0.35358065795111465
Int_Med_RSK1,0.10312173562790178,0.0004180954171696553,0.7803091973154805,0.9999999999999976,4.014550488347535e-07,0.0015999850809940326,0.0025387987387090506,0.0009879559995644373,0.3522044549792379
pp53,0.09483164056641047,0.11851613260173162,0.6802564051591721,1.0000000000000013,7.452639127949278e-08,0.003957617018901274,6.563923209153523e-05,0.001200450215284329,0.35200858823171594
Int_Med_pERK_ring,0.11801785167608808,0.12473731716753018,0.6276177017305485,0.9999999999999982,2.5469900246882857e-08,0.016120392452960493,0.01155056915337064,0.007146244301512398,0.3510778515283257
Int_Med_pERK_cyto,0.11801785167608808,0.12473731716753018,0.6276177017305485,0.9999999999999982,2.5469900246882857e-08,0.016120392452960493,0.01155056915337064,0.007146244301512398,0.3510778515283257
Int_Med_pRSK,0.12837110538143195,0.001206207317802089,0.7164001757754976,1.0000000000000007,7.798457788061454e-07,0.005356123569014286,0.004814369286149919,0.0025701008508236724,0.350388738742516
Int_Med_Cdh1_cyto,0.10736455243954142,0.0944384466312921,0.6830983505393429,1.0000000000000049,4.9501431296684855e-05,0.043199003747690395,0.0010668905047421962,0.013197829940903901,0.34920216755260425
Int_Med_Cdh1_ring,0.10736455243954142,0.0944384466312921,0.6830983505393429,1.0000000000000049,4.9501431296684855e-05,0.043199003747690395,0.0010668905047421962,0.013197829940903901,0.34920216755260425
CDK6,0.08575609659093866,0.10719738920254983,0.6958392449991802,1.000000000000002,1.6068487108364204e-07,0.002164425707944994,0.00044798431340787166,0.0007390049175006144,0.3489389185851432
Int_Med_pERK_nuc,0.13307043679171043,0.05677977697738273,0.6385334593366171,1.0000000000000013,1.508299352274475e-07,0.003091476129538188,0.0033496510177665473,0.0015974484573823796,0.34838523685898587
Int_Med_E2F1_cyto,0.060469708156575354,0.028438183784505227,0.8254859394339417,0.9999999999999977,1.1327039914623874e-05,0.0007773457693424958,0.0051503221048805154,0.0012689316717361637,0.3475520672290403
Int_Med_E2F1_ring,0.060469708156575354,0.028438183784505227,0.8254859394339417,0.9999999999999977,1.1327039914623874e-05,0.0007773457693424958,0.0051503221048805154,0.0012689316717361637,0.3475520672290403
Int_Med_STAT3,0.08232320750173425,0.056873499520277905,0.7500233051885445,0.9999999999999953,2.3875337968258226e-07,0.006741066836901446,0.002968240670098796,0.0026160875617800344,0.34750917367092116
bCat,0.0681282602648127,0.12662570985310673,0.7103749333049214,1.0000000000000009,5.542161238022776e-06,0.010920220003478037,0.0015642917149714755,0.0035916954246567176,0.34680075235214153
Int_Med_pSTAT3_ring,0.092648323966491,0.0590357736561028,0.7168326274697902,1.0000000000000062,1.8975700568118366e-08,0.0036817118794117364,0.0011432652519227555,0.0013331761020583563,0.3463988143743791
Int_Med_pSTAT3_cyto,0.092648323966491,0.0590357736561028,0.7168326274697902,1.0000000000000062,1.8975700568118366e-08,0.0036817118794117364,0.0011432652519227555,0.0013331761020583563,0.3463988143743791
Int_Med_pRSK_cyto,0.11852414049354205,0.004077172202488541,0.713106111724922,1.0000000000000002,7.854977908319777e-07,0.006111167437687499,0.004994826921073909,0.0028327083644164473,0.3457810720800303
Int_Med_pRSK_ring,0.11852414049354205,0.004077172202488541,0.713106111724922,1.0000000000000002,7.854977908319777e-07,0.006111167437687499,0.004994826921073909,0.0028327083644164473,0.3457810720800303
pGSK3b,0.036610009478834304,0.18913191256818476,0.7112597676192243,1.0000000000000013,1.337000224836266e-06,0.02177419115198122,0.00385498481580486,0.007303922808867757,0.34399646731985356
GSK3b,0.054070164121815874,0.14003489423084062,0.7116027673059283,1.0000000000000016,6.93527439816892e-08,0.0069320451443513455,0.0031804366181491994,0.002715735543307234,0.34370859872201337
pp21,0.06580395716193978,0.12393793844722409,0.6975628136636833,1.0000000000000002,1.177259802127294e-06,0.004540597557526217,0.001191094049517027,0.0016009867070623345,0.34335158579758257
Int_Med_pRSK_nuc,0.06618776811532172,0.118745420387973,0.7014329413293118,1.0000000000000016,3.2827495835650177e-07,0.010581384610847157,0.0024697277017882643,0.0036685250610909784,0.3425361842239699
pRB,0.00305949177015554,0.2102144011146283,0.7542005152816971,1.0000000000000007,1.720167627487364e-07,0.022240750589488555,0.007491447616870731,0.008170600708602087,0.3414000443278244
Cdt1,0.030297679361574143,0.16461699705960914,0.7250498595295874,0.9999999999999972,1.312791954580459e-08,0.02984078885315994,0.002024150102809704,0.009357073240469695,0.33829235139638286
p14ARF,0.07276027388994055,0.12968895943101802,0.646304936144529,1.0000000000000002,6.312457954931011e-07,0.006306962344593286,0.0011890701193342445,0.0021302183501425813,0.33719532594303275
Int_Med_p21_nuc,0.15812599351758724,0.22669044155715593,0.6847394911870677,1.0000000000000013,3.1684129803487724e-08,0.42243262002734,0.3258785575280414,0.1919055133558752,0.33627575395720266
cycD1,0.10227252783605205,0.0728479788376462,0.6448391205760257,0.9999999999999992,4.7118085446121335e-07,0.0327271089366252,0.00014024588620057063,0.009846417448654905,0.33611381130192847
Int_Med_STAT3_cyto,0.05553011987151565,0.07173629666069929,0.7365328136017303,0.999999999999997,3.680308527525388e-07,0.00827926888823232,0.0037047479117099033,0.003224914264238053,0.3355136560021842
Int_Med_STAT3_ring,0.05553011987151565,0.07173629666069929,0.7365328136017303,0.999999999999997,3.680308527525388e-07,0.00827926888823232,0.0037047479117099033,0.003224914264238053,0.3355136560021842
Int_Med_ERK_nuc,0.09608957218874718,0.042191771674500625,0.6786474916664246,1.0000000000000022,1.7434532810765838e-09,0.016658454723532938,0.00507637337646379,0.00601281196407928,0.3353036759656935
RB,0.029799010817871546,0.15739859654985608,0.6962338640908039,1.0000000000000004,1.0842945100458834e-08,0.005544778951047652,0.003917213595807005,0.002446881825948247,0.3332796383570923
Int_Med_pp38_nuc,0.01069489896131715,0.20999956954906698,0.7024064928116003,0.9999999999999999,3.099690854043089e-07,0.03422003449858908,0.010278891721761252,0.012321943678471677,0.33298123671726104
Int_Med_RSK1_cyto,0.06109067974138199,0.02011618487608783,0.7565178844396432,1.0000000000000089,5.066680720186896e-07,0.003859673240688873,0.003338479826085783,0.0018258512714598278,0.33217857180175714
Int_Med_RSK1_ring,0.06109067974138199,0.02011618487608783,0.7565178844396432,1.0000000000000089,5.066680720186896e-07,0.003859673240688873,0.003338479826085783,0.0018258512714598278,0.33217857180175714
Int_Med_p14ARF,0.06654110062413571,0.07950769083552546,0.6901356407035729,1.0000000000000053,7.943611695266982e-07,0.010595498630007338,0.00982861678863095,0.005144770127313155,0.3320714920441211
pp38,0.01759501360541603,0.15027399494425017,0.719416919618452,1.0,3.7243333556662167e-07,0.012990869751566242,0.0008190859602896077,0.004061264334195577,0.3304344965180092
Bcl2,0.03684266753126169,0.10733214947020463,0.7124618022107857,1.0000000000000016,7.537749720854354e-07,0.012213644314994807,0.008602443689730876,0.00538495891993066,0.3286532551032901
Int_Med_AKT_nuc,0.031143483293106466,0.16672144984083065,0.6668749153549024,0.9999999999999993,7.709227661322667e-07,0.028633565752015967,0.0014275406319527156,0.008875963313378398,0.32762725336136195
Int_Med_pS6_nuc,0.005885831128857641,0.1538910972520072,0.7250366968982085,1.0000000000000004,6.654188148794134e-09,0.01089998449583644,2.9806689504639042e-05,0.0032759600137459337,0.32728759683321795
Int_Med_p14ARF_cyto,0.039019454447089784,0.10633435157098928,0.6904194594367857,1.0000000000000056,7.703778196316722e-07,0.010789338363624872,0.006755295281216653,0.004588245754240608,0.32530363068876117
Int_Med_p14ARF_ring,0.039019454447089784,0.10633435157098928,0.6904194594367857,1.0000000000000056,7.703778196316722e-07,0.010789338363624872,0.006755295281216653,0.004588245754240608,0.32530363068876117
Int_Med_S6_nuc,0.04311162624992529,0.07103784385741135,0.7092286331335611,0.9999999999999997,4.325235181779153e-08,0.0011315501995617465,0.005437780414635463,0.0014270427689715255,0.32495406224152074
Int_Med_CDK4_nuc,0.0064665550179406435,0.163320444142171,0.7801497748096355,1.0000000000000027,4.014055198783674e-09,0.10635764573257384,0.09384405850478872,0.050676107427757494,0.3238673559487195
Cdh1,0.006645339877598272,0.1571476446738223,0.6896898053787524,0.9999999999999979,2.5697333681696994e-05,0.0177677892913819,0.0005922715400381471,0.005461639762263048,0.3204463190386418
Int_Med_pGSK3b,0.02420987654213735,0.0889384021762424,0.7111896179306014,0.9999999999999963,1.7203912678579636e-07,0.01029126643290437,0.007733267211463518,0.004634119391727407,0.3192981066782254
Int_Med_bCat_nuc,0.004535490223267894,0.18944362607729187,0.6563289142874342,0.9999999999999899,1.931443087889671e-06,0.025402158719265076,0.004569722095334983,0.008535557756390463,0.3182080334586776
cFos,0.06200398474096443,0.02744291432543554,0.6780023262592866,0.9999999999999989,8.960128589066019e-09,0.005560550139010984,0.005260123564023394,0.0027201942345722687,0.31803877326827795
p21,0.04509779739617696,0.10938292525994235,0.6315566570865057,0.9999999999999992,8.363304342048194e-08,0.0103105087153,0.0023585451419405987,0.0035649034594998296,0.3172342090867442
Int_Med_pGSK3b_cyto,0.014631804893874258,0.1159699814494251,0.6980300648789246,1.0000000000000027,2.138908697127706e-07,0.01695710113872471,0.010376711281391249,0.007162579543330518,0.31687741862774765
Int_Med_pGSK3b_ring,0.014631804893874258,0.1159699814494251,0.6980300648789246,1.0000000000000027,2.138908697127706e-07,0.01695710113872471,0.010376711281391249,0.007162579543330518,0.31687741862774765
Int_Med_RSK1_nuc,0.015598045692022921,0.08812780653742924,0.7126546009077772,1.0000000000000027,7.661730500700202e-08,0.004146778128955721,0.0015871839583780796,0.0015615085390148359,0.3166290740617964
E2F1,0.00097147972800029,0.011847915902740426,0.8138237127367518,1.0000000000000027,6.807525730006812e-06,0.0010000749776123993,0.0034730081646124145,0.0009980278890712063,0.31522218184432366
Int_Med_STAT3_nuc,0.0202488381919186,0.11089699144424732,0.6687974644014377,0.9999999999999987,1.1231671433706861e-08,0.009175265906384154,0.002579385650928305,0.003268462517936624,0.31390690647422237
Int_Med_p14ARF_nuc,0.0378749296780162,0.1009676982165501,0.6485990833373687,1.000000000000002,2.2606214364173474e-06,0.013935931704044774,0.023388723180584853,0.008859654458048611,0.31385619560557404
p16,0.06000023642422479,0.055480953598460246,0.6286881393267381,1.0,4.351660478888118e-09,0.00145080508266259,0.0009450531325128308,0.0006242543271315825,0.31361543596144476
Int_Med_Bcl2_nuc,0.0304865635600266,0.06187786949951481,0.713116377565371,0.9999999999999956,2.8290855877395464e-07,0.049412899997787675,0.002027291597568745,0.015229469773129438,0.3133874885943932
BP1,0.01083902712452904,0.08976532499241018,0.7052082745829134,1.0000000000000022,1.3169089869356374e-07,0.007149247249816632,0.002665535969092194,0.002677947214212775,0.3129350005961283
pRSK,0.0781958487518171,0.006487175609937316,0.6240546895383674,0.9999999999999997,2.3108054422958954e-07,0.0018974202690180198,0.0017814220097342442,0.0009256260229243696,0.31097253585995505
RSK1,0.010331798681138447,0.10157582083547603,0.6681283330699098,0.9999999999999983,7.706764577010736e-11,0.00456898614098336,0.000707243929963029,0.0015121446668214366,0.30806088955420174
pSTAT3,0.014596933946605904,0.0851007512885164,0.6631071243192903,1.0000000000000002,2.2085262250297908e-08,0.0002017156656703419,0.0002845907484400992,0.00011744389202024755,0.30616909003532694
pp65,0.012978004953497354,0.0974407377625937,0.6491770250628878,0.999999999999999,5.5943613593642605e-08,0.005031505203182289,0.00015038694982681333,0.0015395569227268462,0.30462480987121554
Int_Med_Fra1_nuc,0.09216028711624971,0.0616491710298524,0.50679944117886,1.0000000000000049,1.1879053007251918e-06,0.01150674255327979,0.007472351865684672,0.004947087091771234,0.30343037116193494
STAT3,0.016073996530880385,0.0901483593492867,0.6258757589194477,1.0000000000000002,7.726765761053589e-07,0.004540891017105157,0.001805079731302374,0.0017236695896800745,0.2998348377362551
Int_Med_YAP_nuc,0.03451530541061502,0.13119370681931283,0.5423721367603798,1.0000000000000013,5.840509754556259e-07,0.01630569114351532,0.005988230941721121,0.006089645556886548,0.298113680205805
Int_Med_pp65_nuc,0.024071101260085725,0.08693845415683658,0.6567405426623114,1.0000000000000002,2.5670296683456025e-08,0.10780084574131829,0.010962143335752982,0.03453269522469442,0.2974813516022251
Int_Med_cycD1,0.01728078781864454,0.015994824819345235,0.712560036350266,1.0,2.763033661113487e-07,0.1409016997604537,0.002239266115450643,0.042718501302909294,0.288535851296294
Int_Med_cJun_nuc,0.002522608046139599,0.1653456250167014,0.5453148477496452,1.0000000000000004,1.5710625387895384e-06,0.051364820666163824,0.033365942553347544,0.02208342024178805,0.2855380710894063
Int_Med_RB_nuc,0.034015812269276906,0.0758886216652919,0.5868265599958946,1.000000000000002,1.1462266095674992e-06,0.09482581494485957,0.06169137243237604,0.040786592083237865,0.2835748446242787
Int_Med_cycD1_ring,0.011244746870125458,0.01653630703430416,0.6861604962120718,1.0000000000000022,2.9713537563045544e-07,0.15219723345835262,0.0030148887514302373,0.04626229635547964,0.27940769301641377
Int_Med_cycD1_cyto,0.011244746870125458,0.01653630703430416,0.6861604962120718,1.0000000000000022,2.9713537563045544e-07,0.15219723345835262,0.0030148887514302373,0.04626229635547964,0.27940769301641377
Int_Med_cMyc_nuc,0.00033787649249542517,0.005860143167957815,0.619486903821322,0.999999999999999,2.9579254937477837e-07,0.17090902106941297,0.0007382791043891391,0.0514205100379764,0.257224275306187
Int_Med_pRB_nuc,0.06570945965018744,0.2582264626136358,0.6312296858518984,0.9999999999999979,1.4294892456470925e-07,0.5874611588054713,0.5893503183261404,0.2941084827813318,0.25452251756222477
